ms,mV,µA,p_mW
# meta, firmware=TXSD_ModeC2prime_1210, trial_index=auto, adv_interval_ms=0, subject=modeC2prime_1210
12,3112,154300,480.2
21,3240,56200,182.1
31,3240,54700,177.2
41,3240,56200,182.1
51,3240,54700,177.2
61,3244,56200,182.3
71,3240,54700,177.2
81,3244,56200,182.3
91,3240,54700,177.2
101,3244,56300,182.6
111,3100,142300,441.1
121,3240,55900,181.1
131,3240,55300,179.2
141,3244,55700,180.7
151,3240,55400,179.5
161,3244,55400,179.7
171,3240,56100,181.8
181,3240,54700,177.2
191,3240,56200,182.1
201,3240,54600,176.9
211,3240,56100,181.8
221,3116,181300,564.9
231,3240,56200,182.1
241,3240,54600,176.9
251,3240,56200,182.1
261,3240,54900,177.9
271,3240,56100,181.8
281,3240,55300,179.2
291,3240,55600,180.1
301,3240,55400,179.5
311,3240,55500,179.8
321,3244,56200,182.3
331,3144,128500,404.0
341,3244,56200,182.3
351,3244,54700,177.4
361,3244,56200,182.3
371,3244,54600,177.1
381,3240,56200,182.1
391,3240,54600,176.9
401,3240,56200,182.1
411,3240,54800,177.6
421,3244,56000,181.7
431,3132,143400,449.1
441,3244,55500,180.0
451,3244,55300,179.4
461,3244,55500,180.0
471,3240,56100,181.8
481,3240,54700,177.2
491,3244,56200,182.3
501,3240,54700,177.2
511,3244,56200,182.3
521,3240,54700,177.2
531,3240,56200,182.1
541,3128,142400,445.4
551,3244,56100,182.0
561,3240,54700,177.2
571,3240,56100,181.8
581,3240,55200,178.8
591,3244,55600,180.4
601,3240,55300,179.2
611,3244,55600,180.4
621,3244,56100,182.0
631,3240,54700,177.2
641,3244,58300,189.1
651,3240,54700,177.2
661,3244,56200,182.3
671,3244,54600,177.1
681,3240,56200,182.1
691,3240,54600,176.9
701,3244,56100,182.0
711,3244,54600,177.1
721,3244,56200,182.3
731,3240,55100,178.5
741,3244,55600,180.4
751,3140,185500,582.5
761,3240,55600,180.1
771,3240,56100,181.8
781,3240,54700,177.2
791,3244,56200,182.3
801,3240,54600,176.9
811,3240,56200,182.1
821,3240,54600,176.9
831,3244,56200,182.3
841,3240,54600,176.9
851,3108,143800,446.9
861,3240,54700,177.2
871,3240,56200,182.1
881,3240,55200,178.8
891,3244,55600,180.4
901,3244,55200,179.1
911,3240,55600,180.1
921,3240,56000,181.4
931,3240,54700,177.2
941,3240,56200,182.1
951,3240,54600,176.9
961,3092,134300,415.3
971,3240,54600,176.9
981,3244,56200,182.3
991,3240,54600,176.9
1001,3244,56100,182.0
1011,3240,54600,176.9
1021,3244,56200,182.3
1031,3244,55200,179.1
1041,3240,55600,180.1
1051,3240,55300,179.2
1061,3244,55500,180.0
1071,3244,56100,182.0
1081,3244,54800,177.8
1091,3244,56200,182.3
1101,3240,54600,176.9
1111,3240,56200,182.1
1121,3240,54700,177.2
1131,3244,56200,182.3
1141,3240,54600,176.9
1151,3244,56200,182.3
1161,3244,54600,177.1
1171,3108,74800,232.5
1181,3240,55200,178.8
1191,3244,55600,180.4
1201,3244,55300,179.4
1211,3240,55500,179.8
1221,3240,55900,181.1
1231,3240,54900,177.9
1241,3244,56200,182.3
1251,3240,54700,177.2
1261,3244,56200,182.3
1271,3240,54700,177.2
1281,3124,146500,457.7
1291,3240,54600,176.9
1301,3244,56100,182.0
1311,3244,54600,177.1
1321,3244,56200,182.3
1331,3240,55200,178.8
1341,3244,55600,180.4
1351,3240,55300,179.2
1361,3240,55600,180.1
1371,3244,56000,181.7
1381,3240,54900,177.9
1391,3244,56200,182.3
1401,3240,54700,177.2
1411,3244,56200,182.3
1421,3240,54700,177.2
1431,3240,56200,182.1
1441,3240,54700,177.2
1451,3244,56300,182.6
1461,3240,54700,177.2
1471,3244,56200,182.3
1481,3244,55100,178.7
1491,3088,139300,430.2
1501,3240,55300,179.2
1511,3244,55600,180.4
1521,3244,55900,181.3
1531,3244,55000,178.4
1541,3244,56200,182.3
1551,3240,54700,177.2
1561,3244,56300,182.6
1571,3240,54700,177.2
1581,3244,56200,182.3
1591,3240,54700,177.2
1601,3244,56400,183.0
1611,3240,54600,176.9
1621,3244,56200,182.3
1631,3240,55100,178.5
1641,3240,55700,180.5
1651,3244,55300,179.4
1661,3244,55600,180.4
1671,3244,55800,181.0
1681,3240,55100,178.5
1691,3240,56200,182.1
1701,3136,177200,555.7
1711,3244,56200,182.3
1721,3240,54600,176.9
1731,3244,56200,182.3
1741,3240,54700,177.2
1751,3244,56200,182.3
1761,3240,54700,177.2
1771,3244,56200,182.3
1781,3244,55100,178.7
1793,3244,55500,180.0
1801,3240,57400,186.0
1811,3244,55600,180.4
1821,3240,55700,180.5
1831,3244,55200,179.1
1841,3240,56200,182.1
1851,3244,54600,177.1
1861,3244,56200,182.3
1871,3240,54700,177.2
1881,3244,56200,182.3
1891,3240,54700,177.2
1901,3244,56300,182.6
1911,3128,166500,520.8
1921,3244,56200,182.3
1931,3244,55000,178.4
1941,3244,55800,181.0
1951,3240,55300,179.2
1961,3240,55600,180.1
1971,3244,55600,180.4
1981,3244,55300,179.4
1991,3244,56200,182.3
2001,3240,54700,177.2
2011,3244,58400,189.4
2021,3244,54700,177.4
2031,3244,56200,182.3
