ms,mV,µA,p_mW
# meta, firmware=TXSD_ModeC2prime_1210, trial_index=auto, adv_interval_ms=0, subject=modeC2prime_1210
12,3240,55000,178.2
21,3240,56300,182.4
31,3240,54900,177.9
41,3244,56400,183.0
51,3240,54900,177.9
61,3244,56400,183.0
71,3240,54800,177.6
81,3240,65000,210.6
91,3240,54800,177.6
101,3240,56400,182.7
111,3200,55400,177.3
121,3244,55800,181.0
131,3244,55500,180.0
141,3240,55800,180.8
151,3240,55800,180.8
161,3240,54900,177.9
171,3240,56400,182.7
181,3240,136400,441.9
191,3240,56400,182.7
201,3240,54900,177.9
211,3140,136100,427.4
221,3240,54900,177.9
231,3244,56400,183.0
241,3240,54900,177.9
251,3244,56100,182.0
261,3240,55300,179.2
271,3244,55800,181.0
281,3224,55600,179.3
291,3244,55500,180.0
301,3240,56000,181.4
311,3132,141800,444.1
321,3244,56400,183.0
331,3240,54900,177.9
341,3244,56400,183.0
351,3240,54800,177.6
361,3244,56400,183.0
371,3240,54800,177.6
381,3240,68100,220.6
391,3240,54700,177.2
401,3244,55900,181.3
411,3240,55400,179.5
421,3136,146900,460.7
431,3240,55400,179.5
441,3244,55100,178.7
451,3244,56200,182.3
461,3240,54900,177.9
471,3244,56400,183.0
481,3240,143300,464.3
491,3240,56400,182.7
501,3240,54800,177.6
511,3240,56300,182.4
521,3240,56900,184.4
531,3244,56400,183.0
541,3240,54800,177.6
551,3244,55800,181.0
561,3244,55400,179.7
571,3240,55700,180.5
581,3228,55500,179.2
591,3240,54900,177.9
601,3240,56300,182.4
611,3240,54800,177.6
621,3244,56300,182.6
631,3112,167300,520.6
641,3240,56400,182.7
651,3240,54800,177.6
661,3244,56400,183.0
671,3240,54800,177.6
681,3240,71100,230.4
691,3240,55000,178.2
701,3244,55800,181.0
711,3240,55500,179.8
721,3240,55700,180.5
731,3128,144200,451.1
741,3240,54900,177.9
751,3244,56400,183.0
761,3240,54800,177.6
771,3244,56300,182.6
781,3240,61800,200.2
791,3240,56400,182.7
801,3240,54900,177.9
811,3244,56400,183.0
821,3240,54800,177.6
831,3244,56200,182.3
841,3092,136500,422.1
851,3244,55700,180.7
861,3240,55500,179.8
871,3244,55500,180.0
881,3224,55800,179.9
891,3240,54900,177.9
901,3244,56400,183.0
911,3244,54800,177.8
921,3244,56300,182.6
931,3240,54800,177.6
941,3240,58600,189.9
951,3240,54800,177.6
961,3244,56400,183.0
971,3240,54800,177.6
981,3244,74100,240.4
991,3240,55300,179.2
1001,3244,55800,181.0
1011,3240,55500,179.8
1021,3244,55200,179.1
1031,3240,56200,182.1
1041,3240,54800,177.6
1051,3120,168200,524.8
1061,3244,54900,178.1
1071,3244,56300,182.6
1081,3240,59400,192.5
1091,3240,56300,182.4
1101,3240,54800,177.6
1111,3244,56300,182.6
1121,3244,54800,177.8
1131,3240,55800,180.8
1141,3240,55400,179.5
1151,3244,55600,180.4
1161,3148,184300,580.2
1171,3240,55000,178.2
1181,3224,55900,180.2
1191,3240,54800,177.6
1201,3244,56400,183.0
1211,3240,54800,177.6
1221,3244,56400,183.0
1231,3240,54800,177.6
1241,3244,56300,182.6
1251,3240,54700,177.2
