ms,mV,µA,p_mW
# meta, firmware=TXSD_ModeC2prime_1210, trial_index=auto, adv_interval_ms=0, subject=modeC2prime_1210
12,3240,54900,177.9
21,3244,56500,183.3
31,3240,55100,178.5
41,3240,144500,468.2
51,3240,55000,178.2
61,3240,56400,182.7
71,3240,55400,179.5
81,3240,55900,181.1
91,3240,55600,180.1
101,3240,55700,180.5
111,3240,56100,181.8
121,3240,55000,178.2
131,3244,56500,183.3
141,3240,54900,177.9
151,3132,147100,460.7
161,3240,54900,177.9
171,3240,56500,183.1
181,3240,54900,177.9
191,3244,56500,183.3
201,3240,55000,178.2
211,3240,56200,182.1
221,3240,55400,179.5
231,3240,55900,181.1
241,3244,55600,180.4
251,3240,55600,180.1
261,3140,133300,418.6
271,3240,55200,178.8
281,3244,56400,183.0
291,3240,54900,177.9
301,3240,56500,183.1
311,3240,54900,177.9
321,3240,56400,182.7
331,3240,55000,178.2
341,3244,56500,183.3
351,3240,54900,177.9
361,3240,56000,181.4
371,3076,139800,430.0
381,3244,55800,181.0
391,3240,55500,179.8
401,3240,55300,179.2
411,3240,56300,182.4
421,3240,55100,178.5
431,3244,56500,183.3
441,3240,55000,178.2
451,3240,56500,183.1
461,3240,54900,177.9
471,3132,144900,453.8
481,3240,55000,178.2
491,3240,56400,182.7
501,3240,54900,177.9
511,3240,56000,181.4
521,3240,55500,179.8
531,3240,55900,181.1
541,3240,55500,179.8
551,3240,55200,178.8
561,3240,56400,182.7
571,3240,55100,178.5
581,3084,106200,327.5
591,3240,55000,178.2
601,3240,56500,183.1
611,3240,54900,177.9
621,3244,56400,183.0
631,3240,55000,178.2
641,3244,56500,183.3
651,3240,54900,177.9
661,3240,55900,181.1
671,3240,55400,179.5
681,3132,142700,446.9
691,3240,55500,179.8
701,3240,55100,178.5
711,3244,56400,183.0
721,3240,54900,177.9
731,3240,56500,183.1
741,3240,54900,177.9
751,3244,56500,183.3
761,3240,54900,177.9
771,3244,56500,183.3
781,3240,54900,177.9
791,3144,137900,433.6
801,3240,54900,177.9
811,3240,55900,181.1
821,3240,55500,179.8
831,3240,55900,181.1
841,3240,55500,179.8
851,3240,55000,178.2
861,3240,56400,182.7
871,3240,55000,178.2
881,3244,56500,183.3
891,3084,141800,437.3
901,3244,56500,183.3
911,3240,54900,177.9
921,3244,56400,183.0
931,3240,55000,178.2
941,3240,56500,183.1
951,3240,55000,178.2
961,3244,55900,181.3
971,3240,55600,180.1
981,3240,55800,180.8
991,3244,55600,180.4
1001,3140,179000,562.1
1011,3240,56500,183.1
1021,3240,55000,178.2
1031,3244,56500,183.3
1041,3240,54900,177.9
1051,3244,56400,183.0
1061,3240,54900,177.9
1071,3240,56400,182.7
1081,3240,54900,177.9
1091,3240,56400,182.7
1101,3240,55100,178.5
1111,3136,57100,179.1
1121,3240,55600,180.1
1131,3240,55800,180.8
1141,3240,55800,180.8
1151,3240,55000,178.2
1161,3244,56500,183.3
1171,3240,55000,178.2
1181,3240,56400,182.7
1191,3240,54900,177.9
1201,3244,56400,183.0
1211,3112,165900,516.3
1221,3240,56500,183.1
1231,3240,55000,178.2
1241,3240,56300,182.4
1251,3240,55300,179.2
1261,3240,55800,180.8
1271,3240,55500,179.8
1281,3240,55700,180.5
1291,3240,56000,181.4
1301,3240,54900,177.9
1311,3136,144800,454.1
1321,3240,54900,177.9
1331,3240,56500,183.1
1341,3240,54900,177.9
1351,3244,56400,183.0
1361,3240,54900,177.9
1371,3240,56400,182.7
1381,3240,54900,177.9
1391,3244,56100,182.0
1401,3240,55300,179.2
1411,3240,55800,180.8
1421,3132,157900,494.5
1431,3240,55500,179.8
1441,3240,56100,181.8
1451,3240,55300,179.2
1461,3240,56400,182.7
1471,3240,54900,177.9
1481,3240,56400,182.7
1491,3240,54900,177.9
1501,3240,56400,182.7
1511,3240,54900,177.9
1521,3140,140400,440.9
1531,3240,55000,178.2
1541,3240,56100,181.8
1551,3240,55400,179.5
1561,3240,55900,181.1
1571,3240,55500,179.8
1581,3240,55400,179.5
1591,3240,56300,182.4
1601,3240,55100,178.5
1611,3244,56400,183.0
1621,3240,54900,177.9
1631,3088,97900,302.3
1641,3240,54900,177.9
1651,3244,56500,183.3
1661,3240,54800,177.6
1671,3244,56400,183.0
1681,3240,54900,177.9
1691,3240,56000,181.4
1701,3240,55400,179.5
1711,3240,55800,180.8
1721,3240,55500,179.8
1731,3144,182100,572.5
1741,3244,56300,182.6
1751,3240,55100,178.5
1761,3240,56400,182.7
1771,3240,54900,177.9
1783,3240,56500,183.1
1791,3240,54900,177.9
1801,3240,56500,183.1
1811,3240,54900,177.9
1821,3244,56500,183.3
1831,3136,134900,423.0
1841,3240,55900,181.1
1851,3240,55500,179.8
1861,3240,55700,180.5
1871,3244,55500,180.0
1881,3240,55100,178.5
1891,3240,56300,182.4
1901,3240,55000,178.2
1911,3244,56500,183.3
1921,3240,54900,177.9
1931,3132,143800,450.4
1941,3084,152600,470.6
1951,3244,56400,183.0
1961,3240,54900,177.9
1971,3240,56400,182.7
1981,3240,54900,177.9
1991,3240,55900,181.1
2001,3240,55400,179.5
2011,3240,55800,180.8
2021,3240,55500,179.8
2031,3240,55100,178.5
2041,3244,56400,183.0
2051,3240,55200,178.8
2061,3240,56400,182.7
2071,3240,54900,177.9
2081,3240,56500,183.1
