ms,mV,µA,p_mW
# meta, firmware=TXSD_ModeC2prime_1210, trial_index=auto, adv_interval_ms=0, subject=modeC2prime_1210
12,3240,56000,181.4
21,3240,55700,180.5
31,3240,55900,181.1
41,3240,56500,183.1
51,3240,55100,178.5
61,3240,56500,183.1
71,3240,55000,178.2
81,3240,56600,183.4
91,3100,156300,484.5
101,3240,56600,183.4
111,3240,55000,178.2
121,3240,56500,183.1
131,3240,55400,179.5
141,3240,56200,182.1
151,3240,55600,180.1
161,3240,55900,181.1
171,3240,56100,181.8
181,3240,55500,179.8
191,3144,182700,574.4
201,3240,55000,178.2
211,3240,56600,183.4
221,3240,55100,178.5
231,3240,56600,183.4
241,3240,55100,178.5
251,3240,56600,183.4
261,3240,55100,178.5
271,3240,56300,182.4
281,3240,55600,180.1
291,3128,142800,446.7
301,3240,55600,180.1
311,3240,55900,181.1
321,3240,56400,182.7
331,3240,55200,178.8
341,3240,56500,183.1
351,3240,55100,178.5
361,3244,56600,183.6
371,3240,55000,178.2
381,3244,56500,183.3
391,3240,55100,178.5
401,3136,178300,559.1
411,3240,55100,178.5
421,3240,56100,181.8
431,3240,55600,180.1
441,3240,56000,181.4
451,3240,55700,180.5
461,3240,56000,181.4
471,3240,56500,183.1
481,3240,55100,178.5
491,3240,56600,183.4
501,3236,58200,188.3
511,3240,56600,183.4
521,3240,55100,178.5
531,3240,56600,183.4
541,3240,55000,178.2
551,3240,56600,183.4
561,3240,55100,178.5
571,3240,56000,181.4
581,3240,55700,180.5
591,3240,56000,181.4
601,3240,55700,180.5
611,3108,167300,520.0
621,3240,56500,183.1
631,3240,55000,178.2
641,3240,56600,183.4
651,3240,55100,178.5
661,3240,56500,183.1
671,3240,55100,178.5
681,3244,56600,183.6
691,3240,55100,178.5
701,3240,56600,183.4
711,3124,140600,439.2
721,3240,56300,182.4
731,3240,55700,180.5
741,3240,56000,181.4
751,3240,56100,181.8
761,3240,55500,179.8
771,3240,56600,183.4
781,3240,55000,178.2
791,3240,56600,183.4
801,3240,55000,178.2
811,3240,56700,183.7
821,3132,159600,499.9
831,3240,56600,183.4
841,3240,55100,178.5
851,3240,56200,182.1
861,3240,55500,179.8
871,3240,56100,181.8
881,3240,55700,180.5
891,3240,56000,181.4
901,3240,56400,182.7
911,3240,55300,179.2
921,3240,56600,183.4
931,3080,137700,424.1
941,3240,56600,183.4
951,3240,55000,178.2
961,3240,56600,183.4
971,3240,55100,178.5
981,3240,56600,183.4
991,3240,55000,178.2
1001,3240,56100,181.8
1011,3240,55600,180.1
1021,3240,56000,181.4
1031,3240,55600,180.1
1041,3148,132200,416.2
1051,3240,56500,183.1
1061,3240,55100,178.5
1071,3240,56500,183.1
1081,3240,55100,178.5
1091,3240,56600,183.4
1101,3240,55100,178.5
1111,3240,56600,183.4
1121,3240,55000,178.2
1131,3240,56600,183.4
1141,3132,143900,450.7
1151,3240,56000,181.4
1161,3240,55700,180.5
1171,3240,56000,181.4
1181,3240,55600,180.1
1191,3240,55900,181.1
1201,3244,56500,183.3
1211,3240,55100,178.5
1221,3240,56600,183.4
1231,3240,55000,178.2
1241,3240,56600,183.4
1251,3136,141100,442.5
1261,3240,56600,183.4
1271,3240,55000,178.2
1281,3240,56600,183.4
1291,3240,55400,179.5
1301,3240,56300,182.4
1311,3240,55600,180.1
1321,3240,56000,181.4
1331,3240,56000,181.4
1341,3244,55500,180.0
1351,3132,146500,458.8
1361,3240,55100,178.5
1371,3240,56600,183.4
1381,3240,55000,178.2
1391,3240,56600,183.4
1401,3240,55000,178.2
