ms,mV,µA,p_mW
# meta, firmware=TXSD_1201, trial_index=auto, adv_interval_ms=0
11,3300,56600,186.8
20,3300,55100,181.8
30,3304,56600,187.0
40,3300,55100,181.8
50,3300,56600,186.8
60,3300,55100,181.8
70,3300,56700,187.1
80,3300,55100,181.8
90,3300,56700,187.1
100,3216,180800,581.5
110,3300,56100,185.1
120,3300,55800,184.1
130,3300,56000,184.8
140,3300,55700,183.8
150,3300,55100,181.8
160,3300,56600,186.8
170,3300,55100,181.8
180,3300,56700,187.1
190,3300,55100,181.8
200,3212,147000,472.2
210,3300,55100,181.8
220,3300,56700,187.1
230,3300,55200,182.2
240,3300,56600,186.8
250,3300,55700,183.8
260,3300,56000,184.8
270,3300,55700,183.8
280,3300,56000,184.8
290,3300,55900,184.5
300,3208,144100,462.3
310,3300,56700,187.1
320,3300,55100,181.8
330,3300,56700,187.1
340,3300,55100,181.8
350,3300,56600,186.8
360,3300,55100,181.8
370,3300,56700,187.1
380,3300,55400,182.8
390,3300,56400,186.1
400,3300,55700,183.8
410,3216,136600,439.3
420,3300,55900,184.5
430,3300,55900,184.5
440,3300,56300,185.8
450,3300,55100,181.8
460,3300,56700,187.1
470,3300,55200,182.2
480,3304,56700,187.3
490,3300,55100,181.8
500,3300,56700,187.1
510,3288,161300,530.4
520,3300,56700,187.1
530,3300,55500,183.1
540,3300,56200,185.5
550,3300,55700,183.8
560,3304,56000,185.0
570,3300,56200,185.5
580,3300,55500,183.1
590,3300,56500,186.4
600,3300,55100,181.8
610,3300,56700,187.1
620,3216,181900,585.0
630,3304,56700,187.3
640,3300,55100,181.8
650,3300,56600,186.8
660,3300,55100,181.8
670,3300,56700,187.1
680,3300,55700,183.8
690,3300,56100,185.1
700,3300,55800,184.1
710,3300,56000,184.8
720,3208,147700,473.8
730,3300,55400,182.8
740,3304,56600,187.0
750,3300,55100,181.8
760,3300,56600,186.8
770,3300,55100,181.8
780,3300,56700,187.1
790,3300,55100,181.8
800,3300,56700,187.1
810,3300,55100,181.8
820,3300,56600,186.8
830,3220,176500,568.3
840,3300,56100,185.1
850,3300,55700,183.8
860,3300,56100,185.1
870,3300,55700,183.8
880,3300,55200,182.2
890,3304,56600,187.0
900,3300,55100,181.8
910,3300,56600,186.8
920,3300,55100,181.8
930,3216,136500,439.0
940,3300,55100,181.8
950,3300,56600,186.8
960,3296,55100,181.6
970,3300,56700,187.1
980,3300,55700,183.8
990,3300,56000,184.8
1000,3300,55700,183.8
1010,3300,56000,184.8
1020,3300,55800,184.1
1030,3208,142300,456.5
1040,3300,56600,186.8
1050,3300,55100,181.8
1060,3300,56700,187.1
1070,3300,55100,181.8
1080,3300,56600,186.8
1090,3300,55100,181.8
1100,3300,56700,187.1
1110,3300,55200,182.2
1120,3300,56500,186.4
1130,3300,55700,183.8
1140,3212,135900,436.5
1150,3300,55700,183.8
1160,3300,56000,184.8
1170,3300,56000,184.8
1180,3300,55100,181.8
1190,3300,56600,186.8
1200,3300,55100,181.8
1210,3300,56600,186.8
1220,3300,55100,181.8
1230,3300,56600,186.8
1240,3292,159400,524.7
1250,3300,56600,186.8
1260,3300,55400,182.8
1270,3300,56400,186.1
1280,3300,55700,183.8
1290,3300,56000,184.8
1300,3300,55900,184.5
1310,3304,55800,184.4
1320,3300,56300,185.8
1330,3300,55100,181.8
1340,3300,56700,187.1
1350,3192,67500,215.5
1360,3300,56700,187.1
1370,3300,55100,181.8
1380,3300,56600,186.8
1390,3300,55100,181.8
1400,3300,56600,186.8
1410,3300,55600,183.5
1420,3300,56100,185.1
1430,3300,55600,183.5
1440,3300,56000,184.8
1450,3212,143500,460.9
