ms,mV,µA,p_mW
# meta, firmware=TXSD_1201, trial_index=auto, adv_interval_ms=0
11,3300,56300,185.8
20,3300,55600,183.5
30,3208,154800,496.6
40,3300,55700,183.8
50,3300,56000,184.8
60,3300,56300,185.8
70,3300,55400,182.8
80,3300,56600,186.8
90,3300,55100,181.8
100,3300,56600,186.8
110,3300,55100,181.8
120,3300,56600,186.8
130,3300,55000,181.5
140,3208,140200,449.8
150,3300,55100,181.8
160,3300,56600,186.8
170,3300,55700,183.8
180,3300,56000,184.8
190,3300,55800,184.1
200,3300,56000,184.8
210,3300,56500,186.4
220,3300,55300,182.5
230,3300,56700,187.1
240,3204,142700,457.2
250,3300,56600,186.8
260,3300,55100,181.8
270,3300,56700,187.1
280,3300,55100,181.8
290,3300,56700,187.1
300,3300,55100,181.8
310,3300,56600,186.8
320,3300,55700,183.8
330,3300,56000,184.8
340,3300,56900,187.8
350,3300,56000,184.8
360,3300,56600,186.8
370,3300,55100,181.8
380,3300,56600,186.8
390,3300,55100,181.8
400,3300,56600,186.8
410,3300,55000,181.5
420,3300,56600,186.8
430,3300,55000,181.5
440,3300,56700,187.1
450,3300,57200,188.8
460,3300,56700,187.1
470,3300,55700,183.8
480,3300,56100,185.1
490,3300,55700,183.8
500,3300,56000,184.8
510,3300,56600,186.8
520,3300,55100,181.8
530,3300,56600,186.8
540,3300,55100,181.8
550,3304,56600,187.0
560,3216,182500,586.9
570,3300,56600,186.8
580,3300,55100,181.8
590,3300,56700,187.1
600,3300,55200,182.2
610,3300,56600,186.8
620,3300,55700,183.8
630,3300,56100,185.1
640,3300,55700,183.8
650,3300,55900,184.5
660,3212,144000,462.5
670,3300,55100,181.8
680,3300,56700,187.1
690,3300,55100,181.8
700,3300,56700,187.1
710,3300,55100,181.8
720,3300,56700,187.1
730,3296,55000,181.3
740,3304,56600,187.0
750,3300,55300,182.5
760,3296,56300,185.6
770,3300,55700,183.8
780,3300,56000,184.8
790,3300,55900,184.5
800,3300,55900,184.5
810,3300,56600,186.8
820,3300,55100,181.8
830,3300,56700,187.1
840,3300,55100,181.8
850,3300,56600,186.8
860,3300,55100,181.8
870,3304,56700,187.3
880,3300,55100,181.8
890,3300,56400,186.1
900,3300,55600,183.5
910,3300,56100,185.1
920,3300,55700,183.8
930,3300,56000,184.8
940,3300,56200,185.5
950,3300,55500,183.1
960,3300,56600,186.8
970,3212,136400,438.1
980,3300,56600,186.8
990,3300,55100,181.8
1000,3300,56700,187.1
1010,3300,55100,181.8
1020,3300,56600,186.8
1030,3300,55100,181.8
1040,3300,56600,186.8
1050,3300,55600,183.5
1060,3300,56100,185.1
1070,3300,55600,183.5
1080,3220,180200,580.2
1090,3300,56400,186.1
1100,3300,55300,182.5
1110,3300,56600,186.8
1120,3300,55100,181.8
1130,3300,56600,186.8
1140,3300,55100,181.8
1150,3300,56600,186.8
1160,3300,55100,181.8
1170,3300,56600,186.8
1180,3300,57300,189.1
1190,3300,56700,187.1
1200,3300,55700,183.8
1210,3300,56000,184.8
1220,3300,55700,183.8
1230,3300,56000,184.8
1240,3300,56500,186.4
1250,3300,55200,182.2
1260,3300,56600,186.8
1270,3300,55100,181.8
1280,3300,56600,186.8
1290,3300,57200,188.8
1300,3300,56700,187.1
1310,3300,55000,181.5
1320,3300,56600,186.8
1330,3300,55100,181.8
1340,3300,56700,187.1
1350,3300,55700,183.8
1360,3300,56000,184.8
1370,3300,55700,183.8
1380,3300,55900,184.5
1390,3300,56500,186.4
1400,3180,141600,450.3
1410,3300,56600,186.8
1420,3300,55000,181.5
