ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D4B_SCAN90, cond_id=3, tag=s4_policy, subject=uccs_d4b_scan90
# meta, policy=U+CCS actions{100,500} u_mid=0.20 u_high=0.35 c_mid=0.20 c_high=0.35 hyst=0.02 ema_alpha=0.20 ccs_inverted=true
10,3284,55000,180.6
20,3288,56500,185.8
30,3284,55000,180.6
40,3288,56500,185.8
50,3284,55000,180.6
60,3288,56500,185.8
70,3284,55000,180.6
80,3288,56000,184.1
90,3284,55500,182.3
100,3284,55900,183.6
110,3288,55600,182.8
120,3284,55500,182.3
130,3284,56200,184.6
140,3284,55000,180.6
150,3188,63600,202.8
160,3172,166800,529.1
170,3288,56600,186.1
180,3284,55000,180.6
190,3288,56500,185.8
200,3288,54900,180.5
210,3288,56500,185.8
220,3284,55000,180.6
230,3288,56300,185.1
240,3284,55300,181.6
250,3284,55900,183.6
260,3284,55600,182.6
270,3288,55800,183.5
280,3284,55800,183.2
290,3284,55000,180.6
300,3288,56500,185.8
310,3284,55000,180.6
320,3284,56500,185.5
330,3288,55000,180.8
340,3288,56600,186.1
350,3284,54900,180.3
360,3288,56500,185.8
370,3284,55000,180.6
380,3288,56600,186.1
390,3284,55100,180.9
400,3288,56000,184.1
410,3284,55600,182.6
420,3284,55800,183.2
430,3284,55600,182.6
440,3284,55200,181.3
450,3284,56400,185.2
460,3288,54900,180.5
470,3288,56500,185.8
480,3284,55000,180.6
490,3288,56500,185.8
500,3284,54900,180.3
510,3288,56500,185.8
520,3284,55000,180.6
530,3284,56500,185.5
540,3284,54900,180.3
550,3284,56000,183.9
560,3284,55400,181.9
570,3288,55900,183.8
580,3284,55600,182.6
590,3288,55400,182.2
600,3284,56300,184.9
610,3284,55000,180.6
620,3284,56500,185.5
630,3284,55000,180.6
640,3288,56500,185.8
650,3192,59900,191.2
660,3288,56600,186.1
670,3172,144100,457.1
680,3288,56600,186.1
690,3284,55000,180.6
700,3288,56200,184.8
710,3284,55400,181.9
720,3288,55900,183.8
730,3284,55600,182.6
740,3284,55800,183.2
750,3284,55900,183.6
760,3284,55000,180.6
770,3284,56500,185.5
