ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D4B_SCAN90, cond_id=5, tag=unk, subject=uccs_d4b_scan90
11,3288,56600,186.1
21,3284,55000,180.6
31,3288,56600,186.1
41,3284,55000,180.6
51,3288,56500,185.8
61,3288,55600,182.8
71,3288,56000,184.1
81,3284,55600,182.6
91,3288,56000,184.1
101,3288,55700,183.1
111,3284,55200,181.3
121,3288,56600,186.1
131,3288,55100,181.2
141,3288,56600,186.1
151,3212,57500,184.7
161,3172,142500,452.0
171,3284,55100,180.9
181,3288,56700,186.4
191,3284,55000,180.6
201,3288,56600,186.1
211,3288,55600,182.8
221,3288,56100,184.5
231,3284,55600,182.6
241,3288,56000,184.1
251,3288,56400,185.4
261,3288,55300,181.8
271,3288,56400,185.4
281,3288,55100,181.2
291,3288,56600,186.1
301,3284,55000,180.6
311,3288,56700,186.4
321,3288,55100,181.2
331,3288,56600,186.1
341,3288,55100,181.2
351,3288,56600,186.1
361,3288,55500,182.5
371,3288,56100,184.5
381,3284,55600,182.6
391,3288,56000,184.1
401,3288,56200,184.8
411,3288,55500,182.5
421,3288,56300,185.1
431,3288,55000,180.8
441,3288,56600,186.1
451,3284,55000,180.6
461,3288,56600,186.1
471,3284,55100,180.9
481,3288,56600,186.1
491,3284,55000,180.6
501,3288,56600,186.1
511,3284,55400,181.9
521,3288,56300,185.1
531,3288,55600,182.8
541,3288,55900,183.8
551,3284,55900,183.6
561,3288,55800,183.5
571,3288,56100,184.5
581,3284,55100,180.9
591,3288,56600,186.1
601,3288,55000,180.8
611,3288,56600,186.1
621,3284,55100,180.9
631,3288,56600,186.1
641,3288,55000,180.8
651,3264,56800,185.4
661,3180,135600,431.2
671,3288,56500,185.8
681,3288,55700,183.1
691,3288,55900,183.8
701,3284,55700,182.9
711,3288,56000,184.1
721,3288,55800,183.5
731,3288,55100,181.2
741,3288,56600,186.1
751,3284,55000,180.6
761,3288,56600,186.1
771,3288,55000,180.8
781,3288,56600,186.1
791,3288,55100,181.2
801,3288,56600,186.1
811,3284,55100,180.9
821,3288,56600,186.1
831,3288,55600,182.8
841,3288,56000,184.1
851,3288,55700,183.1
861,3288,56000,184.1
871,3288,55700,183.1
881,3288,55200,181.5
891,3288,56500,185.8
901,3288,55100,181.2
911,3288,56600,186.1
921,3288,55000,180.8
931,3288,56600,186.1
941,3284,55000,180.6
951,3288,56600,186.1
961,3288,54900,180.5
971,3288,56600,186.1
981,3288,55600,182.8
991,3288,56000,184.1
1001,3288,55600,182.8
1011,3288,56000,184.1
1021,3288,55700,183.1
1031,3284,55300,181.6
1041,3288,56500,185.8
1051,3284,55000,180.6
1061,3288,56600,186.1
1071,3284,55000,180.6
1081,3288,56600,186.1
1091,3284,55100,180.9
1101,3288,56600,186.1
1111,3288,55000,180.8
1121,3288,56600,186.1
1131,3284,55500,182.3
1141,3288,56100,184.5
1151,3248,62200,202.0
1161,3152,166800,525.8
1171,3288,56100,184.5
1181,3288,55500,182.5
1191,3288,56300,185.1
1201,3284,55000,180.6
1211,3288,56600,186.1
1221,3284,55000,180.6
1231,3288,56600,186.1
1241,3284,55000,180.6
1251,3288,56600,186.1
1261,3284,55000,180.6
1271,3180,210000,667.8
1281,3288,55300,181.8
1291,3288,56300,185.1
1301,3288,55700,183.1
1311,3288,56000,184.1
1321,3288,55800,183.5
1331,3288,55900,183.8
1341,3288,56000,184.1
1351,3288,55100,181.2
1361,3288,56600,186.1
1371,3284,55000,180.6
1381,3104,101200,314.1
1391,3288,55000,180.8
1401,3288,56600,186.1
1411,3284,55100,180.9
1421,3288,56600,186.1
1431,3284,55200,181.3
1441,3288,56500,185.8
1451,3284,55700,182.9
1461,3288,56000,184.1
1471,3288,55700,183.1
1481,3124,153400,479.2
1491,3288,55800,183.5
1501,3284,55200,181.3
1511,3288,56500,185.8
1521,3288,55100,181.2
1531,3288,56600,186.1
1541,3284,55000,180.6
1551,3288,56500,185.8
1561,3284,55100,180.9
1571,3288,56600,186.1
1581,3284,55000,180.6
1591,3188,210000,669.5
1601,3288,55600,182.8
1611,3288,56000,184.1
1621,3284,55700,182.9
1631,3288,56000,184.1
1641,3288,55700,183.1
1651,3284,55200,181.3
1661,3288,56400,185.4
1671,3284,55000,180.6
1681,3288,56600,186.1
1691,3228,156500,505.2
1701,3288,56600,186.1
1711,3288,55100,181.2
1721,3288,56600,186.1
1731,3284,55000,180.6
1741,3288,56600,186.1
1751,3288,55600,182.8
1761,3288,56100,184.5
1771,3288,55700,183.1
1781,3288,55900,183.8
1791,3288,56300,185.1
1801,3192,56200,179.4
1811,3288,56400,185.4
1821,3288,55100,181.2
1831,3288,56600,186.1
1842,3288,55100,181.2
1851,3288,56700,186.4
1861,3284,55100,180.9
1871,3288,56600,186.1
1881,3288,55100,181.2
1891,3288,56600,186.1
1901,3176,146400,465.0
1911,3288,56100,184.5
1921,3284,55700,182.9
1931,3288,56000,184.1
1941,3284,55600,182.6
1951,3288,55500,182.5
1961,3276,132900,435.4
1971,3288,55100,181.2
1981,3288,56600,186.1
1991,3284,55000,180.6
2001,3288,56600,186.1
2011,3172,142600,452.3
2021,3288,56600,186.1
2031,3284,55100,180.9
2041,3288,56600,186.1
2051,3288,55500,182.5
2061,3276,56300,184.4
2071,3288,55600,182.8
2081,3288,55900,183.8
2091,3288,56300,185.1
2101,3288,55300,181.8
2111,3288,56400,185.4
2121,3180,198800,632.2
2131,3288,56600,186.1
2141,3284,55000,180.6
2151,3288,56500,185.8
2161,3272,74200,242.8
2171,3288,56600,186.1
2181,3288,55000,180.8
2191,3288,56600,186.1
2201,3288,55600,182.8
2211,3288,56100,184.5
2221,3176,141300,448.8
2231,3288,56000,184.1
2241,3284,55600,182.6
2251,3288,55300,181.8
2261,3288,56500,185.8
2271,3288,55000,180.8
2281,3288,56600,186.1
2291,3284,55000,180.6
2301,3288,56600,186.1
2311,3284,55000,180.6
2321,3284,121700,399.7
2331,3284,55100,180.9
2341,3288,56600,186.1
2351,3284,55600,182.6
2361,3288,56000,184.1
2371,3288,55700,183.1
2381,3288,56000,184.1
2391,3288,55600,182.8
2401,3288,55200,181.5
2411,3288,56500,185.8
2421,3284,55000,180.6
2431,3180,207400,659.5
2441,3284,55000,180.6
2451,3288,56700,186.4
2461,3284,55000,180.6
2471,3288,56600,186.1
2481,3288,55000,180.8
2491,3288,56600,186.1
2501,3284,55700,182.9
2511,3288,56100,184.5
2521,3288,55600,182.8
2531,3176,142200,451.6
2541,3288,55700,183.1
2551,3284,55200,181.3
2561,3288,56500,185.8
2571,3288,55100,181.2
2581,3288,56600,186.1
2591,3288,55000,180.8
2601,3288,56600,186.1
2611,3288,55100,181.2
2621,3288,56600,186.1
2631,3288,55100,181.2
2641,3188,209600,668.2
2651,3284,55600,182.6
2661,3288,56100,184.5
2671,3288,55600,182.8
2681,3288,55900,183.8
2691,3288,55700,183.1
2701,3288,55200,181.5
2711,3288,56600,186.1
2721,3284,55000,180.6
2731,3288,56500,185.8
2741,3284,55000,180.6
2751,3188,136600,435.5
2761,3284,55100,180.9
2771,3288,56600,186.1
2781,3288,55000,180.8
2791,3288,56600,186.1
2801,3288,55600,182.8
2811,3288,56000,184.1
2821,3288,55700,183.1
2831,3288,56000,184.1
2841,3288,55700,183.1
2851,3192,211300,674.5
2861,3288,56600,186.1
2871,3284,55200,181.3
2881,3288,56600,186.1
2891,3284,55000,180.6
2901,3288,56700,186.4
2911,3288,55100,181.2
2921,3288,56600,186.1
2931,3284,55100,180.9
2941,3288,56600,186.1
2951,3112,135200,420.7
2961,3284,56000,183.9
2971,3268,56000,183.0
2981,3288,56000,184.1
2991,3288,55800,183.5
3001,3284,55100,180.9
3011,3288,56500,185.8
3021,3284,55000,180.6
3031,3288,56600,186.1
3041,3284,55000,180.6
3051,3288,56600,186.1
3061,3284,55100,180.9
3071,3268,56900,185.9
3081,3284,55200,181.3
3091,3288,56500,185.8
3101,3288,55700,183.1
3111,3284,56000,183.9
3121,3288,55700,183.1
3131,3288,56000,184.1
3141,3288,55900,183.8
3151,3288,55100,181.2
3161,3096,132300,409.6
3171,3280,81800,268.3
3181,3288,56600,186.1
3191,3288,55100,181.2
3201,3288,56600,186.1
3211,3284,55000,180.6
3221,3288,56600,186.1
3231,3284,55300,181.6
3241,3288,56500,185.8
3251,3288,55600,182.8
3261,3280,148600,487.4
3271,3288,55700,183.1
3281,3288,55900,183.8
3291,3288,56000,184.1
3301,3284,55100,180.9
3311,3288,56600,186.1
3321,3288,55100,181.2
3331,3288,56600,186.1
3341,3284,55000,180.6
3351,3288,56600,186.1
3361,3284,55000,180.6
3371,3176,145700,462.7
3381,3284,55300,181.6
3391,3288,56500,185.8
3401,3288,55700,183.1
3411,3288,56000,184.1
3421,3288,55800,183.5
3431,3284,56000,183.9
3441,3288,56000,184.1
3451,3284,55100,180.9
3461,3288,56600,186.1
3471,3284,57100,187.5
3481,3288,56700,186.4
3491,3284,55100,180.9
3501,3288,56600,186.1
3511,3284,55100,180.9
3521,3288,56600,186.1
3531,3288,55300,181.8
3541,3288,56300,185.1
3551,3288,55700,183.1
3561,3288,56000,184.1
3571,3288,55900,183.8
3581,3176,142700,453.2
3591,3288,56200,184.8
3601,3284,55100,180.9
3612,3288,56700,186.4
3621,3284,55100,180.9
3631,3288,56600,186.1
3641,3284,55000,180.6
3651,3288,56600,186.1
3661,3284,55100,180.9
3671,3288,56600,186.1
3681,3284,55400,181.9
3691,3288,140700,462.6
3701,3288,55700,183.1
3711,3288,55900,183.8
3721,3284,55900,183.6
3731,3284,55700,182.9
3741,3288,56300,185.1
3751,3284,55100,180.9
3761,3288,56600,186.1
3771,3288,55100,181.2
3781,3288,56700,186.4
3791,3288,55000,180.8
3801,3176,203000,644.7
3811,3288,55100,181.2
3821,3288,56600,186.1
3831,3288,55500,182.5
3841,3288,56300,185.1
3851,3288,55700,183.1
3861,3288,56000,184.1
3871,3288,56000,184.1
3881,3280,55800,183.0
3891,3288,56300,185.1
3901,3172,143600,455.5
3911,3288,56600,186.1
3921,3288,55000,180.8
3931,3288,56600,186.1
3941,3284,55100,180.9
3951,3288,56700,186.4
3961,3284,55100,180.9
3971,3288,56600,186.1
3981,3252,55800,181.5
3991,3288,56200,184.8
4001,3180,141200,449.0
4011,3284,56000,183.9
4021,3288,56100,184.5
4031,3284,55600,182.6
4041,3288,56400,185.4
4051,3288,55100,181.2
4061,3288,56600,186.1
4071,3284,55100,180.9
4081,3256,56900,185.3
4091,3284,55000,180.6
4101,3288,56700,186.4
4111,3096,135100,418.3
4121,3288,56600,186.1
4131,3284,55500,182.3
4141,3288,56200,184.8
4151,3288,55700,183.1
4161,3288,56000,184.1
4171,3288,56300,185.1
4181,3288,85300,280.5
4191,3288,56400,185.4
4201,3284,55100,180.9
4211,3164,144100,455.9
4221,3284,55000,180.6
4231,3288,56700,186.4
4241,3288,55100,181.2
4251,3288,56600,186.1
4261,3288,55100,181.2
4271,3288,56600,186.1
4281,3284,55500,182.3
4291,3288,56200,184.8
4301,3288,55700,183.1
4311,3288,56000,184.1
4321,3148,168300,529.8
4331,3288,55400,182.2
4341,3288,56400,185.4
4351,3288,55100,181.2
4361,3284,56600,185.9
4371,3288,55100,181.2
4381,3288,56700,186.4
4391,3284,55100,180.9
4401,3288,56600,186.1
4411,3288,55100,181.2
4421,3176,145100,460.8
4431,3288,55600,182.8
4441,3288,56100,184.5
4451,3288,55700,183.1
4461,3288,56000,184.1
4471,3284,56300,184.9
4481,3288,55400,182.2
4491,3288,56500,185.8
4501,3288,55100,181.2
4511,3288,56600,186.1
4521,3180,138000,438.8
4531,3288,56600,186.1
4541,3284,55000,180.6
4551,3288,56600,186.1
4561,3288,55000,180.8
4571,3288,56600,186.1
4581,3288,55600,182.8
4591,3288,56100,184.5
4601,3288,55700,183.1
4611,3288,56000,184.1
4621,3288,55600,182.8
4631,3188,208000,663.1
4641,3288,56500,185.8
4651,3288,55100,181.2
4661,3288,56600,186.1
4671,3284,55000,180.6
4681,3288,56600,186.1
4691,3284,55100,180.9
4701,3288,56600,186.1
4711,3284,55000,180.6
4721,3288,56600,186.1
4731,3288,57900,190.4
4741,3288,56100,184.5
4751,3288,55700,183.1
4761,3288,56000,184.1
4771,3288,55700,183.1
4781,3288,55200,181.5
4791,3288,56600,186.1
4801,3284,55100,180.9
4811,3288,56600,186.1
4821,3284,55000,180.6
4831,3288,56600,186.1
4841,3144,167900,527.9
4851,3288,56600,186.1
4861,3288,55100,181.2
4871,3288,56600,186.1
4881,3288,55600,182.8
4891,3272,56300,184.2
4901,3288,55700,183.1
4911,3288,56000,184.1
4921,3288,55700,183.1
4931,3284,55200,181.3
4941,3284,56500,185.5
4951,3284,55100,180.9
4961,3288,56600,186.1
4971,3284,55100,180.9
4981,3288,56600,186.1
4991,3216,56400,181.4
5001,3288,56600,186.1
5011,3288,55000,180.8
5021,3288,56600,186.1
5031,3288,55600,182.8
5041,3288,56000,184.1
5051,3120,135300,422.1
5061,3288,56000,184.1
5071,3288,55700,183.1
5081,3288,55200,181.5
5091,3280,57500,188.6
5101,3284,55000,180.6
5111,3288,56600,186.1
5121,3288,55000,180.8
5131,3288,56600,186.1
5141,3288,55000,180.8
5151,3176,203300,645.7
5161,3288,55000,180.8
5171,3288,56600,186.1
5181,3288,55700,183.1
5191,3288,81000,266.3
5201,3288,55700,183.1
5211,3288,56000,184.1
5221,3284,55700,182.9
5231,3288,55200,181.5
5241,3288,56600,186.1
5251,3284,55100,180.9
5261,3184,136300,434.0
5271,3284,55100,180.9
5281,3288,56600,186.1
5291,3284,55100,180.9
5301,3288,56600,186.1
5311,3284,55000,180.6
5321,3288,56700,186.4
5331,3288,55500,182.5
5341,3288,56000,184.1
5351,3288,55600,182.8
5361,3184,206500,657.5
5371,3288,55800,183.5
5381,3288,55200,181.5
5392,3288,56700,186.4
5401,3284,55100,180.9
5411,3288,56600,186.1
5421,3288,55000,180.8
5431,3288,56600,186.1
5441,3284,55000,180.6
5451,3288,56600,186.1
5461,3200,151800,485.8
5471,3288,56600,186.1
5481,3288,55600,182.8
5491,3288,56000,184.1
5501,3172,91000,288.7
5511,3288,56100,184.5
5521,3288,55900,183.8
5531,3284,55100,180.9
5541,3288,56500,185.8
5551,3288,55100,181.2
5561,3288,56600,186.1
5571,3284,55100,180.9
5581,3288,56600,186.1
5591,3288,55000,180.8
5601,3288,56600,186.1
5611,3284,55100,180.9
5621,3288,56500,185.8
5631,3288,55600,182.8
5641,3284,56000,183.9
5651,3288,55700,183.1
5661,3288,56000,184.1
5671,3288,55900,183.8
5681,3284,55100,180.9
5691,3284,56600,185.9
5701,3284,55000,180.6
5711,3288,56600,186.1
5721,3288,55000,180.8
5731,3288,56600,186.1
5741,3288,55000,180.8
5751,3288,56600,186.1
5761,3288,55100,181.2
5771,3288,56400,185.4
5781,3288,55600,182.8
5791,3288,56000,184.1
5801,3288,55700,183.1
5811,3288,56000,184.1
5821,3284,56000,183.9
5831,3288,55100,181.2
5841,3288,56500,185.8
5851,3284,55100,180.9
5861,3288,56600,186.1
5871,3284,55100,180.9
5881,3288,56600,186.1
5891,3284,55000,180.6
5901,3288,56600,186.1
5911,3288,55200,181.5
5921,3288,56400,185.4
5931,3288,55600,182.8
5941,3288,56000,184.1
5951,3284,55700,182.9
5961,3288,55900,183.8
5971,3288,56100,184.5
5981,3288,55100,181.2
5991,3288,56600,186.1
6001,3284,55100,180.9
6011,3288,56600,186.1
6021,3288,55100,181.2
6031,3288,56600,186.1
6041,3284,55100,180.9
6051,3288,56700,186.4
6061,3284,55300,181.6
6071,3288,56300,185.1
6081,3284,55700,182.9
6091,3288,56000,184.1
6101,3288,55800,183.5
6111,3288,55800,183.5
6121,3288,56200,184.8
6131,3284,55100,180.9
6141,3288,56600,186.1
6151,3284,55000,180.6
6161,3288,56600,186.1
6171,3284,55000,180.6
6181,3288,56600,186.1
6191,3288,55000,180.8
6201,3288,56600,186.1
6211,3284,55400,181.9
6221,3288,56300,185.1
6231,3288,55700,183.1
6241,3288,56000,184.1
6251,3288,55900,183.8
6261,3288,55700,183.1
6271,3288,56200,184.8
6281,3288,55100,181.2
6291,3288,56500,185.8
6301,3284,55000,180.6
6311,3288,56600,186.1
6321,3288,55000,180.8
6331,3288,56600,186.1
6341,3284,55100,180.9
6351,3288,56700,186.4
6361,3288,55400,182.2
6371,3288,56200,184.8
6381,3288,55700,183.1
6391,3288,56000,184.1
6401,3288,55900,183.8
6411,3288,55700,183.1
6421,3288,56300,185.1
6431,3288,55100,181.2
6441,3288,56600,186.1
6451,3288,55000,180.8
6461,3288,56600,186.1
6471,3284,55000,180.6
6481,3288,56500,185.8
6491,3288,55000,180.8
6501,3288,56600,186.1
6511,3284,55400,181.9
6521,3288,56200,184.8
6531,3288,55600,182.8
6541,3288,56000,184.1
6551,3288,56000,184.1
6561,3288,55600,182.8
6571,3288,56300,185.1
6581,3288,55000,180.8
6591,3288,56600,186.1
6601,3284,55100,180.9
6611,3288,56600,186.1
6621,3288,55100,181.2
6631,3288,56600,186.1
6641,3288,55000,180.8
6651,3288,56600,186.1
6661,3288,55500,182.5
6671,3288,56200,184.8
6681,3288,55700,183.1
6691,3284,55900,183.6
6701,3288,55700,183.1
6711,3288,55500,182.5
6721,3288,56300,185.1
6731,3288,55000,180.8
6741,3288,56500,185.8
6751,3288,55000,180.8
6761,3288,56600,186.1
6771,3288,55000,180.8
6781,3288,56600,186.1
6791,3284,55000,180.6
6801,3288,56600,186.1
6811,3284,55500,182.3
6821,3288,56100,184.5
6831,3288,55600,182.8
6841,3288,56000,184.1
6851,3288,56200,184.8
6861,3288,55500,182.5
6871,3288,56400,185.4
6881,3284,55100,180.9
6891,3288,56600,186.1
6901,3284,55000,180.6
6911,3288,56600,186.1
6921,3284,55000,180.6
6931,3288,56600,186.1
6941,3288,55000,180.8
6951,3288,56600,186.1
6961,3284,55500,182.3
6971,3288,56100,184.5
6981,3288,55700,183.1
6991,3288,55900,183.8
7001,3288,55700,183.1
7011,3288,55400,182.2
7021,3288,56400,185.4
7031,3264,159300,520.0
7041,3288,56600,186.1
7051,3284,55100,180.9
7061,3288,56600,186.1
7071,3284,55000,180.6
7081,3288,56600,186.1
7091,3284,55100,180.9
7101,3288,56600,186.1
7111,3288,55600,182.8
7121,3288,56000,184.1
7131,3288,55700,183.1
7141,3288,56000,184.1
7151,3288,55700,183.1
7161,3288,55400,182.2
7172,3288,56600,186.1
7181,3284,55100,180.9
7191,3288,56500,185.8
7201,3288,55100,181.2
7211,3288,56600,186.1
7221,3284,55000,180.6
7231,3288,56600,186.1
7241,3288,55100,181.2
7251,3288,56700,186.4
7261,3288,55600,182.8
7271,3288,56100,184.5
7281,3288,55600,182.8
7291,3288,56000,184.1
7301,3284,55600,182.6
7311,3288,55400,182.2
7321,3288,56500,185.8
7331,3288,55100,181.2
7341,3288,56600,186.1
7351,3288,55000,180.8
7361,3288,56600,186.1
7371,3288,55000,180.8
7381,3288,56600,186.1
7391,3288,55000,180.8
7401,3288,56600,186.1
7411,3288,55600,182.8
7421,3288,56000,184.1
7431,3284,55600,182.6
7441,3288,56000,184.1
7451,3288,55700,183.1
7461,3288,55200,181.5
7471,3288,56300,185.1
7481,3288,55000,180.8
7491,3288,56600,186.1
7501,3284,55100,180.9
7511,3288,56600,186.1
7521,3284,55000,180.6
7531,3288,56600,186.1
7541,3176,140100,445.0
7551,3288,56600,186.1
7561,3288,55600,182.8
7571,3288,56000,184.1
7581,3288,55700,183.1
7591,3288,56000,184.1
7601,3288,55700,183.1
7611,3288,55200,181.5
7621,3288,56500,185.8
7631,3284,55100,180.9
7641,3288,56600,186.1
7651,3284,55000,180.6
7661,3288,56600,186.1
7671,3284,55000,180.6
7681,3288,56600,186.1
7691,3288,55000,180.8
7701,3288,56600,186.1
7711,3288,55600,182.8
7721,3288,56000,184.1
7731,3288,55600,182.8
7741,3284,56000,183.9
7751,3288,55700,183.1
7761,3288,55200,181.5
7771,3288,56500,185.8
7781,3284,55000,180.6
7791,3288,56600,186.1
7801,3284,55100,180.9
7811,3288,56600,186.1
7821,3284,55000,180.6
7831,3288,56600,186.1
7841,3288,55000,180.8
7851,3288,56600,186.1
7861,3288,55600,182.8
7871,3288,55900,183.8
7881,3288,55700,183.1
7891,3288,55900,183.8
7901,3288,55600,182.8
7911,3284,55200,181.3
7921,3288,56500,185.8
7931,3284,55000,180.6
7941,3288,56500,185.8
7951,3288,55000,180.8
7961,3284,56600,185.9
7971,3288,55000,180.8
7981,3288,56600,186.1
7991,3284,55000,180.6
8001,3172,94200,298.8
8011,3288,55600,182.8
8021,3288,56000,184.1
8031,3288,55700,183.1
8041,3288,56000,184.1
8051,3096,135300,418.9
8061,3288,55200,181.5
8071,3288,56500,185.8
8081,3288,55000,180.8
8091,3288,56600,186.1
8101,3284,55100,180.9
8111,3288,56600,186.1
8121,3284,55000,180.6
8131,3288,56600,186.1
8141,3288,55100,181.2
8151,3288,56600,186.1
8161,3288,55700,183.1
8171,3288,56000,184.1
8181,3288,55600,182.8
8191,3288,56000,184.1
8201,3288,55600,182.8
8211,3284,55100,180.9
8221,3288,56500,185.8
8231,3284,55000,180.6
8241,3288,56500,185.8
8251,3288,55000,180.8
8261,3288,56600,186.1
8271,3288,55000,180.8
8281,3288,56600,186.1
8291,3288,55100,181.2
8301,3288,56600,186.1
8311,3288,55600,182.8
8321,3288,56000,184.1
8331,3288,55700,183.1
8341,3288,56000,184.1
8351,3288,55700,183.1
8361,3288,55100,181.2
8371,3288,56500,185.8
8381,3284,55000,180.6
8391,3288,56600,186.1
8401,3288,55000,180.8
8411,3288,56600,186.1
8421,3284,55000,180.6
8431,3288,56600,186.1
8441,3284,55100,180.9
8451,3288,56500,185.8
8461,3288,55600,182.8
8471,3284,55900,183.6
8481,3288,55600,182.8
8491,3288,56000,184.1
8501,3284,59000,193.8
8511,3284,55100,180.9
8521,3288,56500,185.8
8531,3284,55000,180.6
8541,3288,56600,186.1
8551,3288,55000,180.8
8561,3184,156500,498.3
8571,3288,55000,180.8
8581,3288,56500,185.8
8591,3284,55100,180.9
8601,3288,56500,185.8
8611,3288,55600,182.8
8621,3288,56000,184.1
8631,3284,55700,182.9
8641,3288,55900,183.8
8651,3288,55900,183.8
8661,3288,55100,181.2
8671,3288,56600,186.1
8681,3288,55000,180.8
8691,3288,56500,185.8
8701,3284,55000,180.6
8711,3288,56600,186.1
8721,3284,55000,180.6
8731,3288,56600,186.1
8741,3288,55200,181.5
8751,3288,56400,185.4
8761,3288,55600,182.8
8771,3288,55900,183.8
8781,3284,55700,182.9
8791,3284,55900,183.6
8801,3288,55900,183.8
8811,3288,55100,181.2
8821,3288,56600,186.1
8831,3284,55000,180.6
8841,3288,56500,185.8
8851,3284,55000,180.6
8861,3288,56600,186.1
8871,3288,55000,180.8
8881,3288,56600,186.1
8891,3284,55200,181.3
8901,3288,56400,185.4
8911,3288,55600,182.8
8921,3288,56000,184.1
8931,3288,55800,183.5
8941,3288,55900,183.8
8952,3288,56600,186.1
8961,3288,55000,180.8
8971,3288,56500,185.8
8981,3284,55000,180.6
8991,3288,56600,186.1
9001,3268,79200,258.8
9011,3148,167100,526.0
9021,3284,55100,180.9
9031,3288,56600,186.1
9041,3288,55300,181.8
9051,3288,56300,185.1
9061,3288,55600,182.8
9071,3288,55900,183.8
9081,3288,55800,183.5
9091,3288,55900,183.8
9101,3288,56100,184.5
9111,3180,143900,457.6
9121,3288,56600,186.1
9131,3288,55000,180.8
9141,3288,56600,186.1
9151,3284,55000,180.6
9161,3288,56600,186.1
9171,3288,55000,180.8
9181,3288,56600,186.1
9191,3284,55400,181.9
9201,3288,56300,185.1
9211,3288,55700,183.1
9221,3284,56100,184.2
9231,3288,55800,183.5
9241,3288,55700,183.1
9251,3288,56200,184.8
9261,3284,55000,180.6
9271,3288,56500,185.8
9281,3288,55000,180.8
9291,3288,56600,186.1
9301,3288,55000,180.8
9311,3288,56600,186.1
9321,3180,140400,446.5
9331,3288,56600,186.1
9341,3288,55400,182.2
9351,3288,56200,184.8
9361,3284,55700,182.9
9371,3284,56000,183.9
9381,3288,55600,182.8
9391,3288,55700,183.1
9401,3288,56300,185.1
9411,3288,55100,181.2
9421,3092,133800,413.7
9431,3284,55100,180.9
9441,3288,56600,186.1
9451,3288,55000,180.8
9461,3288,56500,185.8
9471,3284,55000,180.6
9481,3288,56600,186.1
9491,3288,55400,182.2
9501,3288,56200,184.8
9511,3288,55700,183.1
9521,3284,56000,183.9
9531,3184,204600,651.4
9541,3288,55600,182.8
9551,3288,56300,185.1
9561,3288,55100,181.2
9571,3288,56500,185.8
9581,3284,55000,180.6
9591,3288,56600,186.1
9601,3284,55000,180.6
9611,3288,56600,186.1
9621,3284,55000,180.6
9631,3288,56600,186.1
9641,3188,136700,435.8
9651,3288,56100,184.5
9661,3288,55600,182.8
9671,3288,56000,184.1
9681,3288,55600,182.8
9691,3288,55500,182.5
9701,3288,56300,185.1
9711,3280,55300,181.4
9721,3288,56600,186.1
9731,3288,55000,180.8
9741,3288,56700,186.4
9751,3288,55100,181.2
9761,3288,56600,186.1
9771,3284,55100,180.9
9781,3288,56600,186.1
9791,3284,55500,182.3
9801,3288,56100,184.5
9811,3256,56000,182.3
9821,3288,56000,184.1
9831,3288,56200,184.8
9841,3288,55400,182.2
9851,3180,214500,682.1
9861,3288,55100,181.2
9871,3288,56600,186.1
9881,3288,55000,180.8
9891,3288,56600,186.1
9901,3288,55000,180.8
9911,3260,56900,185.5
9921,3288,55000,180.8
9931,3288,56600,186.1
9941,3284,55500,182.3
9951,3288,56100,184.5
9961,3284,55700,182.9
9971,3288,56000,184.1
9981,3288,55600,182.8
9991,3288,55400,182.2
10001,3288,56400,185.4
10011,3280,85300,279.8
10021,3288,56600,186.1
10031,3288,55100,181.2
10041,3288,56600,186.1
10051,3288,55000,180.8
10061,3176,144600,459.2
10071,3284,55000,180.6
10081,3288,56600,186.1
10091,3288,55500,182.5
10101,3288,56100,184.5
10111,3288,55700,183.1
10121,3284,56000,183.9
10131,3288,55700,183.1
10141,3288,55300,181.8
10151,3288,56400,185.4
10161,3284,55100,180.9
