ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D4B_SCAN90, cond_id=4, tag=s4_ablation_ccs_off, subject=uccs_d4b_scan90
# meta, ablation=ccs_off policy=U_only actions{100,500} u_mid=0.20 u_high=0.35 hyst=0.02 ema_alpha=0.20
11,3284,54900,180.3
20,3288,56400,185.4
30,3284,54900,180.3
40,3288,56400,185.4
50,3284,55000,180.6
60,3288,55900,183.8
70,3284,55500,182.3
80,3284,55900,183.6
90,3288,55500,182.5
100,3284,55200,181.3
110,3288,56300,185.1
120,3288,54800,180.2
130,3288,56400,185.4
140,3284,54900,180.3
150,3288,56400,185.4
160,3284,54900,180.3
170,3288,56400,185.4
180,3160,180700,571.0
190,3288,56400,185.4
200,3284,54900,180.3
210,3288,56000,184.1
220,3288,55400,182.2
230,3288,55800,183.5
240,3284,55500,182.3
250,3288,55500,182.5
260,3284,56000,183.9
270,3288,54900,180.5
280,3288,56500,185.8
290,3284,54900,180.3
300,3288,56500,185.8
310,3288,54900,180.5
320,3288,56500,185.8
330,3284,54900,180.3
340,3288,56500,185.8
350,3284,54900,180.3
360,3288,56300,185.1
370,3284,55200,181.3
380,3288,55800,183.5
390,3284,55400,181.9
400,3284,55800,183.2
410,3288,55600,182.8
420,3284,55000,180.6
430,3288,56400,185.4
440,3284,54900,180.3
450,3288,56400,185.4
460,3284,54800,180.0
470,3288,56500,185.8
480,3284,54900,180.3
490,3288,56400,185.4
500,3284,54900,180.3
510,3288,56500,185.8
520,3284,54900,180.3
530,3284,55900,183.6
540,3288,55500,182.5
550,3288,55800,183.5
560,3284,55500,182.3
570,3284,55200,181.3
580,3288,56200,184.8
590,3284,54900,180.3
600,3288,56500,185.8
610,3284,54900,180.3
620,3288,56500,185.8
630,3288,54900,180.5
640,3288,56500,185.8
650,3284,54900,180.3
660,3284,56400,185.2
670,3284,54900,180.3
680,3172,143000,453.6
690,3284,55400,181.9
700,3288,55900,183.8
710,3288,55500,182.5
720,3288,55700,183.1
730,3284,56000,183.9
740,3284,54900,180.3
750,3288,56400,185.4
760,3284,54900,180.3
770,3288,56400,185.4
780,3284,54900,180.3
790,3288,56400,185.4
800,3288,54900,180.5
810,3288,56500,185.8
820,3284,54800,180.0
830,3288,56500,185.8
840,3284,55100,180.9
850,3288,55900,183.8
860,3284,55500,182.3
870,3288,55800,183.5
880,3284,55500,182.3
890,3284,55100,180.9
900,3288,56300,185.1
910,3284,54900,180.3
920,3288,56500,185.8
930,3284,54900,180.3
940,3288,56500,185.8
950,3284,54900,180.3
960,3288,56500,185.8
970,3284,54900,180.3
980,3288,56500,185.8
990,3284,54900,180.3
1000,3288,55900,183.8
1010,3284,55500,182.3
1020,3288,55800,183.5
1030,3284,55600,182.6
1040,3284,55300,181.6
1050,3284,56200,184.6
1060,3284,54900,180.3
1070,3288,56400,185.4
1080,3284,54900,180.3
1090,3288,56500,185.8
1100,3284,54900,180.3
1110,3288,56500,185.8
1120,3284,54900,180.3
1130,3288,56400,185.4
1140,3284,54900,180.3
1150,3284,56200,184.6
1160,3284,55300,181.6
1170,3172,96900,307.4
1180,3104,145500,451.6
1190,3284,55800,183.2
1200,3288,55700,183.1
1210,3288,55000,180.8
1220,3288,56400,185.4
1230,3288,54900,180.5
1240,3288,56400,185.4
1250,3284,54900,180.3
1260,3288,56400,185.4
1270,3288,54900,180.5
1280,3180,140200,445.8
1290,3284,54900,180.3
1300,3288,56500,185.8
1310,3284,55000,180.6
1320,3284,55900,183.6
1330,3284,55500,182.3
1340,3288,55800,183.5
1350,3288,55500,182.5
1360,3288,55200,181.5
1370,3288,56300,185.1
1380,3180,205300,652.9
1390,3288,56500,185.8
1400,3284,54900,180.3
1410,3284,56400,185.2
1420,3284,54900,180.3
1430,3288,56500,185.8
1440,3284,54900,180.3
1450,3288,56500,185.8
1460,3284,54900,180.3
1470,3252,56400,183.4
1480,3176,138000,438.3
1490,3284,55900,183.6
1500,3288,55500,182.5
1510,3284,55600,182.6
1520,3288,56100,184.5
1530,3284,55000,180.6
1540,3284,56400,185.2
1550,3284,54900,180.3
1560,3288,56400,185.4
1570,3176,93800,297.9
1580,3288,56500,185.8
1590,3176,134700,427.8
1600,3288,56400,185.4
1610,3284,54900,180.3
1620,3288,56400,185.4
1630,3284,55200,181.3
1640,3284,55900,183.6
1650,3284,55500,182.3
1660,3288,55900,183.8
1670,3248,59000,191.6
1680,3288,55000,180.8
1690,3172,160200,508.2
1700,3284,54900,180.3
1710,3288,56500,185.8
1720,3284,55000,180.6
1730,3284,56500,185.5
1740,3284,54900,180.3
1750,3288,56400,185.4
1760,3284,54900,180.3
1770,3288,75600,248.6
1780,3284,54900,180.3
1790,3168,141700,448.9
1800,3284,55500,182.3
1810,3284,55800,183.2
1820,3284,55600,182.6
1830,3284,55300,181.6
1841,3288,56400,185.4
1850,3284,54900,180.3
1860,3288,56400,185.4
1870,3284,54900,180.3
1880,3288,56500,185.8
1890,3256,57300,186.6
1900,3288,56500,185.8
1910,3284,54900,180.3
1920,3284,56500,185.5
1930,3284,54900,180.3
1940,3284,56000,183.9
1950,3284,55500,182.3
1960,3284,55800,183.2
1970,3284,55500,182.3
1980,3288,55400,182.2
1990,3288,56200,184.8
2000,3176,135100,429.1
2010,3288,56500,185.8
2020,3284,54900,180.3
2030,3288,56500,185.8
2040,3284,54900,180.3
2050,3288,56500,185.8
2060,3284,54900,180.3
2070,3288,56500,185.8
2080,3284,54900,180.3
2090,3284,56000,183.9
2100,3288,55400,182.2
2110,3176,206200,654.9
2120,3288,55500,182.5
2130,3284,55500,182.3
2140,3284,56100,184.2
2150,3284,55000,180.6
2160,3288,56400,185.4
2170,3284,54900,180.3
2180,3288,56500,185.8
2190,3284,54900,180.3
2200,3288,56500,185.8
2210,3244,57200,185.6
2220,3288,56600,186.1
2230,3284,54900,180.3
2240,3288,56100,184.5
2250,3284,55400,181.9
2260,3288,55900,183.8
2270,3284,55600,182.6
2280,3284,55700,182.9
2290,3284,56000,183.9
