ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D4B_SCAN90, cond_id=3, tag=s4_policy, subject=uccs_d4b_scan90
# meta, policy=U+CCS actions{100,500} u_mid=0.20 u_high=0.35 c_mid=0.20 c_high=0.35 hyst=0.02 ema_alpha=0.20 ccs_inverted=true
10,3284,55600,182.6
20,3288,56000,184.1
30,3284,55700,182.9
40,3288,55900,183.8
50,3284,55600,182.6
60,3284,55300,181.6
70,3284,56500,185.5
80,3284,55100,180.9
90,3288,56600,186.1
100,3284,55000,180.6
110,3288,56600,186.1
120,3284,55000,180.6
130,3288,56600,186.1
140,3284,55100,180.9
150,3288,56700,186.4
160,3284,55600,182.6
170,3180,139700,444.2
180,3284,55700,182.9
190,3288,56000,184.1
200,3284,55700,182.9
210,3288,55500,182.5
220,3288,56400,185.4
230,3284,55100,180.9
240,3284,56600,185.9
250,3288,55100,181.2
260,3288,56600,186.1
270,3284,55100,180.9
280,3288,56600,186.1
290,3284,55000,180.6
300,3284,56600,185.9
310,3284,55400,181.9
320,3284,56200,184.6
330,3284,55700,182.9
340,3288,56100,184.5
350,3284,55700,182.9
360,3288,55800,183.5
370,3284,56100,184.2
380,3284,55100,180.9
390,3284,56600,185.9
400,3284,55100,180.9
410,3288,56600,186.1
420,3284,55000,180.6
430,3284,56600,185.9
440,3284,55000,180.6
450,3284,56600,185.9
460,3284,55200,181.3
470,3284,56400,185.2
480,3288,55700,183.1
490,3284,55900,183.6
500,3284,55600,182.6
510,3284,56000,183.9
520,3288,55800,183.5
530,3288,55100,181.2
540,3288,56500,185.8
550,3284,55100,180.9
560,3288,56600,186.1
570,3284,55100,180.9
580,3288,56600,186.1
590,3284,55000,180.6
600,3288,56600,186.1
610,3284,55100,180.9
620,3288,56600,186.1
630,3288,55600,182.8
640,3284,56000,183.9
650,3284,55700,182.9
660,3288,56000,184.1
670,3284,55700,182.9
680,3160,60400,190.9
690,3288,56500,185.8
700,3284,55100,180.9
710,3288,56600,186.1
720,3284,55100,180.9
730,3284,56600,185.9
740,3284,55000,180.6
750,3288,56600,186.1
760,3284,55000,180.6
770,3288,56600,186.1
