ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D4B_SCAN90, cond_id=2, tag=s4_fixed500, subject=uccs_d4b_scan90
11,3284,54700,179.6
21,3284,55700,182.9
31,3284,55200,181.3
41,3284,55600,182.6
51,3284,55300,181.6
61,3284,55100,180.9
71,3284,55900,183.6
81,3284,54700,179.6
91,3284,58200,191.1
101,3284,54700,179.6
111,3288,56200,184.8
121,3284,54700,179.6
131,3284,56300,184.9
141,3284,54700,179.6
151,3284,56200,184.6
161,3284,54700,179.6
171,3268,56200,183.7
181,3284,55100,180.9
191,3284,55700,182.9
201,3164,141900,449.0
211,3284,55600,182.6
221,3284,55400,181.9
231,3284,54800,180.0
241,3284,56100,184.2
251,3284,54700,179.6
261,3284,56200,184.6
271,3208,123300,395.5
281,3288,56200,184.8
291,3284,54700,179.6
301,3284,56200,184.6
311,3156,57500,181.5
321,3288,56200,184.8
331,3284,54700,179.6
341,3284,55700,182.9
351,3284,55200,181.3
361,3284,55600,182.6
371,3248,57800,187.7
381,3284,55100,180.9
391,3284,56000,183.9
401,3284,54700,179.6
411,3216,155500,500.1
421,3284,54700,179.6
431,3284,56200,184.6
441,3284,54700,179.6
451,3284,56200,184.6
461,3284,54600,179.3
471,3288,74000,243.3
481,3284,54700,179.6
491,3284,56000,183.9
501,3284,55000,180.6
511,3148,142200,447.6
521,3284,55300,181.6
531,3284,55600,182.6
541,3284,55400,181.9
551,3284,54800,180.0
561,3284,56200,184.6
571,3284,54700,179.6
581,3284,56200,184.6
591,3284,54700,179.6
601,3288,56200,184.8
611,3284,54700,179.6
621,3084,133800,412.6
631,3280,54700,179.4
641,3284,56300,184.9
651,3280,54600,179.1
661,3284,55800,183.2
671,3284,55200,181.3
681,3284,55600,182.6
691,3284,55300,181.6
701,3284,55100,180.9
711,3284,56000,183.9
721,3176,133800,424.9
731,3284,56200,184.6
741,3280,54600,179.1
751,3288,56300,185.1
761,3284,54700,179.6
771,3288,56300,185.1
781,3284,54600,179.3
791,3284,56300,184.9
801,3284,54700,179.6
811,3284,56100,184.2
821,3284,55000,180.6
831,3284,55800,183.2
841,3284,55300,181.6
851,3284,55600,182.6
861,3284,55400,181.9
871,3284,54800,180.0
881,3284,56100,184.2
891,3284,54600,179.3
901,3284,56300,184.9
911,3284,54600,179.3
921,3284,56200,184.6
931,3180,206000,655.1
941,3284,56200,184.6
951,3284,54700,179.6
961,3284,56200,184.6
971,3284,54700,179.6
981,3284,55700,182.9
991,3284,55200,181.3
1001,3284,55600,182.6
1011,3284,55300,181.6
1021,3284,55200,181.3
1031,3080,133800,412.1
1041,3284,54700,179.6
1051,3284,56200,184.6
1061,3284,54700,179.6
1071,3284,56200,184.6
1081,3284,54800,180.0
1091,3284,56200,184.6
1101,3284,54700,179.6
1111,3288,56200,184.8
1121,3280,54600,179.1
1131,3284,57500,188.8
1141,3284,55000,180.6
1151,3284,55600,182.6
1161,3284,55200,181.3
1171,3284,55600,182.6
1181,3192,60700,193.8
1191,3284,54900,180.3
1201,3284,56100,184.2
1211,3284,54700,179.6
1221,3284,56200,184.6
1231,3284,54600,179.3
1241,3084,138900,428.4
1251,3284,54700,179.6
1261,3284,56300,184.9
1271,3284,54700,179.6
1281,3160,84900,268.3
1291,3284,54800,180.0
1301,3284,55800,183.2
1311,3284,55300,181.6
1321,3284,55700,182.9
1331,3284,55300,181.6
1341,3280,59400,194.8
1351,3284,56000,183.9
1361,3284,54800,180.0
1371,3284,56200,184.6
1381,3284,73400,241.0
1391,3284,56300,184.9
1401,3280,54600,179.1
1411,3284,56300,184.9
1421,3284,54700,179.6
1431,3284,56200,184.6
1441,3284,54700,179.6
1451,3284,56200,184.6
1461,3284,54900,180.3
1471,3284,55600,182.6
1481,3284,55300,181.6
1491,3284,55600,182.6
1501,3284,55300,181.6
1511,3284,54800,180.0
1521,3284,56100,184.2
1531,3284,54700,179.6
1541,3284,56200,184.6
1551,3280,76400,250.6
1561,3284,56200,184.6
1571,3284,54700,179.6
1581,3284,56200,184.6
1591,3284,54700,179.6
1601,3284,56200,184.6
1611,3284,54600,179.3
1621,3284,55700,182.9
1631,3284,55200,181.3
1641,3284,55600,182.6
1651,3284,55300,181.6
1661,3280,58900,193.2
1671,3284,56000,183.9
1681,3284,54700,179.6
1691,3284,56200,184.6
1701,3284,54700,179.6
1711,3284,56200,184.6
1721,3280,54700,179.4
1731,3284,56200,184.6
1741,3284,54700,179.6
1751,3284,56300,184.9
1761,3284,54700,179.6
1771,3124,135800,424.2
