ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D4B_SCAN90, cond_id=4, tag=s4_ablation_ccs_off, subject=uccs_d4b_scan90
# meta, ablation=ccs_off policy=U_only actions{100,500} u_mid=0.20 u_high=0.35 hyst=0.02 ema_alpha=0.20
12,3288,56500,185.8
21,3288,54900,180.5
31,3288,56100,184.5
41,3288,55500,182.5
51,3284,56000,183.9
61,3288,55500,182.5
71,3288,55900,183.8
81,3288,56100,184.5
91,3288,55400,182.2
101,3288,56500,185.8
111,3288,55000,180.8
121,3288,56500,185.8
131,3284,55000,180.6
141,3288,56600,186.1
151,3232,55500,179.4
161,3288,56500,185.8
171,3180,136500,434.1
181,3288,56300,185.1
191,3288,55400,182.2
201,3288,56100,184.5
211,3288,55600,182.8
221,3288,55900,183.8
231,3288,55800,183.5
241,3288,55800,183.5
251,3288,56500,185.8
261,3284,55000,180.6
271,3288,56500,185.8
281,3284,54900,180.3
291,3288,56500,185.8
301,3288,55000,180.8
311,3288,56500,185.8
321,3288,54900,180.5
331,3288,56500,185.8
341,3284,55100,180.9
351,3284,56000,183.9
361,3288,55500,182.5
371,3288,55900,183.8
381,3284,55600,182.6
391,3284,55900,183.6
401,3288,56400,185.4
411,3288,55000,180.8
421,3288,56600,186.1
431,3284,55000,180.6
441,3288,56600,186.1
451,3284,55000,180.6
461,3288,56500,185.8
471,3288,55000,180.8
481,3288,56500,185.8
491,3284,54900,180.3
501,3288,56000,184.1
511,3288,55500,182.5
521,3284,56000,183.9
531,3288,55600,182.8
541,3288,55900,183.8
551,3288,56300,185.1
561,3284,55200,181.3
571,3288,56500,185.8
581,3288,54900,180.5
591,3288,56500,185.8
601,3284,54900,180.3
611,3288,56500,185.8
621,3284,54900,180.3
631,3288,56500,185.8
641,3284,55000,180.6
651,3192,113000,360.7
661,3288,55500,182.5
671,3288,56000,184.1
681,3168,58300,184.7
691,3288,55900,183.8
701,3288,56200,184.8
711,3288,55300,181.8
721,3288,56500,185.8
731,3288,55000,180.8
741,3288,56600,186.1
751,3288,54900,180.5
761,3288,56500,185.8
771,3288,55000,180.8
781,3288,56500,185.8
791,3288,55000,180.8
801,3288,56400,185.4
811,3284,55300,181.6
821,3288,56100,184.5
831,3288,55600,182.8
841,3288,55900,183.8
851,3288,55700,183.1
861,3288,55700,183.1
871,3288,56500,185.8
881,3284,55000,180.6
891,3288,56500,185.8
901,3288,54900,180.5
911,3288,56500,185.8
921,3288,55000,180.8
931,3288,56600,186.1
941,3284,54900,180.3
951,3288,56500,185.8
961,3284,55100,180.9
971,3288,56000,184.1
981,3284,55600,182.6
991,3288,55900,183.8
1001,3284,55600,182.6
1011,3288,55900,183.8
1021,3288,56500,185.8
1031,3288,55100,181.2
1041,3288,56500,185.8
1051,3288,55000,180.8
1061,3288,56500,185.8
1071,3284,54900,180.3
1081,3288,56500,185.8
1091,3288,54900,180.5
1101,3288,56500,185.8
1111,3288,54900,180.5
1121,3288,55900,183.8
1131,3288,55500,182.5
1141,3288,55900,183.8
1151,3244,60300,195.6
1161,3148,166600,524.5
1171,3288,56300,185.1
1181,3284,55200,181.3
1191,3288,56500,185.8
1201,3284,54900,180.3
1211,3288,56500,185.8
1221,3288,55000,180.8
1231,3288,56500,185.8
1241,3288,55000,180.8
1251,3288,74100,243.6
1261,3284,57300,188.2
1271,3288,56100,184.5
1281,3284,55500,182.3
1291,3288,56000,184.1
1301,3284,55600,182.6
1311,3288,55800,183.5
1321,3288,56100,184.5
1331,3288,55400,182.2
1341,3288,56500,185.8
1351,3284,55000,180.6
1361,3288,56500,185.8
1371,3176,142200,451.6
1381,3288,56500,185.8
1391,3284,54900,180.3
1401,3288,56500,185.8
1411,3284,55000,180.6
1421,3288,56400,185.4
1431,3284,55400,181.9
1441,3288,56200,184.8
1451,3288,55600,182.8
1461,3288,55900,183.8
1471,3288,55700,183.1
1481,3192,211700,675.7
1491,3288,56500,185.8
1501,3288,55000,180.8
1511,3288,56500,185.8
1521,3284,54900,180.3
1531,3288,56500,185.8
1541,3288,55000,180.8
1551,3288,56600,186.1
1561,3284,55000,180.6
1571,3288,56600,186.1
1581,3172,142800,453.0
1591,3288,55900,183.8
1601,3288,55500,182.5
1611,3288,55900,183.8
1621,3288,55600,182.8
1631,3288,55900,183.8
1641,3288,56300,185.1
1651,3284,55100,180.9
1661,3288,56500,185.8
1671,3288,54900,180.5
1681,3288,56500,185.8
1691,3244,55300,179.4
1701,3288,56600,186.1
1711,3284,55000,180.6
1721,3288,56600,186.1
1731,3284,55000,180.6
1741,3288,56000,184.1
1751,3288,55500,182.5
1761,3288,56000,184.1
1771,3284,55600,182.6
1781,3288,55900,183.8
1791,3088,153100,472.8
1801,3288,55200,181.5
1811,3288,56500,185.8
1821,3284,55000,180.6
1831,3288,56500,185.8
1842,3288,54900,180.5
1851,3288,56500,185.8
1861,3284,55100,180.9
1871,3288,56500,185.8
1881,3284,54900,180.3
1891,3176,203600,646.6
1901,3288,55500,182.5
1911,3288,55900,183.8
1921,3288,55600,182.8
1931,3288,55900,183.8
1941,3288,56300,185.1
1951,3284,55200,181.3
1961,3280,56600,185.6
1971,3284,55000,180.6
1981,3284,56500,185.5
1991,3288,57200,188.1
2001,3288,56600,186.1
2011,3288,54900,180.5
2021,3288,56500,185.8
2031,3284,55000,180.6
2041,3288,56100,184.5
2051,3284,55500,182.3
2061,3176,56800,180.4
2071,3288,55600,182.8
2081,3288,55900,183.8
2091,3288,56300,185.1
2101,3096,133800,414.2
2111,3288,56500,185.8
2121,3284,55000,180.6
2131,3288,56600,186.1
2141,3284,55000,180.6
2151,3288,56600,186.1
2161,3272,73800,241.5
2171,3288,56500,185.8
2181,3284,55000,180.6
2191,3288,56100,184.5
2201,3284,55600,182.6
2211,3288,57400,188.7
2221,3288,55600,182.8
2231,3288,56000,184.1
2241,3288,56400,185.4
2251,3284,55200,181.3
2261,3288,60400,198.6
2271,3284,55000,180.6
2281,3288,56500,185.8
2291,3288,55000,180.8
