ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D4B_SCAN90, cond_id=5, tag=unk, subject=uccs_d4b_scan90
10,3284,55500,182.3
20,3288,55900,183.8
30,3284,55700,182.9
40,3284,55100,180.9
50,3288,56500,185.8
60,3284,55100,180.9
70,3284,56500,185.5
80,3284,55000,180.6
90,3288,56500,185.8
100,3284,55000,180.6
110,3288,56500,185.8
120,3284,55000,180.6
130,3288,56500,185.8
140,3284,55000,180.6
150,3284,56000,183.9
160,3284,55600,182.6
170,3284,82800,271.9
180,3284,67300,221.0
190,3284,55200,181.3
200,3284,56400,185.2
210,3284,55000,180.6
220,3288,56600,186.1
230,3284,55000,180.6
240,3288,56500,185.8
250,3284,55000,180.6
260,3288,56600,186.1
270,3284,54900,180.3
280,3284,56500,185.5
290,3284,55000,180.6
300,3284,56000,183.9
310,3284,55500,182.3
320,3288,55900,183.8
330,3284,55600,182.6
340,3284,55500,182.3
350,3284,56200,184.6
360,3284,55000,180.6
370,3288,56500,185.8
380,3284,55000,180.6
390,3288,56500,185.8
400,3284,55000,180.6
410,3288,56500,185.8
420,3284,55000,180.6
430,3288,56600,186.1
440,3284,55000,180.6
450,3288,56300,185.1
460,3284,55400,181.9
470,3284,55900,183.6
480,3284,55600,182.6
490,3284,55800,183.2
500,3284,55900,183.6
510,3284,55100,180.9
520,3288,56500,185.8
530,3284,55000,180.6
540,3288,56500,185.8
550,3284,54900,180.3
560,3284,56400,185.2
570,3284,55000,180.6
580,3288,56500,185.8
590,3284,55000,180.6
600,3284,56500,185.5
610,3284,55100,180.9
620,3284,55900,183.6
630,3284,55600,182.6
640,3284,55800,183.2
650,3288,55600,182.8
660,3284,55100,180.9
670,3284,56500,185.5
680,3284,55000,180.6
690,3184,136200,433.7
700,3284,55000,180.6
710,3284,56500,185.5
720,3284,54900,180.3
730,3284,56500,185.5
740,3284,55000,180.6
750,3284,56500,185.5
760,3284,54900,180.3
770,3284,56000,183.9
780,3284,55500,182.3
790,3288,55900,183.8
800,3288,55600,182.8
810,3284,55300,181.6
820,3284,56400,185.2
830,3284,55000,180.6
840,3288,56500,185.8
850,3284,55000,180.6
860,3288,56500,185.8
870,3280,54900,180.1
880,3288,56500,185.8
