ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D4B_SCAN90, cond_id=2, tag=s4_fixed500, subject=uccs_d4b_scan90
11,4944,57600,284.8
21,4940,56600,279.6
31,4944,57100,282.3
41,4944,56800,280.8
51,4944,57000,281.8
61,4944,56700,280.3
71,4944,57000,281.8
81,4940,57700,285.0
91,4944,56100,277.4
101,4944,57700,285.3
111,4940,56100,277.1
121,4944,57700,285.3
131,4944,56100,277.4
141,4944,57700,285.3
151,4940,56100,277.1
161,4944,57700,285.3
171,4944,56100,277.4
181,4944,57700,285.3
191,4940,56200,277.6
201,4944,57000,281.8
211,4944,56800,280.8
221,4944,57100,282.3
231,4944,56700,280.3
241,4944,57000,281.8
251,4944,56800,280.8
261,4944,57100,282.3
271,4944,57600,284.8
281,4940,56100,277.1
291,4944,57700,285.3
301,4944,56200,277.9
311,4944,57700,285.3
321,4932,81500,402.0
331,4944,57700,285.3
341,4940,56200,277.6
351,4944,57700,285.3
361,4944,56100,277.4
371,4944,57700,285.3
381,4944,56100,277.4
391,4944,57100,282.3
401,4944,56800,280.8
411,4944,57100,282.3
421,4824,197200,951.3
431,4944,57000,281.8
441,4944,57000,281.8
451,4940,57100,282.1
461,4944,57700,285.3
471,4940,56000,276.6
481,4944,57700,285.3
491,4944,56100,277.4
501,4944,57700,285.3
511,4940,56100,277.1
521,4944,57800,285.8
531,4944,56100,277.4
541,4944,57700,285.3
551,4944,56100,277.4
561,4944,57600,284.8
571,4944,56100,277.4
581,4944,57000,281.8
591,4944,56800,280.8
601,4944,57100,282.3
611,4944,56800,280.8
621,4944,57100,282.3
631,4944,57700,285.3
641,4944,56400,278.8
651,4944,57700,285.3
661,4944,56100,277.4
671,4944,57700,285.3
681,4944,56100,277.4
691,4944,57700,285.3
701,4944,56100,277.4
711,4944,57700,285.3
721,4944,56100,277.4
731,4944,57700,285.3
741,4944,56100,277.4
751,4944,57400,283.8
761,4940,56800,280.6
771,4944,57000,281.8
781,4944,56700,280.3
791,4944,57100,282.3
801,4944,56700,280.3
811,4944,57000,281.8
821,4900,59100,289.6
831,4944,56100,277.4
841,4944,57700,285.3
851,4944,56100,277.4
861,4944,57700,285.3
871,4944,56100,277.4
881,4944,57700,285.3
891,4944,56100,277.4
901,4944,57700,285.3
911,4940,56000,276.6
921,4916,159100,782.1
931,4940,56100,277.1
941,4944,56900,281.3
951,4944,56700,280.3
961,4944,57000,281.8
971,4944,56800,280.8
981,4944,57000,281.8
991,4944,56700,280.3
1001,4944,57000,281.8
1011,4944,57700,285.3
1021,4940,56100,277.1
1031,4944,57700,285.3
1041,4940,56100,277.1
1051,4944,57700,285.3
1061,4944,56000,276.9
1071,4944,57700,285.3
1081,4944,56100,277.4
1091,4944,57700,285.3
1101,4944,56100,277.4
1111,4944,57600,284.8
1121,4944,56100,277.4
1131,4944,57000,281.8
1141,4944,56800,280.8
1151,4944,57100,282.3
1161,4944,56700,280.3
1171,4944,57100,282.3
1181,4944,57400,283.8
1191,4944,56800,280.8
1201,4944,57700,285.3
1211,4944,56100,277.4
1221,4944,57700,285.3
1231,4940,56100,277.1
1241,4944,57700,285.3
1251,4944,56100,277.4
1261,4944,57700,285.3
1271,4940,56100,277.1
1281,4944,57700,285.3
1291,4944,56100,277.4
1301,4944,57700,285.3
1311,4940,56400,278.6
1321,4932,76300,376.3
1331,4944,56700,280.3
1341,4944,57100,282.3
1351,4944,56700,280.3
1361,4944,57000,281.8
1371,4944,57800,285.8
1381,4944,56000,276.9
1391,4944,57700,285.3
1401,4944,56100,277.4
1411,4944,57600,284.8
1421,4940,56000,276.6
1431,4840,165400,800.5
1441,4940,56100,277.1
1451,4944,57700,285.3
1461,4944,56100,277.4
1471,4944,57700,285.3
1481,4944,56100,277.4
1491,4944,57100,282.3
1501,4940,56800,280.6
1511,4944,57100,282.3
1521,4944,56800,280.8
1531,4944,57000,281.8
1541,4944,56700,280.3
1551,4944,57000,281.8
1561,4944,57700,285.3
1571,4940,56100,277.1
1581,4944,57600,284.8
1591,4944,56100,277.4
1601,4944,57700,285.3
1611,4944,56000,276.9
1621,4944,57700,285.3
1631,4944,56100,277.4
1641,4944,57600,284.8
1651,4944,56100,277.4
1661,4944,57700,285.3
1671,4944,56100,277.4
1681,4944,57100,282.3
1691,4944,56700,280.3
1701,4944,57100,282.3
1711,4944,56700,280.3
1721,4944,57100,282.3
1731,4944,57000,281.8
1741,4944,57100,282.3
1751,4944,57700,285.3
1761,4944,56100,277.4
1771,4944,57600,284.8
1781,4944,56000,276.9
1791,4944,57700,285.3
1801,4940,56000,276.6
1811,4944,57700,285.3
1821,4928,76200,375.5
1831,4948,57700,285.5
1841,4944,56100,277.4
1851,4944,57700,285.3
1861,4944,56200,277.9
1871,4944,57000,281.8
1881,4944,56700,280.3
1891,4944,57000,281.8
1901,4944,56700,280.3
1911,4944,57000,281.8
1921,4944,57700,285.3
1931,4804,137200,659.1
1941,4944,57700,285.3
1951,4944,56100,277.4
1961,4948,57700,285.5
1971,4944,56200,277.9
1981,4944,57600,284.8
1991,4940,56100,277.1
2001,4944,57700,285.3
2011,4940,56100,277.1
2021,4944,57700,285.3
2031,4944,56100,277.4
2041,4944,57100,282.3
2051,4944,56800,280.8
2061,4944,57000,281.8
2071,4944,56800,280.8
2081,4944,57000,281.8
2091,4940,57700,285.0
2101,4944,56200,277.9
2111,4948,57700,285.5
2121,4944,56100,277.4
2131,4944,57600,284.8
2141,4944,56100,277.4
2151,4944,57700,285.3
2161,4940,56100,277.1
2171,4948,57700,285.5
2181,4944,56100,277.4
2191,4944,57700,285.3
2201,4940,56100,277.1
2211,4944,57000,281.8
2221,4944,56700,280.3
2231,4944,57100,282.3
2241,4944,56800,280.8
2251,4944,57000,281.8
2261,4944,57200,282.8
2271,4944,56900,281.3
2281,4944,57700,285.3
2291,4940,56100,277.1
2301,4944,57700,285.3
2311,4944,56100,277.4
2321,4912,57700,283.4
2331,4944,56100,277.4
2341,4944,57700,285.3
2351,4944,56100,277.4
2361,4948,57600,285.0
