ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D4B_SCAN90, cond_id=4, tag=s4_ablation_ccs_off, subject=uccs_d4b_scan90
# meta, ablation=ccs_off policy=U_only actions{100,500} u_mid=0.20 u_high=0.35 hyst=0.02 ema_alpha=0.20
11,4940,55700,275.2
21,4940,57200,282.6
31,4940,55600,274.7
41,4944,57300,283.3
51,4940,56300,278.1
61,4940,56600,279.6
71,4940,56300,278.1
81,4940,56600,279.6
91,4940,56300,278.1
101,4940,56500,279.1
111,4940,57200,282.6
121,4940,55600,274.7
131,4940,57200,282.6
141,4940,55700,275.2
151,4872,58100,283.1
161,4940,55700,275.2
171,4944,57200,282.8
181,4936,55600,274.4
191,4944,57200,282.8
201,4940,55700,275.2
211,4940,57200,282.6
221,4940,55700,275.2
231,4940,57300,283.1
241,4940,55800,275.7
251,4940,57200,282.6
261,4940,56300,278.1
271,4940,56600,279.6
281,4940,56400,278.6
291,4940,56600,279.6
301,4940,57000,281.6
311,4940,56300,278.1
321,4940,57300,283.1
331,4940,55600,274.7
341,4940,57200,282.6
351,4940,55600,274.7
361,4940,57200,282.6
371,4940,55600,274.7
381,4940,57300,283.1
391,4940,55600,274.7
401,4940,57200,282.6
411,4940,55700,275.2
421,4940,57300,283.1
431,4936,55700,274.9
441,4940,57200,282.6
451,4940,56300,278.1
461,4940,56600,279.6
471,4940,56300,278.1
481,4940,56600,279.6
491,4940,56300,278.1
501,4940,56600,279.6
511,4940,57200,282.6
521,4940,55600,274.7
531,4940,57200,282.6
541,4940,55700,275.2
551,4940,57200,282.6
561,4940,55700,275.2
571,4940,57200,282.6
581,4940,55700,275.2
591,4940,57200,282.6
601,4940,55600,274.7
611,4940,57300,283.1
621,4940,55700,275.2
631,4940,57200,282.6
641,4936,56400,278.4
651,4908,159200,781.4
661,4764,153300,730.3
671,4940,56600,279.6
681,4940,56300,278.1
691,4940,56600,279.6
701,4940,57300,283.1
711,4940,55800,275.7
721,4940,57300,283.1
731,4940,55600,274.7
741,4940,57300,283.1
751,4840,115900,561.0
761,4820,142100,684.9
771,4940,55700,275.2
781,4940,57200,282.6
791,4940,55700,275.2
801,4940,57200,282.6
811,4940,55600,274.7
821,4940,57200,282.6
831,4940,55700,275.2
841,4940,57200,282.6
851,4808,68900,331.3
861,4940,56700,280.1
871,4828,199900,965.1
881,4940,56700,280.1
891,4940,56400,278.6
901,4940,56600,279.6
911,4940,57300,283.1
921,4940,55600,274.7
931,4940,57200,282.6
941,4940,55700,275.2
951,4872,58100,283.1
961,4940,55700,275.2
971,4748,142400,676.1
981,4940,55700,275.2
991,4940,57200,282.6
1001,4940,55700,275.2
1011,4940,57200,282.6
1021,4940,55600,274.7
1031,4940,57200,282.6
1041,4940,56400,278.6
1051,4924,150000,738.6
1061,4940,56300,278.1
1071,4940,56600,279.6
1081,4824,209300,1009.7
1091,4940,56600,279.6
1101,4940,57200,282.6
1111,4940,55700,275.2
1121,4940,57200,282.6
1131,4940,55700,275.2
1141,4940,57200,282.6
1151,4828,106800,515.6
1161,4940,57300,283.1
1171,4940,55600,274.7
1181,4940,60200,297.4
1191,4940,55700,275.2
1201,4940,57300,283.1
1211,4940,55700,275.2
1221,4940,57300,283.1
1231,4940,55700,275.2
1241,4940,57200,282.6
1251,4804,69200,332.4
1261,4940,56600,279.6
1271,4940,56300,278.1
1281,4940,56600,279.6
1291,4824,141600,683.1
1301,4940,56600,279.6
1311,4940,57300,283.1
1321,4940,55600,274.7
1331,4940,57300,283.1
1341,4936,55600,274.4
1351,4868,58200,283.3
1361,4940,55700,275.2
1371,4940,57200,282.6
1381,4940,55700,275.2
1391,4940,57200,282.6
1401,4820,143500,691.7
1411,4940,57300,283.1
1421,4940,55700,275.2
1431,4940,57300,283.1
1441,4940,56300,278.1
1451,4924,151500,746.0
1461,4940,56400,278.6
1471,4940,56600,279.6
1481,4940,56300,278.1
1491,4940,56600,279.6
1501,4940,57200,282.6
1511,4832,139300,673.1
1521,4940,57300,283.1
1531,4936,55700,274.9
1541,4940,57300,283.1
1551,4828,107600,519.5
1561,4940,57300,283.1
1571,4940,55600,274.7
1581,4940,57300,283.1
1591,4940,55700,275.2
1601,4940,57200,282.6
1611,4940,55700,275.2
1621,4724,134600,635.9
1631,4940,55800,275.7
1641,4940,57300,283.1
1651,4808,69100,332.2
1661,4940,56700,280.1
1671,4940,56300,278.1
1681,4940,56600,279.6
1691,4940,57000,281.6
1701,4940,56500,279.1
1711,4940,57300,283.1
1721,4832,147500,712.7
1731,4940,57300,283.1
1741,4936,55600,274.4
1751,4868,58100,282.8
1761,4940,55700,275.2
1771,4940,57200,282.6
1781,4940,55700,275.2
1791,4940,57200,282.6
1801,4940,55600,274.7
1811,4940,57200,282.6
1821,4940,55600,274.7
1831,4784,139200,665.9
1841,4940,56300,278.1
1851,4924,151100,744.0
1861,4940,56400,278.6
1871,4940,56600,279.6
1881,4940,56400,278.6
1891,4940,56700,280.1
1901,4940,57300,283.1
1911,4940,55600,274.7
1921,4940,57300,283.1
1931,4940,55600,274.7
1941,4888,57200,279.6
1951,4824,105200,507.5
1961,4940,57300,283.1
1971,4940,55700,275.2
1981,4940,57300,283.1
1991,4940,55700,275.2
2001,4944,57300,283.3
2011,4940,55600,274.7
2021,4940,57300,283.1
2031,4940,56400,278.6
2041,4792,172700,827.6
2051,4816,67600,325.6
2061,4940,56600,279.6
2071,4940,56400,278.6
2081,4940,56600,279.6
2091,4940,57200,282.6
2101,4940,55600,274.7
2111,4940,57400,283.6
2121,4940,55700,275.2
2131,4940,57300,283.1
2141,4940,55700,275.2
2151,4752,146800,697.6
2161,4940,55700,275.2
2171,4940,57200,282.6
2181,4940,55700,275.2
2191,4940,57200,282.6
2201,4940,55700,275.2
2211,4940,57200,282.6
2221,4940,56400,278.6
2231,4940,56600,279.6
2241,4940,56300,278.1
2251,4784,147300,704.7
2261,4940,56800,280.6
2271,4944,56500,279.3
2281,4944,57300,283.3
2291,4940,55700,275.2
