ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D4B_SCAN90, cond_id=4, tag=s4_ablation_ccs_off, subject=uccs_d4b_scan90
# meta, ablation=ccs_off policy=U_only actions{100,500} u_mid=0.20 u_high=0.35 hyst=0.02 ema_alpha=0.20
11,4940,56700,280.1
21,4936,56400,278.4
31,4936,56700,279.9
41,4940,56900,281.1
51,4936,56700,279.9
61,4940,57300,283.1
71,4936,55700,274.9
81,4940,57400,283.6
91,4936,55800,275.4
101,4940,57300,283.1
111,4936,55700,274.9
121,4940,57300,283.1
131,4936,55700,274.9
141,4764,158300,754.1
151,4936,55800,275.4
161,4940,57400,283.6
171,4936,55800,275.4
181,4940,57300,283.1
191,4936,56400,278.4
201,4940,56800,280.6
211,4936,56400,278.4
221,4940,56700,280.1
231,4940,56500,279.1
241,4940,56700,280.1
251,4796,78400,376.0
261,4816,189700,913.6
271,4940,57400,283.6
281,4940,55800,275.7
291,4940,57400,283.6
301,4936,55700,274.9
311,4940,57400,283.6
321,4936,55700,274.9
331,4940,57300,283.1
341,4936,55800,275.4
351,4940,57300,283.1
361,4936,55800,275.4
371,4940,57300,283.1
381,4940,56400,278.6
391,4940,56600,279.6
401,4936,56500,278.9
411,4940,56700,280.1
421,4936,56500,278.9
431,4940,56700,280.1
441,4940,57300,283.1
451,4940,55700,275.2
461,4940,57400,283.6
471,4940,55800,275.7
481,4940,57300,283.1
491,4936,55800,275.4
501,4940,57300,283.1
511,4940,55800,275.7
521,4940,57300,283.1
531,4936,55800,275.4
541,4940,57400,283.6
551,4940,55800,275.7
561,4940,57300,283.1
571,4940,56500,279.1
581,4940,56900,281.1
591,4936,56500,278.9
601,4936,56600,279.4
611,4940,56400,278.6
621,4940,56700,280.1
631,4936,57300,282.8
641,4940,55800,275.7
651,4940,57300,283.1
661,4936,55700,274.9
671,4940,57300,283.1
681,4936,55800,275.4
691,4940,57300,283.1
701,4936,55700,274.9
711,4940,57300,283.1
721,4940,55700,275.2
731,4940,57300,283.1
741,4936,55800,275.4
751,4940,57300,283.1
761,4756,137500,654.0
771,4940,57300,283.1
781,4940,56400,278.6
791,4940,56600,279.6
801,4940,56500,279.1
811,4940,56700,280.1
821,4936,57300,282.8
831,4940,56200,277.6
841,4940,57400,283.6
851,4940,55800,275.7
861,4940,57300,283.1
871,4936,55800,275.4
881,4940,57300,283.1
891,4936,55700,274.9
901,4940,57200,282.6
911,4940,55700,275.2
921,4940,57300,283.1
931,4936,55800,275.4
941,4940,57400,283.6
951,4936,55800,275.4
961,4940,57400,283.6
971,4936,56400,278.4
981,4940,56700,280.1
991,4940,56400,278.6
1001,4940,56600,279.6
1011,4940,57000,281.6
1021,4940,56400,278.6
1031,4940,57400,283.6
1041,4940,55700,275.2
1051,4940,57300,283.1
1061,4936,55800,275.4
1071,4940,57300,283.1
1081,4936,55700,274.9
1091,4940,57400,283.6
1101,4940,55700,275.2
1111,4940,57300,283.1
1121,4940,55700,275.2
1131,4940,57300,283.1
1141,4936,55800,275.4
1151,4940,57300,283.1
1161,4940,56400,278.6
1171,4940,56700,280.1
1181,4940,56400,278.6
1191,4940,56600,279.6
1201,4940,56600,279.6
1211,4940,56700,280.1
1221,4940,57400,283.6
1231,4936,55700,274.9
1241,4940,57400,283.6
1251,4936,55700,274.9
1261,4940,57300,283.1
1271,4820,209300,1008.8
1281,4940,57400,283.6
1291,4936,55700,274.9
1301,4940,57400,283.6
1311,4940,55800,275.7
1321,4940,57400,283.6
1331,4936,55800,275.4
1341,4940,57400,283.6
1351,4936,56300,277.9
1361,4940,56800,280.6
1371,4940,56400,278.6
1381,4940,56700,280.1
1391,4940,56400,278.6
1401,4940,56700,280.1
1411,4940,57400,283.6
1421,4936,55700,274.9
1431,4940,57300,283.1
1441,4936,55700,274.9
1451,4940,57300,283.1
1461,4940,55700,275.2
1471,4940,57300,283.1
1481,4936,55700,274.9
1491,4940,57400,283.6
1501,4936,55700,274.9
1511,4940,57300,283.1
1521,4940,55800,275.7
1531,4940,57300,283.1
1541,4936,56300,277.9
1551,4940,56600,279.6
1561,4936,56400,278.4
1571,4940,56700,280.1
1581,4936,56400,278.4
1591,4940,56700,280.1
1601,4940,57300,283.1
1611,4940,55800,275.7
1621,4940,57300,283.1
1631,4936,55800,275.4
1641,4940,57200,282.6
1651,4936,55800,275.4
1661,4940,57300,283.1
1671,4936,55800,275.4
1681,4940,57300,283.1
1691,4940,55800,275.7
1701,4940,57300,283.1
1711,4936,55700,274.9
1721,4940,57300,283.1
1731,4936,56500,278.9
1741,4940,56800,280.6
1751,4940,56400,278.6
1761,4936,56700,279.9
1771,4940,56400,278.6
1781,4820,208100,1003.0
1791,4940,57400,283.6
1801,4940,55700,275.2
1811,4940,57400,283.6
1821,4936,55800,275.4
1831,4940,57400,283.6
1841,4936,55700,274.9
1851,4940,57400,283.6
1861,4940,55800,275.7
1871,4940,57300,283.1
1881,4936,55800,275.4
1891,4940,57300,283.1
1901,4936,55700,274.9
1911,4940,57300,283.1
1921,4940,56400,278.6
1931,4940,56700,280.1
1941,4936,56400,278.4
1951,4940,56700,280.1
1961,4940,56400,278.6
1971,4940,56700,280.1
1981,4940,57300,283.1
1991,4936,55800,275.4
2001,4940,57300,283.1
2011,4936,55700,274.9
2021,4940,57400,283.6
2031,4940,55700,275.2
2041,4940,57300,283.1
2051,4936,55700,274.9
2061,4940,57300,283.1
2071,4936,55700,274.9
2081,4940,57400,283.6
2091,4936,55700,274.9
2101,4940,57400,283.6
2111,4940,56400,278.6
2121,4940,56700,280.1
2131,4940,56400,278.6
2141,4940,56700,280.1
2151,4940,56800,280.6
2161,4936,56600,279.4
2171,4944,57300,283.3
2181,4936,55700,274.9
2191,4940,57300,283.1
2201,4936,55700,274.9
2211,4940,57300,283.1
2221,4936,55700,274.9
2231,4940,57300,283.1
2241,4936,55700,274.9
2251,4940,57300,283.1
2261,4936,55700,274.9
2271,4940,57400,283.6
2281,4816,141000,679.1
2291,4940,57400,283.6
