ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D4B_SCAN90, cond_id=2, tag=s4_fixed500, subject=uccs_d4b_scan90
11,4244,-15900,-67.5
21,4256,-18200,-77.5
31,4256,-16600,-70.6
41,4248,-16200,-68.8
51,4252,-18100,-77.0
61,4252,-14900,-63.4
71,4244,-19600,-83.2
81,4252,-14700,-62.5
91,4244,-13700,-58.1
101,4256,-17400,-74.1
111,4248,-13800,-58.6
121,4252,-18800,-79.9
131,4252,-16400,-69.7
141,4244,-11800,-50.1
151,4256,-17200,-73.2
161,4256,-16700,-71.1
171,4252,-16000,-68.0
181,4248,-18300,-77.7
191,4244,-17500,-74.3
201,4252,-19000,-80.8
211,4256,-14500,-61.7
221,4248,-18400,-78.2
231,4248,-14100,-59.9
241,4248,-16000,-68.0
251,4256,-18600,-79.2
261,4188,-1500,-6.3
271,4252,-20800,-88.4
281,4256,-15700,-66.8
291,4248,-13700,-58.2
301,4256,-17900,-76.2
311,4248,-14900,-63.3
321,4252,-16600,-70.6
331,4252,-15900,-67.6
341,4248,-14100,-59.9
351,4256,-18500,-78.7
361,4252,-14400,-61.2
371,4248,-16300,-69.2
381,4252,-14700,-62.5
391,4248,-13300,-56.5
401,4260,-16500,-70.3
411,4252,-16000,-68.0
421,4252,-16900,-71.9
431,4256,-13100,-55.8
441,4248,-18100,-76.9
451,4256,-18000,-76.6
461,4252,-16000,-68.0
471,4248,-18800,-79.9
481,4252,-15900,-67.6
491,4248,-14800,-62.9
501,4252,-18600,-79.1
511,4256,-12400,-52.8
521,4244,-19900,-84.5
531,4256,-15400,-65.5
541,4252,-15500,-65.9
551,4256,-15800,-67.2
561,4252,-15100,-64.2
571,4256,-19200,-81.7
581,4256,-15600,-66.4
591,4248,-13800,-58.6
601,4260,-17500,-74.6
611,4248,-12700,-53.9
621,4248,-19700,-83.7
631,4252,-18300,-77.8
641,4244,-13500,-57.3
651,4256,-18700,-79.6
661,4256,-15300,-65.1
671,4252,-16300,-69.3
681,4248,-17700,-75.2
691,4252,-13600,-57.8
701,4260,-16600,-70.7
711,4252,-17300,-73.6
721,4252,-19000,-80.8
731,4260,-14400,-61.3
741,4244,-15600,-66.2
751,4256,-18800,-80.0
761,4252,-12700,-54.0
771,4152,-21400,-88.9
781,4252,-16500,-70.2
791,4252,-15600,-66.3
801,4252,-19000,-80.8
811,4252,-13900,-59.1
821,4252,-15200,-64.6
831,4252,-16000,-68.0
841,4244,-11100,-47.1
851,4260,-14100,-60.1
861,4252,-15100,-64.2
871,4252,-17100,-72.7
881,4260,-17200,-73.3
891,4244,-16400,-69.6
901,4256,-18300,-77.9
911,4256,-14600,-62.1
921,4252,-15600,-66.3
931,4252,-16100,-68.5
941,4248,-13800,-58.6
951,4260,-14800,-63.0
961,4256,-15900,-67.7
