ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D4B_SCAN90, cond_id=3, tag=s4_policy, subject=uccs_d4b_scan90
# meta, policy=U+CCS actions{100,500} u_mid=0.20 u_high=0.35 c_mid=0.20 c_high=0.35 hyst=0.02 ema_alpha=0.20 ccs_inverted=true
10,4932,55700,274.7
20,4932,57300,282.6
30,4932,56000,276.2
40,4804,146600,704.3
50,4932,55800,275.2
60,4932,56600,279.2
70,4932,56400,278.2
80,4936,56600,279.4
90,4932,56300,277.7
100,4932,56300,277.7
110,4932,56900,280.6
120,4932,55700,274.7
130,4936,57300,282.8
140,4932,55700,274.7
150,4804,141800,681.2
160,4932,55600,274.2
170,4936,57300,282.8
180,4932,55600,274.2
190,4936,57200,282.3
200,4932,55700,274.7
210,4936,57300,282.8
220,4932,55700,274.7
230,4936,57300,282.8
240,4932,56300,277.7
250,4804,177500,852.7
260,4936,56300,277.9
270,4936,56600,279.4
280,4932,56300,277.7
290,4932,56600,279.2
300,4932,56400,278.2
310,4932,55800,275.2
320,4936,57300,282.8
330,4932,55700,274.7
340,4936,57300,282.8
350,4800,140800,675.8
360,4936,57300,282.8
370,4932,55600,274.2
380,4936,57300,282.8
390,4932,55700,274.7
400,4936,57300,282.8
410,4932,55700,274.7
420,4936,57300,282.8
430,4932,56200,277.2
440,4936,57100,281.8
450,4932,56100,276.7
460,4932,56600,279.2
470,4932,56300,277.7
480,4932,56600,279.2
490,4936,56300,277.9
500,4936,56100,276.9
510,4936,57100,281.8
520,4932,55700,274.7
530,4932,57300,282.6
540,4932,55700,274.7
550,4932,57200,282.1
560,4816,188100,905.9
570,4936,57300,282.8
580,4932,55700,274.7
590,4936,57300,282.8
600,4932,55700,274.7
610,4936,57300,282.8
620,4932,55700,274.7
630,4932,57300,282.6
640,4932,56300,277.7
650,4936,56700,279.9
660,4908,59200,290.6
670,4932,56700,279.6
680,4932,56300,277.7
690,4932,56600,279.2
700,4932,56400,278.2
710,4932,55600,274.2
720,4936,57300,282.8
730,4932,55700,274.7
740,4936,57200,282.3
750,4932,55600,274.2
760,4936,57200,282.3
770,4804,143800,690.8
