ms,mV,µA,p_mW
# meta, firmware=TXSD_1201, trial_index=auto, adv_interval_ms=0
11,3160,145300,459.1
20,3284,56300,184.9
30,3280,54700,179.4
40,3284,56200,184.6
50,3280,54600,179.1
60,3284,56200,184.6
70,3280,54800,179.7
80,3280,56100,184.0
90,3280,55200,181.1
100,3280,55500,182.0
110,3160,159400,503.7
120,3280,55600,182.4
130,3280,55300,181.4
140,3280,54700,179.4
150,3284,56200,184.6
160,3280,54600,179.1
170,3280,56200,184.3
180,3280,54700,179.4
190,3284,56200,184.6
200,3280,54600,179.1
210,3284,56200,184.6
220,3160,176300,557.1
230,3284,56300,184.9
240,3280,55300,181.4
250,3280,55700,182.7
260,3280,55200,181.1
270,3280,55600,182.4
280,3280,55300,181.4
290,3280,54900,180.1
300,3280,56000,183.7
310,3280,54700,179.4
320,3280,56200,184.3
330,3168,160900,509.7
340,3280,56200,184.3
350,3280,54600,179.1
360,3280,56200,184.3
370,3280,54600,179.1
380,3280,56200,184.3
390,3280,55100,180.7
400,3280,55800,183.0
410,3280,55200,181.1
420,3280,55600,182.4
430,3160,160400,506.9
440,3280,55400,181.7
450,3280,55800,183.0
460,3280,54800,179.7
470,3280,56200,184.3
480,3280,54600,179.1
490,3284,56300,184.9
500,3280,54600,179.1
510,3284,56200,184.6
520,3280,54700,179.4
530,3284,56200,184.6
540,3160,145700,460.4
550,3284,56200,184.6
560,3280,55300,181.4
570,3280,55700,182.7
580,3280,55300,181.4
590,3280,55600,182.4
600,3284,55300,181.6
610,3280,54900,180.1
620,3280,56200,184.3
630,3280,54600,179.1
640,3280,56200,184.3
650,3172,135800,430.8
660,3280,56200,184.3
670,3280,54600,179.1
680,3284,56200,184.6
690,3280,54600,179.1
700,3280,56200,184.3
710,3280,55200,181.1
720,3280,55700,182.7
730,3280,55200,181.1
740,3280,55600,182.4
750,3156,142100,448.5
760,3280,55000,180.4
770,3280,56000,183.7
780,3280,54700,179.4
790,3284,56200,184.6
800,3280,54600,179.1
810,3284,56200,184.6
820,3280,54700,179.4
830,3284,56200,184.6
840,3280,54600,179.1
850,3284,56200,184.6
860,3280,55100,180.7
870,3284,55900,183.6
880,3280,55100,180.7
890,3280,55600,182.4
900,3280,55200,181.1
910,3280,55500,182.0
920,3280,55700,182.7
930,3280,54700,179.4
940,3284,56200,184.6
950,3280,54600,179.1
960,3108,135600,421.4
970,3280,54700,179.4
980,3284,56200,184.6
990,3280,54600,179.1
1000,3280,56200,184.3
1010,3280,54700,179.4
1020,3280,56200,184.3
1030,3280,55300,181.4
1040,3280,55500,182.0
1050,3280,55300,181.4
1060,3280,55600,182.4
1070,3168,185400,587.3
1080,3280,54800,179.7
1090,3284,56100,184.2
1100,3280,54700,179.4
1110,3284,56200,184.6
1120,3280,54600,179.1
1130,3280,56300,184.7
1140,3280,54700,179.4
1150,3280,56200,184.3
1160,3280,54700,179.4
1170,3160,143100,452.2
1180,3280,55100,180.7
1190,3284,55700,182.9
1200,3280,55200,181.1
1210,3280,55600,182.4
1220,3280,55300,181.4
1230,3280,55100,180.7
1240,3280,56000,183.7
1250,3280,54700,179.4
1260,3284,56300,184.9
1270,3280,54600,179.1
1280,3108,90700,281.9
1290,3280,54600,179.1
1300,3280,56200,184.3
1310,3280,54700,179.4
1320,3284,56200,184.6
1330,3280,55100,180.7
1340,3280,55900,183.4
1350,3280,55200,181.1
1360,3280,55600,182.4
1370,3280,55300,181.4
1380,3164,149800,474.0
1390,3284,55600,182.6
1400,3280,54700,179.4
1410,3280,56200,184.3
1420,3280,54700,179.4
1430,3280,56200,184.3
1440,3280,54600,179.1
1450,3280,56200,184.3
1460,3280,54700,179.4
1470,3284,56200,184.6
1480,3280,54700,179.4
1490,3112,139400,433.8
1500,3280,55300,181.4
1510,3280,55700,182.7
1520,3280,55200,181.1
1530,3280,55600,182.4
1540,3280,55300,181.4
1550,3280,54900,180.1
1560,3280,56100,184.0
1570,3280,54600,179.1
1580,3280,56200,184.3
1590,3280,54700,179.4
1600,3180,184100,585.4
1610,3280,54700,179.4
1620,3284,56200,184.6
1630,3280,54700,179.4
1640,3284,56200,184.6
1650,3280,55100,180.7
1660,3280,55700,182.7
1670,3280,55200,181.1
1680,3280,55600,182.4
1690,3280,55300,181.4
1700,3160,152400,481.6
1710,3280,55900,183.4
1720,3280,54700,179.4
1730,3284,56300,184.9
1740,3280,54700,179.4
1750,3284,56200,184.6
1760,3280,54600,179.1
1770,3280,56200,184.3
1780,3280,54600,179.1
1790,3280,56300,184.7
1802,3148,142200,447.6
1810,3284,56000,183.9
1820,3280,55000,180.4
1830,3280,55600,182.4
1840,3280,55300,181.4
1850,3280,55500,182.0
1860,3280,55500,182.0
1870,3280,54700,179.4
1880,3280,56200,184.3
1890,3280,54600,179.1
1900,3280,58300,191.2
1910,3280,54700,179.4
1920,3280,56300,184.7
1930,3280,54700,179.4
1940,3280,56200,184.3
1950,3280,54700,179.4
1960,3284,56200,184.6
1970,3280,55200,181.1
1980,3280,55600,182.4
1990,3280,55200,181.1
2000,3280,55600,182.4
2010,3268,57500,187.9
2020,3280,54900,180.1
2030,3280,56100,184.0
2040,3280,54700,179.4
2050,3280,56200,184.3
2060,3280,54700,179.4
2070,3280,56200,184.3
2080,3280,54700,179.4
2090,3284,56200,184.6
2100,3280,54600,179.1
2110,3284,56200,184.6
2120,3160,145000,458.2
2130,3280,55800,183.0
2140,3280,55200,181.1
2150,3280,55600,182.4
2160,3280,55300,181.4
2170,3280,55200,181.1
2180,3280,55900,183.4
2190,3280,54700,179.4
2200,3280,56200,184.3
2210,3280,54700,179.4
2220,3280,56200,184.3
2230,3160,179500,567.2
2240,3280,56200,184.3
2250,3280,54700,179.4
2260,3284,56200,184.6
2270,3280,54800,179.7
2280,3284,56100,184.2
2290,3280,55300,181.4
2300,3280,55600,182.4
2310,3280,55200,181.1
2320,3280,55600,182.4
2330,3164,158200,500.5
2340,3280,54700,179.4
2350,3280,56200,184.3
2360,3280,54700,179.4
2370,3280,56200,184.3
2380,3280,54600,179.1
2390,3280,56200,184.3
2400,3280,54700,179.4
2410,3280,56200,184.3
2420,3280,54600,179.1
2430,3280,56200,184.3
2440,3160,145800,460.7
2450,3280,55600,182.4
2460,3280,55300,181.4
2470,3280,55600,182.4
2480,3280,55300,181.4
2490,3280,54900,180.1
2500,3280,56100,184.0
2510,3280,54700,179.4
2520,3280,56200,184.3
2530,3280,54700,179.4
2540,3280,56200,184.3
2550,3280,54700,179.4
2560,3284,56300,184.9
2570,3280,54700,179.4
2580,3280,56200,184.3
2590,3280,55100,180.7
2600,3280,55700,182.7
2610,3280,55200,181.1
2620,3284,55600,182.6
2630,3280,55300,181.4
2640,3280,55400,181.7
2650,3216,157300,505.9
2660,3280,54700,179.4
2670,3284,56200,184.6
2680,3280,54700,179.4
2690,3280,56200,184.3
2700,3280,54600,179.1
2710,3280,56200,184.3
2720,3280,54700,179.4
2730,3284,56200,184.6
2740,3280,54800,179.7
2750,3280,56100,184.0
2760,3164,132900,420.5
2770,3280,55600,182.4
2780,3280,55300,181.4
2790,3280,55600,182.4
2800,3280,55300,181.4
2810,3280,54700,179.4
2820,3280,56100,184.0
2830,3280,54700,179.4
2840,3284,56200,184.6
2850,3280,54600,179.1
2860,3108,135700,421.8
2870,3280,54700,179.4
2880,3280,56200,184.3
2890,3280,54700,179.4
2900,3280,56200,184.3
