ms,mV,µA,p_mW
# meta, firmware=TXSD_1201, trial_index=auto, adv_interval_ms=0
12,3284,55700,182.9
21,3284,55400,181.9
31,3284,55700,182.9
41,3284,56300,184.9
51,3280,54900,180.1
61,3284,56300,184.9
71,3104,137900,428.0
81,3284,56300,184.9
91,3284,54800,180.0
101,3284,56400,185.2
111,3280,54800,179.7
121,3284,56400,185.2
131,3280,54800,179.7
141,3284,56300,184.9
151,3284,55400,181.9
161,3284,55700,182.9
171,3284,55400,181.9
181,3280,55900,183.4
191,3284,56300,184.9
201,3284,54900,180.3
211,3284,56300,184.9
221,3280,54800,179.7
231,3284,56300,184.9
241,3284,54800,180.0
251,3284,56300,184.9
261,3280,54800,179.7
271,3284,56300,184.9
281,3164,144100,455.9
291,3284,56400,185.2
301,3280,55400,181.7
311,3284,55800,183.2
321,3284,55400,181.9
331,3284,55800,183.2
341,3284,56300,184.9
351,3280,54900,180.1
361,3284,56300,184.9
371,3280,54800,179.7
381,3284,56300,184.9
391,3112,134500,418.6
401,3284,56300,184.9
411,3280,54800,179.7
421,3284,56300,184.9
431,3284,54800,180.0
441,3284,56300,184.9
451,3284,55300,181.6
461,3284,55700,182.9
471,3284,55400,181.9
481,3284,55700,182.9
491,3164,177000,560.0
501,3280,54900,180.1
511,3284,56200,184.6
521,3284,54800,180.0
531,3284,56300,184.9
541,3284,54800,180.0
551,3284,56300,184.9
561,3280,54800,179.7
571,3284,56300,184.9
581,3284,54800,180.0
591,3160,144100,455.4
601,3280,55400,181.7
611,3284,55700,182.9
621,3280,55400,181.7
631,3284,55800,183.2
641,3284,56100,184.2
651,3284,55100,180.9
661,3284,56200,184.6
671,3284,54800,180.0
681,3284,56300,184.9
691,3164,141700,448.3
701,3284,56300,184.9
711,3280,54700,179.4
721,3284,56400,185.2
731,3280,54800,179.7
741,3284,56300,184.9
751,3284,55400,181.9
761,3284,55800,183.2
771,3280,55500,182.0
781,3284,55800,183.2
791,3284,56100,184.2
801,3280,55400,181.7
811,3284,56200,184.6
821,3280,54800,179.7
831,3284,56300,184.9
841,3280,54800,179.7
851,3284,56300,184.9
861,3284,54800,180.0
871,3284,56400,185.2
881,3280,54800,179.7
891,3284,56400,185.2
901,3148,140500,442.3
911,3284,55900,183.6
921,3284,55400,181.9
931,3284,55700,182.9
941,3284,55900,183.6
951,3284,55200,181.3
961,3284,56100,184.2
971,3280,54800,179.7
981,3284,56300,184.9
991,3280,54800,179.7
1001,3284,56300,184.9
1011,3104,138100,428.7
1021,3284,56300,184.9
1031,3280,54900,180.1
1041,3284,56300,184.9
1051,3280,55200,181.1
1061,3284,56000,183.9
1071,3280,55400,181.7
1081,3284,55700,182.9
1091,3284,55700,182.9
1101,3284,55500,182.3
1111,3280,56500,185.3
1121,3280,54900,180.1
1131,3284,56400,185.2
1141,3280,54800,179.7
1151,3284,56400,185.2
1161,3280,54800,179.7
1171,3284,56400,185.2
1181,3280,54800,179.7
1191,3284,56400,185.2
1201,3284,55100,180.9
1211,3284,56100,184.2
1221,3152,138900,437.8
1231,3284,55700,182.9
1241,3284,55600,182.6
1251,3284,55600,182.6
1261,3284,55900,183.6
1271,3280,54900,180.1
1281,3284,56300,184.9
1291,3280,54800,179.7
1301,3284,56400,185.2
1311,3284,54800,180.0
1321,3284,56400,185.2
1331,3128,139600,436.7
1341,3284,56400,185.2
1351,3280,55000,180.4
1361,3284,56200,184.6
1371,3280,55400,181.7
1381,3284,55800,183.2
1391,3284,55400,181.9
1401,3280,55700,182.7
1411,3284,56300,184.9
1421,3280,54900,180.1
1431,3284,56300,184.9
1441,3124,137100,428.3
1451,3284,56400,185.2
1461,3280,54800,179.7
1471,3284,56300,184.9
1481,3284,54700,179.6
1491,3284,56300,184.9
1501,3280,54900,180.1
1511,3284,56300,184.9
1521,3280,55400,181.7
1531,3284,55800,183.2
1541,3284,55400,181.9
1551,3120,73000,227.8
1561,3284,56300,184.9
1571,3280,54900,180.1
1581,3284,56300,184.9
1591,3280,54700,179.4
1601,3284,56300,184.9
1611,3280,54800,179.7
1621,3284,56400,185.2
1631,3280,54700,179.4
1641,3284,56400,185.2
1651,3276,75400,247.0
1661,3284,56300,184.9
1671,3284,55400,181.9
1681,3284,55800,183.2
1691,3284,55400,181.9
1701,3284,55700,182.9
1711,3284,56200,184.6
1721,3284,54900,180.3
1731,3284,56300,184.9
1741,3280,54800,179.7
1751,3280,58400,191.6
1761,3280,54900,180.1
1771,3284,56300,184.9
1781,3280,54800,179.7
1791,3284,56400,185.2
1803,3280,55400,181.7
1811,3284,56400,185.2
1821,3284,55300,181.6
1831,3284,55800,183.2
1841,3280,55400,181.7
1851,3284,55700,182.9
1861,3176,155800,494.8
1871,3284,55000,180.6
1881,3280,56300,184.7
1891,3280,54800,179.7
1901,3284,56300,184.9
1911,3280,54800,179.7
1921,3284,56300,184.9
1931,3280,54800,179.7
1941,3284,56300,184.9
1951,3280,54800,179.7
1961,3168,141100,447.0
1971,3280,55400,181.7
1981,3284,55800,183.2
1991,3280,55500,182.0
2001,3284,55700,182.9
2011,3284,56100,184.2
2021,3284,55000,180.6
2031,3284,56200,184.6
2041,3284,54800,180.0
2051,3284,56300,184.9
2061,3280,56500,185.3
2071,3284,56500,185.5
2081,3280,54800,179.7
2091,3284,56400,185.2
2101,3280,54800,179.7
2111,3284,56400,185.2
2121,3280,55300,181.4
2131,3284,55900,183.6
2141,3280,55400,181.7
2151,3284,55700,182.9
2161,3284,56100,184.2
2171,3164,142900,452.1
2181,3284,56200,184.6
2191,3280,54900,180.1
2201,3284,56300,184.9
2211,3284,54800,180.0
2221,3284,56300,184.9
2231,3280,54800,179.7
2241,3284,56400,185.2
2251,3280,54800,179.7
2261,3284,56400,185.2
2271,3160,171200,541.0
2281,3284,55900,183.6
2291,3284,55400,181.9
2301,3280,55800,183.0
2311,3280,56000,183.7
2321,3284,55200,181.3
2331,3284,56200,184.6
2341,3280,54900,180.1
2351,3284,56300,184.9
2361,3280,54800,179.7
2371,3284,58400,191.8
2381,3284,54800,180.0
2391,3284,56400,185.2
2401,3280,54800,179.7
2411,3284,56400,185.2
2421,3280,55200,181.1
2431,3284,55900,183.6
2441,3284,55400,181.9
2451,3284,55700,182.9
2461,3284,55800,183.2
2471,3284,57500,188.8
2481,3284,56200,184.6
2491,3280,54800,179.7
2501,3284,56400,185.2
2511,3280,54800,179.7
2521,3284,56300,184.9
2531,3280,54700,179.4
2541,3284,56300,184.9
2551,3280,54800,179.7
2561,3284,56400,185.2
2571,3284,55200,181.3
2581,3284,58100,190.8
2591,3284,55400,181.9
2601,3284,55600,182.6
2611,3284,55600,182.6
2621,3284,55600,182.6
2631,3284,55900,183.6
2641,3284,54800,180.0
2651,3284,56400,185.2
2661,3284,54800,180.0
2671,3284,56300,184.9
2681,3280,54800,179.7
2691,3228,160400,517.8
2701,3280,54900,180.1
2711,3284,56300,184.9
2721,3280,55100,180.7
2731,3284,56200,184.6
2741,3284,55400,181.9
2751,3284,55800,183.2
2761,3284,55600,182.6
2771,3280,55600,182.4
2781,3284,55700,182.9
2791,3280,54900,180.1
2801,3136,163000,511.2
2811,3280,54800,179.7
2821,3284,56400,185.2
2831,3280,54900,180.1
2841,3284,56300,184.9
2851,3280,54800,179.7
2861,3284,56300,184.9
2871,3284,54900,180.3
2881,3284,56300,184.9
2891,3280,55400,181.7
2901,3180,185200,588.9
2911,3284,55500,182.3
2921,3280,55800,183.0
2931,3284,56300,184.9
2941,3280,54900,180.1
2951,3284,56300,184.9
2961,3280,54800,179.7
2971,3284,56400,185.2
2981,3280,54800,179.7
2991,3284,56300,184.9
3001,3140,141900,445.6
3011,3284,56400,185.2
3021,3284,54900,180.3
3031,3284,56300,184.9
3041,3280,55400,181.7
3051,3284,55700,182.9
3061,3284,55400,181.9
3071,3284,55700,182.9
3081,3284,56300,184.9
3091,3280,54900,180.1
3101,3284,56300,184.9
3111,3112,135000,420.1
3121,3284,56400,185.2
3131,3280,54700,179.4
3141,3284,56400,185.2
3151,3284,54800,180.0
3161,3284,56300,184.9
3171,3280,54800,179.7
3181,3284,56400,185.2
3191,3284,55400,181.9
3201,3284,55800,183.2
3211,3280,100300,329.0
3221,3284,55800,183.2
3231,3284,56300,184.9
3241,3280,54900,180.1
3251,3284,56300,184.9
3261,3284,54800,180.0
3271,3284,56400,185.2
3281,3280,54800,179.7
3291,3284,56300,184.9
3301,3280,54800,179.7
3311,3284,56300,184.9
3321,3108,131400,408.4
3331,3284,56300,184.9
3341,3284,55400,181.9
3351,3284,55800,183.2
3361,3284,55400,181.9
3371,3284,55800,183.2
3381,3284,56200,184.6
3391,3280,54900,180.1
3401,3284,56300,184.9
3411,3280,54800,179.7
3421,3168,163400,517.7
3431,3280,54800,179.7
3441,3284,56400,185.2
3451,3280,54800,179.7
3461,3284,56400,185.2
3471,3280,54800,179.7
3481,3284,56300,184.9
3491,3284,55400,181.9
3501,3284,55800,183.2
3511,3284,55500,182.3
3521,3284,55700,182.9
3531,3164,145000,458.8
3541,3284,55000,180.6
3551,3284,56200,184.6
3561,3280,54800,179.7
3571,3284,56400,185.2
3581,3280,54800,179.7
3591,3284,56300,184.9
3601,3280,54800,179.7
3611,3284,56300,184.9
3621,3280,54800,179.7
3631,3168,143500,454.6
3641,3280,55400,181.7
3651,3284,55900,183.6
3661,3280,55400,181.7
3671,3284,55800,183.2
3681,3284,56000,183.9
3691,3284,55200,181.3
3701,3284,56100,184.2
3711,3280,54800,179.7
3721,3284,56300,184.9
3731,3164,141600,448.0
3741,3284,56300,184.9
3751,3280,54900,180.1
3761,3284,56400,185.2
3771,3280,54800,179.7
3781,3284,56400,185.2
3791,3280,55200,181.1
3801,3284,55800,183.2
3811,3284,55400,181.9
3821,3280,55700,182.7
3831,3280,107600,352.9
3841,3280,55300,181.4
3851,3284,56100,184.2
3861,3284,54800,180.0
3871,3284,56300,184.9
3881,3280,54800,179.7
3891,3284,56300,184.9
3901,3280,54800,179.7
