ms,mV,µA,p_mW
# meta, firmware=TXSD_1201, trial_index=auto, adv_interval_ms=0
12,3280,54500,178.8
21,3284,56100,184.2
31,3280,54500,178.8
41,3284,56000,183.9
51,3284,55000,180.6
61,3284,55600,182.6
71,3284,55100,180.9
81,3284,55400,181.9
91,3284,55600,182.6
101,3172,181300,575.1
111,3284,55800,183.2
121,3280,54600,179.1
131,3284,56000,183.9
141,3280,54500,178.8
151,3284,56100,184.2
161,3280,54500,178.8
171,3284,56000,183.9
181,3280,54500,178.8
191,3284,56100,184.2
201,3112,133100,414.2
211,3284,55600,182.6
221,3284,55100,180.9
231,3284,55400,181.9
241,3284,55400,181.9
251,3284,55200,181.3
261,3284,55700,182.9
271,3284,54500,179.0
281,3284,56000,183.9
291,3284,54600,179.3
301,3284,56000,183.9
311,3124,141000,440.5
321,3284,56000,183.9
331,3284,54600,179.3
341,3284,56000,183.9
351,3284,54900,180.3
361,3284,55700,182.9
371,3284,55100,180.9
381,3284,55400,181.9
391,3284,55300,181.6
401,3284,55300,181.6
411,3284,55600,182.6
421,3160,169000,534.0
431,3284,56000,183.9
441,3280,54500,178.8
451,3284,56000,183.9
461,3280,54500,178.8
471,3288,56000,184.1
481,3280,54500,178.8
491,3284,56100,184.2
501,3280,54800,179.7
511,3284,55800,183.2
521,3284,57300,188.2
531,3280,55700,182.7
541,3284,55300,181.6
551,3284,55400,181.9
561,3284,55500,182.3
571,3284,54500,179.0
581,3284,56100,184.2
591,3284,54500,179.0
601,3284,56100,184.2
611,3284,54500,179.0
621,3284,56100,184.2
631,3280,54600,179.1
641,3284,56100,184.2
651,3280,54600,179.1
661,3284,56000,183.9
671,3284,55100,180.9
681,3284,55400,181.9
691,3284,55100,180.9
701,3284,55400,181.9
711,3284,55300,181.6
721,3280,54600,179.1
731,3168,144500,457.8
741,3280,54500,178.8
751,3284,56000,183.9
761,3280,54500,178.8
771,3284,56100,184.2
781,3280,54500,178.8
791,3284,56000,183.9
801,3280,54500,178.8
811,3284,56000,183.9
821,3284,55100,180.9
831,3284,55400,181.9
841,3176,187000,593.9
