ms,mV,µA,p_mW
# meta, firmware=TXSD_1201, trial_index=auto, adv_interval_ms=0
12,3280,56000,183.7
21,3280,54500,178.8
31,3280,56000,183.7
41,3280,54500,178.8
51,3284,56000,183.9
61,3280,54900,180.1
71,3284,55600,182.6
81,3280,55000,180.4
91,3280,55400,181.7
101,3136,142400,446.6
111,3280,55400,181.7
121,3284,56000,183.9
131,3280,54500,178.8
141,3280,56000,183.7
151,3280,54500,178.8
161,3284,56000,183.9
171,3280,54500,178.8
181,3284,56000,183.9
191,3280,54500,178.8
201,3284,56000,183.9
211,3168,135900,430.5
221,3280,56000,183.7
231,3280,55000,180.4
241,3284,55400,181.9
251,3280,55100,180.7
261,3280,68400,224.4
271,3280,55600,182.4
281,3280,54900,180.1
291,3280,55800,183.0
301,3280,54500,178.8
311,3280,56000,183.7
321,3280,54500,178.8
331,3280,56000,183.7
341,3280,54400,178.4
351,3284,56000,183.9
361,3280,54500,178.8
371,3280,55900,183.4
381,3280,54500,178.8
391,3284,55900,183.6
401,3280,55100,180.7
411,3280,55400,181.7
421,3280,56300,184.7
431,3280,55400,181.7
441,3280,55800,183.0
451,3280,54600,179.1
461,3280,55900,183.4
471,3280,54400,178.4
481,3284,56000,183.9
491,3280,54400,178.4
501,3284,56000,183.9
511,3280,54500,178.8
521,3284,55900,183.6
531,3156,175700,554.5
541,3284,56000,183.9
551,3280,54800,179.7
561,3284,55600,182.6
571,3284,55100,180.9
581,3280,55400,181.7
591,3284,55200,181.3
601,3280,55400,181.7
611,3284,55900,183.6
621,3280,54600,179.1
631,3140,110400,346.7
641,3280,54500,178.8
651,3284,56000,183.9
661,3280,54500,178.8
671,3284,56000,183.9
681,3280,54500,178.8
691,3284,56000,183.9
701,3280,54400,178.4
711,3284,55900,183.6
721,3280,55000,180.4
731,3280,57100,187.3
741,3280,55100,180.7
751,3280,55400,181.7
761,3280,55600,182.4
771,3280,55000,180.4
781,3284,55700,182.9
791,3280,54500,178.8
801,3284,56000,183.9
811,3280,54500,178.8
821,3284,56000,183.9
831,3280,54400,178.4
841,3164,142400,450.6
851,3280,54500,178.8
861,3280,56000,183.7
871,3280,54500,178.8
881,3284,56000,183.9
891,3280,55100,180.7
901,3284,55400,181.9
911,3280,55100,180.7
921,3280,55400,181.7
931,3280,55800,183.0
941,3280,54700,179.4
951,3280,103500,339.5
961,3280,54500,178.8
971,3284,56000,183.9
981,3280,54500,178.8
991,3284,56000,183.9
1001,3280,54400,178.4
1011,3284,56000,183.9
1021,3280,54500,178.8
1031,3284,56000,183.9
1041,3280,54800,179.7
1051,3148,157700,496.4
1061,3280,55100,180.7
1071,3280,55400,181.7
1081,3284,55100,180.9
1091,3280,55400,181.7
1101,3284,55900,183.6
1111,3280,54600,179.1
1121,3280,55900,183.4
1131,3280,54500,178.8
1141,3284,56000,183.9
1151,3280,54500,178.8
1161,3140,136200,427.7
1171,3280,54500,178.8
1181,3284,56000,183.9
1191,3280,54400,178.4
1201,3284,56000,183.9
1211,3280,54900,180.1
1221,3284,55400,181.9
1231,3280,55100,180.7
1241,3284,55300,181.6
1251,3280,55500,182.0
1261,3232,174600,564.3
1271,3284,55700,182.9
1281,3280,54500,178.8
1291,3280,56000,183.7
1301,3280,54500,178.8
1311,3284,56000,183.9
1321,3280,54500,178.8
1331,3284,56000,183.9
1341,3280,54400,178.4
1351,3280,56000,183.7
1361,3280,56600,185.6
1371,3280,56100,184.0
1381,3280,55100,180.7
1391,3280,55400,181.7
1401,3280,55100,180.7
