ms,mV,µA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_ON_v2, trial_index=1, adv_interval_ms=100
14,3316,06'800,0.0
24,3316,05&800,0.0
34,3316,07!300,0.0
44,3316,05'600,0.0
54,3316,05&500,0.0
64,3316,06 900,0.0
74,3316,05&200,0.0
84,3316,06$000,0.0
94,3316,05&300,0.0
105,3228,15%300,0.0
114,3316,05&900,0.0
124,3316,07!400,0.0
134,3316,058800,195.0
144,3316,05&400,0.0
154,3320,06!600,0.0
164,3316,05&300,0.0
174,3316,06%300,0.0
184,3316,05&300,0.0
194,3316,06'800,0.0
204,3296,06&500,0.0
214,3240,158700,514.2
224,3316,059600,197.6
234,3316,05&300,0.0
244,3316,06"600,0.0
254,3316,05&300,0.0
264,3320,06'000,0.0
274,3316,05&300,0.0
284,3316,068400,226.8
294,3320,05&900,0.0
304,3312,08%700,0.0
314,3316,09%700,0.0
324,3316,05&400,0.0
334,3320,06#900,0.0
344,3316,05&400,0.0
354,3320,06'900,0.0
364,3316,05&700,0.0
374,3316,069900,231.8
384,3316,05&900,0.0
394,3316,05'100,0.0
404,3292,06!400,0.0
414,3316,05&300,0.0
424,3240,149900,485.7
434,3316,05&400,0.0
444,3316,06'800,0.0
454,3316,05&900,0.0
464,3316,07!300,0.0
474,3316,05'600,0.0
484,3316,05&600,0.0
494,3320,06!000,0.0
504,3312,08$200,0.0
514,3320,06$300,0.0
524,3316,05&300,0.0
534,3244,069900,226.8
544,3316,05&900,0.0
554,3316,05'300,0.0
564,3316,058900,195.3
574,3312,05&400,0.0
584,3320,06!700,0.0
594,3316,05&300,0.0
604,3300,06%900,0.0
614,3316,05&300,0.0
624,3316,06'900,0.0
634,3320,05&800,0.0
644,3316,05'500,0.0
654,3320,059800,198.5
664,3316,05&400,0.0
674,3320,06"700,0.0
684,3316,05&300,0.0
694,3316,06'200,0.0
704,3300,07"200,0.0
714,3316,068800,228.1
724,3316,05&900,0.0
734,3316,05'200,0.0
744,3248,14 100,0.0
754,3316,05&300,0.0
764,3316,06$100,0.0
774,3316,05&300,0.0
784,3316,06'800,0.0
794,3320,05&800,0.0
804,3312,07&300,0.0
814,3316,05'000,0.0
824,3316,05&800,0.0
834,3320,06 100,0.0
844,3204,17%100,0.1
854,3316,06%700,0.0
864,3316,05&300,0.0
874,3316,06'800,0.0
884,3316,05&900,0.0
894,3316,07!500,0.0
904,3292,06"000,0.0
914,3316,05&400,0.0
924,3320,06!300,0.0
934,3316,05&300,0.0
944,3244,221500,718.5
954,3316,05&400,0.0
964,3316,068700,227.8
974,3316,05'000,0.0
984,3316,05'200,0.0
994,3320,059100,196.2
1004,3312,08&600,0.0
1014,3320,06"000,0.0
1024,3316,05&300,0.0
1034,3316,06&200,0.0
1044,3224,14"300,0.0
1054,3320,07 100,0.0
1064,3316,05&900,0.0
1074,3316,05'000,0.0
1084,3320,059900,198.9
1094,3316,05&400,0.0
1104,3292,06#500,0.0
1114,3316,05&400,0.0
1124,3320,06'600,0.0
1134,3316,05&600,0.0
1144,3316,069000,228.8
1154,3240,20"400,0.1
1164,3316,05&500,0.0
1174,3316,06!200,0.0
1184,3316,05&300,0.0
1194,3316,06$300,0.0
1204,3304,07'100,0.0
1214,3320,06'900,0.0
1224,3316,05&800,0.0
1234,3320,07 600,0.0
1244,3316,05'100,0.0
1254,3172,14#500,0.0
1264,3316,06!900,0.0
1274,3316,05&300,0.0
1284,3316,06%900,0.0
1294,3316,05&300,0.0
1304,3308,07 000,0.0
1314,3316,05&900,0.0
1324,3320,07!500,0.0
1334,3316,058300,193.3
1344,3316,05&500,0.0
1354,3320,06!400,0.0
1364,3240,139000,450.4
1374,3316,06'400,0.0
1384,3316,05&400,0.0
1394,3320,068700,228.1
1404,3296,06$500,0.0
1414,3316,05'300,0.0
1424,3320,059300,196.9
1434,3316,05&400,0.0
1444,3320,06"100,0.0
1454,3316,05&300,0.0
1464,3240,15$800,0.0
1474,3316,05&800,0.0
1484,3316,07 300,0.0
1494,3316,05'000,0.0
1504,3312,088100,291.8
1514,3316,06 300,0.0
1524,3316,05&300,0.0
1534,3320,063300,210.2
1544,3316,05&300,0.0
1554,3316,06'600,0.0
1564,3316,05&600,0.0
1574,3248,22 400,0.1
1584,3316,058000,192.3
1594,3316,05&500,0.0
1604,3292,06"100,0.0
1614,3316,05&400,0.0
1624,3320,06$700,0.0
1634,3316,05&300,0.0
1644,3320,06'800,0.0
1654,3316,05&900,0.0
1664,3316,07 800,0.0
1675,3224,14&200,0.0
1684,3320,05&400,0.0
