ms,mV,µA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_ON_v2, trial_index=2, adv_interval_ms=100
17,3316,05'000,0.0
27,3316,05'300,0.0
37,3316,059300,196.6
47,3316,05&400,0.0
57,3316,06"000,0.0
67,3316,05&400,0.0
77,3316,06&100,0.0
87,3304,07"600,0.0
97,3216,20#600,0.1
107,3316,05'200,0.0
117,3316,05&700,0.0
127,3320,06 400,0.0
137,3320,05&400,0.0
147,3320,06#400,0.0
157,3316,05&400,0.0
167,3320,06'700,0.0
177,3316,056600,187.7
187,3312,069800,231.2
197,3316,05'000,0.0
207,3316,12%000,0.0
217,3320,06!500,0.0
227,3316,05&300,0.0
237,3320,06$900,0.0
247,3316,05&300,0.0
257,3320,06'900,0.0
267,3320,05&900,0.0
277,3320,07 900,0.0
287,3292,06"200,0.0
297,3316,05&600,0.0
307,3320,06#100,0.0
317,3320,05&400,0.0
327,3316,06&500,0.0
337,3316,05&400,0.0
347,3320,068300,226.8
357,3320,05'000,0.0
367,3316,07!500,0.0
377,3316,058600,194.3
387,3316,08&900,0.0
397,3320,06!900,0.0
407,3316,05&400,0.0
417,3264,16"000,0.1
427,3316,05&700,0.0
437,3316,069400,230.1
447,3316,05'000,0.0
457,3316,05'300,0.0
467,3320,059500,197.5
477,3316,05&400,0.0
487,3292,06#000,0.0
497,3316,05&400,0.0
507,3320,06'000,0.0
517,3320,05&400,0.0
527,3316,07!000,0.0
537,3316,05'300,0.0
547,3316,05&700,0.0
557,3320,06 600,0.0
567,3316,05&400,0.0
577,3320,06#500,0.0
587,3308,078600,260.0
597,3320,068000,225.8
607,3320,05&700,0.0
617,3316,069700,231.1
627,3208,17 000,0.1
637,3316,05&500,0.0
647,3316,06!500,0.0
657,3320,05&300,0.0
667,3320,06$900,0.0
677,3316,05&400,0.0
687,3304,069000,228.0
697,3320,05&900,0.0
707,3320,07!100,0.0
717,3320,05'500,0.0
727,3224,07&100,0.0
737,3320,06"200,0.0
747,3316,05&300,0.0
757,3320,06&400,0.0
767,3316,056400,187.0
777,3320,068100,226.1
787,3296,06%900,0.0
797,3320,07!600,0.0
807,3320,058600,194.6
817,3316,05&400,0.0
827,3320,06$300,0.0
837,3316,05&500,0.0
847,3320,06'700,0.0
857,3316,05&600,0.0
867,3316,069300,229.8
877,3316,05'000,0.0
887,3312,07!900,0.0
897,3320,059700,198.2
907,3316,05&400,0.0
917,3320,06"500,0.0
927,3316,05&300,0.0
937,3240,15$900,0.0
947,3320,05&900,0.0
957,3320,07 700,0.0
967,3316,05'200,0.0
977,3316,05&800,0.0
987,3292,06!400,0.0
997,3316,05&300,0.0
1007,3320,06#600,0.0
1017,3316,05&300,0.0
1027,3320,06'800,0.0
1037,3316,05&700,0.0
1047,3316,07!900,0.0
1057,3316,058300,193.3
1067,3316,05&500,0.0
1077,3316,06!400,0.0
1087,3312,08#600,0.0
1097,3320,06%100,0.0
1107,3316,05&400,0.0
1117,3320,06'800,0.0
1127,3316,05&900,0.0
1137,3320,07!100,0.0
1147,3204,16$000,0.1
1157,3316,05&400,0.0
1167,3320,06"200,0.0
1177,3316,05&300,0.0
1187,3300,06&700,0.0
1197,3316,05&400,0.0
1207,3320,068300,226.8
1217,3320,05&900,0.0
1227,3320,07!500,0.0
1237,3316,058600,194.3
1247,3312,05&400,0.0
1257,3320,06#400,0.0
1267,3316,05&400,0.0
1277,3316,06'700,0.0
1287,3304,07!400,0.0
1297,3320,069500,230.7
1307,3316,05'000,0.0
1317,3316,05'200,0.0
1327,3320,059500,197.5
1337,3320,05&400,0.0
1347,3320,06"500,0.0
1357,3248,211700,687.6
1367,3320,06'900,0.0
1377,3316,05&900,0.0
1387,3312,07 900,0.0
1397,3316,05'300,0.0
1407,3316,05&700,0.0
1417,3320,06 600,0.0
1427,3316,05&300,0.0
1437,3316,06#700,0.0
1447,3316,05&400,0.0
1457,3320,06'800,0.0
1467,3248,15%000,0.0
1477,3316,07!600,0.0
1487,3292,06!900,0.0
1497,3316,05&500,0.0
1507,3320,06!500,0.0
1517,3316,05&400,0.0
1527,3320,06%100,0.0
1537,3316,05&300,0.0
1547,3320,06'900,0.0
1557,3316,05&900,0.0
1567,3208,19 500,0.1
1577,3320,059400,197.2
1587,3312,08&400,0.0
1597,3316,06"500,0.0
1607,3316,05&300,0.0
1617,3320,06&700,0.0
1627,3320,05&300,0.0
1637,3320,068300,226.8
1647,3316,05'000,0.0
1657,3316,07!500,0.0
1667,3244,14$600,0.0
1677,3316,05&400,0.0
1687,3296,06#900,0.0
1697,3316,05&400,0.0
1707,3320,06'900,0.0
1717,3320,05&700,0.0
1727,3316,069400,230.1
1737,3320,05'000,0.0
1747,3316,05'200,0.0
1757,3320,059500,197.5
1767,3316,05&400,0.0
1777,3176,17#700,0.1
1787,3308,07&400,0.0
1797,3316,068100,225.8
1807,3316,05&900,0.0
1817,3316,07!000,0.0
1827,3316,05'500,0.0
1837,3316,05&700,0.0
1847,3320,06 700,0.0
1857,3320,05&300,0.0
1867,3320,06#700,0.0
1877,3316,05&400,0.0
1887,3308,069400,229.6
1897,3316,05'000,0.0
1907,3316,07!500,0.0
1917,3316,058600,194.3
1927,3316,05&400,0.0
1937,3320,06!600,0.0
1947,3316,05&300,0.0
1957,3320,06%200,0.0
1967,3316,05&400,0.0
1977,3316,06'800,0.0
1987,3228,24 300,0.1
1997,3316,05'200,0.0
2007,3320,059300,196.9
2017,3316,05&400,0.0
2027,3320,06"200,0.0
2037,3316,05&300,0.0
2047,3320,06&500,0.0
2057,3316,05&300,0.0
2067,3316,068100,225.8
2077,3316,05&900,0.0
2087,3316,07"200,0.0
2097,3252,219100,712.5
2107,3316,05&400,0.0
2117,3320,06#800,0.0
2127,3316,05&300,0.0
2137,3320,06'900,0.0
2147,3320,05&700,0.0
2157,3320,069700,231.4
2167,3316,05&900,0.0
2177,3316,05'100,0.0
2187,3292,06 900,0.0
2197,3236,138900,449.5
2207,3316,06%300,0.0
2217,3320,05&400,0.0
2227,3320,06'800,0.0
2237,3316,05&900,0.0
2247,3320,07!200,0.0
2257,3316,05'500,0.0
2267,3316,05&600,0.0
2277,3320,06 900,0.0
2287,3312,08$500,0.0
2297,3320,06$100,0.0
2307,3244,21#900,0.1
2317,3320,068400,227.1
2327,3316,05'000,0.0
2337,3320,07!500,0.0
