ms,mV,µA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_ON_v2, trial_index=5, adv_interval_ms=100
14,3316,05&500,0.0
24,3320,06!300,0.0
34,3320,05&300,0.0
44,3320,06$400,0.0
54,3320,05&300,0.0
64,3320,06'900,0.0
74,3316,05&800,0.0
84,3320,07 400,0.0
94,3316,05'100,0.0
104,3316,08&700,0.0
114,3320,06"100,0.0
124,3316,05&400,0.0
134,3320,06%800,0.0
144,3320,05&400,0.0
154,3320,06'800,0.0
164,3320,05&900,0.0
174,3320,07!500,0.0
184,3320,05'900,0.0
194,3316,05&600,0.0
204,3292,06!900,0.0
214,3184,10!000,0.0
224,3320,06'400,0.0
234,3320,05&500,0.0
244,3316,068800,228.1
254,3316,05'000,0.0
264,3316,05'300,0.0
274,3320,059200,196.5
284,3316,05&400,0.0
294,3320,06"000,0.0
304,3312,08!100,0.0
314,3248,23'800,0.1
324,3316,05&900,0.0
334,3320,07 800,0.0
344,3320,05'200,0.0
354,3316,05&800,0.0
364,3320,06 600,0.0
374,3316,05&400,0.0
384,3320,06#500,0.0
394,3316,05&400,0.0
404,3304,068500,226.3
414,3244,14%300,0.0
424,3316,07!600,0.0
434,3320,058500,194.2
444,3316,05&500,0.0
454,3320,06!500,0.0
464,3316,05&400,0.0
474,3320,06%000,0.0
484,3320,05&400,0.0
494,3316,06'800,0.0
504,3300,068300,225.4
514,3240,158900,514.8
524,3320,059500,197.5
534,3316,05&400,0.0
544,3320,06"400,0.0
554,3316,05&300,0.0
564,3320,06&700,0.0
574,3316,05&300,0.0
584,3320,068300,226.8
594,3320,05'000,0.0
604,3312,07"200,0.0
614,3244,145300,471.4
624,3316,05&400,0.0
634,3320,06#500,0.0
644,3320,05&400,0.0
654,3320,06'900,0.0
664,3316,05&700,0.0
674,3320,069400,230.4
684,3320,05&900,0.0
694,3320,05'200,0.0
704,3292,06!500,0.0
714,3316,05&400,0.0
724,3240,149800,485.4
734,3316,05&400,0.0
744,3320,06'900,0.0
754,3320,05&900,0.0
764,3316,07!100,0.0
774,3320,05'400,0.0
784,3316,05&600,0.0
794,3320,06 700,0.0
804,3316,08$700,0.0
814,3320,06$000,0.0
824,3320,05&400,0.0
834,3308,068600,226.9
844,3316,05'000,0.0
854,3320,07!600,0.0
864,3320,058700,194.9
874,3316,05&500,0.0
884,3320,06!500,0.0
894,3316,05&400,0.0
904,3300,06%500,0.0
914,3320,05&300,0.0
924,3320,06'800,0.0
934,3216,16!200,0.1
944,3316,05'300,0.0
954,3320,059500,197.5
964,3316,05&400,0.0
974,3316,06"500,0.0
984,3320,05&400,0.0
994,3320,06&900,0.0
1004,3304,07#000,0.0
1014,3320,068600,227.8
1024,3320,05&900,0.0
1034,3320,05'300,0.0
1044,3320,06 900,0.0
1054,3316,05&400,0.0
1064,3320,06#800,0.0
1074,3316,05&300,0.0
1084,3320,06'900,0.0
1094,3316,05&800,0.0
1104,3312,07 100,0.0
1114,3320,05'000,0.0
1124,3316,05'000,0.0
1134,3320,059900,198.9
1144,3240,13%900,0.0
1154,3320,06%300,0.0
1164,3316,05&400,0.0
1174,3320,06'800,0.0
1184,3320,05&900,0.0
1194,3320,07!200,0.0
1204,3292,06!900,0.0
1214,3316,056600,187.7
1224,3320,06!100,0.0
1234,3320,05&300,0.0
1244,3320,06&600,0.0
1254,3320,05&400,0.0
1264,3316,068300,226.5
1274,3316,05'000,0.0
1284,3320,07!500,0.0
1294,3320,058800,195.2
1304,3316,08&900,0.0
1314,3320,06"000,0.0
1324,3316,05&400,0.0
1334,3320,06%700,0.0
1344,3316,05&400,0.0
1354,3320,069600,231.1
1364,3316,05'000,0.0
1374,3320,05'300,0.0
1384,3320,059500,197.5
1394,3316,05&400,0.0
1404,3296,06#100,0.0
1414,3316,05&400,0.0
1424,3320,06'200,0.0
1434,3316,05&400,0.0
1444,3320,068600,227.8
1454,3240,14#700,0.0
1464,3316,05&700,0.0
1474,3320,06 700,0.0
1484,3316,05&400,0.0
1494,3320,06#600,0.0
1504,3308,078200,258.7
1514,3320,068200,226.4
1524,3320,05&800,0.0
1534,3316,069900,231.8
1544,3320,05'000,0.0
1554,3320,05'100,0.0
1564,3252,22&800,0.1
1574,3316,05&300,0.0
1584,3320,06%100,0.0
1594,3316,05&400,0.0
1604,3308,069100,228.6
1614,3320,05&900,0.0
1624,3320,07!400,0.0
1634,3320,05'600,0.0
1644,3316,05&600,0.0
1654,3320,06!000,0.0
1664,3320,05&400,0.0
1674,3248,23!200,0.1
1684,3320,05&400,0.0
1694,3316,068300,226.5
1704,3296,06%300,0.0
1714,3320,07!600,0.0
1724,3320,059000,195.9
1734,3316,05&400,0.0
1744,3320,06!800,0.0
1754,3320,05&400,0.0
1764,3320,06%800,0.0
1774,3320,05&300,0.0
1784,3196,098300,314.2
1794,3320,05&900,0.0
1804,3316,08&500,0.0
1814,3320,06 000,0.0
1824,3316,05&400,0.0
1834,3320,06#100,0.0
1844,3316,05&400,0.0
1854,3320,06'500,0.0
1864,3316,05&500,0.0
1874,3320,068900,228.7
1884,3240,14$700,0.0
1894,3316,05&600,0.0
1904,3292,06!800,0.0
1914,3316,05&400,0.0
1924,3320,06$300,0.0
1934,3316,05&300,0.0
1944,3320,06'900,0.0
1954,3316,05&800,0.0
1964,3320,07 300,0.0
1974,3316,05'100,0.0
1984,3316,05&900,0.0
1994,3248,218300,709.0
