ms,mV,uA,p_mW,program_id
# meta, firmware=TXSD_UCCS_D4B_SCAN70, cond_id=1, cond_id_raw=1, tag=s4_fixed100, subject=uccs_d4b_scan70
140761,4928,56100,276.5,TXSD_UCCS_D4B_SCAN70_v1
140771,4928,56400,277.9,TXSD_UCCS_D4B_SCAN70_v1
140781,4696,88000,413.2,TXSD_UCCS_D4B_SCAN70_v1
140791,4928,56400,277.9,TXSD_UCCS_D4B_SCAN70_v1
140801,4924,55800,274.8,TXSD_UCCS_D4B_SCAN70_v1
140811,4928,56700,279.4,TXSD_UCCS_D4B_SCAN70_v1
140822,4928,55700,274.5,TXSD_UCCS_D4B_SCAN70_v1
140831,4928,56800,279.9,TXSD_UCCS_D4B_SCAN70_v1
140841,4928,55700,274.5,TXSD_UCCS_D4B_SCAN70_v1
140851,4928,56700,279.4,TXSD_UCCS_D4B_SCAN70_v1
140861,4928,55800,275.0,TXSD_UCCS_D4B_SCAN70_v1
140871,4928,56800,279.9,TXSD_UCCS_D4B_SCAN70_v1
140881,4896,156500,766.2,TXSD_UCCS_D4B_SCAN70_v1
140891,4928,56800,279.9,TXSD_UCCS_D4B_SCAN70_v1
140901,4928,55900,275.5,TXSD_UCCS_D4B_SCAN70_v1
140911,4928,56800,279.9,TXSD_UCCS_D4B_SCAN70_v1
140921,4928,56400,277.9,TXSD_UCCS_D4B_SCAN70_v1
140931,4928,56200,277.0,TXSD_UCCS_D4B_SCAN70_v1
140941,4928,56300,277.4,TXSD_UCCS_D4B_SCAN70_v1
140951,4928,56200,277.0,TXSD_UCCS_D4B_SCAN70_v1
140961,4928,56400,277.9,TXSD_UCCS_D4B_SCAN70_v1
140971,4928,55800,275.0,TXSD_UCCS_D4B_SCAN70_v1
140981,4928,56800,279.9,TXSD_UCCS_D4B_SCAN70_v1
140991,4740,66000,312.8,TXSD_UCCS_D4B_SCAN70_v1
141001,4928,56800,279.9,TXSD_UCCS_D4B_SCAN70_v1
141011,4928,55800,275.0,TXSD_UCCS_D4B_SCAN70_v1
141021,4928,56800,279.9,TXSD_UCCS_D4B_SCAN70_v1
141031,4928,55800,275.0,TXSD_UCCS_D4B_SCAN70_v1
141041,4928,56700,279.4,TXSD_UCCS_D4B_SCAN70_v1
141051,4928,55900,275.5,TXSD_UCCS_D4B_SCAN70_v1
141061,4928,56800,279.9,TXSD_UCCS_D4B_SCAN70_v1
141071,4928,55800,275.0,TXSD_UCCS_D4B_SCAN70_v1
141081,4928,56700,279.4,TXSD_UCCS_D4B_SCAN70_v1
141091,4776,141500,675.8,TXSD_UCCS_D4B_SCAN70_v1
141101,4928,56200,277.0,TXSD_UCCS_D4B_SCAN70_v1
141111,4928,56400,277.9,TXSD_UCCS_D4B_SCAN70_v1
141121,4928,56200,277.0,TXSD_UCCS_D4B_SCAN70_v1
141131,4928,56300,277.4,TXSD_UCCS_D4B_SCAN70_v1
141141,4924,56000,275.7,TXSD_UCCS_D4B_SCAN70_v1
141151,4928,56800,279.9,TXSD_UCCS_D4B_SCAN70_v1
141161,4924,55700,274.3,TXSD_UCCS_D4B_SCAN70_v1
141171,4928,56800,279.9,TXSD_UCCS_D4B_SCAN70_v1
141181,4928,55800,275.0,TXSD_UCCS_D4B_SCAN70_v1
141191,4928,56700,279.4,TXSD_UCCS_D4B_SCAN70_v1
141201,4924,55800,274.8,TXSD_UCCS_D4B_SCAN70_v1
141211,4928,56800,279.9,TXSD_UCCS_D4B_SCAN70_v1
141221,4928,55800,275.0,TXSD_UCCS_D4B_SCAN70_v1
141231,4928,56800,279.9,TXSD_UCCS_D4B_SCAN70_v1
141241,4928,55800,275.0,TXSD_UCCS_D4B_SCAN70_v1
141251,4928,56800,279.9,TXSD_UCCS_D4B_SCAN70_v1
141261,4924,56400,277.7,TXSD_UCCS_D4B_SCAN70_v1
141271,4928,56100,276.5,TXSD_UCCS_D4B_SCAN70_v1
141281,4928,56400,277.9,TXSD_UCCS_D4B_SCAN70_v1
141291,4928,56100,276.5,TXSD_UCCS_D4B_SCAN70_v1
141301,4768,142500,679.4,TXSD_UCCS_D4B_SCAN70_v1
141311,4928,56100,276.5,TXSD_UCCS_D4B_SCAN70_v1
141321,4928,56400,277.9,TXSD_UCCS_D4B_SCAN70_v1
141331,4924,55800,274.8,TXSD_UCCS_D4B_SCAN70_v1
141341,4928,56800,279.9,TXSD_UCCS_D4B_SCAN70_v1
141351,4928,55800,275.0,TXSD_UCCS_D4B_SCAN70_v1
141361,4928,56800,279.9,TXSD_UCCS_D4B_SCAN70_v1
