ms,event,rssi,addr,mfd
 firmware=RX_CCS_E2, program_id=RX_CCS_E2_20260121, trial_index=6, scan_interval_ms=100, scan_window_ms=90, active_scan=0, dup_filter=0, buf_size=512, build=Jan 22 2026 00:57:13
1580,ADV,-37,e0:5a:1b:15:b2:ee,MF0000
5599,ADV,-44,e0:5a:1b:15:b2:ee,MF0000
7594,ADV,-33,e0:5a:1b:15:b2:ee,MF0000
11613,ADV,-42,e0:5a:1b:15:b2:ee,MF0000
13615,ADV,-33,e0:5a:1b:15:b2:ee,MF0000
15625,ADV,-37,e0:5a:1b:15:b2:ee,MF0000
17632,ADV,-42,e0:5a:1b:15:b2:ee,MF0000
19638,ADV,-34,e0:5a:1b:15:b2:ee,MF0001
21660,ADV,-36,e0:5a:1b:15:b2:ee,MF0002
23643,ADV,-42,e0:5a:1b:15:b2:ee,MF0003
25647,ADV,-33,e0:5a:1b:15:b2:ee,MF0004
27660,ADV,-37,e0:5a:1b:15:b2:ee,MF0005
29668,ADV,-42,e0:5a:1b:15:b2:ee,MF0006
31679,ADV,-34,e0:5a:1b:15:b2:ee,MF0007
33671,ADV,-36,e0:5a:1b:15:b2:ee,MF0008
35678,ADV,-42,e0:5a:1b:15:b2:ee,MF0009
37680,ADV,-34,e0:5a:1b:15:b2:ee,MF000A
39670,ADV,-37,e0:5a:1b:15:b2:ee,MF000B
41677,ADV,-42,e0:5a:1b:15:b2:ee,MF000C
43679,ADV,-34,e0:5a:1b:15:b2:ee,MF000D
47697,ADV,-36,e0:5a:1b:15:b2:ee,MF000F
49707,ADV,-43,e0:5a:1b:15:b2:ee,MF0010
51710,ADV,-34,e0:5a:1b:15:b2:ee,MF0011
53716,ADV,-36,e0:5a:1b:15:b2:ee,MF0012
55717,ADV,-42,e0:5a:1b:15:b2:ee,MF0013
57725,ADV,-34,e0:5a:1b:15:b2:ee,MF0014
61733,ADV,-42,e0:5a:1b:15:b2:ee,MF0016
63757,ADV,-34,e0:5a:1b:15:b2:ee,MF0017
65759,ADV,-37,e0:5a:1b:15:b2:ee,MF0018
67770,ADV,-44,e0:5a:1b:15:b2:ee,MF0019
69767,ADV,-33,e0:5a:1b:15:b2:ee,MF001A
71771,ADV,-36,e0:5a:1b:15:b2:ee,MF001B
73767,ADV,-42,e0:5a:1b:15:b2:ee,MF001C
75766,ADV,-33,e0:5a:1b:15:b2:ee,MF001D
79780,ADV,-42,e0:5a:1b:15:b2:ee,MF001F
81782,ADV,-34,e0:5a:1b:15:b2:ee,MF0020
87798,ADV,-42,e0:5a:1b:15:b2:ee,MF0023
89810,ADV,-33,e0:5a:1b:15:b2:ee,MF0024
91805,ADV,-37,e0:5a:1b:15:b2:ee,MF0025
93822,ADV,-42,e0:5a:1b:15:b2:ee,MF0026
95816,ADV,-34,e0:5a:1b:15:b2:ee,MF0027
