ms,event,rssi,addr,mfd
 firmware=RX_CCS_E2, program_id=RX_CCS_E2_20260121, trial_index=5, scan_interval_ms=100, scan_window_ms=90, active_scan=0, dup_filter=0, buf_size=512, build=Jan 22 2026 00:57:13
1568,ADV,-34,e0:5a:1b:15:b2:ee,MF0000
3586,ADV,-37,e0:5a:1b:15:b2:ee,MF0000
5585,ADV,-44,e0:5a:1b:15:b2:ee,MF0000
7595,ADV,-33,e0:5a:1b:15:b2:ee,MF0000
9595,ADV,-36,e0:5a:1b:15:b2:ee,MF0000
11603,ADV,-44,e0:5a:1b:15:b2:ee,MF0000
13597,ADV,-33,e0:5a:1b:15:b2:ee,MF0000
15605,ADV,-36,e0:5a:1b:15:b2:ee,MF0000
19612,ADV,-34,e0:5a:1b:15:b2:ee,MF0001
21618,ADV,-36,e0:5a:1b:15:b2:ee,MF0002
23622,ADV,-42,e0:5a:1b:15:b2:ee,MF0003
29654,ADV,-37,e0:5a:1b:15:b2:ee,MF0006
31640,ADV,-42,e0:5a:1b:15:b2:ee,MF0007
33650,ADV,-34,e0:5a:1b:15:b2:ee,MF0008
35653,ADV,-36,e0:5a:1b:15:b2:ee,MF0009
37654,ADV,-42,e0:5a:1b:15:b2:ee,MF000A
39681,ADV,-34,e0:5a:1b:15:b2:ee,MF000B
43665,ADV,-42,e0:5a:1b:15:b2:ee,MF000D
45686,ADV,-33,e0:5a:1b:15:b2:ee,MF000E
47679,ADV,-36,e0:5a:1b:15:b2:ee,MF000F
51691,ADV,-33,e0:5a:1b:15:b2:ee,MF0011
53702,ADV,-36,e0:5a:1b:15:b2:ee,MF0012
55709,ADV,-42,e0:5a:1b:15:b2:ee,MF0013
57707,ADV,-33,e0:5a:1b:15:b2:ee,MF0014
59707,ADV,-36,e0:5a:1b:15:b2:ee,MF0015
61706,ADV,-43,e0:5a:1b:15:b2:ee,MF0016
63709,ADV,-33,e0:5a:1b:15:b2:ee,MF0017
65720,ADV,-36,e0:5a:1b:15:b2:ee,MF0018
69734,ADV,-42,e0:5a:1b:15:b2:ee,MF001A
71740,ADV,-33,e0:5a:1b:15:b2:ee,MF001B
73759,ADV,-37,e0:5a:1b:15:b2:ee,MF001C
75757,ADV,-42,e0:5a:1b:15:b2:ee,MF001D
77757,ADV,-34,e0:5a:1b:15:b2:ee,MF001E
79763,ADV,-36,e0:5a:1b:15:b2:ee,MF001F
81766,ADV,-42,e0:5a:1b:15:b2:ee,MF0020
83784,ADV,-34,e0:5a:1b:15:b2:ee,MF0021
85786,ADV,-37,e0:5a:1b:15:b2:ee,MF0022
87792,ADV,-43,e0:5a:1b:15:b2:ee,MF0023
89803,ADV,-33,e0:5a:1b:15:b2:ee,MF0024
91799,ADV,-36,e0:5a:1b:15:b2:ee,MF0025
93799,ADV,-42,e0:5a:1b:15:b2:ee,MF0026
95799,ADV,-34,e0:5a:1b:15:b2:ee,MF0027
97821,ADV,-36,e0:5a:1b:15:b2:ee,MF0028
99816,ADV,-42,e0:5a:1b:15:b2:ee,MF0029
101822,ADV,-33,e0:5a:1b:15:b2:ee,MF002A
105855,ADV,-36,e0:5a:1b:15:b2:ee,MF002C
107841,ADV,-42,e0:5a:1b:15:b2:ee,MF002D
109842,ADV,-34,e0:5a:1b:15:b2:ee,MF002E
111852,ADV,-36,e0:5a:1b:15:b2:ee,MF002F
