prog_id,ms,mV,uA,p_mW
# meta, firmware=TXSD_DeltaE_V3_OFF, program_id=TXSD_DELTAE_V3_OFF_20260114, trial_index=auto, adv_interval_ms=0
TXSD_DELTAE_V3_OFF_20260114,9501,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,9511,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,9521,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,9531,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,9541,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,9551,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,9561,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,9571,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,9581,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,9591,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,9601,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,9611,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,9621,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,9631,3156,51800,163.5
TXSD_DELTAE_V3_OFF_20260114,9641,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,9651,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,9661,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,9671,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,9681,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,9691,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,9701,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,9711,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,9721,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,9731,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,9741,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,9751,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,9761,3160,51700,163.4
TXSD_DELTAE_V3_OFF_20260114,9771,3160,51300,162.1
TXSD_DELTAE_V3_OFF_20260114,9781,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,9791,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,9801,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,9811,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,9821,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,9831,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,9841,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,9851,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,9861,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,9871,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,9881,3160,51800,163.7
TXSD_DELTAE_V3_OFF_20260114,9891,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,9901,3160,51500,162.7
TXSD_DELTAE_V3_OFF_20260114,9911,3156,51800,163.5
TXSD_DELTAE_V3_OFF_20260114,9921,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,9931,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,9941,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,9951,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,9961,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,9971,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,9981,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,9991,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,10001,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,10011,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,10021,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,10031,3160,51700,163.4
TXSD_DELTAE_V3_OFF_20260114,10041,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,10051,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,10061,3160,51800,163.7
TXSD_DELTAE_V3_OFF_20260114,10071,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,10081,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,10091,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,10101,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,10111,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,10121,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,10131,3156,50900,160.6
TXSD_DELTAE_V3_OFF_20260114,10141,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,10151,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,10161,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,10171,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,10181,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,10191,3160,51700,163.4
TXSD_DELTAE_V3_OFF_20260114,10201,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,10211,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,10221,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,10231,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,10241,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,10251,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,10261,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,10271,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,10281,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,10291,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,10301,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,10311,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,10321,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,10331,3160,51500,162.7
TXSD_DELTAE_V3_OFF_20260114,10341,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,10351,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,10361,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,10371,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,10381,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,10391,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,10401,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,10411,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,10421,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,10431,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,10441,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,10451,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,10461,3160,51700,163.4
TXSD_DELTAE_V3_OFF_20260114,10471,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,10481,3160,51300,162.1
TXSD_DELTAE_V3_OFF_20260114,10491,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,10501,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,10511,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,10521,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,10531,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,10541,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,10551,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,10561,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,10571,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,10581,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,10591,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,10601,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,10611,3160,51600,163.1
TXSD_DELTAE_V3_OFF_20260114,10621,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,10631,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,10641,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,10651,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,10661,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,10671,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,10681,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,10691,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,10701,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,10711,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,10721,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,10731,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,10741,3160,51800,163.7
TXSD_DELTAE_V3_OFF_20260114,10751,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,10761,3160,51500,162.7
TXSD_DELTAE_V3_OFF_20260114,10771,3156,51800,163.5
TXSD_DELTAE_V3_OFF_20260114,10781,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,10791,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,10801,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,10811,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,10821,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,10831,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,10841,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,10851,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,10861,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,10871,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,10881,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,10891,3160,51700,163.4
TXSD_DELTAE_V3_OFF_20260114,10901,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,10911,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,10921,3160,51800,163.7
TXSD_DELTAE_V3_OFF_20260114,10931,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,10941,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,10951,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,10961,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,10971,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,10981,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,10991,3156,50900,160.6
TXSD_DELTAE_V3_OFF_20260114,11001,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,11011,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,11021,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,11031,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,11041,3160,51600,163.1
TXSD_DELTAE_V3_OFF_20260114,11051,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,11061,3160,51300,162.1
TXSD_DELTAE_V3_OFF_20260114,11071,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,11081,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,11091,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,11101,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,11111,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,11121,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,11131,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,11141,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,11151,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,11161,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,11171,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,11181,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,11191,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,11201,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,11211,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,11221,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,11231,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,11241,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,11251,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,11261,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,11271,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,11281,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,11291,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,11301,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,11311,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,11321,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,11331,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,11341,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,11351,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,11361,3160,51200,161.8
TXSD_DELTAE_V3_OFF_20260114,11371,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,11381,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,11391,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,11401,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,11411,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,11421,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,11431,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,11441,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,11451,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,11461,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,11471,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,11481,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,11491,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,11501,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,11511,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,11521,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,11531,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,11541,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,11551,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,11561,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,11571,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,11581,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,11591,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,11601,3160,51800,163.7
TXSD_DELTAE_V3_OFF_20260114,11611,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,11621,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,11631,3160,51800,163.7
TXSD_DELTAE_V3_OFF_20260114,11641,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,11651,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,11661,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,11671,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,11681,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,11691,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,11701,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,11711,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,11721,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,11731,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,11741,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,11751,3160,51700,163.4
TXSD_DELTAE_V3_OFF_20260114,11761,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,11771,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,11781,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,11791,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,11801,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,11811,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,11821,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,11831,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,11841,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,11851,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,11861,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,11871,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,11881,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,11891,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,11901,3160,51600,163.1
TXSD_DELTAE_V3_OFF_20260114,11911,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,11921,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,11931,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,11941,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,11951,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,11961,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,11971,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,11981,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,11991,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,12001,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,12011,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,12021,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,12031,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,12041,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,12051,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,12061,3160,51800,163.7
TXSD_DELTAE_V3_OFF_20260114,12071,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,12081,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,12091,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,12101,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,12111,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,12121,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,12131,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,12141,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,12151,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,12161,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,12171,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,12181,3160,51700,163.4
TXSD_DELTAE_V3_OFF_20260114,12191,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,12201,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,12211,3160,51800,163.7
TXSD_DELTAE_V3_OFF_20260114,12221,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,12231,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,12241,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,12251,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,12261,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,12271,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,12281,3156,50900,160.6
TXSD_DELTAE_V3_OFF_20260114,12291,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,12301,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,12311,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,12321,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,12331,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,12341,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,12351,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,12361,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,12371,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,12381,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,12391,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,12401,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,12411,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,12421,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,12431,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,12441,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,12451,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,12461,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,12471,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,12481,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,12491,3160,51800,163.7
TXSD_DELTAE_V3_OFF_20260114,12501,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,12511,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,12521,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,12531,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,12541,3156,50900,160.6
TXSD_DELTAE_V3_OFF_20260114,12551,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,12561,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,12571,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,12581,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,12591,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,12601,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,12611,3160,51700,163.4
TXSD_DELTAE_V3_OFF_20260114,12621,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,12631,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,12641,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,12651,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,12661,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,12671,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,12681,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,12691,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,12701,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,12711,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,12721,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,12731,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,12741,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,12751,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,12761,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,12771,3160,51700,163.4
TXSD_DELTAE_V3_OFF_20260114,12781,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,12791,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,12801,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,12811,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,12821,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,12831,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,12841,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,12851,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,12861,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,12871,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,12881,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,12891,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,12901,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,12911,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,12921,3156,51800,163.5
TXSD_DELTAE_V3_OFF_20260114,12931,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,12941,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,12951,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,12961,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,12971,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,12981,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,12991,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,13001,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,13011,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,13021,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,13031,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,13041,3160,51700,163.4
TXSD_DELTAE_V3_OFF_20260114,13051,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,13061,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,13071,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,13081,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,13091,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,13101,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,13111,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,13121,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,13131,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,13141,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,13151,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,13161,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,13171,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,13181,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,13191,3160,51600,163.1
TXSD_DELTAE_V3_OFF_20260114,13201,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,13211,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,13221,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,13231,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,13241,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,13251,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,13261,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,13271,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,13281,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,13291,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,13301,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,13311,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,13321,3160,51800,163.7
TXSD_DELTAE_V3_OFF_20260114,13331,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,13341,3160,51400,162.4
TXSD_DELTAE_V3_OFF_20260114,13351,3160,51800,163.7
TXSD_DELTAE_V3_OFF_20260114,13361,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,13371,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,13381,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,13391,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,13401,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,13411,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,13421,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,13431,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,13441,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,13451,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,13461,3156,51200,161.6
