ms,mV,µA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_OFF_v1, trial_index=8, adv_interval_ms=0
23,3208,062100,199.2
33,3204,052400,167.9
43,3204,065200,208.9
53,3204,053100,170.1
63,3200,052400,167.7
73,3208,057400,184.1
83,3204,052100,166.9
93,3208,062700,201.1
103,3204,052500,168.2
113,3204,065800,210.8
123,3204,053600,171.7
133,3200,052400,167.7
143,3208,057800,185.4
153,3204,052100,166.9
163,3204,063100,202.2
173,3204,052600,168.5
183,3208,066400,213.0
193,3204,054200,173.7
203,3200,052200,167.0
213,3208,058200,186.7
223,3204,052100,166.9
233,3208,063200,202.7
243,3204,052700,168.9
253,3204,066600,213.4
263,3204,054900,175.9
273,3204,052200,167.2
283,3208,058800,188.6
293,3204,052100,166.9
303,3208,063300,203.1
313,3204,052700,168.9
323,3204,053100,170.1
333,3208,055300,177.4
343,3204,052100,166.9
353,3208,059400,190.6
363,3204,052100,166.9
373,3204,063200,202.5
383,3208,052700,169.1
393,3204,053100,170.1
403,3204,055800,178.8
413,3204,052200,167.2
423,3208,060100,192.8
433,3204,052100,166.9
443,3204,063600,203.8
453,3204,052700,168.9
463,3204,052900,169.5
473,3208,056200,180.3
483,3204,052100,166.9
493,3208,060800,195.0
503,3204,052100,166.9
513,3208,064100,205.6
523,3204,052700,168.9
533,3204,052500,168.2
543,3208,056900,182.5
553,3204,052100,166.9
563,3208,061600,197.6
573,3204,052200,167.2
583,3204,064800,207.6
593,3204,052900,169.5
603,3200,052400,167.7
613,3208,057300,183.8
623,3204,052100,166.9
633,3208,062400,200.2
643,3204,052500,168.2
653,3208,065400,209.8
663,3204,053300,170.8
673,3200,052300,167.4
683,3208,057700,185.1
693,3204,052100,166.9
703,3208,063000,202.1
713,3204,052500,168.2
723,3204,066200,212.1
733,3204,053900,172.7
743,3200,052200,167.0
753,3208,058100,186.4
763,3204,052100,166.9
773,3208,063200,202.7
783,3204,052600,168.5
793,3204,066500,213.1
803,3208,054500,174.8
813,3204,052200,167.2
823,3208,058400,187.3
833,3204,052100,166.9
843,3208,063300,203.1
853,3204,052700,168.9
863,3204,066600,213.4
873,3208,055100,176.8
883,3204,052200,167.2
893,3208,059000,189.3
903,3204,052100,166.9
913,3208,063200,202.7
923,3204,052700,168.9
933,3204,053100,170.1
943,3208,055600,178.4
953,3204,052100,166.9
963,3208,059700,191.5
973,3204,052100,166.9
983,3204,063500,203.5
993,3204,052700,168.9
1003,3204,053000,169.8
1013,3208,055900,179.3
1023,3204,052100,166.9
1033,3208,060400,193.8
1043,3204,052100,166.9
1053,3208,063800,204.7
