ms,mV,µA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_OFF_v1, trial_index=2, adv_interval_ms=0
17,3204,052100,166.9
27,3204,063300,202.8
37,3204,052700,168.9
47,3204,053000,169.8
57,3208,055700,178.7
67,3204,052100,166.9
77,3208,060000,192.5
87,3204,052100,166.9
97,3204,063600,203.8
107,3204,052600,168.5
117,3200,052800,169.0
127,3208,056200,180.3
137,3204,052100,166.9
147,3208,060800,195.0
157,3204,052100,166.9
167,3204,064000,205.1
177,3204,052700,168.9
187,3200,052500,168.0
197,3204,056800,182.0
207,3204,052100,166.9
217,3208,061600,197.6
227,3204,052200,167.2
237,3204,064700,207.3
247,3204,052900,169.5
257,3200,052400,167.7
267,3204,057300,183.6
277,3204,052100,166.9
287,3204,062300,199.6
297,3204,052400,167.9
307,3204,065400,209.5
317,3204,053300,170.8
327,3200,052200,167.0
337,3204,057600,184.6
347,3204,052100,166.9
357,3208,062800,201.5
367,3204,052600,168.5
377,3204,066000,211.5
387,3204,053800,172.4
397,3200,052200,167.0
407,3204,057900,185.5
417,3204,052100,166.9
427,3208,063200,202.7
437,3200,052600,168.3
447,3204,066500,213.1
457,3204,054400,174.3
467,3204,052200,167.2
477,3208,058400,187.3
487,3204,052100,166.9
497,3208,063100,202.4
507,3204,052600,168.5
517,3204,066400,212.7
527,3204,055100,176.5
537,3204,052100,166.9
547,3208,059000,189.3
557,3200,052100,166.7
567,3204,063300,202.8
577,3204,052600,168.5
587,3204,053000,169.8
597,3204,055400,177.5
607,3204,052100,166.9
617,3208,059600,191.2
627,3204,052000,166.6
637,3208,063200,202.7
647,3204,052700,168.9
657,3204,053000,169.8
667,3204,055900,179.1
677,3204,052100,166.9
687,3208,060300,193.4
697,3204,052100,166.9
707,3204,063700,204.1
717,3204,052700,168.9
727,3200,052800,169.0
737,3208,056400,180.9
747,3204,052100,166.9
757,3204,061000,195.4
767,3204,052100,166.9
777,3204,064300,206.0
787,3204,052700,168.9
797,3200,052500,168.0
807,3208,057000,182.9
817,3204,052100,166.9
827,3204,061800,198.0
837,3204,052200,167.2
847,3204,064900,207.9
857,3204,053000,169.8
867,3200,052300,167.4
877,3204,057300,183.6
887,3204,052100,166.9
897,3204,062500,200.2
907,3204,052400,167.9
917,3204,065600,210.2
927,3204,053400,171.1
937,3200,052200,167.0
947,3204,057700,184.9
957,3204,052100,166.9
967,3208,063100,202.4
977,3204,052600,168.5
987,3204,066200,212.1
997,3204,054000,173.0
1007,3196,052200,166.8
1017,3208,058100,186.4
1027,3204,052100,166.9
1037,3208,063100,202.4
1047,3204,052600,168.5
1057,3204,066400,212.7
1067,3204,054700,175.3
1077,3204,052100,166.9
1087,3208,058700,188.3
1097,3200,052100,166.7
1107,3208,063300,203.1
1117,3204,052700,168.9
1127,3204,053000,169.8
1137,3204,055200,176.9
1147,3204,052100,166.9
1157,3204,059200,189.7
1167,3204,052000,166.6
1177,3204,063100,202.2
1187,3204,052600,168.5
1197,3204,053000,169.8
1207,3204,055600,178.1
1217,3204,052100,166.9
1227,3204,059800,191.6
1237,3204,052100,166.9
1247,3204,063500,203.5
1257,3204,052700,168.9
1267,3204,052900,169.5
1277,3208,055900,179.3
1287,3204,052000,166.6
1297,3208,060500,194.1
1307,3204,052000,166.6
1317,3204,063800,204.4
1327,3204,052700,168.9
1337,3200,052700,168.6
1347,3204,056600,181.3
1357,3204,052100,166.9
1367,3208,061300,196.7
1377,3204,052100,166.9
1387,3204,064500,206.7
1397,3204,052800,169.2
1407,3200,052400,167.7
1417,3204,057100,182.9
1427,3204,052000,166.6
1437,3204,062100,199.0
1447,3204,052300,167.6
1457,3204,065100,208.6
1467,3204,053100,170.1
1477,3200,052300,167.4
1487,3208,057400,184.1
1497,3204,052100,166.9
1507,3204,062700,200.9
1517,3204,052400,167.9
1527,3204,065800,210.8
1537,3204,053600,171.7
1547,3200,052200,167.0
1557,3208,057700,185.1
1567,3204,052000,166.6
1577,3208,063000,202.1
1587,3204,052600,168.5
1597,3204,066300,212.4
1607,3204,054100,173.3
1617,3196,052100,166.5
1627,3208,058300,187.0
