ms,event,rssi,addr,mfd
36,ADV,-43,e0:5a:1b:15:c4:ca,MF0000
147,ADV,-34,e0:5a:1b:15:c4:ca,MF0000
250,ADV,-35,e0:5a:1b:15:c4:ca,MF0000
363,ADV,-44,e0:5a:1b:15:c4:ca,MF0000
459,ADV,-33,e0:5a:1b:15:c4:ca,MF0000
565,ADV,-35,e0:5a:1b:15:c4:ca,MF0000
670,ADV,-43,e0:5a:1b:15:c4:ca,MF0000
769,ADV,-34,e0:5a:1b:15:c4:ca,MF0000
879,ADV,-34,e0:5a:1b:15:c4:ca,MF0001
989,ADV,-35,e0:5a:1b:15:c4:ca,MF0002
1094,ADV,-42,e0:5a:1b:15:c4:ca,MF0003
1195,ADV,-34,e0:5a:1b:15:c4:ca,MF0004
1301,ADV,-35,e0:5a:1b:15:c4:ca,MF0005
1420,ADV,-42,e0:5a:1b:15:c4:ca,MF0006
1514,ADV,-34,e0:5a:1b:15:c4:ca,MF0007
1619,ADV,-35,e0:5a:1b:15:c4:ca,MF0008
1735,ADV,-35,e0:5a:1b:15:c4:ca,MF0009
1837,ADV,-43,e0:5a:1b:15:c4:ca,MF000A
1943,ADV,-34,e0:5a:1b:15:c4:ca,MF000C
2051,ADV,-34,e0:5a:1b:15:c4:ca,MF000D
2163,ADV,-42,e0:5a:1b:15:c4:ca,MF000E
2270,ADV,-34,e0:5a:1b:15:c4:ca,MF000F
2370,ADV,-35,e0:5a:1b:15:c4:ca,MF0010
2620,ADV,-42,e0:5a:1b:15:c4:ca,MF0012
2684,ADV,-34,e0:5a:1b:15:c4:ca,MF0013
2790,ADV,-35,e0:5a:1b:15:c4:ca,MF0014
2891,ADV,-42,e0:5a:1b:15:c4:ca,MF0015
3008,ADV,-33,e0:5a:1b:15:c4:ca,MF0016
3094,ADV,-34,e0:5a:1b:15:c4:ca,MF0017
3206,ADV,-42,e0:5a:1b:15:c4:ca,MF0018
3306,ADV,-34,e0:5a:1b:15:c4:ca,MF0019
3411,ADV,-35,e0:5a:1b:15:c4:ca,MF001A
3519,ADV,-42,e0:5a:1b:15:c4:ca,MF001B
3625,ADV,-42,e0:5a:1b:15:c4:ca,MF001C
3734,ADV,-35,e0:5a:1b:15:c4:ca,MF001E
3850,ADV,-35,e0:5a:1b:15:c4:ca,MF001F
3952,ADV,-42,e0:5a:1b:15:c4:ca,MF0020
4051,ADV,-34,e0:5a:1b:15:c4:ca,MF0021
4152,ADV,-35,e0:5a:1b:15:c4:ca,MF0022
4259,ADV,-42,e0:5a:1b:15:c4:ca,MF0023
4362,ADV,-34,e0:5a:1b:15:c4:ca,MF0024
4464,ADV,-34,e0:5a:1b:15:c4:ca,MF0025
4570,ADV,-43,e0:5a:1b:15:c4:ca,MF0026
4670,ADV,-35,e0:5a:1b:15:c4:ca,MF0027
4767,ADV,-34,e0:5a:1b:15:c4:ca,MF0028
4876,ADV,-35,e0:5a:1b:15:c4:ca,MF0029
4996,ADV,-42,e0:5a:1b:15:c4:ca,MF002A
5083,ADV,-34,e0:5a:1b:15:c4:ca,MF002B
5185,ADV,-35,e0:5a:1b:15:c4:ca,MF002C
5291,ADV,-43,e0:5a:1b:15:c4:ca,MF002D
5393,ADV,-34,e0:5a:1b:15:c4:ca,MF002E
5502,ADV,-35,e0:5a:1b:15:c4:ca,MF002F
5600,ADV,-44,e0:5a:1b:15:c4:ca,MF0030
5700,ADV,-34,e0:5a:1b:15:c4:ca,MF0031
5820,ADV,-35,e0:5a:1b:15:c4:ca,MF0032
6019,ADV,-34,e0:5a:1b:15:c4:ca,MF0034
6137,ADV,-35,e0:5a:1b:15:c4:ca,MF0035
6371,ADV,-44,e0:5a:1b:15:c4:ca,MF0038
6433,ADV,-35,e0:5a:1b:15:c4:ca,MF0038
6534,ADV,-35,e0:5a:1b:15:c4:ca,MF0039
6643,ADV,-42,e0:5a:1b:15:c4:ca,MF003B
6750,ADV,-34,e0:5a:1b:15:c4:ca,MF003C
6850,ADV,-35,e0:5a:1b:15:c4:ca,MF003D
6960,ADV,-43,e0:5a:1b:15:c4:ca,MF003E
7175,ADV,-34,e0:5a:1b:15:c4:ca,MF0040
7280,ADV,-36,e0:5a:1b:15:c4:ca,MF0041
7397,ADV,-44,e0:5a:1b:15:c4:ca,MF0042
7489,ADV,-33,e0:5a:1b:15:c4:ca,MF0043
7600,ADV,-35,e0:5a:1b:15:c4:ca,MF0044
7698,ADV,-44,e0:5a:1b:15:c4:ca,MF0045
7806,ADV,-34,e0:5a:1b:15:c4:ca,MF0046
7912,ADV,-36,e0:5a:1b:15:c4:ca,MF0047
8150,ADV,-43,e0:5a:1b:15:c4:ca,MF0049
8241,ADV,-33,e0:5a:1b:15:c4:ca,MF004A
8370,ADV,-36,e0:5a:1b:15:c4:ca,MF004C
8447,ADV,-44,e0:5a:1b:15:c4:ca,MF004D
8546,ADV,-34,e0:5a:1b:15:c4:ca,MF004E
8670,ADV,-35,e0:5a:1b:15:c4:ca,MF004F
8764,ADV,-45,e0:5a:1b:15:c4:ca,MF0050
8870,ADV,-35,e0:5a:1b:15:c4:ca,MF0051
8969,ADV,-35,e0:5a:1b:15:c4:ca,MF0052
9178,ADV,-44,e0:5a:1b:15:c4:ca,MF0054
9280,ADV,-34,e0:5a:1b:15:c4:ca,MF0055
9389,ADV,-34,e0:5a:1b:15:c4:ca,MF0056
9494,ADV,-44,e0:5a:1b:15:c4:ca,MF0057
9595,ADV,-37,e0:5a:1b:15:c4:ca,MF0058
9720,ADV,-34,e0:5a:1b:15:c4:ca,MF0059
9809,ADV,-43,e0:5a:1b:15:c4:ca,MF005A
9906,ADV,-35,e0:5a:1b:15:c4:ca,MF005B
10008,ADV,-34,e0:5a:1b:15:c4:ca,MF005C
10118,ADV,-44,e0:5a:1b:15:c4:ca,MF005D
10221,ADV,-34,e0:5a:1b:15:c4:ca,MF005E
10320,ADV,-35,e0:5a:1b:15:c4:ca,MF005F
10536,ADV,-42,e0:5a:1b:15:c4:ca,MF0061
10641,ADV,-34,e0:5a:1b:15:c4:ca,MF0063
10745,ADV,-34,e0:5a:1b:15:c4:ca,MF0064
10856,ADV,-43,e0:5a:1b:15:c4:ca,MF0065
11066,ADV,-35,e0:5a:1b:15:c4:ca,MF0067
11163,ADV,-43,e0:5a:1b:15:c4:ca,MF0068
11270,ADV,-34,e0:5a:1b:15:c4:ca,MF0069
11501,ADV,-35,e0:5a:1b:15:c4:ca,MF006B
11593,ADV,-43,e0:5a:1b:15:c4:ca,MF006C
11691,ADV,-35,e0:5a:1b:15:c4:ca,MF006D
11812,ADV,-35,e0:5a:1b:15:c4:ca,MF006E
11918,ADV,-43,e0:5a:1b:15:c4:ca,MF006F
12020,ADV,-34,e0:5a:1b:15:c4:ca,MF0070
12111,ADV,-35,e0:5a:1b:15:c4:ca,MF0071
12214,ADV,-43,e0:5a:1b:15:c4:ca,MF0072
12438,ADV,-34,e0:5a:1b:15:c4:ca,MF0074
12529,ADV,-35,e0:5a:1b:15:c4:ca,MF0075
12642,ADV,-43,e0:5a:1b:15:c4:ca,MF0077
12851,ADV,-35,e0:5a:1b:15:c4:ca,MF0079
12970,ADV,-43,e0:5a:1b:15:c4:ca,MF007A
13062,ADV,-34,e0:5a:1b:15:c4:ca,MF007B
13164,ADV,-35,e0:5a:1b:15:c4:ca,MF007C
13268,ADV,-43,e0:5a:1b:15:c4:ca,MF007D
13366,ADV,-35,e0:5a:1b:15:c4:ca,MF007E
13469,ADV,-35,e0:5a:1b:15:c4:ca,MF007F
13683,ADV,-43,e0:5a:1b:15:c4:ca,MF0081
13786,ADV,-34,e0:5a:1b:15:c4:ca,MF0082
13884,ADV,-35,e0:5a:1b:15:c4:ca,MF0083
13990,ADV,-43,e0:5a:1b:15:c4:ca,MF0084
14093,ADV,-34,e0:5a:1b:15:c4:ca,MF0085
14199,ADV,-35,e0:5a:1b:15:c4:ca,MF0086
14298,ADV,-42,e0:5a:1b:15:c4:ca,MF0087
14400,ADV,-34,e0:5a:1b:15:c4:ca,MF0088
14520,ADV,-35,e0:5a:1b:15:c4:ca,MF0089
14614,ADV,-42,e0:5a:1b:15:c4:ca,MF008A
14835,ADV,-34,e0:5a:1b:15:c4:ca,MF008C
14941,ADV,-35,e0:5a:1b:15:c4:ca,MF008D
