ms,event,rssi,addr,mfd
10,ADV,-33,e0:5a:1b:15:c4:ca,MF0000
110,ADV,-35,e0:5a:1b:15:c4:ca,MF0000
219,ADV,-35,e0:5a:1b:15:c4:ca,MF0000
331,ADV,-42,e0:5a:1b:15:c4:ca,MF0000
428,ADV,-33,e0:5a:1b:15:c4:ca,MF0000
533,ADV,-35,e0:5a:1b:15:c4:ca,MF0000
660,ADV,-42,e0:5a:1b:15:c4:ca,MF0000
736,ADV,-33,e0:5a:1b:15:c4:ca,MF0000
841,ADV,-35,e0:5a:1b:15:c4:ca,MF0001
947,ADV,-42,e0:5a:1b:15:c4:ca,MF0002
1060,ADV,-34,e0:5a:1b:15:c4:ca,MF0003
1154,ADV,-35,e0:5a:1b:15:c4:ca,MF0004
1260,ADV,-41,e0:5a:1b:15:c4:ca,MF0005
1476,ADV,-34,e0:5a:1b:15:c4:ca,MF0007
1575,ADV,-35,e0:5a:1b:15:c4:ca,MF0008
1675,ADV,-41,e0:5a:1b:15:c4:ca,MF0009
1778,ADV,-34,e0:5a:1b:15:c4:ca,MF000A
1884,ADV,-36,e0:5a:1b:15:c4:ca,MF000B
1988,ADV,-42,e0:5a:1b:15:c4:ca,MF000C
2090,ADV,-34,e0:5a:1b:15:c4:ca,MF000D
2206,ADV,-36,e0:5a:1b:15:c4:ca,MF000F
2310,ADV,-42,e0:5a:1b:15:c4:ca,MF0010
2415,ADV,-41,e0:5a:1b:15:c4:ca,MF0011
2519,ADV,-35,e0:5a:1b:15:c4:ca,MF0012
2629,ADV,-35,e0:5a:1b:15:c4:ca,MF0013
2736,ADV,-41,e0:5a:1b:15:c4:ca,MF0014
2840,ADV,-34,e0:5a:1b:15:c4:ca,MF0015
2940,ADV,-35,e0:5a:1b:15:c4:ca,MF0016
3060,ADV,-42,e0:5a:1b:15:c4:ca,MF0017
3160,ADV,-34,e0:5a:1b:15:c4:ca,MF0018
3269,ADV,-34,e0:5a:1b:15:c4:ca,MF0019
3375,ADV,-35,e0:5a:1b:15:c4:ca,MF001A
3479,ADV,-42,e0:5a:1b:15:c4:ca,MF001B
3587,ADV,-34,e0:5a:1b:15:c4:ca,MF001C
3695,ADV,-35,e0:5a:1b:15:c4:ca,MF001D
3794,ADV,-42,e0:5a:1b:15:c4:ca,MF001E
3895,ADV,-34,e0:5a:1b:15:c4:ca,MF0020
3999,ADV,-36,e0:5a:1b:15:c4:ca,MF0020
4110,ADV,-42,e0:5a:1b:15:c4:ca,MF0022
4209,ADV,-34,e0:5a:1b:15:c4:ca,MF0023
4416,ADV,-36,e0:5a:1b:15:c4:ca,MF0025
4525,ADV,-41,e0:5a:1b:15:c4:ca,MF0026
4650,ADV,-34,e0:5a:1b:15:c4:ca,MF0027
4740,ADV,-36,e0:5a:1b:15:c4:ca,MF0028
4861,ADV,-42,e0:5a:1b:15:c4:ca,MF0029
4940,ADV,-35,e0:5a:1b:15:c4:ca,MF002A
5060,ADV,-36,e0:5a:1b:15:c4:ca,MF002B
5160,ADV,-42,e0:5a:1b:15:c4:ca,MF002C
5253,ADV,-34,e0:5a:1b:15:c4:ca,MF002D
5354,ADV,-35,e0:5a:1b:15:c4:ca,MF002E
5577,ADV,-42,e0:5a:1b:15:c4:ca,MF0030
