ms,voltage,current,power
15,0.000,0.0,0.0
18,3.288,1.0,0.0
21,3.288,6.0,0.0
23,3.344,6.0,0.0
26,3.340,6.0,0.0
29,3.340,6.0,0.0
34,3.348,6.0,0.0
35,3.348,6.0,0.0
38,3.348,6.0,0.0
41,3.344,6.0,0.0
44,3.340,6.0,0.0
47,3.344,6.0,0.0
50,3.348,6.0,0.0
53,3.348,6.0,0.0
56,3.344,68.4,215.0
59,3.340,6.0,0.0
62,3.340,6.0,0.0
65,3.348,6.0,0.0
68,3.348,6.0,0.0
71,3.348,6.0,0.0
74,3.344,6.0,0.0
77,3.340,6.0,0.0
80,3.340,6.0,0.0
83,3.344,6.0,0.0
86,3.348,6.0,0.0
89,3.348,6.0,0.0
92,3.340,6.0,0.0
95,3.340,6.0,0.0
98,3.344,6.0,0.0
101,3.348,6.0,0.0
104,3.344,6.0,0.0
107,3.344,6.0,0.0
110,3.340,6.0,0.0
113,3.340,6.0,0.0
116,3.348,6.0,0.0
119,3.344,6.0,0.0
122,3.348,6.0,0.0
125,3.284,1.0,0.0
128,3.276,1.0,0.0
131,3.288,6.0,0.0
134,3.328,69.2,500.0
137,3.344,6.0,0.0
140,3.340,6.0,0.0
143,3.348,6.0,0.0
146,3.348,6.0,0.0
149,3.344,6.0,0.0
152,3.348,6.0,0.0
155,3.340,6.0,0.0
158,3.344,6.0,0.0
161,3.348,6.0,0.0
164,3.348,6.0,0.0
167,3.348,6.0,0.0
170,3.344,6.0,0.0
173,3.340,6.0,0.0
176,3.340,6.0,0.0
179,3.344,6.0,0.0
182,3.344,6.0,0.0
185,3.348,6.0,0.0
188,3.344,6.0,0.0
191,3.340,6.0,0.0
194,3.348,6.0,0.0
197,3.344,6.0,0.0
200,3.348,6.0,0.0
203,3.344,6.0,0.0
206,3.340,6.0,0.0
209,3.340,6.0,0.0
212,3.348,6.0,0.0
215,3.344,6.0,0.0
218,3.348,6.0,0.0
221,3.344,6.0,0.0
224,3.340,6.0,0.0
227,3.348,6.0,0.0
230,3.328,6.0,0.0
233,3.280,1.0,0.0
236,3.288,1.0,0.0
239,3.292,6.0,0.0
242,3.348,6.0,0.0
245,3.344,6.0,0.0
248,3.340,6.0,0.0
251,3.340,6.0,0.0
254,3.348,6.0,0.0
257,3.344,6.0,0.0
260,3.348,6.0,0.0
263,3.344,6.0,0.0
266,3.340,6.0,0.0
269,3.348,6.0,0.0
272,3.348,6.0,0.0
275,3.348,6.0,0.0
278,3.344,69.0,218.0
281,3.340,6.0,0.0
284,3.340,6.0,0.0
287,3.348,6.0,0.0
290,3.344,6.0,0.0
293,3.348,6.0,0.0
296,3.344,6.0,0.0
299,3.340,6.0,0.0
302,3.340,6.0,0.0
305,3.344,6.0,0.0
308,3.344,6.0,0.0
311,3.344,69.8,218.0
314,3.340,6.0,0.0
317,3.340,6.0,0.0
320,3.348,6.0,0.0
323,3.344,6.0,0.0
326,3.348,6.0,0.0
329,3.340,6.0,0.0
332,3.344,6.0,0.0
335,3.348,6.0,0.0
338,3.276,1.0,0.0
341,3.232,1.0,0.0
344,3.224,1.0,0.0
347,3.348,6.0,0.0
350,3.348,6.0,0.0
353,3.348,6.0,0.0
356,3.344,6.0,0.0
359,3.340,6.0,0.0
362,3.348,6.0,0.0
365,3.348,6.0,0.0
368,3.348,6.0,0.0
371,3.348,69.0,216.0
374,3.340,6.0,0.0
377,3.340,6.0,0.0
380,3.348,64.2,215.0
383,3.344,64.8,216.0
386,3.348,6.0,0.0
389,3.344,6.0,0.0
392,3.340,6.0,0.0
