ms,event,rssi,addr,mfd
60,ADV,-42,e0:5a:1b:15:c4:ca,MF0000
165,ADV,-39,e0:5a:1b:15:c4:ca,MF0000
266,ADV,-35,e0:5a:1b:15:c4:ca,MF0000
381,ADV,-42,e0:5a:1b:15:c4:ca,MF0000
478,ADV,-39,e0:5a:1b:15:c4:ca,MF0000
586,ADV,-36,e0:5a:1b:15:c4:ca,MF0000
682,ADV,-42,e0:5a:1b:15:c4:ca,MF0000
787,ADV,-39,e0:5a:1b:15:c4:ca,MF0000
915,ADV,-39,e0:5a:1b:15:c4:ca,MF0001
1004,ADV,-36,e0:5a:1b:15:c4:ca,MF0002
1134,ADV,-42,e0:5a:1b:15:c4:ca,MF0003
1214,ADV,-39,e0:5a:1b:15:c4:ca,MF0004
1321,ADV,-36,e0:5a:1b:15:c4:ca,MF0005
1418,ADV,-42,e0:5a:1b:15:c4:ca,MF0006
1526,ADV,-38,e0:5a:1b:15:c4:ca,MF0007
1625,ADV,-36,e0:5a:1b:15:c4:ca,MF0008
1737,ADV,-98,e0:5a:1b:15:c4:ca,MF0009
1844,ADV,-42,e0:5a:1b:15:c4:ca,MF000A
1966,ADV,-39,e0:5a:1b:15:c4:ca,MF000B
2056,ADV,-36,e0:5a:1b:15:c4:ca,MF000D
2165,ADV,-42,e0:5a:1b:15:c4:ca,MF000E
2271,ADV,-39,e0:5a:1b:15:c4:ca,MF000F
2385,ADV,-36,e0:5a:1b:15:c4:ca,MF0010
2597,ADV,-42,e0:5a:1b:15:c4:ca,MF0012
2705,ADV,-39,e0:5a:1b:15:c4:ca,MF0013
2926,ADV,-43,e0:5a:1b:15:c4:ca,MF0015
3009,ADV,-39,e0:5a:1b:15:c4:ca,MF0016
3114,ADV,-36,e0:5a:1b:15:c4:ca,MF0017
3238,ADV,-42,e0:5a:1b:15:c4:ca,MF0018
3320,ADV,-39,e0:5a:1b:15:c4:ca,MF0019
3422,ADV,-35,e0:5a:1b:15:c4:ca,MF001A
3532,ADV,-42,e0:5a:1b:15:c4:ca,MF001B
3631,ADV,-38,e0:5a:1b:15:c4:ca,MF001C
3738,ADV,-35,e0:5a:1b:15:c4:ca,MF001D
3959,ADV,-42,e0:5a:1b:15:c4:ca,MF001F
4051,ADV,-39,e0:5a:1b:15:c4:ca,MF0020
4163,ADV,-36,e0:5a:1b:15:c4:ca,MF0022
4288,ADV,-42,e0:5a:1b:15:c4:ca,MF0023
4371,ADV,-39,e0:5a:1b:15:c4:ca,MF0024
4471,ADV,-36,e0:5a:1b:15:c4:ca,MF0025
4688,ADV,-39,e0:5a:1b:15:c4:ca,MF0027
4788,ADV,-35,e0:5a:1b:15:c4:ca,MF0028
4897,ADV,-36,e0:5a:1b:15:c4:ca,MF0029
5003,ADV,-42,e0:5a:1b:15:c4:ca,MF002A
5111,ADV,-39,e0:5a:1b:15:c4:ca,MF002B
5227,ADV,-36,e0:5a:1b:15:c4:ca,MF002C
5337,ADV,-42,e0:5a:1b:15:c4:ca,MF002D
5434,ADV,-39,e0:5a:1b:15:c4:ca,MF002E
5538,ADV,-36,e0:5a:1b:15:c4:ca,MF002F
5665,ADV,-35,e0:5a:1b:15:c4:ca,MF0031
5756,ADV,-42,e0:5a:1b:15:c4:ca,MF0032
5879,ADV,-39,e0:5a:1b:15:c4:ca,MF0033
5976,ADV,-36,e0:5a:1b:15:c4:ca,MF0034
6084,ADV,-43,e0:5a:1b:15:c4:ca,MF0035
6184,ADV,-38,e0:5a:1b:15:c4:ca,MF0036
6307,ADV,-35,e0:5a:1b:15:c4:ca,MF0037
6411,ADV,-36,e0:5a:1b:15:c4:ca,MF0038
6504,ADV,-42,e0:5a:1b:15:c4:ca,MF0039
6617,ADV,-39,e0:5a:1b:15:c4:ca,MF003A
6719,ADV,-36,e0:5a:1b:15:c4:ca,MF003B
6816,ADV,-43,e0:5a:1b:15:c4:ca,MF003C
6938,ADV,-39,e0:5a:1b:15:c4:ca,MF003D
7033,ADV,-36,e0:5a:1b:15:c4:ca,MF003E
7136,ADV,-43,e0:5a:1b:15:c4:ca,MF003F
7231,ADV,-39,e0:5a:1b:15:c4:ca,MF0040
7338,ADV,-36,e0:5a:1b:15:c4:ca,MF0041
7551,ADV,-42,e0:5a:1b:15:c4:ca,MF0043
7650,ADV,-35,e0:5a:1b:15:c4:ca,MF0044
7752,ADV,-35,e0:5a:1b:15:c4:ca,MF0045
7864,ADV,-42,e0:5a:1b:15:c4:ca,MF0047
7960,ADV,-38,e0:5a:1b:15:c4:ca,MF0048
8064,ADV,-35,e0:5a:1b:15:c4:ca,MF0049
8178,ADV,-43,e0:5a:1b:15:c4:ca,MF004A
8278,ADV,-38,e0:5a:1b:15:c4:ca,MF004B
8379,ADV,-35,e0:5a:1b:15:c4:ca,MF004C
8486,ADV,-42,e0:5a:1b:15:c4:ca,MF004D
8715,ADV,-38,e0:5a:1b:15:c4:ca,MF004F
8802,ADV,-36,e0:5a:1b:15:c4:ca,MF0050
8917,ADV,-42,e0:5a:1b:15:c4:ca,MF0051
9021,ADV,-35,e0:5a:1b:15:c4:ca,MF0052
9124,ADV,-37,e0:5a:1b:15:c4:ca,MF0053
9234,ADV,-42,e0:5a:1b:15:c4:ca,MF0054
9333,ADV,-35,e0:5a:1b:15:c4:ca,MF0055
9438,ADV,-36,e0:5a:1b:15:c4:ca,MF0056
9674,ADV,-42,e0:5a:1b:15:c4:ca,MF0058
9754,ADV,-35,e0:5a:1b:15:c4:ca,MF005A
9855,ADV,-36,e0:5a:1b:15:c4:ca,MF005B
9964,ADV,-42,e0:5a:1b:15:c4:ca,MF005C
10071,ADV,-38,e0:5a:1b:15:c4:ca,MF005D
10176,ADV,-36,e0:5a:1b:15:c4:ca,MF005E
10284,ADV,-42,e0:5a:1b:15:c4:ca,MF005F
10383,ADV,-38,e0:5a:1b:15:c4:ca,MF0060
10697,ADV,-43,e0:5a:1b:15:c4:ca,MF0063
