ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D1_SCAN90, cond_id=3, interval_ms=0, tag=policy, subject=uccs_d1_scan90
# meta, policy=actions{100,500} u_mid=0.20 u_high=0.35 c_mid=0.20 c_high=0.35 hyst=0.02
12,3248,56200,182.5
21,3244,54700,177.4
31,3248,56300,182.9
41,3244,54700,177.4
51,3248,56300,182.9
61,3244,54700,177.4
71,3244,56200,182.3
81,3244,54700,177.4
91,3248,56300,182.9
101,3244,54700,177.4
111,3248,55700,180.9
121,3248,55300,179.6
131,3248,55600,180.6
141,3248,55400,179.9
151,3248,55000,178.6
161,3248,56200,182.5
171,3244,54800,177.8
181,3248,56200,182.5
191,3244,54800,177.8
201,3244,56300,182.6
211,3248,54800,178.0
221,3244,56300,182.6
231,3244,54700,177.4
241,3248,56300,182.9
251,3244,54700,177.4
261,3248,55800,181.2
271,3244,55300,179.4
281,3244,55700,180.7
291,3248,55400,179.9
301,3244,55400,179.7
311,3248,55900,181.6
321,3244,66400,215.4
331,3248,56300,182.9
341,3248,54700,177.7
351,3244,56300,182.6
361,3244,54700,177.4
371,3248,56300,182.9
381,3048,137400,418.8
391,3248,56400,183.2
401,3244,54900,178.1
411,3248,56200,182.5
421,3248,55100,179.0
431,3244,55700,180.7
441,3248,55300,179.6
451,3248,55700,180.9
461,3248,55400,179.9
471,3248,54800,178.0
481,3248,56300,182.9
491,3248,54700,177.7
501,3248,56200,182.5
511,3248,54700,177.7
521,3248,56300,182.9
531,3244,54700,177.4
541,3248,56300,182.9
551,3244,54800,177.8
561,3248,56300,182.9
571,3244,54700,177.4
581,3244,55700,180.7
591,3248,55300,179.6
601,3244,55600,180.4
611,3244,55300,179.4
621,3244,55000,178.4
631,3248,56100,182.2
641,3244,54800,177.8
651,3248,56300,182.9
661,3244,54700,177.4
671,3248,56300,182.9
681,3248,54700,177.7
691,3248,56300,182.9
701,3244,54700,177.4
711,3248,56300,182.9
721,3244,54700,177.4
731,3248,55900,181.6
741,3248,55300,179.6
751,3248,55600,180.6
761,3244,55300,179.4
771,3248,55400,179.9
781,3248,55800,181.2
791,3244,54800,177.8
801,3248,56300,182.9
811,3248,54700,177.7
821,3220,56600,182.3
831,3144,141700,445.5
841,3248,56300,182.9
851,3244,54800,177.8
861,3248,56300,182.9
871,3248,54800,178.0
881,3248,56200,182.5
891,3244,55000,178.4
901,3248,55600,180.6
911,3244,55400,179.7
921,3248,78200,254.0
931,3248,55400,179.9
941,3164,55500,175.6
951,3248,56300,182.9
961,3244,54700,177.4
971,3248,56300,182.9
981,3248,54800,178.0
991,3248,56300,182.9
1001,3244,54800,177.8
1011,3248,56300,182.9
1021,3228,65100,210.1
1031,3248,56300,182.9
1041,3056,134800,411.9
1051,3248,55800,181.2
1061,3248,55300,179.6
1071,3248,55600,180.6
1081,3248,55400,179.9
1091,3248,55000,178.6
1101,3248,56100,182.2
1111,3248,54800,178.0
1121,3248,60100,195.2
1131,3244,54700,177.4
1141,3248,56300,182.9
1151,3244,54800,177.8
1161,3248,56300,182.9
1171,3244,54700,177.4
1181,3248,56200,182.5
1191,3244,55200,179.1
1201,3248,55800,181.2
1211,3248,55200,179.3
1221,3248,76600,248.8
1231,3248,55400,179.9
1241,3248,55500,180.3
1251,3156,133300,420.7
1261,3248,54800,178.0
1271,3248,56200,182.5
1281,3244,54700,177.4
1291,3248,56200,182.5
1301,3244,54700,177.4
1311,3248,56300,182.9
1321,3232,67300,217.5
1331,3248,56200,182.5
1341,3244,54800,177.8
1351,3248,56200,182.5
1361,3140,138400,434.6
1371,3244,55700,180.7
1381,3244,55300,179.4
1391,3248,55600,180.6
1401,3248,55400,179.9
1411,3244,54800,177.8
1421,3248,58600,190.3
1431,3120,154400,481.7
1441,3248,56300,182.9
1451,3244,54700,177.4
1461,3248,56300,182.9
1471,3244,54700,177.4
1481,3244,56300,182.6
1491,3244,54800,177.8
1501,3248,56300,182.9
1511,3244,54800,177.8
