ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D1_SCAN90, cond_id=1, interval_ms=100, tag=fixed100, subject=uccs_d1_scan90
12,3240,55800,180.8
21,3240,54700,177.2
31,3132,143200,448.5
41,3240,54800,177.6
51,3240,56300,182.4
61,3240,54800,177.6
71,3240,56300,182.4
81,3240,54800,177.6
91,3244,56300,182.6
101,3240,54700,177.2
111,3240,56200,182.1
121,3240,55100,178.5
131,3240,55700,180.5
141,3236,55600,179.9
151,3240,55700,180.5
161,3240,55500,179.8
171,3236,54800,177.3
181,3240,56300,182.4
191,3240,54800,177.6
201,3240,56300,182.4
211,3240,54700,177.2
221,3240,56200,182.1
231,3236,54700,177.0
241,3132,145000,454.1
251,3240,54800,177.6
261,3240,56300,182.4
271,3240,55000,178.2
281,3240,55700,180.5
291,3240,55400,179.5
301,3240,55600,180.1
311,3240,55400,179.5
321,3240,54800,177.6
331,3240,56200,182.1
341,3240,54700,177.2
351,3124,136400,426.1
361,3236,54700,177.0
371,3240,56300,182.4
381,3240,54700,177.2
391,3240,56300,182.4
401,3240,54800,177.6
411,3240,56300,182.4
421,3240,54800,177.6
431,3240,55700,180.5
441,3240,55400,179.5
451,3136,177700,557.3
461,3240,55400,179.5
471,3240,54900,177.9
481,3240,56200,182.1
491,3236,54700,177.0
501,3240,56300,182.4
511,3236,54800,177.3
521,3240,56300,182.4
531,3240,54700,177.2
541,3240,56300,182.4
551,3128,153200,479.2
561,3240,56300,182.4
571,3240,54800,177.6
581,3240,55700,180.5
591,3240,55300,179.2
601,3240,55700,180.5
611,3240,55300,179.2
621,3240,55000,178.2
631,3240,56200,182.1
641,3236,54700,177.0
651,3240,56200,182.1
661,3124,141600,442.4
671,3240,56300,182.4
681,3240,54700,177.2
691,3240,56300,182.4
701,3240,54700,177.2
711,3240,56300,182.4
721,3236,54700,177.0
731,3240,55800,180.8
741,3236,55300,179.0
751,3240,55600,180.1
761,3240,55300,179.2
771,3140,131500,412.9
781,3240,56100,181.8
791,3240,54700,177.2
801,3240,56300,182.4
811,3240,54700,177.2
821,3236,56300,182.2
831,3236,54700,177.0
841,3240,56300,182.4
851,3236,54600,176.7
861,3240,56300,182.4
871,3236,54600,176.7
881,3240,55800,180.8
891,3236,55300,179.0
901,3240,55600,180.1
911,3240,55300,179.2
921,3240,55200,178.8
931,3240,56100,181.8
941,3236,54700,177.0
951,3240,56200,182.1
961,3236,54700,177.0
971,3240,56200,182.1
981,3240,54700,177.2
991,3240,56300,182.4
1001,3236,54700,177.0
1011,3240,56200,182.1
1021,3240,54700,177.2
1031,3240,55800,180.8
1041,3236,55200,178.6
1051,3240,55600,180.1
1061,3236,55300,179.0
1071,3240,55400,179.5
1081,3076,192200,591.2
1091,3240,54700,177.2
1101,3240,56200,182.1
1111,3236,54700,177.0
1121,3240,56200,182.1
1131,3236,54700,177.0
1141,3240,56300,182.4
1151,3236,54700,177.0
1161,3240,56300,182.4
1171,3236,54700,177.0
1181,3128,146500,458.3
1191,3236,55200,178.6
1201,3236,55700,180.2
1211,3240,55300,179.2
1221,3240,55600,180.1
1231,3236,55700,180.2
1241,3236,54700,177.0
1251,3240,56300,182.4
1261,3236,54700,177.0
1271,3240,56300,182.4
1281,3124,141500,442.0
