ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D1_SCAN90, cond_id=3, interval_ms=0, tag=policy, subject=uccs_d1_scan90
# meta, policy=actions{100,500} u_mid=0.20 u_high=0.35 c_mid=0.20 c_high=0.35 hyst=0.02
11,3248,55200,179.3
20,3248,55800,181.2
30,3248,55200,179.3
40,3244,55600,180.4
50,3248,55500,180.3
60,3248,55400,179.9
70,3248,56200,182.5
80,3248,54700,177.7
90,3248,56200,182.5
100,3244,54600,177.1
110,3248,56200,182.5
120,3248,54600,177.3
130,3248,56200,182.5
140,3248,54600,177.3
150,3248,56200,182.5
160,3248,54700,177.7
170,3248,56100,182.2
180,3248,55200,179.3
190,3248,55600,180.6
200,3248,55300,179.6
210,3248,55500,180.3
220,3248,56100,182.2
230,3248,54800,178.0
240,3248,56200,182.5
250,3244,54700,177.4
260,3244,56200,182.3
270,3244,54600,177.1
280,3248,56200,182.5
290,3248,54600,177.3
300,3248,56200,182.5
310,3248,54700,177.7
320,3248,56200,182.5
330,3224,63000,203.1
340,3248,55700,180.9
350,3248,55300,179.6
360,3244,55600,180.4
370,3248,55600,180.6
380,3248,55200,179.3
390,3248,56100,182.2
400,3056,137300,419.6
410,3248,56200,182.5
420,3244,54600,177.1
430,3248,56300,182.9
440,3244,54700,177.4
450,3248,56200,182.5
460,3244,54600,177.1
470,3248,56200,182.5
480,3244,54800,177.8
490,3248,56100,182.2
500,3248,55200,179.3
510,3248,55600,180.6
520,3248,55300,179.6
530,3248,55500,180.3
540,3248,56100,182.2
550,3248,54700,177.7
560,3248,56100,182.2
570,3244,54600,177.1
580,3248,56200,182.5
590,3244,54600,177.1
600,3248,56200,182.5
610,3248,54600,177.3
620,3248,56200,182.5
630,3248,54600,177.3
640,3248,56300,182.9
650,3248,55200,179.3
660,3248,55600,180.6
670,3248,55300,179.6
680,3248,55500,180.3
690,3248,55800,181.2
700,3248,55100,179.0
710,3248,56200,182.5
720,3244,54700,177.4
730,3248,56200,182.5
740,3248,54600,177.3
750,3248,56200,182.5
760,3244,54700,177.4
770,3248,56200,182.5
780,3244,54600,177.1
790,3248,56200,182.5
800,3244,54900,178.1
810,3248,56000,181.9
820,3244,55300,179.4
830,3248,82900,269.3
840,3120,152500,475.8
850,3244,55600,180.4
860,3248,56200,182.5
870,3244,54800,177.8
880,3248,56200,182.5
890,3248,54700,177.7
900,3248,56200,182.5
910,3248,54600,177.3
920,3248,56200,182.5
930,3248,54600,177.3
940,3248,56200,182.5
950,3136,134300,421.2
960,3248,56200,182.5
970,3244,55300,179.4
980,3248,55600,180.6
990,3248,55300,179.6
1000,3248,55500,180.3
1010,3248,55900,181.6
1020,3248,55000,178.6
1030,3248,59400,192.9
1040,3244,54600,177.1
1050,3248,56200,182.5
1060,3244,54900,178.1
1070,3248,56200,182.5
1080,3244,54700,177.4
1090,3248,56200,182.5
1100,3244,54700,177.4
1110,3248,56200,182.5
1120,3244,55000,178.4
1130,3248,55900,181.6
1140,3248,55300,179.6
1150,3248,55600,180.6
1160,3156,130700,412.5
1170,3248,55600,180.6
1180,3248,56200,182.5
1190,3244,54700,177.4
1200,3248,56200,182.5
1210,3248,54700,177.7
1220,3248,56200,182.5
1230,3248,54600,177.3
1240,3248,56200,182.5
1250,3248,54700,177.7
1260,3248,56200,182.5
1270,3044,134300,408.8
1280,3244,56300,182.6
1290,3248,55200,179.3
1300,3248,55700,180.9
1310,3244,55300,179.4
1320,3244,55600,180.4
1330,3248,56500,183.5
1340,3248,54900,178.3
1350,3248,56200,182.5
1360,3244,54700,177.4
1370,3148,146800,462.1
1380,3244,54700,177.4
1390,3248,56200,182.5
1400,3244,54700,177.4
1410,3248,56300,182.9
1420,3244,54700,177.4
1430,3248,56200,182.5
1440,3120,165000,514.8
1450,3248,55900,181.6
1460,3248,55200,179.3
1470,3248,55500,180.3
1480,3248,55400,179.9
1490,3248,55400,179.9
1500,3248,56200,182.5
1510,3248,54700,177.7
