ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D1_SCAN90, cond_id=1, interval_ms=100, tag=fixed100, subject=uccs_d1_scan90
12,3248,56200,182.5
21,3244,54800,177.8
31,3248,56200,182.5
41,3244,54700,177.4
51,3248,56200,182.5
61,3248,54800,178.0
71,3248,55700,180.9
81,3244,55300,179.4
91,3248,55600,180.6
101,3248,55300,179.6
111,3248,54800,178.0
121,3148,143000,450.2
131,3248,54700,177.7
141,3248,56300,182.9
151,3248,54700,177.7
161,3248,56200,182.5
171,3248,54700,177.7
181,3248,56300,182.9
191,3244,54700,177.4
201,3248,56300,182.9
211,3248,54700,177.7
221,3248,55600,180.6
231,3160,229900,726.5
241,3248,55600,180.6
251,3248,55300,179.6
261,3244,54900,178.1
271,3248,56100,182.2
281,3244,54600,177.1
291,3248,56200,182.5
301,3248,54700,177.7
311,3248,56200,182.5
321,3248,54600,177.3
331,3248,56200,182.5
341,3080,161900,498.7
351,3248,56200,182.5
361,3244,54700,177.4
371,3248,55700,180.9
381,3248,55300,179.6
391,3248,55600,180.6
401,3248,55300,179.6
411,3244,55000,178.4
421,3248,56000,181.9
431,3244,54700,177.4
441,3248,57900,188.1
451,3244,54600,177.1
461,3248,56300,182.9
471,3244,54700,177.4
481,3248,56300,182.9
491,3244,54700,177.4
501,3248,56200,182.5
511,3244,54600,177.1
521,3248,55700,180.9
531,3248,55200,179.3
541,3248,55500,180.3
551,3104,223400,693.4
561,3248,55200,179.3
571,3244,56000,181.7
581,3248,54700,177.7
591,3248,56200,182.5
601,3244,54600,177.1
611,3248,56200,182.5
621,3244,54700,177.4
631,3248,56300,182.9
641,3248,54600,177.3
651,3144,142500,448.0
661,3244,54700,177.4
671,3248,55800,181.2
681,3248,55200,179.3
691,3248,55600,180.6
701,3248,55400,179.9
711,3244,55300,179.4
721,3248,55900,181.6
731,3244,54700,177.4
741,3248,56200,182.5
751,3128,142300,445.1
761,3248,56200,182.5
771,3248,54700,177.7
781,3248,56200,182.5
791,3248,54700,177.7
801,3248,56200,182.5
811,3244,54700,177.4
821,3248,55900,181.6
831,3244,55200,179.1
841,3248,55600,180.6
851,3248,55300,179.6
861,3060,135200,413.7
871,3248,55700,180.9
881,3244,54700,177.4
891,3248,56200,182.5
901,3244,54700,177.4
911,3248,56200,182.5
921,3248,54600,177.3
931,3248,56200,182.5
941,3244,54700,177.4
951,3248,56200,182.5
961,3248,54600,177.3
971,3108,182900,568.5
981,3248,55100,179.0
991,3248,55600,180.6
1001,3248,55200,179.3
1011,3248,55500,180.3
1021,3248,55500,180.3
1031,3244,54700,177.4
1041,3248,56200,182.5
1051,3244,54700,177.4
1061,3248,56200,182.5
1071,3248,54600,177.3
1081,3156,225600,712.0
1091,3248,54700,177.7
1101,3248,56200,182.5
1111,3248,54700,177.7
1121,3248,56200,182.5
1131,3248,55000,178.6
1141,3244,55600,180.4
1151,3248,55300,179.6
1161,3248,55600,180.6
1171,3248,55400,179.9
1181,3148,142500,448.6
1191,3248,56200,182.5
1201,3244,54700,177.4
1211,3248,56200,182.5
1221,3248,54600,177.3
1231,3248,56200,182.5
1241,3248,54700,177.7
1251,3248,56200,182.5
1261,3244,54600,177.1
1271,3248,56100,182.2
1281,3248,54900,178.3
1291,3224,55900,180.2
1301,3244,55300,179.4
1311,3248,55500,180.3
1321,3248,55300,179.6
1331,3244,54800,177.8
1341,3248,56100,182.2
1351,3248,54700,177.7
1361,3248,56200,182.5
1371,3244,54600,177.1
1381,3248,56100,182.2
1391,3148,144800,455.8
1401,3248,56200,182.5
1411,3248,54600,177.3
1421,3248,56200,182.5
1431,3248,54700,177.7
1441,3248,55500,180.3
1451,3248,55300,179.6
1461,3248,55600,180.6
1471,3248,55300,179.6
1481,3248,54700,177.7
1491,3248,56200,182.5
1501,3248,54700,177.7
1511,3248,56200,182.5
1521,3248,54600,177.3
1531,3248,56300,182.9
1541,3248,54700,177.7
1551,3248,56200,182.5
1561,3244,54600,177.1
1571,3248,56300,182.9
1581,3248,54700,177.7
1591,3248,55600,180.6
1601,3148,141500,445.4
1611,3248,55600,180.6
1621,3248,55300,179.6
1631,3248,54900,178.3
1641,3248,56100,182.2
1651,3248,54700,177.7
1661,3248,56200,182.5
1671,3244,54600,177.1
1681,3248,56200,182.5
1691,3248,54700,177.7
1701,3248,58400,189.7
1711,3248,54800,178.0
1721,3248,56200,182.5
1731,3244,54700,177.4
1741,3248,55700,180.9
1751,3248,55300,179.6
1761,3244,55600,180.4
1771,3244,55200,179.1
1781,3248,55000,178.6
1791,3248,56100,182.2
1801,3244,54700,177.4
1811,3156,184300,581.7
1821,3244,54700,177.4
1831,3248,56300,182.9
1842,3248,54700,177.7
1851,3248,56200,182.5
1861,3248,54600,177.3
1871,3248,56200,182.5
1881,3244,54600,177.1
1891,3248,55700,180.9
1901,3248,55300,179.6
1911,3048,135600,413.3
1921,3248,55300,179.6
1931,3248,54900,178.3
1941,3248,56100,182.2
1951,3244,54700,177.4
1961,3248,56200,182.5
1971,3244,54700,177.4
1981,3248,56200,182.5
1991,3244,54600,177.1
2001,3248,56200,182.5
2011,3244,54600,177.1
2021,3248,56200,182.5
2031,3248,54600,177.3
2041,3248,55600,180.6
2051,3244,55300,179.4
2061,3248,55600,180.6
2071,3248,55300,179.6
2081,3244,54800,177.8
2091,3248,56100,182.2
2101,3244,54600,177.1
2111,3248,56200,182.5
2121,3080,175200,539.6
2131,3248,56300,182.9
2141,3244,54700,177.4
2151,3248,56200,182.5
2161,3248,54700,177.7
2171,3248,56200,182.5
2181,3248,54800,178.0
2191,3244,55600,180.4
2201,3248,55200,179.3
2211,3248,55600,180.6
2221,3244,55300,179.4
2231,3248,54800,178.0
2241,3248,56200,182.5
2251,3244,54700,177.4
2261,3248,56200,182.5
2271,3244,54700,177.4
2281,3248,56200,182.5
2291,3244,54600,177.1
2301,3248,56200,182.5
2311,3248,54600,177.3
2321,3248,56100,182.2
2331,3148,145300,457.4
2341,3244,55600,180.4
2351,3248,55300,179.6
2361,3248,55500,180.3
2371,3248,55500,180.3
2381,3248,54700,177.7
2391,3248,56200,182.5
2401,3244,54700,177.4
2411,3248,56200,182.5
2421,3244,54600,177.1
2431,3220,161200,519.1
2441,3248,54700,177.7
2451,3248,56200,182.5
2461,3248,54700,177.7
2471,3248,55900,181.6
2481,3248,55000,178.6
2491,3248,55500,180.3
2501,3244,55200,179.1
2511,3248,55400,179.9
2521,3248,55800,181.2
2531,3248,54600,177.3
2541,3152,57600,181.6
2551,3248,54700,177.7
2561,3248,56200,182.5
2571,3248,54700,177.7
2581,3248,56200,182.5
2591,3244,54600,177.1
2601,3248,56200,182.5
2611,3248,54600,177.3
2621,3248,55700,180.9
2631,3248,55200,179.3
2641,3144,141900,446.1
2651,3248,55300,179.6
2661,3248,55200,179.3
2671,3244,56000,181.7
2681,3248,54700,177.7
2691,3248,56200,182.5
2701,3244,54700,177.4
2711,3248,56200,182.5
2721,3248,54600,177.3
2731,3248,56200,182.5
2741,3244,54600,177.1
2751,3248,56300,182.9
2761,3244,54700,177.4
2771,3248,55700,180.9
2781,3248,55200,179.3
2791,3244,55600,180.4
2801,3248,55300,179.6
2811,3248,55000,178.6
2821,3248,56200,182.5
2831,3248,54700,177.7
2841,3248,56200,182.5
2851,3088,183700,567.3
2861,3248,56300,182.9
2871,3244,54700,177.4
2881,3248,56200,182.5
2891,3248,54600,177.3
2901,3248,56200,182.5
2911,3244,54600,177.1
2921,3248,55600,180.6
2931,3248,55200,179.3
2941,3248,55600,180.6
2951,3248,134400,436.5
2961,3248,54900,178.3
2971,3248,56200,182.5
2981,3248,54700,177.7
2991,3248,56300,182.9
3001,3244,54700,177.4
3011,3248,56200,182.5
3021,3248,54600,177.3
3031,3248,56200,182.5
3041,3244,54600,177.1
3051,3248,56200,182.5
3061,3148,228200,718.4
3071,3248,55600,180.6
3081,3248,55300,179.6
3091,3248,55500,180.3
3101,3248,55300,179.6
3111,3244,54700,177.4
3121,3248,56200,182.5
3131,3244,54700,177.4
3141,3248,56200,182.5
3151,3248,54600,177.3
3161,3248,56200,182.5
3171,3056,156000,476.7
3181,3248,56200,182.5
3191,3248,54700,177.7
3201,3248,56200,182.5
3211,3248,54900,178.3
3221,3248,55600,180.6
3231,3244,55200,179.1
3241,3248,55600,180.6
3251,3248,55400,179.9
3261,3248,54600,177.3
3271,3248,56200,182.5
3281,3244,54900,178.1
3291,3248,56200,182.5
3301,3244,54700,177.4
3311,3248,56200,182.5
3321,3244,54700,177.4
3331,3248,56200,182.5
3341,3248,54600,177.3
3351,3248,55900,181.6
3361,3244,55000,178.4
3371,3248,55500,180.3
3381,3144,144800,455.3
3391,3248,55600,180.6
3401,3248,55700,180.9
3411,3248,54700,177.7
3421,3248,56200,182.5
3431,3248,54700,177.7
3441,3248,56200,182.5
3451,3248,54700,177.7
3461,3248,56200,182.5
3471,3248,54600,177.3
3481,3248,56200,182.5
3491,3160,227300,718.3
3501,3248,55900,181.6
3511,3244,55200,179.1
3521,3248,55600,180.6
3531,3248,55300,179.6
3541,3248,55300,179.6
3551,3244,55800,181.0
3561,3248,54700,177.7
3571,3248,56200,182.5
3581,3248,54700,177.7
3591,3248,56100,182.2
3601,3248,54800,178.0
3612,3248,56200,182.5
3621,3244,54600,177.1
3631,3248,56200,182.5
3641,3248,54600,177.3
3651,3248,55700,180.9
3661,3248,55200,179.3
3671,3248,55600,180.6
3681,3248,55300,179.6
3691,3248,55000,178.6
3701,3120,60300,188.1
3711,3244,54700,177.4
3721,3248,56200,182.5
3731,3248,54600,177.3
3741,3248,56300,182.9
3751,3244,54700,177.4
3761,3248,56200,182.5
3771,3244,54700,177.4
3781,3248,56200,182.5
3791,3244,54600,177.1
3801,3248,57800,187.7
3811,3248,55300,179.6
3821,3248,55600,180.6
3831,3248,55300,179.6
3841,3248,54900,178.3
3851,3248,56200,182.5
3861,3244,54700,177.4
3871,3248,56200,182.5
3881,3248,54700,177.7
3891,3248,56200,182.5
3901,3244,54600,177.1
3911,3144,142900,449.3
3921,3248,54700,177.7
3931,3248,56200,182.5
3941,3248,54700,177.7
3951,3248,55600,180.6
3961,3248,55200,179.3
3971,3248,55600,180.6
3981,3244,55200,179.1
3991,3248,54800,178.0
4001,3248,56100,182.2
4011,3148,141100,444.2
4021,3248,56100,182.2
4031,3244,54700,177.4
4041,3248,56300,182.9
4051,3248,54700,177.7
4061,3248,56300,182.9
4071,3244,54600,177.1
4081,3248,56200,182.5
4091,3244,54800,177.8
4101,3248,55600,180.6
4111,3248,55200,179.3
4121,3152,137000,431.8
4131,3248,55400,179.9
4141,3244,54800,177.8
4151,3248,56200,182.5
4161,3244,54700,177.4
4171,3248,56200,182.5
4181,3248,54600,177.3
4191,3248,56300,182.9
4201,3244,54700,177.4
4211,3248,56200,182.5
4221,3244,54600,177.1
4231,3248,56200,182.5
4241,3248,55100,179.0
4251,3248,55600,180.6
4261,3248,55300,179.6
4271,3248,55600,180.6
4281,3248,55500,180.3
4291,3248,54800,178.0
4301,3248,56200,182.5
4311,3248,54700,177.7
4321,3248,56200,182.5
4331,3148,139800,440.1
4341,3248,56200,182.5
4351,3248,54700,177.7
4361,3248,56300,182.9
4371,3244,54700,177.4
4381,3248,56000,181.9
4391,3244,55100,178.7
4401,3248,55700,180.9
4411,3248,55300,179.6
4421,3248,55400,179.9
4431,3152,138800,437.5
4441,3248,54700,177.7
