ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D2_SCAN90, cond_id=4, tag=s4_fixed100, subject=uccs_d2_scan90
12,3224,54800,176.7
21,3228,56200,181.4
31,3224,55000,177.3
41,3228,55700,179.8
51,3224,55300,178.3
61,3224,55700,179.6
71,3228,55400,178.8
81,3224,54900,177.0
91,3000,137900,413.7
101,3224,54800,176.7
111,3228,56300,181.7
121,3224,54700,176.4
131,3228,56300,181.7
141,3224,54700,176.4
151,3228,56200,181.4
161,3224,54700,176.4
171,3228,56300,181.7
181,3224,54800,176.7
191,3228,55800,180.1
201,3100,180200,558.6
211,3228,55700,179.8
221,3224,55300,178.3
231,3228,55300,178.5
241,3228,55900,180.4
251,3228,54800,176.9
261,3228,56200,181.4
271,3228,54700,176.6
281,3228,56300,181.7
291,3224,54700,176.4
301,3064,139000,425.9
311,3224,54700,176.4
321,3228,56300,181.7
331,3224,54800,176.7
341,3228,56200,181.4
351,3224,54900,177.0
361,3228,55600,179.5
371,3228,55400,178.8
381,3228,55700,179.8
391,3224,55400,178.6
401,3224,54900,177.0
411,3200,56500,180.8
421,3228,54700,176.6
431,3228,56300,181.7
441,3228,54700,176.6
451,3228,56300,181.7
461,3224,54700,176.4
471,3228,56300,181.7
481,3224,54800,176.7
491,3228,56300,181.7
501,3228,54700,176.6
511,3096,159900,495.1
521,3224,55200,178.0
531,3228,55700,179.8
541,3228,55400,178.8
551,3228,55300,178.5
561,3224,56000,180.5
571,3224,54800,176.7
581,3228,56200,181.4
591,3224,54700,176.4
601,3228,56300,181.7
611,3088,142800,441.0
621,3228,56300,181.7
631,3224,54700,176.4
641,3228,56300,181.7
651,3224,54800,176.7
661,3228,56200,181.4
671,3224,59100,190.5
681,3224,55700,179.6
691,3228,55300,178.5
701,3224,55600,179.3
711,3228,55400,178.8
721,3104,132200,410.3
731,3228,56200,181.4
741,3228,54700,176.6
751,3228,56300,181.7
761,3224,54700,176.4
771,3228,138700,447.7
781,3228,54700,176.6
791,3228,56300,181.7
801,3224,54600,176.0
811,3228,56300,181.7
821,3224,54700,176.4
831,3012,137900,415.4
841,3224,55300,178.3
851,3228,55600,179.5
861,3224,55300,178.3
