ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D2_SCAN90, cond_id=3, tag=s1_policy, subject=uccs_d2_scan90
# meta, policy=actions{100,500} u_mid=0.20 u_high=0.35 c_mid=0.20 c_high=0.35 hyst=0.02 ema_alpha=0.20
12,3220,54700,176.1
21,3224,56200,181.2
31,3224,54700,176.4
41,3224,56200,181.2
51,3224,54700,176.4
61,3224,56300,181.5
71,3224,54700,176.4
81,3224,56300,181.5
91,3224,55100,177.6
101,3224,55800,179.9
111,3224,55300,178.3
121,3224,55700,179.6
131,3224,55800,179.9
141,3224,55100,177.6
151,3224,56300,181.5
161,3084,144600,445.9
171,3224,56300,181.5
181,3224,54700,176.4
191,3224,56300,181.5
201,3224,54700,176.4
211,3224,56300,181.5
221,3220,54800,176.5
231,3224,56200,181.2
241,3224,55000,177.3
251,3224,56000,180.5
261,3224,55300,178.3
271,3224,55700,179.6
281,3224,55500,178.9
291,3224,55500,178.9
301,3228,56200,181.4
311,3224,54800,176.7
321,3224,56200,181.2
331,3224,54700,176.4
341,3224,56300,181.5
351,3224,54700,176.4
361,3224,56300,181.5
371,3224,54700,176.4
381,3224,56200,181.2
391,3224,54800,176.7
401,3224,56200,181.2
411,3224,55300,178.3
421,3224,55600,179.3
431,3224,55300,178.3
441,3224,55600,179.3
451,3224,56200,181.2
461,3220,54800,176.5
471,3224,56200,181.2
481,3224,54700,176.4
491,3224,56200,181.2
501,3224,54700,176.4
511,3228,56300,181.7
521,3224,54700,176.4
531,3224,56300,181.5
541,3224,54700,176.4
551,3224,56300,181.5
561,3224,55200,178.0
571,3224,55700,179.6
581,3224,55400,178.6
591,3224,55600,179.3
601,3224,56000,180.5
611,3224,55000,177.3
621,3224,56100,180.9
631,3220,54700,176.1
641,3224,56200,181.2
651,3224,54700,176.4
661,3224,56300,181.5
671,3224,54800,176.7
681,3228,56200,181.4
691,3220,54700,176.1
701,3224,56300,181.5
711,3224,55200,178.0
721,3224,55800,179.9
731,3224,55300,178.3
741,3224,55700,179.6
751,3224,55700,179.6
761,3224,55300,178.3
771,3224,56300,181.5
781,3224,54800,176.7
791,3228,56200,181.4
801,3224,54700,176.4
811,3224,56200,181.2
821,3224,54700,176.4
831,3224,56300,181.5
841,3224,54700,176.4
851,3224,56300,181.5
861,3224,55000,177.3
871,3224,56000,180.5
881,3224,55300,178.3
891,3224,55700,179.6
901,3224,55400,178.6
911,3224,55600,179.3
921,3224,56200,181.2
931,3224,54800,176.7
941,3224,56200,181.2
951,3224,54700,176.4
961,3224,56200,181.2
971,3224,54700,176.4
981,3224,56200,181.2
991,3224,54700,176.4
1001,3224,56300,181.5
1011,3224,54700,176.4
1021,3224,56300,181.5
1031,3224,55300,178.3
1041,3224,55700,179.6
1051,3224,55300,178.3
1061,3224,55600,179.3
1071,3228,56100,181.1
1081,3224,54900,177.0
1091,3228,56200,181.4
1101,3224,54700,176.4
1111,3224,56200,181.2
1121,3224,54700,176.4
1131,3224,56300,181.5
1141,3224,54800,176.7
1151,3124,119800,374.3
1161,3148,55200,173.8
1171,3224,56300,181.5
1181,3224,55200,178.0
1191,3224,55800,179.9
1201,3224,55400,178.6
1211,3224,55700,179.6
1221,3224,55900,180.2
1231,3224,55100,177.6
1241,3224,56300,181.5
1251,3224,54800,176.7
1261,3060,180100,551.1
1271,3224,54700,176.4
1281,3224,56300,181.5
1291,3224,54700,176.4
1301,3224,56300,181.5
1311,3224,54700,176.4
1321,3224,56300,181.5
1331,3224,55100,177.6
1341,3228,56000,180.8
1351,3224,55300,178.3
1361,3096,204100,631.9
1371,3224,55600,179.3
1381,3224,55500,178.9
1391,3224,56200,181.2
1401,3224,54800,176.7
1411,3224,56300,181.5
1421,3224,54800,176.7
1431,3228,56300,181.7
1441,3224,54700,176.4
1451,3140,57000,179.0
1461,3080,141300,435.2
1471,3224,56400,181.8
1481,3224,54900,177.0
1491,3224,56200,181.2
1501,3224,55300,178.3
1511,3224,55700,179.6
1521,3224,55400,178.6
1531,3224,55700,179.6
1541,3224,56100,180.9
1551,3064,68500,209.9
1561,3084,142200,438.5
1571,3224,54800,176.7
1581,3224,56300,181.5
1591,3224,54700,176.4
1601,3224,56300,181.5
1611,3220,54800,176.5
1621,3224,56400,181.8
1631,3224,54700,176.4
1641,3224,56300,181.5
1651,3224,100500,324.0
1661,3224,55700,179.6
1671,3224,55400,178.6
1681,3224,55700,179.6
1691,3224,56100,180.9
1701,3220,55000,177.1
1711,3224,56100,180.9
1721,3224,54800,176.7
1731,3224,56300,181.5
1741,3224,54800,176.7
1751,3224,64500,207.9
1761,3224,54700,176.4
1771,3076,143100,440.2
1781,3224,54700,176.4
1791,3224,56200,181.2
1801,3224,55300,178.3
1811,3224,55800,179.9
1821,3224,55300,178.3
1831,3224,55700,179.6
1842,3224,56000,180.5
1851,3224,55100,177.6
1861,3224,56300,181.5
1871,3084,141600,436.7
1881,3224,56300,181.5
1891,3224,54700,176.4
1901,3224,56300,181.5
1911,3220,54800,176.5
1921,3224,56300,181.5
1931,3224,54700,176.4
