ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D2_SCAN90, cond_id=6, tag=s4_policy, subject=uccs_d2_scan90
# meta, policy=actions{100,500} u_mid=0.20 u_high=0.35 c_mid=0.20 c_high=0.35 hyst=0.02 ema_alpha=0.20
11,3224,54600,176.0
20,3228,56100,181.1
30,3224,55200,178.0
40,3228,55600,179.5
50,3228,55200,178.2
60,3228,55500,179.2
70,3228,55900,180.4
80,3228,54900,177.2
90,3228,56100,181.1
100,3224,54600,176.0
110,3228,56100,181.1
120,3224,54600,176.0
130,3228,56200,181.4
140,3228,54600,176.2
150,3228,56100,181.1
160,3228,54600,176.2
170,3208,56300,180.6
180,3224,55000,177.3
190,3088,57800,178.5
200,3228,55200,178.2
210,3228,55600,179.5
220,3228,55300,178.5
230,3228,55500,179.2
240,3228,56100,181.1
250,3224,54700,176.4
260,3228,56200,181.4
270,3224,54600,176.0
280,3228,56100,181.1
290,3224,54600,176.0
300,3228,56200,181.4
310,3228,54600,176.2
320,3228,56100,181.1
330,3228,54600,176.2
340,3228,56200,181.4
350,3228,55100,177.9
360,3228,55700,179.8
370,3228,55200,178.2
380,3228,55600,179.5
390,3228,55800,180.1
400,3228,55000,177.5
410,3228,56200,181.4
420,3224,54600,176.0
430,3228,56200,181.4
440,3224,54600,176.0
450,3228,56200,181.4
460,3228,54600,176.2
470,3228,56100,181.1
480,3228,54600,176.2
490,3228,56200,181.4
500,3224,54800,176.7
510,3228,56100,181.1
520,3228,55200,178.2
530,3228,55500,179.2
540,3228,55200,178.2
550,3224,55500,178.9
560,3228,56000,180.8
570,3224,54700,176.4
580,3228,56100,181.1
590,3224,54600,176.0
600,3228,56100,181.1
610,3228,54500,175.9
620,3228,56200,181.4
630,3228,54600,176.2
640,3228,56100,181.1
650,3228,54600,176.2
660,3228,56200,181.4
670,3196,65300,208.7
680,3228,55700,179.8
690,3060,135300,414.0
700,3228,55500,179.2
710,3228,55500,179.2
720,3228,55400,178.8
730,3228,56100,181.1
740,3228,54600,176.2
750,3228,56200,181.4
760,3224,54700,176.4
770,3228,56200,181.4
780,3224,54600,176.0
790,3228,56200,181.4
800,3224,54600,176.0
810,3228,56100,181.1
820,3224,54600,176.0
830,3228,56100,181.1
840,3228,55200,178.2
850,3228,55600,179.5
860,3228,55200,178.2
870,3228,55600,179.5
880,3228,55900,180.4
890,3228,54900,177.2
900,3228,56200,181.4
910,3228,54600,176.2
920,3228,56100,181.1
930,3228,54600,176.2
940,3228,56200,181.4
950,3228,54600,176.2
960,3228,56100,181.1
970,3228,54600,176.2
980,3228,56100,181.1
990,3224,54900,177.0
1000,3228,55900,180.4
1010,3228,55200,178.2
1020,3228,55600,179.5
1030,3224,55200,178.0
1040,3228,55500,179.2
1050,3228,56100,181.1
1060,3228,54700,176.6
1070,3228,56200,181.4
1080,3224,54600,176.0
1090,3228,56200,181.4
1100,3228,54600,176.2
1110,3228,56200,181.4
1120,3224,54600,176.0
1130,3228,56200,181.4
1140,3224,54600,176.0
1150,3228,56100,181.1
1160,3224,55100,177.6
1170,3228,55600,179.5
1180,3084,164900,508.6
1190,3228,55600,179.5
1200,3228,55700,179.8
1210,3228,55200,178.2
1220,3228,56100,181.1
1230,3228,54600,176.2
1240,3228,56100,181.1
1250,3224,54600,176.0
1260,3228,56200,181.4
1270,3228,54600,176.2
1280,3228,56100,181.1
1290,3020,92500,279.4
1300,3228,56200,181.4
1310,3228,54700,176.6
1320,3228,56200,181.4
1330,3224,55200,178.0
1340,3228,55600,179.5
1350,3228,55300,178.5
1360,3228,55500,179.2
1370,3228,56000,180.8
1380,3228,54800,176.9
1390,3032,150500,456.3
1400,3224,54600,176.0
1410,3228,56200,181.4
1420,3224,54600,176.0
1430,3228,56100,181.1
1440,3228,54600,176.2
1450,3228,56100,181.1
