ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D2_SCAN90, cond_id=2, tag=s1_fixed500, subject=uccs_d2_scan90
12,3228,54700,176.6
21,3228,56300,181.7
31,3224,54700,176.4
41,3228,55800,180.1
51,3228,55400,178.8
61,3228,55700,179.8
71,3224,55400,178.6
81,3228,55600,179.5
91,3228,56100,181.1
101,3224,55000,177.3
111,3228,56300,181.7
121,3224,54700,176.4
131,3228,56300,181.7
141,3224,54700,176.4
151,3228,56300,181.7
161,3224,54700,176.4
171,3228,56300,181.7
181,3092,141000,436.0
191,3224,55900,180.2
201,3224,55200,178.0
211,3228,55700,179.8
221,3228,55400,178.8
231,3228,55500,179.2
241,3224,55800,179.9
251,3224,55200,178.0
261,3228,56300,181.7
271,3224,54800,176.7
281,3228,56300,181.7
291,3228,54800,176.9
301,3228,56300,181.7
311,3224,54700,176.4
321,3228,56300,181.7
331,3224,54700,176.4
341,3228,56300,181.7
351,3224,54900,177.0
361,3224,55700,179.6
371,3228,55300,178.5
381,3228,55600,179.5
391,3228,55400,178.8
401,3224,55700,179.6
411,3228,56200,181.4
421,3228,54800,176.9
431,3228,56300,181.7
441,3224,54700,176.4
451,3228,56200,181.4
461,3224,54800,176.7
471,3228,56300,181.7
481,3224,54700,176.4
491,3228,56300,181.7
501,3224,54700,176.4
511,3228,55800,180.1
521,3228,55300,178.5
531,3228,55700,179.8
541,3228,55300,178.5
551,3228,55600,179.5
561,3228,56000,180.8
571,3224,55000,177.3
581,3228,56300,181.7
591,3224,54700,176.4
601,3228,56300,181.7
611,3224,54800,176.7
621,3228,56300,181.7
631,3224,54700,176.4
641,3228,56300,181.7
651,3224,54700,176.4
661,3228,56100,181.1
671,3224,55100,177.6
681,3228,55700,179.8
691,2988,139800,417.7
701,3228,55700,179.8
711,3228,55700,179.8
721,3224,55500,178.9
731,3228,56200,181.4
741,3224,54800,176.7
751,3228,56300,181.7
761,3224,54800,176.7
771,3228,56300,181.7
781,3224,54800,176.7
791,3228,56300,181.7
801,3224,54700,176.4
811,3228,56300,181.7
821,3224,54700,176.4
831,3228,55800,180.1
841,3228,55300,178.5
851,3228,55600,179.5
861,3224,55400,178.6
871,3224,55600,179.3
881,3224,56100,180.9
891,3228,54900,177.2
901,3228,56300,181.7
911,3224,54700,176.4
921,3228,56300,181.7
931,3224,54700,176.4
941,3228,56300,181.7
951,3224,54700,176.4
961,3228,56300,181.7
971,3224,54700,176.4
981,3228,55800,180.1
991,3224,55200,178.0
1001,3228,55700,179.8
1011,3224,55300,178.3
1021,3228,55600,179.5
1031,3228,55800,180.1
1041,3224,55200,178.0
1051,3228,56300,181.7
1061,3228,54700,176.6
1071,3228,56300,181.7
1081,3228,54700,176.6
1091,3228,56300,181.7
1101,3224,54700,176.4
1111,3228,56300,181.7
1121,3228,54700,176.6
1131,3228,56300,181.7
1141,3228,55000,177.5
1151,3228,55700,179.8
1161,3224,55300,178.3
1171,3228,55600,179.5
1181,3228,55400,178.8
1191,3092,142600,440.9
1201,3228,56300,181.7
1211,3224,54900,177.0
1221,3228,56200,181.4
1231,3224,54800,176.7
1241,3228,56300,181.7
1251,3224,54700,176.4
1261,3228,56300,181.7
1271,3224,54800,176.7
1281,3228,56300,181.7
1291,3224,54800,176.7
1301,3228,55800,180.1
1311,3228,55300,178.5
1321,3228,55600,179.5
1331,3224,55400,178.6
1341,3228,55700,179.8
1351,3224,56000,180.5
1361,3224,55000,177.3
1371,3228,56300,181.7
1381,3224,54800,176.7
1391,3228,56300,181.7
1401,3224,54700,176.4
1411,3228,56300,181.7
1421,3224,54700,176.4
1431,3228,56300,181.7
