ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D2_SCAN90, cond_id=1, tag=s1_fixed100, subject=uccs_d2_scan90
11,3180,54500,173.3
20,3184,56000,178.3
30,3180,54400,173.0
40,3184,56000,178.3
50,3180,54400,173.0
60,3184,55900,178.0
70,2988,155900,465.8
80,3184,55700,177.3
90,3180,54800,174.3
100,3184,55400,176.4
110,3180,55000,174.9
120,3184,55300,176.1
130,3180,55300,175.9
140,3180,54600,173.6
150,3184,55800,177.7
160,3180,54500,173.3
170,3180,56600,180.0
180,3184,54500,173.5
190,3188,56000,178.5
200,3184,54500,173.5
210,3188,56000,178.5
220,3184,54500,173.5
230,3188,56100,178.8
240,3188,54400,173.4
250,3188,55600,177.3
260,3184,55000,175.1
270,3188,55400,176.6
280,3160,55400,175.1
290,3188,54900,175.0
300,3188,55700,177.6
310,3188,54600,174.1
320,3192,56000,178.8
330,3188,54500,173.7
340,3192,56000,178.8
350,3188,54500,173.7
360,3192,56000,178.8
370,3188,54500,173.7
380,2904,135300,392.9
390,3184,54500,173.5
400,3184,55800,177.7
410,3184,54800,174.5
420,3184,55400,176.4
430,3184,55000,175.1
440,3184,55400,176.4
450,3184,55200,175.8
460,3184,54700,174.2
470,3184,55800,177.7
480,2996,138900,416.1
490,3184,56000,178.3
500,3180,54500,173.3
510,3180,55900,177.8
520,3180,54400,173.0
530,3184,56000,178.3
540,3180,54400,173.0
550,3184,56000,178.3
560,3176,54600,173.4
570,3184,55600,177.0
580,3176,54900,174.4
590,2988,145600,435.1
600,3188,55100,175.7
610,3188,54900,175.0
620,3188,55600,177.3
630,3188,54500,173.7
640,3188,55900,178.2
650,3184,54500,173.5
660,3164,56200,177.8
670,3188,54400,173.4
680,3188,56000,178.5
690,3188,54400,173.4
700,2848,146800,418.1
710,3184,54500,173.5
720,3188,55900,178.2
730,3184,54700,174.2
740,3188,55500,176.9
750,3184,55000,175.1
760,3068,125000,383.5
770,3188,55100,175.7
780,3184,54700,174.2
790,3188,55800,177.9
800,3184,54500,173.5
810,2920,174300,509.0
820,3184,54500,173.5
830,3184,56000,178.3
840,3184,54500,173.5
850,3188,56000,178.5
