ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D2_SCAN90, cond_id=6, tag=s4_policy, subject=uccs_d2_scan90
# meta, policy=actions{100,500} u_mid=0.20 u_high=0.35 c_mid=0.20 c_high=0.35 hyst=0.02 ema_alpha=0.20
11,3228,55500,179.2
20,3228,55700,179.8
30,3224,55100,177.6
40,3228,56100,181.1
50,3224,54600,176.0
60,3228,56100,181.1
70,3224,54600,176.0
80,3228,56200,181.4
90,3228,54600,176.2
100,3228,56100,181.1
110,3224,54600,176.0
120,3228,56200,181.4
130,3224,54700,176.4
140,3228,56100,181.1
150,3224,55200,178.0
160,3224,55600,179.3
170,3100,208800,647.3
180,3228,55600,179.5
190,3224,56100,180.9
200,3224,54800,176.7
210,3228,56100,181.1
220,3224,54700,176.4
230,3228,56100,181.1
240,3224,54600,176.0
250,3228,56100,181.1
260,3224,54600,176.0
270,3228,56100,181.1
280,3224,54600,176.0
290,3228,56200,181.4
300,3224,55000,177.3
310,3228,55700,179.8
320,3224,55200,178.0
330,3228,55500,179.2
340,3228,55500,179.2
350,3228,55400,178.8
360,3228,56100,181.1
370,3228,54700,176.6
380,3228,56200,181.4
390,3224,54600,176.0
400,3228,56200,181.4
410,3224,54600,176.0
420,3228,56200,181.4
430,3228,54600,176.2
440,3228,56100,181.1
450,3224,54600,176.0
460,3228,56100,181.1
470,3228,55100,177.9
480,3228,55600,179.5
490,3228,55200,178.2
500,3228,55600,179.5
510,3228,55900,180.4
520,3224,54900,177.0
530,3228,56100,181.1
540,3224,54600,176.0
550,3228,56200,181.4
560,3224,54600,176.0
570,3228,56100,181.1
580,3224,54600,176.0
590,3228,56100,181.1
600,3224,54600,176.0
610,3228,56100,181.1
620,3224,54900,177.0
630,3228,55900,180.4
640,3224,55200,178.0
650,3224,55600,179.3
660,3228,55300,178.5
670,3092,139900,432.6
680,3228,56100,181.1
690,3224,54700,176.4
700,3228,56200,181.4
710,3224,54600,176.0
720,3228,56100,181.1
730,3224,54600,176.0
740,3228,56100,181.1
750,3224,54700,176.4
760,3228,56200,181.4
770,3224,54600,176.0
780,3228,56200,181.4
790,3224,55100,177.6
800,3228,55700,179.8
810,3224,55200,178.0
820,3228,55500,179.2
830,3224,55700,179.6
840,3228,55100,177.9
850,3228,56100,181.1
860,3224,54600,176.0
870,3228,56200,181.4
880,3224,54600,176.0
890,3228,56200,181.4
900,3224,54600,176.0
910,3228,56200,181.4
920,3224,54600,176.0
930,3228,56100,181.1
940,3228,54700,176.6
950,3228,56100,181.1
960,3228,55200,178.2
970,3228,55500,179.2
980,3224,55200,178.0
990,3228,55500,179.2
1000,3228,56000,180.8
1010,3224,54800,176.7
1020,3228,56100,181.1
1030,3224,54600,176.0
1040,3228,56100,181.1
1050,3224,54600,176.0
1060,3228,56100,181.1
1070,3224,54600,176.0
1080,3228,56100,181.1
1090,3224,54600,176.0
1100,3228,56200,181.4
1110,3224,55000,177.3
1120,3228,55800,180.1
1130,3228,55200,178.2
1140,3224,55600,179.3
1150,3228,55400,178.8
1160,3128,115100,360.0
1170,3104,136400,423.4
1180,3224,54700,176.4
1190,3228,56100,181.1
1200,3224,54600,176.0
1210,3228,56100,181.1
1220,3224,54600,176.0
1230,3228,56100,181.1
1240,3224,54600,176.0
1250,3228,56200,181.4
1260,3224,54700,176.4
1270,3100,195800,607.0
1280,3224,55200,178.0
1290,3228,55600,179.5
1300,3228,55200,178.2
1310,3224,55500,178.9
1320,3228,55900,180.4
1330,3224,54900,177.0
1340,3228,56100,181.1
1350,3224,54600,176.0
1360,3180,56500,179.7
1370,3224,54600,176.0
1380,3044,80300,244.4
1390,3224,54600,176.0
1400,3228,56100,181.1
1410,3224,54600,176.0
1420,3228,56100,181.1
1430,3224,54900,177.0
1440,3228,55800,180.1
1450,3224,55200,178.0
