ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D2_SCAN90, cond_id=2, tag=s1_fixed500, subject=uccs_d2_scan90
12,3228,55500,179.2
21,3228,55200,178.2
31,3228,55500,179.2
41,3228,55200,178.2
51,3228,55500,179.2
61,3228,56000,180.8
71,3224,54800,176.7
81,3228,56100,181.1
91,3228,54600,176.2
101,3228,56100,181.1
111,3228,54600,176.2
121,3228,56100,181.1
131,3224,54600,176.0
141,3228,56200,181.4
151,3224,54500,175.7
161,3228,55900,180.4
171,3228,55100,177.9
181,3228,55500,179.2
191,3004,134700,404.6
201,3228,55500,179.2
211,3228,55500,179.2
221,3228,55400,178.8
231,3228,56100,181.1
241,3228,54600,176.2
251,3228,56100,181.1
261,3224,54600,176.0
271,3228,56200,181.4
281,3224,54600,176.0
291,3228,56200,181.4
301,3228,54600,176.2
311,3228,56200,181.4
321,3224,54600,176.0
331,3228,55700,179.8
341,3224,55200,178.0
351,3228,55600,179.5
361,3228,55300,178.5
371,3228,55500,179.2
381,3228,55800,180.1
391,3228,55100,177.9
401,3228,56200,181.4
411,3224,54600,176.0
421,3228,56100,181.1
431,3228,54500,175.9
441,3228,56100,181.1
451,3228,54600,176.2
461,3232,56200,181.6
471,3228,54600,176.2
481,3228,56200,181.4
491,3228,54700,176.6
501,3228,55600,179.5
511,3228,55100,177.9
521,3228,55600,179.5
531,3228,55200,178.2
541,3228,55500,179.2
551,3228,56000,180.8
561,3228,54900,177.2
571,3228,56100,181.1
581,3224,54600,176.0
591,3228,56200,181.4
601,3224,54600,176.0
611,3228,56200,181.4
621,3224,54600,176.0
631,3228,56100,181.1
641,3228,54600,176.2
651,3228,56000,180.8
661,3228,54900,177.2
671,3228,55600,179.5
681,3228,55200,178.2
691,3100,142500,441.8
701,3228,55300,178.5
711,3228,55500,179.2
721,3228,56100,181.1
731,3228,54800,176.9
741,3228,56200,181.4
751,3224,54600,176.0
761,3232,56200,181.6
771,3228,54600,176.2
781,3228,56200,181.4
791,3224,54600,176.0
801,3228,56100,181.1
811,3228,54600,176.2
821,3228,55900,180.4
831,3228,55000,177.5
841,3228,55500,179.2
851,3228,55300,178.5
861,3228,55500,179.2
871,3228,55400,178.8
881,3224,55400,178.6
891,3228,56100,181.1
901,3224,54700,176.4
911,3228,56200,181.4
921,3228,54500,175.9
931,3228,56100,181.1
941,3228,54600,176.2
951,3228,56200,181.4
961,3228,54600,176.2
971,3228,56200,181.4
981,3228,54600,176.2
991,3228,55700,179.8
1001,3228,55100,177.9
1011,3228,55700,179.8
1021,3228,55200,178.2
1031,3228,55500,179.2
1041,3228,55800,180.1
1051,3228,55100,177.9
1061,3228,56100,181.1
1071,3228,54700,176.6
1081,3228,56200,181.4
1091,3228,54600,176.2
1101,3228,56100,181.1
1111,3228,54600,176.2
1121,3228,56200,181.4
1131,3228,54600,176.2
1141,3228,56200,181.4
1151,3228,54700,176.6
1161,3228,55600,179.5
1171,3224,55200,178.0
1181,3228,55600,179.5
1191,3228,55200,178.2
1201,3108,145800,453.1
1211,3228,56000,180.8
1221,3228,54900,177.2
1231,3228,56200,181.4
1241,3224,54700,176.4
1251,3228,56200,181.4
1261,3228,54600,176.2
1271,3228,56200,181.4
1281,3228,54600,176.2
1291,3228,56100,181.1
1301,3224,54600,176.0
1311,3228,56000,180.8
1321,3228,54800,176.9
1331,3228,55600,179.5
1341,3228,55200,178.2
1351,3228,55600,179.5
1361,3224,55200,178.0
1371,3228,55500,179.2
1381,3228,56000,180.8
1391,3228,54700,176.6
1401,3228,56100,181.1
1411,3228,54600,176.2
1421,3228,56200,181.4
1431,3228,54600,176.2
1441,3228,56200,181.4
1451,3224,54600,176.0
1461,3228,56100,181.1
1471,3228,54600,176.2
1481,3228,55800,180.1
1491,3224,55000,177.3
1501,3228,55600,179.5
1511,3228,55200,178.2
1521,3228,55500,179.2
1531,3228,55400,178.8
1541,3224,55400,178.6
1551,3228,56100,181.1
1561,3228,54700,176.6
1571,3228,56100,181.1
1581,3224,54500,175.7
1591,3228,56100,181.1
1601,3228,54600,176.2
1611,3228,56100,181.1
1621,3224,54600,176.0
1631,3228,56200,181.4
1641,3228,54600,176.2
1651,3228,55700,179.8
1661,3228,55100,177.9
1671,3228,55600,179.5
1681,3228,55300,178.5
1691,3228,55600,179.5
1701,3228,55800,180.1
1711,3104,207500,644.1
1721,3228,56100,181.1
1731,3224,54700,176.4
1741,3228,56200,181.4
1751,3224,54600,176.0
1761,3228,56200,181.4
1771,3228,54600,176.2
1781,3228,56100,181.1
1791,3224,54600,176.0
1801,3228,56200,181.4
1811,3224,54600,176.0
1821,3228,55600,179.5
1831,3228,55100,177.9
1842,3228,55600,179.5
1851,3228,55200,178.2
1861,3228,55500,179.2
1871,3228,56000,180.8
1881,3228,54800,176.9
1891,3228,56200,181.4
1901,3228,54700,176.6
1911,3228,56100,181.1
1921,3228,54600,176.2
1931,3228,56100,181.1
1941,3224,54600,176.0
1951,3228,56200,181.4
1961,3228,54600,176.2
1971,3228,55800,180.1
1981,3224,55100,177.6
1991,3228,55600,179.5
2001,3228,55300,178.5
2011,3228,55500,179.2
2021,3228,55600,179.5
2031,3224,55200,178.0
2041,3228,56100,181.1
2051,3228,54600,176.2
2061,3228,56200,181.4
2071,3228,54600,176.2
2081,3228,56200,181.4
2091,3228,54600,176.2
2101,3228,56200,181.4
2111,3228,54600,176.2
2121,3228,56200,181.4
2131,3228,54700,176.6
2141,3228,55600,179.5
2151,3224,55200,178.0
2161,3228,55600,179.5
2171,3228,55200,178.2
2181,3228,64600,208.5
2191,3228,56000,180.8
2201,3228,54700,176.6
2211,3224,63400,204.4
2221,3228,54700,176.6
2231,3228,56200,181.4
2241,3228,54600,176.2
2251,3228,56200,181.4
2261,3228,54700,176.6
2271,3228,56200,181.4
2281,3228,54600,176.2
2291,3228,55800,180.1
2301,3228,55100,177.9
2311,3232,55500,179.4
2321,3228,55200,178.2
2331,3228,55500,179.2
2341,3228,55700,179.8
2351,3228,55200,178.2
2361,3228,56200,181.4
2371,3224,54600,176.0
2381,3228,56100,181.1
2391,3224,54600,176.0
2401,3228,56100,181.1
2411,3224,54600,176.0
2421,3228,56200,181.4
2431,3228,54600,176.2
2441,3228,56100,181.1
