scenario_id,env_id,prior_env_id,actions,tau_s,epsilon,rep,method,avg_energy_uJ_event,violation_rate,violations_first_100,regret_vs_oracle
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,45,oracle,12476.777126878424,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,46,safe_ucb_warm,12510.963672560069,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,46,ucb,12538.13575977312,0.0,0.0,27172.087213052437
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,46,fixed_ccs,17792.33940488768,0.11,9.0,5281375.732327612
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,46,oracle,12510.963672560069,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,47,safe_ucb_warm,12571.887843811335,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,47,ucb,12599.112356956144,0.002,2.0,27224.513144809753
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,47,fixed_ccs,17862.429563528283,0.111,11.0,5290541.719716949
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,47,oracle,12571.887843811335,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,48,safe_ucb_warm,12609.480351396396,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,48,ucb,12637.589356351611,0.0,0.0,28109.004955213517
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,48,fixed_ccs,17905.677830451237,0.11,13.0,5296197.479054842
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,48,oracle,12609.480351396396,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,49,safe_ucb_warm,12648.222959851548,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,49,ucb,12675.782764631545,0.0,0.0,27559.804779997095
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,49,fixed_ccs,17950.24922989743,0.115,10.0,5302026.27004588
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,49,oracle,12648.222959851548,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,50,safe_ucb_warm,12589.930030078836,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,50,ucb,12617.782126770997,0.0,0.0,27852.096692161635
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,50,fixed_ccs,17883.18618067615,0.102,6.0,5293256.150597315
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,50,oracle,12589.930030078836,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,51,safe_ucb_warm,12648.437738163278,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,51,ucb,12675.579244462091,0.001,1.0,27141.506298812106
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,51,fixed_ccs,17950.496321415223,0.111,8.0,5302058.583251944
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,51,oracle,12648.437738163278,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,52,safe_ucb_warm,12696.304114696255,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,52,ucb,12723.710675238905,0.001,1.0,27406.560542648658
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,52,fixed_ccs,18005.56415173346,0.113,16.0,5309260.037037203
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,52,oracle,12696.304114696255,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,53,safe_ucb_warm,12565.383345333606,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,53,ucb,12593.080360348877,0.002,2.0,27697.01501527056
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,53,fixed_ccs,17854.94646903854,0.122,12.0,5289563.123704933
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,53,oracle,12565.383345333606,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,54,safe_ucb_warm,12771.209834369976,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,54,ucb,12798.48989793938,0.001,1.0,27280.063569404185
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,54,fixed_ccs,18091.739370323918,0.112,6.0,5320529.535953943
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,54,oracle,12771.209834369976,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,55,safe_ucb_warm,12561.337261183697,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,55,ucb,12588.743884357636,0.0,0.0,27406.623173940927
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,55,fixed_ccs,17850.291655126188,0.112,12.0,5288954.393942492
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,55,oracle,12561.337261183697,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,56,safe_ucb_warm,12593.051465167251,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,56,ucb,12620.85956096534,0.001,1.0,27808.0957980901
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,56,fixed_ccs,17886.777232897883,0.103,6.0,5293725.767730631
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,56,oracle,12593.051465167251,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,57,safe_ucb_warm,12728.349863421463,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,57,ucb,12760.239219890322,0.0,0.0,31889.35646886006
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,57,fixed_ccs,18042.43115485842,0.097,10.0,5314081.291436955
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,57,oracle,12728.349863421463,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,58,safe_ucb_warm,12640.004736408286,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,58,ucb,12667.127054834898,0.0,0.0,27122.318426612765
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,58,fixed_ccs,17940.79458204501,0.113,9.0,5300789.845636725
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,58,oracle,12640.004736408286,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,59,safe_ucb_warm,12695.679642761728,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,59,ucb,12722.647737729736,0.001,1.0,26968.094968007877
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,59,fixed_ccs,18004.845728551678,0.107,15.0,5309166.085789951
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,59,oracle,12695.679642761728,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,60,safe_ucb_warm,12726.937006474505,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,60,ucb,12754.314495809853,0.0,0.0,27377.489335346967
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,60,fixed_ccs,18040.80573484013,0.113,14.0,5313868.728365626
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,60,oracle,12726.937006474505,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,61,safe_ucb_warm,12606.116312739641,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,61,ucb,12633.96962503378,0.0,0.0,27853.312294140458
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,61,fixed_ccs,17901.807675169915,0.102,10.0,5295691.3624302745
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,61,oracle,12606.116312739641,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,62,safe_ucb_warm,12590.315889992162,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,62,ucb,12617.603920006175,0.001,1.0,27288.03001401201
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,62,fixed_ccs,17883.63009287026,0.095,13.0,5293314.202878095
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,62,oracle,12590.315889992162,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,63,safe_ucb_warm,12697.123881326723,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,63,ucb,12724.850190726664,0.0,0.0,27726.309399941936
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,63,fixed_ccs,18006.50725152454,0.123,18.0,5309383.37019782
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,63,oracle,12697.123881326723,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,64,safe_ucb_warm,12680.089764855862,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,64,ucb,12707.713632422254,0.001,1.0,27623.867566391826
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,64,fixed_ccs,17986.910367377815,0.126,13.0,5306820.602521952
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,64,oracle,12680.089764855862,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,65,safe_ucb_warm,12790.11433519891,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,65,ucb,12817.148683577323,0.001,1.0,27034.348378412426
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,65,fixed_ccs,18113.488036492152,0.112,14.0,5323373.701293239
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,65,oracle,12790.11433519891,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,66,safe_ucb_warm,12665.571212829534,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,66,ucb,12693.275996334985,0.0,0.0,27704.783505450934
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,66,fixed_ccs,17970.207512109468,0.112,11.0,5304636.299279932
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,66,oracle,12665.571212829534,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,67,safe_ucb_warm,12620.497184295667,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,67,ucb,12652.771756732898,0.002,2.0,32274.572437230498
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,67,fixed_ccs,17918.352136063688,0.117,13.0,5297854.95176802
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,67,oracle,12620.497184295667,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,68,safe_ucb_warm,12623.588766045723,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,68,ucb,12650.937543546663,0.0,0.0,27348.777500940487
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,68,fixed_ccs,17921.90884353895,0.118,11.0,5298320.077493228
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,68,oracle,12623.588766045723,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,69,safe_ucb_warm,12538.038223497108,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,69,ucb,12565.4601238144,0.001,1.0,27421.90031729266
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,69,fixed_ccs,17823.48729793776,0.126,16.0,5285449.074440654
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,69,oracle,12538.038223497108,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,70,safe_ucb_warm,12596.987697453134,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,70,ucb,12624.051508296146,0.0,0.0,27063.810843013227
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,70,fixed_ccs,17891.305667831024,0.12,18.0,5294317.9703778885
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,70,oracle,12596.987697453134,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,71,safe_ucb_warm,12581.896104592579,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,71,ucb,12608.812194302865,0.001,1.0,26916.08971028775
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,71,fixed_ccs,17873.94355824439,0.128,16.0,5292047.453651814
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,71,oracle,12581.896104592579,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,72,safe_ucb_warm,12625.357972646147,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,72,ucb,12652.82385020581,0.0,0.0,27465.877559663728
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,72,fixed_ccs,17923.944225699164,0.132,16.0,5298586.253053017
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,72,oracle,12625.357972646147,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,73,safe_ucb_warm,12579.129273414947,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,73,ucb,12606.313744960691,0.001,1.0,27184.471545744687
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,73,fixed_ccs,17870.760459776477,0.117,8.0,5291631.186361529
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,73,oracle,12579.129273414947,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,74,safe_ucb_warm,12579.024819085156,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,74,ucb,12606.214191748062,0.001,1.0,27189.372662905604
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,74,fixed_ccs,17870.64029038564,0.102,12.0,5291615.471300485
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,74,oracle,12579.024819085156,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,75,safe_ucb_warm,12723.17107070912,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,75,ucb,12750.427166911555,0.0,0.0,27256.096202434972
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,75,fixed_ccs,18036.473217387662,0.125,11.0,5313302.146678541
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,75,oracle,12723.17107070912,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,76,safe_ucb_warm,12593.773882230385,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,76,ucb,12621.232227606086,0.001,1.0,27458.345375699922
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,76,fixed_ccs,17887.6083369658,0.106,7.0,5293834.454735413
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,76,oracle,12593.773882230385,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,77,safe_ucb_warm,12662.850309176576,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,77,ucb,12690.168758099648,0.0,0.0,27318.448923071846
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,77,fixed_ccs,17967.07725092136,0.103,8.0,5304226.941744786
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,77,oracle,12662.850309176576,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,78,safe_ucb_warm,12556.587961308122,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,78,ucb,12584.036893018774,0.001,1.0,27448.931710653007
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,78,fixed_ccs,17844.82782730754,0.106,15.0,5288239.865999419
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,78,oracle,12556.587961308122,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,79,safe_ucb_warm,12657.354491224156,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,79,ucb,12684.536416471732,0.0,0.0,27181.925247576088
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,79,fixed_ccs,17960.75459204508,0.1,8.0,5303400.100820923
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,79,oracle,12657.354491224156,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,80,safe_ucb_warm,12641.49787463656,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,80,ucb,12668.935697903964,0.001,1.0,27437.823267405853
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,80,fixed_ccs,17942.512361591995,0.105,14.0,5301014.486955436
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,80,oracle,12641.49787463656,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,81,safe_ucb_warm,12581.559265659731,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,81,ucb,12608.973097225746,0.001,1.0,27413.83156601526
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,81,fixed_ccs,17873.55604219363,0.124,7.0,5291996.776533902
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,81,oracle,12581.559265659731,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,82,safe_ucb_warm,12596.695498330857,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,82,ucb,12624.111794386354,0.0,0.0,27416.29605549574
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,82,fixed_ccs,17890.96950761063,0.118,11.0,5294274.009279773
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,82,oracle,12596.695498330857,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,83,safe_ucb_warm,12673.155662210133,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,83,ucb,12722.051953994665,0.003,3.0,48896.29178453237
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,83,fixed_ccs,17978.93303515508,0.122,14.0,5305777.372944947
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,83,oracle,12673.155662210133,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,84,safe_ucb_warm,12585.423053528262,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,"500,1000,2000",1.0,0.1,84,ucb,12612.531728337146,0.0,0.0,27108.67480888404
