ms,voltage,current,power
1394,3.308,58.7,195.0
1400,3.316,59.7,198.0
1403,3.320,59.0,195.0
1417,3.316,59.8,198.0
1435,3.312,58.6,193.0
1441,3.320,59.7,198.0
1444,3.316,59.1,197.0
1450,3.308,59.1,197.0
1459,3.320,59.2,197.0
1476,3.312,59.8,198.0
1485,3.316,59.0,195.0
1491,3.308,58.4,193.0
1500,3.320,59.0,197.0
1526,3.320,58.9,195.0
1532,3.312,58.6,195.0
1541,3.320,58.8,195.0
1547,3.308,58.7,195.0
1556,3.320,59.4,197.0
1565,3.316,60.0,198.0
1579,3.320,59.9,198.0
1582,3.320,58.5,193.0
1588,3.312,59.4,198.0
1597,3.316,58.7,195.0
1630,3.312,59.4,197.0
1635,3.320,59.2,197.0
1638,3.316,58.5,193.0
1653,3.320,59.3,197.0
1677,3.320,59.6,198.0
1680,3.316,59.0,195.0
1686,3.312,59.4,197.0
1691,3.316,59.5,197.0
1694,3.316,58.3,193.0
1709,3.320,59.5,197.0
1727,3.312,58.9,195.0
1733,3.316,59.1,197.0
1736,3.316,59.0,195.0
1750,3.320,59.1,197.0
1768,3.312,59.6,197.0
1777,3.320,59.2,197.0
1783,3.312,58.6,193.0
1789,3.316,59.4,197.0
1792,3.316,59.0,195.0
1806,3.316,59.8,198.0
1818,3.320,59.8,198.0
1824,3.312,58.3,193.0
1833,3.320,59.4,197.0
1839,3.308,59.7,198.0
1848,3.316,59.5,197.0
1865,3.312,59.5,197.0
1881,3.316,59.0,195.0
1882,3.308,58.3,193.0
1889,3.316,59.2,197.0
1915,3.316,58.9,195.0
1921,3.312,59.0,197.0
1930,3.316,58.8,195.0
1936,3.312,59.3,197.0
1945,3.320,59.4,197.0
1966,3.312,62.0,203.0
1968,3.320,59.8,198.0
1971,3.316,58.6,195.0
1977,3.308,59.3,197.0
1986,3.316,58.7,195.0
2013,3.320,59.8,198.0
2016,3.320,68.0,202.0
2019,3.312,59.6,198.0
2024,3.316,59.0,195.0
2027,3.316,58.3,193.0
2042,3.316,58.5,193.0
2069,3.316,59.9,198.0
2075,3.312,59.2,195.0
2080,3.316,59.1,197.0
2083,3.320,58.3,193.0
2098,3.320,59.4,197.0
2116,3.312,59.1,195.0
2122,3.316,59.3,197.0
2125,3.316,59.2,197.0
2139,3.320,58.7,195.0
2166,3.320,59.8,198.0
2172,3.308,58.4,193.0
2178,3.316,59.5,197.0
2181,3.316,59.4,197.0
2195,3.320,59.7,198.0
2213,3.312,58.5,193.0
2222,3.316,59.4,197.0
2228,3.308,58.9,195.0
2237,3.320,59.6,198.0
2263,3.316,58.9,195.0
2269,3.312,58.3,193.0
2278,3.316,59.2,197.0
2304,3.316,59.5,197.0
2310,3.312,58.8,197.0
2316,3.316,59.8,198.0
2319,3.316,58.5,193.0
2325,3.308,59.2,198.0
2334,3.320,59.7,198.0
2343,3.320,59.9,198.0
2358,3.320,59.8,198.0
2360,3.316,58.6,195.0
2366,3.312,59.2,197.0
2372,3.320,59.6,198.0
2375,3.316,58.4,193.0
2408,3.312,59.6,197.0
2414,3.316,59.0,195.0
2416,3.316,58.5,193.0
2431,3.320,58.6,195.0
2458,3.316,59.5,197.0
2464,3.312,59.0,195.0
2470,3.316,59.2,197.0
2472,3.316,58.4,193.0
2487,3.316,59.6,198.0
2505,3.312,58.9,195.0
2511,3.316,59.8,198.0
2514,3.316,59.4,197.0
2520,3.312,59.7,197.0
2528,3.316,58.8,195.0
2543,3.316,59.9,198.0
2546,3.312,59.7,198.0
2555,3.316,59.7,198.0
2561,3.312,58.1,193.0
2567,3.316,59.7,198.0
2570,3.316,59.6,198.0
2584,3.320,59.9,198.0
2596,3.316,59.4,197.0
2602,3.312,58.5,195.0
2611,3.320,59.4,197.0
2617,3.308,58.7,195.0
2626,3.320,59.5,198.0
2649,3.320,59.8,198.0
2652,3.316,58.7,195.0
2658,3.312,58.2,195.0
2667,3.320,59.3,197.0
2694,3.316,59.5,197.0
2699,3.312,59.7,197.0
2705,3.316,59.2,197.0
2708,3.316,58.4,193.0
2714,3.312,59.3,198.0
2723,3.316,59.0,195.0
2747,3.316,59.9,198.0
2750,3.320,58.7,195.0
2755,3.312,59.3,197.0
2761,3.320,59.5,198.0
2764,3.316,58.3,193.0
2767,3.312,62.1,200.0
2779,3.320,59.7,198.0
2803,3.316,59.3,197.0
2806,3.316,58.5,193.0
2820,3.320,58.7,195.0
2838,3.312,59.7,198.0
2847,3.316,59.6,198.0
2853,3.312,58.9,195.0
2859,3.316,59.4,197.0
2862,3.316,58.7,195.0
2876,3.320,59.8,198.0
2894,3.312,58.9,195.0
2900,3.316,59.6,198.0
2903,3.316,59.5,197.0
2909,3.308,59.2,197.0
2915,3.320,59.7,198.0
2918,3.320,58.9,195.0
2932,3.320,59.9,198.0
2944,3.320,59.9,198.0
2950,3.312,58.0,193.0
2956,3.320,59.8,198.0
2959,3.320,59.1,197.0
2965,3.312,59.7,198.0
2974,3.320,59.8,198.0
2991,3.308,58.8,197.0
3000,3.316,59.2,197.0
3006,3.312,58.7,195.0
3015,3.320,59.3,197.0
3041,3.320,58.6,195.0
3047,3.308,59.0,195.0
3056,3.320,58.9,195.0
3088,3.312,59.5,197.0
3094,3.320,59.0,195.0
3097,3.316,58.3,193.0
3103,3.308,59.6,198.0
3112,3.320,58.9,195.0
3139,3.316,59.1,197.0
3144,3.312,59.2,197.0
3150,3.316,59.4,197.0
3153,3.316,58.5,193.0
3165,3.316,61.8,205.0
3168,3.316,59.9,198.0
3183,3.320,68.1,202.0
3186,3.312,59.5,197.0
3192,3.316,58.9,195.0
3195,3.316,58.9,195.0
3200,3.308,59.8,200.0
3209,3.316,58.6,195.0
3236,3.316,59.5,197.0
3242,3.312,58.7,195.0
3248,3.320,58.9,195.0
3251,3.320,58.9,195.0
3265,3.320,59.2,197.0
3283,3.312,58.8,195.0
3292,3.316,59.2,197.0
3298,3.312,59.1,197.0
3307,3.320,59.0,195.0
3333,3.316,59.3,197.0
3339,3.312,58.3,193.0
3345,3.316,59.6,198.0
3348,3.316,59.1,197.0
3363,3.320,59.7,198.0
3374,3.316,59.3,197.0
3380,3.308,58.6,195.0
3389,3.316,59.0,195.0
3395,3.312,58.8,195.0
3404,3.320,59.3,197.0
3413,3.320,59.9,198.0
3430,3.320,58.7,195.0
3436,3.312,58.8,197.0
3445,3.316,58.7,195.0
3460,3.320,59.8,198.0
3483,3.316,59.5,197.0
3486,3.316,58.5,193.0
3492,3.308,59.6,198.0
3501,3.320,58.7,195.0
3528,3.316,59.5,197.0
3534,3.308,59.2,197.0
3539,3.316,59.3,197.0
3542,3.316,58.3,193.0
3557,3.320,59.3,197.0
3566,3.316,60.5,200.0
3569,3.320,61.1,203.0
3581,3.320,59.4,197.0
3584,3.316,59.0,195.0
3590,3.308,59.8,198.0
3595,3.316,59.8,198.0
3598,3.316,58.3,193.0
3631,3.312,58.5,193.0
3637,3.316,59.2,197.0
3640,3.316,58.9,195.0
3654,3.320,59.7,198.0
3672,3.312,58.8,195.0
3678,3.316,59.9,198.0
3681,3.316,59.1,197.0
3687,3.312,59.5,197.0
3693,3.316,59.6,198.0
3696,3.316,59.0,195.0
3710,3.316,59.9,198.0
3722,3.316,59.3,197.0
3728,3.312,58.1,193.0
3737,3.320,59.5,197.0
3763,3.316,59.7,198.0
3769,3.308,59.2,197.0
3778,3.316,58.8,195.0
3784,3.312,58.6,195.0
3793,3.320,59.3,197.0
3819,3.316,58.8,195.0
3825,3.312,59.2,195.0
3834,3.316,58.8,195.0
3872,3.320,59.2,197.0
3875,3.320,58.3,193.0
3881,3.312,59.2,198.0
3890,3.320,58.6,195.0
3917,3.316,59.4,197.0
3923,3.312,59.1,197.0
3928,3.320,58.9,195.0
3931,3.316,58.4,193.0
3946,3.320,59.4,197.0
3964,3.312,59.5,197.0
3967,3.312,61.0,202.0
3970,3.316,59.4,197.0
3973,3.316,59.4,197.0
3979,3.308,59.2,197.0
3984,3.316,59.8,198.0
3987,3.316,58.5,193.0
4002,3.320,59.9,198.0
4020,3.312,58.6,193.0
4026,3.320,58.9,195.0
4029,3.316,59.2,197.0
4043,3.320,59.0,195.0
4061,3.312,58.8,195.0
4070,3.316,59.6,198.0
4076,3.312,58.5,193.0
4085,3.320,59.4,197.0
4111,3.316,58.9,195.0
4117,3.312,58.1,193.0
4123,3.320,59.9,198.0
4126,3.320,59.3,197.0
4152,3.316,59.7,198.0
4158,3.312,58.9,197.0
4164,3.320,59.9,198.0
4167,3.316,58.7,195.0
4173,3.308,58.9,197.0
4182,3.320,59.3,197.0
4208,3.316,58.9,195.0
4214,3.312,59.0,197.0
4220,3.320,59.6,198.0
4223,3.316,58.4,193.0
4229,3.308,59.7,200.0
4238,3.320,59.7,198.0
4262,3.320,59.6,198.0
4264,3.316,58.5,193.0
4270,3.308,59.7,198.0
4279,3.316,58.4,193.0
4312,3.312,59.2,197.0
4318,3.316,58.9,195.0
4320,3.320,58.5,193.0
4335,3.320,59.2,197.0
4353,3.312,59.6,198.0
4359,3.320,59.7,198.0
4362,3.316,59.5,197.0
4368,3.308,59.6,197.0
4371,3.312,60.5,200.0
4374,3.316,59.5,197.0
4376,3.316,58.4,193.0
4394,3.312,59.9,198.0
4409,3.312,58.1,193.0
4415,3.320,59.4,197.0
4418,3.316,59.5,197.0
4432,3.316,59.4,197.0
4450,3.312,59.3,197.0
4459,3.316,59.5,197.0
4465,3.308,58.6,195.0
4474,3.320,59.4,197.0
4500,3.320,58.8,195.0
4506,3.308,58.2,195.0
4515,3.320,59.2,197.0
4521,3.308,59.8,198.0
4547,3.312,59.4,197.0
4553,3.320,59.4,197.0
4556,3.316,58.5,193.0
4562,3.308,58.8,197.0
4571,3.316,59.3,197.0
4598,3.316,59.0,195.0
4603,3.312,59.2,197.0
4609,3.320,59.0,195.0
4612,3.316,58.4,193.0
4627,3.320,59.4,197.0
4645,3.312,59.9,200.0
4651,3.320,59.5,197.0
4654,3.316,58.6,195.0
4659,3.312,59.1,197.0
4665,3.320,59.7,198.0
4668,3.316,58.4,193.0
4683,3.320,59.9,198.0
4701,3.312,58.7,195.0
4707,3.316,58.9,195.0
4710,3.316,58.5,193.0
4724,3.320,59.5,197.0
4742,3.312,59.1,195.0
4748,3.316,59.6,198.0
4751,3.316,59.5,197.0
4757,3.312,58.9,195.0
4763,3.316,59.5,198.0
4766,3.316,58.8,195.0
4768,3.316,62.5,203.0
4780,3.320,59.7,198.0
4798,3.312,58.3,193.0
4804,3.316,59.6,198.0
4807,3.320,59.3,197.0
4813,3.312,59.7,200.0
4822,3.316,59.4,197.0
4839,3.312,58.7,197.0
4848,3.320,59.5,197.0
4854,3.312,58.3,193.0
4863,3.316,59.3,197.0
4889,3.316,58.8,195.0
4895,3.312,58.6,195.0
4904,3.316,59.0,195.0
4910,3.308,59.2,197.0
4919,3.320,59.3,197.0
4942,3.316,59.8,198.0
4945,3.316,58.5,193.0
4951,3.308,59.1,197.0
4960,3.320,58.7,195.0
4987,3.316,59.4,197.0
4992,3.312,59.1,197.0
4998,3.316,59.2,197.0
5001,3.316,58.4,193.0
5016,3.320,59.0,195.0
5040,3.316,59.8,198.0
5043,3.316,58.9,195.0
5048,3.312,59.4,198.0
5057,3.320,58.3,193.0
5090,3.312,58.8,195.0
5096,3.316,58.9,195.0
5099,3.316,58.9,195.0
5113,3.320,59.1,197.0
5131,3.312,59.9,198.0
5140,3.320,59.3,197.0
5146,3.308,58.8,195.0
5152,3.316,59.3,197.0
5155,3.316,58.9,195.0
5166,3.316,60.8,202.0
5169,3.320,59.9,198.0
5187,3.312,58.6,193.0
5193,3.320,59.6,198.0
5196,3.320,59.1,197.0
5202,3.308,59.2,197.0
5211,3.316,59.3,197.0
5228,3.312,59.5,198.0
5237,3.316,59.0,195.0
5243,3.312,58.4,193.0
5252,3.320,59.2,197.0
5278,3.320,58.9,195.0
5284,3.312,58.7,195.0
5293,3.316,58.7,195.0
5299,3.312,58.9,197.0
5308,3.320,59.4,197.0
5331,3.320,59.7,198.0
5334,3.316,58.6,195.0
5340,3.312,58.9,195.0
5349,3.316,58.7,195.0
5364,3.320,59.8,198.0
5376,3.316,59.9,198.0
5382,3.312,59.3,197.0
5387,3.320,59.4,197.0
5390,3.316,58.4,193.0
5405,3.316,59.3,197.0
5429,3.316,59.5,197.0
5432,3.316,59.1,197.0
5438,3.312,59.5,197.0
5443,3.316,59.6,198.0
5447,3.320,58.3,193.0
5461,3.316,59.6,198.0
5479,3.312,58.8,195.0
5485,3.316,59.2,197.0
5488,3.316,59.0,195.0
5502,3.316,59.2,197.0
5520,3.316,59.5,197.0
5529,3.316,59.5,197.0
5535,3.312,58.7,193.0
5541,3.316,59.4,197.0
5544,3.320,58.9,195.0
5558,3.316,59.7,198.0
5567,3.320,61.2,203.0
5570,3.320,59.8,198.0
5576,3.312,58.6,193.0
5585,3.320,59.5,197.0
5591,3.312,59.6,197.0
5600,3.320,59.3,197.0
5617,3.312,59.5,197.0
5626,3.316,58.9,195.0
5632,3.312,58.3,193.0
5641,3.320,59.0,195.0
5667,3.316,59.1,197.0
5673,3.312,58.8,195.0
5679,3.320,59.9,198.0
5682,3.320,58.8,195.0
5688,3.312,59.5,198.0
5697,3.320,59.4,197.0
5720,3.320,59.9,198.0
5723,3.316,58.6,195.0
5729,3.308,59.3,197.0
5738,3.316,58.7,195.0
5744,3.308,59.9,200.0
5768,3.316,68.1,203.0
5771,3.312,59.6,198.0
5776,3.320,58.9,195.0
5779,3.316,58.3,193.0
5794,3.320,58.5,193.0
5821,3.320,59.4,197.0
5827,3.312,59.2,197.0
5832,3.316,59.5,197.0
5835,3.316,58.5,193.0
5850,3.320,59.7,198.0
5868,3.312,59.1,195.0
5874,3.320,59.0,195.0
5877,3.316,59.1,197.0
5883,3.308,59.8,198.0
5891,3.316,58.7,195.0
5906,3.316,59.9,198.0
5918,3.320,59.8,198.0
5924,3.312,58.4,193.0
5930,3.320,59.2,197.0
5933,3.320,59.4,197.0
5947,3.320,59.7,198.0
5959,3.316,59.8,198.0
5965,3.312,58.6,193.0
5968,3.312,61.1,203.0
5974,3.316,59.3,197.0
5980,3.312,58.8,195.0
5989,3.320,59.6,198.0
6015,3.316,58.9,195.0
6021,3.312,58.4,193.0
6027,3.320,59.8,198.0
6030,3.316,59.3,197.0
6056,3.320,59.2,197.0
6062,3.312,58.8,197.0
6068,3.320,59.6,198.0
6071,3.316,58.6,195.0
6077,3.308,58.8,197.0
6086,3.320,59.4,197.0
6110,3.320,59.9,198.0
6112,3.316,58.6,195.0
6118,3.312,59.1,197.0
6124,3.316,59.3,197.0
6127,3.316,58.3,193.0
6142,3.320,59.9,198.0
6160,3.312,59.5,197.0
6166,3.320,59.3,197.0
6168,3.316,58.5,193.0
6174,3.312,59.8,198.0
6183,3.320,58.7,195.0
6207,3.320,59.9,198.0
6210,3.316,59.6,198.0
6216,3.312,59.0,195.0
6222,3.316,59.1,197.0
6224,3.316,58.3,193.0
6239,3.320,59.4,197.0
6257,3.312,58.8,195.0
6263,3.316,59.9,198.0
6266,3.316,59.4,197.0
6272,3.312,59.8,197.0
6280,3.320,58.9,195.0
6295,3.316,59.9,198.0
6298,3.312,59.7,198.0
6307,3.320,59.9,198.0
6313,3.312,58.1,193.0
6319,3.316,59.8,198.0
6322,3.320,59.4,197.0
6348,3.320,59.2,197.0
6354,3.308,58.8,195.0
6363,3.316,59.4,197.0
6366,3.316,64.7,200.0
6369,3.308,58.9,195.0
6378,3.320,59.3,197.0
6404,3.316,58.7,195.0
6410,3.308,58.2,195.0
6419,3.320,59.4,197.0
6445,3.320,59.1,197.0
6451,3.312,59.5,197.0
6457,3.320,59.1,197.0
6460,3.316,58.4,193.0
6466,3.308,59.8,200.0
6475,3.320,59.0,195.0
6502,3.316,58.8,195.0
6507,3.308,59.3,197.0
6513,3.320,59.5,197.0
6516,3.316,58.4,193.0
6531,3.320,59.6,198.0
6555,3.316,59.2,197.0
6558,3.316,58.4,193.0
6572,3.316,58.7,195.0
6599,3.316,59.8,198.0
6605,3.312,58.8,195.0
6611,3.316,59.4,197.0
6614,3.316,58.7,195.0
6628,3.320,59.7,198.0
6646,3.312,59.0,195.0
6652,3.316,59.8,198.0
6655,3.316,59.4,197.0
6661,3.312,59.1,195.0
6667,3.316,59.8,198.0
6670,3.316,59.0,195.0
6696,3.320,59.6,198.0
6702,3.308,58.2,193.0
6708,3.320,59.5,197.0
6711,3.316,59.0,195.0
6737,3.316,59.8,198.0
6743,3.312,58.5,195.0
6752,3.316,59.3,197.0
6758,3.312,58.5,195.0
6767,3.320,59.5,197.0
6770,3.316,62.7,203.0
6793,3.316,58.6,195.0
6799,3.312,58.9,195.0
6808,3.316,58.8,195.0
6840,3.312,59.4,197.0
6846,3.316,59.2,197.0
6849,3.316,58.5,193.0
6855,3.308,59.4,197.0
6864,3.316,58.8,195.0
6891,3.316,58.9,195.0
6896,3.312,59.1,197.0
6902,3.316,59.4,197.0
6905,3.316,58.3,193.0
6920,3.320,59.4,197.0
6935,3.320,68.4,203.0
6938,3.312,59.6,197.0
6944,3.320,59.3,197.0
6947,3.316,59.0,195.0
6952,3.312,59.8,200.0
6961,3.320,58.6,195.0
6988,3.316,59.4,197.0
6994,3.312,58.6,193.0
7000,3.316,59.0,195.0
7003,3.316,59.0,195.0
7017,3.316,59.3,197.0
7035,3.312,58.8,195.0
7041,3.320,59.9,198.0
7044,3.316,59.1,197.0
7050,3.308,59.2,197.0
7059,3.320,59.1,197.0
7073,3.316,59.9,198.0
7076,3.312,59.9,200.0
7085,3.316,59.8,198.0
7091,3.312,58.1,193.0
7097,3.320,59.6,198.0
7100,3.316,59.2,197.0
7115,3.320,59.7,198.0
7126,3.316,59.4,197.0
7132,3.312,59.1,197.0
7141,3.316,58.8,195.0
7147,3.308,58.8,197.0
7156,3.320,59.1,197.0
7168,3.316,60.9,202.0
7182,3.316,59.0,195.0
7188,3.312,58.8,195.0
7197,3.316,58.7,195.0
7203,3.312,59.5,198.0
7212,3.320,59.6,198.0
7235,3.320,59.6,198.0
7238,3.316,58.4,193.0
7244,3.308,59.8,200.0
7253,3.320,58.8,195.0
7280,3.316,59.6,198.0
7286,3.312,59.2,197.0
7291,3.316,59.3,197.0
7294,3.316,58.3,193.0
7309,3.320,59.7,198.0
7327,3.312,59.3,197.0
7333,3.320,59.2,197.0
7336,3.316,59.0,195.0
7350,3.320,58.7,195.0
7377,3.316,59.5,197.0
7383,3.312,58.6,195.0
7389,3.320,59.2,197.0
7392,3.316,58.9,195.0
7406,3.316,59.6,198.0
7424,3.312,58.9,195.0
7433,3.316,59.3,197.0
7439,3.308,58.8,195.0
7445,3.316,59.5,197.0
7448,3.320,59.0,195.0
7462,3.320,59.8,198.0
7474,3.316,59.2,197.0
7480,3.312,58.1,193.0
7486,3.316,59.9,198.0
7489,3.316,59.3,197.0
7515,3.320,59.8,198.0
7521,3.312,59.0,197.0
7530,3.316,58.8,195.0
7536,3.312,58.5,195.0
7545,3.320,59.0,195.0
7566,3.312,62.9,206.0
7569,3.320,60.3,200.0
7571,3.320,58.7,195.0
7577,3.312,59.2,195.0
7586,3.316,58.8,195.0
7592,3.308,59.8,200.0
7624,3.320,59.2,197.0
7627,3.316,58.5,193.0
7633,3.312,59.4,198.0
7642,3.320,58.5,193.0
7669,3.316,59.6,198.0
7675,3.308,59.1,195.0
7680,3.316,58.9,195.0
7683,3.320,58.4,193.0
7698,3.316,59.0,195.0
7716,3.312,59.6,197.0
7722,3.320,59.7,198.0
7725,3.316,59.2,197.0
7731,3.312,59.3,197.0
7736,3.316,59.9,198.0
7739,3.316,58.3,193.0
7754,3.320,59.8,198.0
7772,3.312,58.4,193.0
7778,3.320,58.9,195.0
7781,3.316,59.3,197.0
7795,3.320,58.8,195.0
7813,3.312,59.1,197.0
7822,3.320,59.6,198.0
7828,3.308,58.5,193.0
7837,3.320,59.4,197.0
7863,3.316,59.3,197.0
7869,3.312,58.2,193.0
7875,3.320,59.9,198.0
7878,3.316,59.3,197.0
7893,3.316,59.9,198.0
7910,3.312,59.6,198.0
7919,3.316,58.8,195.0
7925,3.312,58.6,195.0
7934,3.316,59.3,197.0
7960,3.316,59.0,195.0
7963,3.316,66.4,202.0
7966,3.312,59.0,197.0
7972,3.320,59.5,197.0
7975,3.316,58.4,193.0
7981,3.312,59.2,198.0
7990,3.320,59.5,197.0
8013,3.316,59.4,197.0
8016,3.316,58.5,193.0
8022,3.312,59.6,200.0
8028,3.320,59.9,198.0
8031,3.320,58.4,193.0
8058,3.320,59.8,198.0
8064,3.312,59.1,195.0
8069,3.320,59.1,197.0
8072,3.316,58.3,193.0
8087,3.320,59.3,197.0
8105,3.312,59.7,197.0
8111,3.320,59.8,198.0
8114,3.320,59.6,198.0
8120,3.312,59.6,195.0
8126,3.316,59.4,197.0
8128,3.320,58.3,193.0
8143,3.320,59.9,198.0
8161,3.312,58.3,193.0
8167,3.316,59.5,197.0
8170,3.316,59.4,197.0
8184,3.316,59.4,197.0
8202,3.312,59.4,197.0
8211,3.320,59.5,197.0
8217,3.308,58.3,193.0
8226,3.316,59.4,197.0
8252,3.316,58.9,195.0
8258,3.312,58.1,193.0
8267,3.316,59.4,197.0
8273,3.312,59.2,197.0
8299,3.312,59.8,197.0
8305,3.320,59.4,197.0
8308,3.316,58.4,193.0
8314,3.312,58.4,197.0
8323,3.320,59.2,197.0
8349,3.316,59.2,197.0
8355,3.312,59.1,195.0
8361,3.320,59.0,195.0
8364,3.316,58.4,193.0
8367,3.316,63.7,200.0
8379,3.320,59.4,197.0
8397,3.312,59.9,200.0
8403,3.320,59.3,197.0
8406,3.316,58.6,195.0
8411,3.312,59.4,197.0
8420,3.316,58.4,193.0
8453,3.312,59.1,195.0
8459,3.316,58.9,195.0
8462,3.316,58.4,193.0
8476,3.320,58.8,195.0
8494,3.312,59.1,195.0
8503,3.316,59.6,198.0
8509,3.312,58.7,195.0
8515,3.316,59.4,197.0
8518,3.316,58.9,195.0
8532,3.316,59.8,198.0
8550,3.312,58.7,195.0
8556,3.316,59.4,197.0
8559,3.320,59.4,197.0
8565,3.308,59.7,200.0
8573,3.320,59.2,197.0
8591,3.312,58.6,195.0
8600,3.316,59.6,198.0
8606,3.312,58.5,193.0
8615,3.316,59.4,197.0
8641,3.316,59.2,197.0
8647,3.312,58.5,195.0
8656,3.316,59.0,195.0
8662,3.308,59.6,198.0
8671,3.320,59.7,198.0
8685,3.320,68.1,202.0
8694,3.316,59.3,197.0
8697,3.316,58.4,193.0
8703,3.308,59.5,198.0
8712,3.320,58.8,195.0
8739,3.316,59.4,197.0
8744,3.312,59.1,197.0
8750,3.320,59.3,197.0
8753,3.316,58.4,193.0
8759,3.308,59.8,198.0
8762,3.312,61.3,203.0
8765,3.316,61.3,203.0
8768,3.320,58.9,195.0
8792,3.320,59.8,198.0
8795,3.320,58.9,195.0
8800,3.312,59.5,198.0
8806,3.320,59.8,198.0
8809,3.316,58.4,193.0
8842,3.312,58.9,195.0
8848,3.320,58.9,195.0
8851,3.316,59.0,195.0
8865,3.320,59.1,197.0
8892,3.320,59.3,197.0
8898,3.312,58.7,195.0
8904,3.316,59.1,197.0
8907,3.316,58.9,195.0
8921,3.320,59.7,198.0
8939,3.312,58.7,195.0
8945,3.320,59.5,197.0
8948,3.316,59.1,197.0
8954,3.308,59.0,197.0
8963,3.320,59.1,197.0
8977,3.316,59.9,198.0
8980,3.312,59.8,200.0
8989,3.316,59.0,195.0
