ms,event,rssi,seq,label,addr,mfd
# meta, firmware=RX_UCCS_D4B_SCAN70, buf_size=512
# meta, scan_interval_ms=100.0, scan_window_ms=70.0
# condition_label=U4-01-500
220,ADV,-48,0,U4-01-500,e0:5a:1b:15:c4:ca,0_U4-01-500
429,ADV,-37,2,U4-01-100,e0:5a:1b:15:c4:ca,2_U4-01-100
643,ADV,-38,4,U4-01-100,e0:5a:1b:15:c4:ca,4_U4-01-100
856,ADV,-40,6,U4-01-100,e0:5a:1b:15:c4:ca,6_U4-01-100
1062,ADV,-38,8,U4-01-100,e0:5a:1b:15:c4:ca,8_U4-01-100
1274,ADV,-47,10,U4-01-100,e0:5a:1b:15:c4:ca,10_U4-01-100
1593,ADV,-38,13,U4-00-100,e0:5a:1b:15:c4:ca,13_U4-00-100
1906,ADV,-41,16,U4-00-100,e0:5a:1b:15:c4:ca,16_U4-00-100
2217,ADV,-49,20,U4-00-100,e0:5a:1b:15:c4:ca,20_U4-00-100
2534,ADV,-38,23,U4-00-100,e0:5a:1b:15:c4:ca,23_U4-00-100
2843,ADV,-41,26,U4-00-100,e0:5a:1b:15:c4:ca,26_U4-00-100
3167,ADV,-47,29,U4-00-100,e0:5a:1b:15:c4:ca,29_U4-00-100
3481,ADV,-39,32,U4-00-100,e0:5a:1b:15:c4:ca,32_U4-00-100
3806,ADV,-41,35,U4-00-100,e0:5a:1b:15:c4:ca,35_U4-00-100
4114,ADV,-48,38,U4-00-100,e0:5a:1b:15:c4:ca,38_U4-00-100
4319,ADV,-39,41,U4-00-100,e0:5a:1b:15:c4:ca,41_U4-00-100
4637,ADV,-48,44,U4-00-100,e0:5a:1b:15:c4:ca,44_U4-00-100
4959,ADV,-39,47,U4-00-100,e0:5a:1b:15:c4:ca,47_U4-00-100
5266,ADV,-41,50,U4-00-100,e0:5a:1b:15:c4:ca,50_U4-00-100
5583,ADV,-49,53,U4-00-100,e0:5a:1b:15:c4:ca,53_U4-00-100
5898,ADV,-38,56,U4-00-100,e0:5a:1b:15:c4:ca,56_U4-00-100
6532,ADV,-49,63,U4-00-500,e0:5a:1b:15:c4:ca,63_U4-00-500
7034,ADV,-52,68,U4-00-500,e0:5a:1b:15:c4:ca,68_U4-00-500
8551,ADV,-41,83,U4-00-500,e0:5a:1b:15:c4:ca,83_U4-00-500
9240,ADV,-38,90,U4-06-100,e0:5a:1b:15:c4:ca,90_U4-06-100
9856,ADV,-50,96,U4-07-100,e0:5a:1b:15:c4:ca,96_U4-07-100
10074,ADV,-41,98,U4-11-100,e0:5a:1b:15:c4:ca,98_U4-11-100
10498,ADV,-38,102,U4-11-100,e0:5a:1b:15:c4:ca,102_U4-11-100
10702,ADV,-38,104,U4-11-100,e0:5a:1b:15:c4:ca,104_U4-11-100
11009,ADV,-41,107,U4-11-100,e0:5a:1b:15:c4:ca,107_U4-11-100
11430,ADV,-41,112,U4-11-100,e0:5a:1b:15:c4:ca,112_U4-11-100
11647,ADV,-38,114,U4-11-100,e0:5a:1b:15:c4:ca,114_U4-11-100
11957,ADV,-37,117,U4-11-100,e0:5a:1b:15:c4:ca,117_U4-11-100
12276,ADV,-50,120,U4-10-100,e0:5a:1b:15:c4:ca,120_U4-10-100
12483,ADV,-41,122,U4-10-100,e0:5a:1b:15:c4:ca,122_U4-10-100
12786,ADV,-50,125,U4-10-100,e0:5a:1b:15:c4:ca,125_U4-10-100
13102,ADV,-37,128,U4-10-100,e0:5a:1b:15:c4:ca,128_U4-10-100
13410,ADV,-41,131,U4-10-100,e0:5a:1b:15:c4:ca,131_U4-10-100
13820,ADV,-41,136,U4-10-100,e0:5a:1b:15:c4:ca,136_U4-10-100
14031,ADV,-38,138,U4-10-100,e0:5a:1b:15:c4:ca,138_U4-10-100
14243,ADV,-49,140,U4-10-100,e0:5a:1b:15:c4:ca,140_U4-10-100
14557,ADV,-38,143,U4-10-100,e0:5a:1b:15:c4:ca,143_U4-10-100
14862,ADV,-38,146,U4-10-100,e0:5a:1b:15:c4:ca,146_U4-10-100
15166,ADV,-50,149,U4-10-100,e0:5a:1b:15:c4:ca,149_U4-10-100
15484,ADV,-38,152,U4-10-100,e0:5a:1b:15:c4:ca,152_U4-10-100
15903,ADV,-38,156,U4-10-100,e0:5a:1b:15:c4:ca,156_U4-10-100
16223,ADV,-42,160,U4-10-100,e0:5a:1b:15:c4:ca,160_U4-10-100
16323,ADV,-37,161,U4-10-100,e0:5a:1b:15:c4:ca,161_U4-10-100
16746,ADV,-40,165,U4-10-100,e0:5a:1b:15:c4:ca,165_U4-10-100
17337,ADV,-38,171,U4-10-500,e0:5a:1b:15:c4:ca,171_U4-10-500
18349,ADV,-38,181,U4-10-500,e0:5a:1b:15:c4:ca,181_U4-10-500
18858,ADV,-38,186,U4-10-500,e0:5a:1b:15:c4:ca,186_U4-10-500
19363,ADV,-39,191,U4-10-500,e0:5a:1b:15:c4:ca,191_U4-10-500
20877,ADV,-48,206,U4-10-500,e0:5a:1b:15:c4:ca,206_U4-10-500
21370,ADV,-48,211,U4-10-500,e0:5a:1b:15:c4:ca,211_U4-10-500
21884,ADV,-48,216,U4-10-500,e0:5a:1b:15:c4:ca,216_U4-10-500
22396,ADV,-48,221,U4-10-500,e0:5a:1b:15:c4:ca,221_U4-10-500
23907,ADV,-40,236,U4-10-500,e0:5a:1b:15:c4:ca,236_U4-10-500
24405,ADV,-40,241,U4-10-500,e0:5a:1b:15:c4:ca,241_U4-10-500
24930,ADV,-40,247,U4-06-100,e0:5a:1b:15:c4:ca,247_U4-06-100
25243,ADV,-49,250,U4-06-100,e0:5a:1b:15:c4:ca,250_U4-06-100
25561,ADV,-37,253,U4-06-100,e0:5a:1b:15:c4:ca,253_U4-06-100
25877,ADV,-40,256,U4-06-100,e0:5a:1b:15:c4:ca,256_U4-06-100
26192,ADV,-49,259,U4-06-100,e0:5a:1b:15:c4:ca,259_U4-06-100
26509,ADV,-37,262,U4-06-100,e0:5a:1b:15:c4:ca,262_U4-06-100
26716,ADV,-49,265,U4-06-100,e0:5a:1b:15:c4:ca,265_U4-06-100
27035,ADV,-38,268,U4-06-100,e0:5a:1b:15:c4:ca,268_U4-06-100
27342,ADV,-40,271,U4-06-100,e0:5a:1b:15:c4:ca,271_U4-06-100
27651,ADV,-50,274,U4-06-100,e0:5a:1b:15:c4:ca,274_U4-06-100
27959,ADV,-38,277,U4-06-100,e0:5a:1b:15:c4:ca,277_U4-06-100
28288,ADV,-41,280,U4-06-100,e0:5a:1b:15:c4:ca,280_U4-06-100
28593,ADV,-55,283,U4-06-100,e0:5a:1b:15:c4:ca,283_U4-06-100
28914,ADV,-38,286,U4-06-100,e0:5a:1b:15:c4:ca,286_U4-06-100
29221,ADV,-41,290,U4-06-100,e0:5a:1b:15:c4:ca,290_U4-06-100
29834,ADV,-38,296,U4-06-500,e0:5a:1b:15:c4:ca,296_U4-06-500
30351,ADV,-38,301,U4-06-500,e0:5a:1b:15:c4:ca,301_U4-06-500
30847,ADV,-37,306,U4-06-500,e0:5a:1b:15:c4:ca,306_U4-06-500
31348,ADV,-38,311,U4-06-500,e0:5a:1b:15:c4:ca,311_U4-06-500
32863,ADV,-50,326,U4-06-500,e0:5a:1b:15:c4:ca,326_U4-06-500
33371,ADV,-49,331,U4-06-500,e0:5a:1b:15:c4:ca,331_U4-06-500
33876,ADV,-49,336,U4-06-500,e0:5a:1b:15:c4:ca,336_U4-06-500
34243,ADV,-38,340,U4-07-100,e0:5a:1b:15:c4:ca,340_U4-07-100
34561,ADV,-40,343,U4-07-100,e0:5a:1b:15:c4:ca,343_U4-07-100
34868,ADV,-49,346,U4-07-100,e0:5a:1b:15:c4:ca,346_U4-07-100
35187,ADV,-38,349,U4-07-100,e0:5a:1b:15:c4:ca,349_U4-07-100
35501,ADV,-39,352,U4-07-100,e0:5a:1b:15:c4:ca,352_U4-07-100
35811,ADV,-50,356,U4-07-100,e0:5a:1b:15:c4:ca,356_U4-07-100
36149,ADV,-38,359,U4-07-100,e0:5a:1b:15:c4:ca,359_U4-07-100
36457,ADV,-40,362,U4-11-100,e0:5a:1b:15:c4:ca,362_U4-11-100
36772,ADV,-50,365,U4-11-100,e0:5a:1b:15:c4:ca,365_U4-11-100
37092,ADV,-38,368,U4-11-100,e0:5a:1b:15:c4:ca,368_U4-11-100
37508,ADV,-39,372,U4-11-100,e0:5a:1b:15:c4:ca,372_U4-11-100
37819,ADV,-40,376,U4-04-100,e0:5a:1b:15:c4:ca,376_U4-04-100
38030,ADV,-38,378,U4-04-100,e0:5a:1b:15:c4:ca,378_U4-04-100
38233,ADV,-98,380,U4-04-100,e0:5a:1b:15:c4:ca,380_U4-04-100
38548,ADV,-38,383,U4-04-100,e0:5a:1b:15:c4:ca,383_U4-04-100
38870,ADV,-36,386,U4-04-100,e0:5a:1b:15:c4:ca,386_U4-04-100
39203,ADV,-50,389,U4-04-100,e0:5a:1b:15:c4:ca,389_U4-04-100
39514,ADV,-38,393,U4-04-100,e0:5a:1b:15:c4:ca,393_U4-04-100
39937,ADV,-38,397,U4-04-100,e0:5a:1b:15:c4:ca,397_U4-04-100
40148,ADV,-50,399,U4-04-100,e0:5a:1b:15:c4:ca,399_U4-04-100
40481,ADV,-38,402,U4-04-100,e0:5a:1b:15:c4:ca,402_U4-04-100
40780,ADV,-40,405,U4-04-100,e0:5a:1b:15:c4:ca,405_U4-04-100
41100,ADV,-52,408,U4-04-100,e0:5a:1b:15:c4:ca,408_U4-04-100
41411,ADV,-38,411,U4-04-100,e0:5a:1b:15:c4:ca,411_U4-04-100
41727,ADV,-40,415,U4-04-100,e0:5a:1b:15:c4:ca,415_U4-04-100
42141,ADV,-40,419,U4-04-100,e0:5a:1b:15:c4:ca,419_U4-04-100
42331,ADV,-39,421,U4-04-500,e0:5a:1b:15:c4:ca,421_U4-04-500
42840,ADV,-39,426,U4-04-500,e0:5a:1b:15:c4:ca,426_U4-04-500
43340,ADV,-38,431,U4-10-100,e0:5a:1b:15:c4:ca,431_U4-10-100
43655,ADV,-42,434,U4-10-100,e0:5a:1b:15:c4:ca,434_U4-10-100
44078,ADV,-41,438,U4-10-100,e0:5a:1b:15:c4:ca,438_U4-10-100
44385,ADV,-51,441,U4-10-100,e0:5a:1b:15:c4:ca,441_U4-10-100
44596,ADV,-42,443,U4-10-100,e0:5a:1b:15:c4:ca,443_U4-10-100
45021,ADV,-38,448,U4-10-100,e0:5a:1b:15:c4:ca,448_U4-10-100
45123,ADV,-41,449,U4-10-100,e0:5a:1b:15:c4:ca,449_U4-10-100
45435,ADV,-51,452,U4-10-100,e0:5a:1b:15:c4:ca,452_U4-10-100
45842,ADV,-51,456,U4-10-100,e0:5a:1b:15:c4:ca,456_U4-10-100
46168,ADV,-38,459,U4-10-100,e0:5a:1b:15:c4:ca,459_U4-10-100
46385,ADV,-54,461,U4-10-100,e0:5a:1b:15:c4:ca,461_U4-10-100
46698,ADV,-38,464,U4-10-100,e0:5a:1b:15:c4:ca,464_U4-10-100
47105,ADV,-38,468,U4-10-100,e0:5a:1b:15:c4:ca,468_U4-10-100
47425,ADV,-41,472,U4-10-100,e0:5a:1b:15:c4:ca,472_U4-10-100
47633,ADV,-39,474,U4-10-500,e0:5a:1b:15:c4:ca,474_U4-10-500
48133,ADV,-38,479,U4-10-500,e0:5a:1b:15:c4:ca,479_U4-10-500
48636,ADV,-39,484,U4-10-500,e0:5a:1b:15:c4:ca,484_U4-10-500
50152,ADV,-49,499,U4-10-500,e0:5a:1b:15:c4:ca,499_U4-10-500
50663,ADV,-50,504,U4-10-500,e0:5a:1b:15:c4:ca,504_U4-10-500
51675,ADV,-51,514,U4-10-500,e0:5a:1b:15:c4:ca,514_U4-10-500
53197,ADV,-41,529,U4-10-500,e0:5a:1b:15:c4:ca,529_U4-10-500
53700,ADV,-38,534,U4-10-500,e0:5a:1b:15:c4:ca,534_U4-10-500
54208,ADV,-40,539,U4-10-500,e0:5a:1b:15:c4:ca,539_U4-10-500
54710,ADV,-41,544,U4-10-500,e0:5a:1b:15:c4:ca,544_U4-10-500
56227,ADV,-38,560,U4-10-500,e0:5a:1b:15:c4:ca,560_U4-10-500
56727,ADV,-39,565,U4-10-500,e0:5a:1b:15:c4:ca,565_U4-10-500
57233,ADV,-39,570,U4-10-500,e0:5a:1b:15:c4:ca,570_U4-10-500
57744,ADV,-38,575,U4-10-500,e0:5a:1b:15:c4:ca,575_U4-10-500
58243,ADV,-38,580,U4-10-500,e0:5a:1b:15:c4:ca,580_U4-10-500
60259,ADV,-51,600,U4-10-500,e0:5a:1b:15:c4:ca,600_U4-10-500
60755,ADV,-49,605,U4-03-500,e0:5a:1b:15:c4:ca,605_U4-03-500
60937,ADV,-40,607,U4-03-100,e0:5a:1b:15:c4:ca,607_U4-03-100
61259,ADV,-48,610,U4-03-100,e0:5a:1b:15:c4:ca,610_U4-03-100
61673,ADV,-48,614,U4-03-100,e0:5a:1b:15:c4:ca,614_U4-03-100
61891,ADV,-37,616,U4-07-100,e0:5a:1b:15:c4:ca,616_U4-07-100
62197,ADV,-48,619,U4-07-100,e0:5a:1b:15:c4:ca,619_U4-07-100
62513,ADV,-37,622,U4-07-100,e0:5a:1b:15:c4:ca,622_U4-07-100
62723,ADV,-50,625,U4-07-100,e0:5a:1b:15:c4:ca,625_U4-07-100
62941,ADV,-37,627,U4-07-100,e0:5a:1b:15:c4:ca,627_U4-07-100
63148,ADV,-49,629,U4-07-100,e0:5a:1b:15:c4:ca,629_U4-07-100
63353,ADV,-40,631,U4-07-100,e0:5a:1b:15:c4:ca,631_U4-07-100
63654,ADV,-48,634,U4-07-100,e0:5a:1b:15:c4:ca,634_U4-07-100
63972,ADV,-38,637,U4-07-100,e0:5a:1b:15:c4:ca,637_U4-07-100
64286,ADV,-40,640,U4-07-100,e0:5a:1b:15:c4:ca,640_U4-07-100
64601,ADV,-50,643,U4-03-100,e0:5a:1b:15:c4:ca,643_U4-03-100
64920,ADV,-38,647,U4-03-100,e0:5a:1b:15:c4:ca,647_U4-03-100
65123,ADV,-48,649,U4-03-100,e0:5a:1b:15:c4:ca,649_U4-03-100
65551,ADV,-49,653,U4-03-100,e0:5a:1b:15:c4:ca,653_U4-03-100
65761,ADV,-40,655,U4-03-100,e0:5a:1b:15:c4:ca,655_U4-03-100
66077,ADV,-50,658,U4-03-100,e0:5a:1b:15:c4:ca,658_U4-03-100
66381,ADV,-37,661,U4-03-100,e0:5a:1b:15:c4:ca,661_U4-03-100
66701,ADV,-40,664,U4-03-100,e0:5a:1b:15:c4:ca,664_U4-03-100
67012,ADV,-50,668,U4-03-100,e0:5a:1b:15:c4:ca,668_U4-03-100
67325,ADV,-37,671,U4-03-100,e0:5a:1b:15:c4:ca,671_U4-03-100
67737,ADV,-38,675,U4-03-100,e0:5a:1b:15:c4:ca,675_U4-03-100
67963,ADV,-48,677,U4-03-100,e0:5a:1b:15:c4:ca,677_U4-03-100
68267,ADV,-37,680,U4-09-100,e0:5a:1b:15:c4:ca,680_U4-09-100
68469,ADV,-49,682,U4-09-100,e0:5a:1b:15:c4:ca,682_U4-09-100
68786,ADV,-37,685,U4-09-100,e0:5a:1b:15:c4:ca,685_U4-09-100
69108,ADV,-40,688,U4-09-100,e0:5a:1b:15:c4:ca,688_U4-09-100
69411,ADV,-50,691,U4-09-100,e0:5a:1b:15:c4:ca,691_U4-09-100
69732,ADV,-38,695,U4-09-100,e0:5a:1b:15:c4:ca,695_U4-09-100
70042,ADV,-40,698,U4-09-100,e0:5a:1b:15:c4:ca,698_U4-09-100
70351,ADV,-50,701,U4-09-100,e0:5a:1b:15:c4:ca,701_U4-09-100
70773,ADV,-51,705,U4-09-100,e0:5a:1b:15:c4:ca,705_U4-09-100
71194,ADV,-37,709,U4-09-100,e0:5a:1b:15:c4:ca,709_U4-09-100
71510,ADV,-40,712,U4-09-100,e0:5a:1b:15:c4:ca,712_U4-09-100
71822,ADV,-49,716,U4-08-100,e0:5a:1b:15:c4:ca,716_U4-08-100
72151,ADV,-38,719,U4-08-100,e0:5a:1b:15:c4:ca,719_U4-08-100
72559,ADV,-37,723,U4-08-100,e0:5a:1b:15:c4:ca,723_U4-08-100
72875,ADV,-40,726,U4-07-100,e0:5a:1b:15:c4:ca,726_U4-07-100
73089,ADV,-38,728,U4-07-100,e0:5a:1b:15:c4:ca,728_U4-07-100
73408,ADV,-40,731,U4-07-100,e0:5a:1b:15:c4:ca,731_U4-07-100
73732,ADV,-48,735,U4-07-100,e0:5a:1b:15:c4:ca,735_U4-07-100
74045,ADV,-37,738,U4-07-100,e0:5a:1b:15:c4:ca,738_U4-07-100
74237,ADV,-48,740,U4-07-100,e0:5a:1b:15:c4:ca,740_U4-07-100
74554,ADV,-38,743,U4-07-100,e0:5a:1b:15:c4:ca,743_U4-07-100
