ms,event,rssi,seq,label,addr,mfd
# meta, firmware=RX_UCCS_D4B_SCAN70, buf_size=512
# meta, scan_interval_ms=100.0, scan_window_ms=70.0
# condition_label=F4-01-100
313,ADV,-40,1,F4-01-100,e0:5a:1b:15:c4:ca,1_F4-01-100
617,ADV,-43,4,F4-01-100,e0:5a:1b:15:c4:ca,4_F4-01-100
717,ADV,-43,5,F4-01-100,e0:5a:1b:15:c4:ca,5_F4-01-100
1038,ADV,-49,8,F4-01-100,e0:5a:1b:15:c4:ca,8_F4-01-100
1257,ADV,-40,10,F4-01-100,e0:5a:1b:15:c4:ca,10_F4-01-100
1360,ADV,-39,11,F4-01-100,e0:5a:1b:15:c4:ca,11_F4-01-100
1681,ADV,-44,14,F4-00-100,e0:5a:1b:15:c4:ca,14_F4-00-100
1989,ADV,-48,17,F4-00-100,e0:5a:1b:15:c4:ca,17_F4-00-100
2300,ADV,-40,21,F4-00-100,e0:5a:1b:15:c4:ca,21_F4-00-100
2621,ADV,-45,24,F4-00-100,e0:5a:1b:15:c4:ca,24_F4-00-100
2940,ADV,-48,27,F4-00-100,e0:5a:1b:15:c4:ca,27_F4-00-100
3265,ADV,-39,30,F4-00-100,e0:5a:1b:15:c4:ca,30_F4-00-100
3584,ADV,-43,33,F4-00-100,e0:5a:1b:15:c4:ca,33_F4-00-100
3886,ADV,-49,36,F4-00-100,e0:5a:1b:15:c4:ca,36_F4-00-100
4208,ADV,-40,40,F4-00-100,e0:5a:1b:15:c4:ca,40_F4-00-100
4511,ADV,-44,43,F4-00-100,e0:5a:1b:15:c4:ca,43_F4-00-100
4832,ADV,-49,46,F4-00-100,e0:5a:1b:15:c4:ca,46_F4-00-100
5159,ADV,-39,49,F4-00-100,e0:5a:1b:15:c4:ca,49_F4-00-100
5472,ADV,-43,52,F4-00-100,e0:5a:1b:15:c4:ca,52_F4-00-100
5680,ADV,-39,54,F4-00-100,e0:5a:1b:15:c4:ca,54_F4-00-100
6000,ADV,-45,58,F4-00-100,e0:5a:1b:15:c4:ca,58_F4-00-100
6308,ADV,-49,61,F4-00-100,e0:5a:1b:15:c4:ca,61_F4-00-100
6626,ADV,-39,64,F4-00-100,e0:5a:1b:15:c4:ca,64_F4-00-100
6946,ADV,-45,67,F4-00-100,e0:5a:1b:15:c4:ca,67_F4-00-100
7351,ADV,-43,71,F4-00-100,e0:5a:1b:15:c4:ca,71_F4-00-100
7568,ADV,-39,73,F4-00-100,e0:5a:1b:15:c4:ca,73_F4-00-100
7875,ADV,-42,76,F4-00-100,e0:5a:1b:15:c4:ca,76_F4-00-100
8195,ADV,-48,80,F4-00-100,e0:5a:1b:15:c4:ca,80_F4-00-100
8719,ADV,-48,85,F4-00-100,e0:5a:1b:15:c4:ca,85_F4-00-100
9034,ADV,-39,88,F4-06-100,e0:5a:1b:15:c4:ca,88_F4-06-100
9357,ADV,-43,91,F4-07-100,e0:5a:1b:15:c4:ca,91_F4-07-100
9667,ADV,-48,94,F4-07-100,e0:5a:1b:15:c4:ca,94_F4-07-100
9978,ADV,-40,97,F4-11-100,e0:5a:1b:15:c4:ca,97_F4-11-100
10281,ADV,-43,100,F4-11-100,e0:5a:1b:15:c4:ca,100_F4-11-100
10588,ADV,-49,103,F4-11-100,e0:5a:1b:15:c4:ca,103_F4-11-100
10692,ADV,-43,105,F4-11-100,e0:5a:1b:15:c4:ca,105_F4-11-100
11014,ADV,-49,108,F4-11-100,e0:5a:1b:15:c4:ca,108_F4-11-100
11220,ADV,-44,110,F4-11-100,e0:5a:1b:15:c4:ca,110_F4-11-100
11428,ADV,-40,112,F4-11-100,e0:5a:1b:15:c4:ca,112_F4-11-100
11738,ADV,-43,115,F4-11-100,e0:5a:1b:15:c4:ca,115_F4-11-100
12052,ADV,-48,118,F4-11-100,e0:5a:1b:15:c4:ca,118_F4-11-100
12374,ADV,-40,121,F4-10-100,e0:5a:1b:15:c4:ca,121_F4-10-100
12685,ADV,-45,124,F4-10-100,e0:5a:1b:15:c4:ca,124_F4-10-100
13002,ADV,-48,128,F4-10-100,e0:5a:1b:15:c4:ca,128_F4-10-100
13324,ADV,-39,131,F4-10-100,e0:5a:1b:15:c4:ca,131_F4-10-100
13634,ADV,-45,134,F4-10-100,e0:5a:1b:15:c4:ca,134_F4-10-100
13842,ADV,-39,136,F4-10-100,e0:5a:1b:15:c4:ca,136_F4-10-100
14053,ADV,-44,138,F4-10-100,e0:5a:1b:15:c4:ca,138_F4-10-100
14151,ADV,-43,139,F4-10-100,e0:5a:1b:15:c4:ca,139_F4-10-100
14459,ADV,-49,142,F4-10-100,e0:5a:1b:15:c4:ca,142_F4-10-100
14779,ADV,-38,145,F4-10-100,e0:5a:1b:15:c4:ca,145_F4-10-100
15086,ADV,-45,148,F4-10-100,e0:5a:1b:15:c4:ca,148_F4-10-100
15396,ADV,-48,152,F4-10-100,e0:5a:1b:15:c4:ca,152_F4-10-100
15729,ADV,-39,155,F4-10-100,e0:5a:1b:15:c4:ca,155_F4-10-100
16031,ADV,-44,158,F4-10-100,e0:5a:1b:15:c4:ca,158_F4-10-100
16354,ADV,-48,161,F4-10-100,e0:5a:1b:15:c4:ca,161_F4-10-100
16777,ADV,-48,165,F4-10-100,e0:5a:1b:15:c4:ca,165_F4-10-100
16881,ADV,-48,166,F4-10-100,e0:5a:1b:15:c4:ca,166_F4-10-100
17105,ADV,-38,169,F4-10-100,e0:5a:1b:15:c4:ca,169_F4-10-100
17311,ADV,-48,171,F4-10-100,e0:5a:1b:15:c4:ca,171_F4-10-100
17638,ADV,-39,174,F4-10-100,e0:5a:1b:15:c4:ca,174_F4-10-100
17830,ADV,-48,176,F4-10-100,e0:5a:1b:15:c4:ca,176_F4-10-100
18149,ADV,-39,179,F4-10-100,e0:5a:1b:15:c4:ca,179_F4-10-100
18472,ADV,-42,182,F4-10-100,e0:5a:1b:15:c4:ca,182_F4-10-100
18776,ADV,-48,185,F4-10-100,e0:5a:1b:15:c4:ca,185_F4-10-100
19197,ADV,-47,190,F4-10-100,e0:5a:1b:15:c4:ca,190_F4-10-100
19517,ADV,-38,193,F4-10-100,e0:5a:1b:15:c4:ca,193_F4-10-100
19724,ADV,-47,195,F4-10-100,e0:5a:1b:15:c4:ca,195_F4-10-100
20049,ADV,-38,198,F4-10-100,e0:5a:1b:15:c4:ca,198_F4-10-100
20372,ADV,-43,201,F4-10-100,e0:5a:1b:15:c4:ca,201_F4-10-100
20562,ADV,-38,203,F4-10-100,e0:5a:1b:15:c4:ca,203_F4-10-100
20778,ADV,-44,205,F4-10-100,e0:5a:1b:15:c4:ca,205_F4-10-100
20880,ADV,-44,206,F4-10-100,e0:5a:1b:15:c4:ca,206_F4-10-100
21197,ADV,-48,210,F4-10-100,e0:5a:1b:15:c4:ca,210_F4-10-100
21507,ADV,-39,213,F4-10-100,e0:5a:1b:15:c4:ca,213_F4-10-100
21823,ADV,-43,216,F4-10-100,e0:5a:1b:15:c4:ca,216_F4-10-100
22139,ADV,-48,219,F4-10-100,e0:5a:1b:15:c4:ca,219_F4-10-100
22459,ADV,-39,222,F4-10-100,e0:5a:1b:15:c4:ca,222_F4-10-100
22867,ADV,-38,226,F4-10-100,e0:5a:1b:15:c4:ca,226_F4-10-100
23177,ADV,-42,229,F4-10-100,e0:5a:1b:15:c4:ca,229_F4-10-100
23382,ADV,-38,231,F4-10-100,e0:5a:1b:15:c4:ca,231_F4-10-100
23709,ADV,-41,235,F4-10-100,e0:5a:1b:15:c4:ca,235_F4-10-100
24030,ADV,-47,238,F4-10-100,e0:5a:1b:15:c4:ca,238_F4-10-100
24349,ADV,-38,241,F4-10-100,e0:5a:1b:15:c4:ca,241_F4-10-100
24560,ADV,-48,243,F4-10-100,e0:5a:1b:15:c4:ca,243_F4-10-100
24876,ADV,-38,246,F4-06-100,e0:5a:1b:15:c4:ca,246_F4-06-100
25180,ADV,-43,249,F4-06-100,e0:5a:1b:15:c4:ca,249_F4-06-100
25494,ADV,-48,253,F4-06-100,e0:5a:1b:15:c4:ca,253_F4-06-100
25798,ADV,-39,256,F4-06-100,e0:5a:1b:15:c4:ca,256_F4-06-100
26232,ADV,-40,260,F4-06-100,e0:5a:1b:15:c4:ca,260_F4-06-100
26437,ADV,-48,262,F4-06-100,e0:5a:1b:15:c4:ca,262_F4-06-100
26762,ADV,-40,265,F4-06-100,e0:5a:1b:15:c4:ca,265_F4-06-100
26961,ADV,-48,267,F4-06-100,e0:5a:1b:15:c4:ca,267_F4-06-100
27174,ADV,-40,269,F4-06-100,e0:5a:1b:15:c4:ca,269_F4-06-100
27379,ADV,-48,271,F4-06-100,e0:5a:1b:15:c4:ca,271_F4-06-100
27598,ADV,-44,274,F4-06-100,e0:5a:1b:15:c4:ca,274_F4-06-100
27916,ADV,-49,277,F4-06-100,e0:5a:1b:15:c4:ca,277_F4-06-100
28225,ADV,-39,280,F4-06-100,e0:5a:1b:15:c4:ca,280_F4-06-100
28544,ADV,-43,283,F4-06-100,e0:5a:1b:15:c4:ca,283_F4-06-100
28860,ADV,-49,286,F4-06-100,e0:5a:1b:15:c4:ca,286_F4-06-100
28978,ADV,-43,287,F4-06-100,e0:5a:1b:15:c4:ca,287_F4-06-100
29180,ADV,-39,289,F4-06-100,e0:5a:1b:15:c4:ca,289_F4-06-100
29499,ADV,-43,293,F4-06-100,e0:5a:1b:15:c4:ca,293_F4-06-100
29816,ADV,-48,296,F4-06-100,e0:5a:1b:15:c4:ca,296_F4-06-100
30139,ADV,-38,299,F4-06-100,e0:5a:1b:15:c4:ca,299_F4-06-100
30454,ADV,-44,302,F4-06-100,e0:5a:1b:15:c4:ca,302_F4-06-100
30768,ADV,-49,305,F4-06-100,e0:5a:1b:15:c4:ca,305_F4-06-100
31079,ADV,-39,308,F4-06-100,e0:5a:1b:15:c4:ca,308_F4-06-100
31398,ADV,-44,312,F4-06-100,e0:5a:1b:15:c4:ca,312_F4-06-100
31719,ADV,-49,315,F4-06-100,e0:5a:1b:15:c4:ca,315_F4-06-100
32030,ADV,-39,318,F4-06-100,e0:5a:1b:15:c4:ca,318_F4-06-100
32347,ADV,-45,321,F4-06-100,e0:5a:1b:15:c4:ca,321_F4-06-100
32558,ADV,-39,323,F4-06-100,e0:5a:1b:15:c4:ca,323_F4-06-100
32870,ADV,-45,326,F4-06-100,e0:5a:1b:15:c4:ca,326_F4-06-100
33181,ADV,-49,329,F4-06-100,e0:5a:1b:15:c4:ca,329_F4-06-100
33499,ADV,-39,333,F4-06-100,e0:5a:1b:15:c4:ca,333_F4-06-100
33821,ADV,-43,336,F4-06-100,e0:5a:1b:15:c4:ca,336_F4-06-100
34129,ADV,-49,339,F4-07-100,e0:5a:1b:15:c4:ca,339_F4-07-100
34449,ADV,-39,342,F4-07-100,e0:5a:1b:15:c4:ca,342_F4-07-100
34760,ADV,-43,345,F4-07-100,e0:5a:1b:15:c4:ca,345_F4-07-100
35070,ADV,-49,348,F4-07-100,e0:5a:1b:15:c4:ca,348_F4-07-100
35393,ADV,-38,351,F4-07-100,e0:5a:1b:15:c4:ca,351_F4-07-100
35601,ADV,-49,354,F4-07-100,e0:5a:1b:15:c4:ca,354_F4-07-100
36031,ADV,-49,358,F4-07-100,e0:5a:1b:15:c4:ca,358_F4-07-100
36240,ADV,-43,360,F4-07-100,e0:5a:1b:15:c4:ca,360_F4-07-100
36550,ADV,-49,363,F4-11-100,e0:5a:1b:15:c4:ca,363_F4-11-100
36863,ADV,-39,366,F4-11-100,e0:5a:1b:15:c4:ca,366_F4-11-100
37174,ADV,-43,369,F4-11-100,e0:5a:1b:15:c4:ca,369_F4-11-100
37485,ADV,-48,372,F4-11-100,e0:5a:1b:15:c4:ca,372_F4-11-100
37806,ADV,-40,376,F4-04-100,e0:5a:1b:15:c4:ca,376_F4-04-100
38121,ADV,-42,379,F4-04-100,e0:5a:1b:15:c4:ca,379_F4-04-100
38444,ADV,-48,382,F4-04-100,e0:5a:1b:15:c4:ca,382_F4-04-100
38764,ADV,-39,385,F4-04-100,e0:5a:1b:15:c4:ca,385_F4-04-100
39089,ADV,-42,388,F4-04-100,e0:5a:1b:15:c4:ca,388_F4-04-100
39395,ADV,-48,392,F4-04-100,e0:5a:1b:15:c4:ca,392_F4-04-100
39713,ADV,-39,395,F4-04-100,e0:5a:1b:15:c4:ca,395_F4-04-100
39916,ADV,-48,397,F4-04-100,e0:5a:1b:15:c4:ca,397_F4-04-100
40233,ADV,-38,400,F4-04-100,e0:5a:1b:15:c4:ca,400_F4-04-100
40548,ADV,-43,403,F4-04-100,e0:5a:1b:15:c4:ca,403_F4-04-100
40861,ADV,-49,406,F4-04-100,e0:5a:1b:15:c4:ca,406_F4-04-100
41193,ADV,-39,409,F4-04-100,e0:5a:1b:15:c4:ca,409_F4-04-100
41499,ADV,-43,413,F4-04-100,e0:5a:1b:15:c4:ca,413_F4-04-100
41804,ADV,-48,416,F4-04-100,e0:5a:1b:15:c4:ca,416_F4-04-100
42122,ADV,-39,419,F4-04-100,e0:5a:1b:15:c4:ca,419_F4-04-100
42322,ADV,-48,421,F4-04-100,e0:5a:1b:15:c4:ca,421_F4-04-100
42634,ADV,-38,424,F4-04-100,e0:5a:1b:15:c4:ca,424_F4-04-100
42948,ADV,-43,427,F4-04-100,e0:5a:1b:15:c4:ca,427_F4-04-100
43255,ADV,-48,430,F4-10-100,e0:5a:1b:15:c4:ca,430_F4-10-100
43585,ADV,-40,433,F4-10-100,e0:5a:1b:15:c4:ca,433_F4-10-100
43896,ADV,-43,437,F4-10-100,e0:5a:1b:15:c4:ca,437_F4-10-100
44315,ADV,-43,441,F4-10-100,e0:5a:1b:15:c4:ca,441_F4-10-100
44539,ADV,-39,443,F4-10-100,e0:5a:1b:15:c4:ca,443_F4-10-100
44844,ADV,-43,446,F4-10-100,e0:5a:1b:15:c4:ca,446_F4-10-100
45161,ADV,-49,449,F4-10-100,e0:5a:1b:15:c4:ca,449_F4-10-100
45491,ADV,-38,452,F4-10-100,e0:5a:1b:15:c4:ca,452_F4-10-100
45682,ADV,-49,454,F4-10-100,e0:5a:1b:15:c4:ca,454_F4-10-100
45999,ADV,-39,458,F4-10-100,e0:5a:1b:15:c4:ca,458_F4-10-100
46218,ADV,-43,460,F4-10-100,e0:5a:1b:15:c4:ca,460_F4-10-100
46628,ADV,-49,464,F4-10-100,e0:5a:1b:15:c4:ca,464_F4-10-100
46956,ADV,-38,467,F4-10-100,e0:5a:1b:15:c4:ca,467_F4-10-100
47269,ADV,-43,470,F4-10-100,e0:5a:1b:15:c4:ca,470_F4-10-100
47583,ADV,-49,473,F4-10-100,e0:5a:1b:15:c4:ca,473_F4-10-100
47900,ADV,-39,477,F4-10-100,e0:5a:1b:15:c4:ca,477_F4-10-100
48225,ADV,-44,480,F4-10-100,e0:5a:1b:15:c4:ca,480_F4-10-100
48538,ADV,-47,483,F4-10-100,e0:5a:1b:15:c4:ca,483_F4-10-100
48963,ADV,-48,487,F4-10-100,e0:5a:1b:15:c4:ca,487_F4-10-100
49180,ADV,-42,489,F4-10-100,e0:5a:1b:15:c4:ca,489_F4-10-100
49494,ADV,-49,493,F4-10-100,e0:5a:1b:15:c4:ca,493_F4-10-100
49818,ADV,-38,496,F4-10-100,e0:5a:1b:15:c4:ca,496_F4-10-100
50131,ADV,-43,499,F4-10-100,e0:5a:1b:15:c4:ca,499_F4-10-100
50438,ADV,-48,502,F4-10-100,e0:5a:1b:15:c4:ca,502_F4-10-100
50755,ADV,-38,505,F4-10-100,e0:5a:1b:15:c4:ca,505_F4-10-100
51075,ADV,-42,508,F4-10-100,e0:5a:1b:15:c4:ca,508_F4-10-100
51396,ADV,-49,512,F4-10-100,e0:5a:1b:15:c4:ca,512_F4-10-100
51602,ADV,-43,514,F4-10-100,e0:5a:1b:15:c4:ca,514_F4-10-100
51907,ADV,-49,517,F4-10-100,e0:5a:1b:15:c4:ca,517_F4-10-100
52216,ADV,-39,520,F4-10-100,e0:5a:1b:15:c4:ca,520_F4-10-100
52528,ADV,-42,523,F4-10-100,e0:5a:1b:15:c4:ca,523_F4-10-100
52843,ADV,-49,526,F4-10-100,e0:5a:1b:15:c4:ca,526_F4-10-100
53165,ADV,-39,529,F4-10-100,e0:5a:1b:15:c4:ca,529_F4-10-100
53469,ADV,-42,532,F4-10-100,e0:5a:1b:15:c4:ca,532_F4-10-100
53787,ADV,-49,535,F4-10-100,e0:5a:1b:15:c4:ca,535_F4-10-100
53999,ADV,-43,537,F4-10-100,e0:5a:1b:15:c4:ca,537_F4-10-100
54302,ADV,-48,541,F4-10-100,e0:5a:1b:15:c4:ca,541_F4-10-100
54621,ADV,-38,544,F4-10-100,e0:5a:1b:15:c4:ca,544_F4-10-100
54942,ADV,-43,547,F4-10-100,e0:5a:1b:15:c4:ca,547_F4-10-100
