ms,event,rssi,seq,label,addr,mfd
# meta, firmware=RX_UCCS_D4B_SCAN70, buf_size=512
# meta, scan_interval_ms=100.0, scan_window_ms=70.0
# condition_label=F4-03-500
319,ADV,-38,1799,F4-03-500,e0:5a:1b:15:c4:ca,1799_F4-03-500
521,ADV,-59,2,P4-01-100,e0:5a:1b:15:c4:ca,2_P4-01-100
729,ADV,-47,4,P4-01-100,e0:5a:1b:15:c4:ca,4_P4-01-100
1048,ADV,-57,7,P4-01-100,e0:5a:1b:15:c4:ca,7_P4-01-100
1359,ADV,-38,10,P4-01-100,e0:5a:1b:15:c4:ca,10_P4-01-100
1686,ADV,-47,13,P4-00-100,e0:5a:1b:15:c4:ca,13_P4-00-100
1989,ADV,-60,16,P4-00-100,e0:5a:1b:15:c4:ca,16_P4-00-100
2301,ADV,-38,20,P4-00-100,e0:5a:1b:15:c4:ca,20_P4-00-100
2607,ADV,-47,23,P4-00-100,e0:5a:1b:15:c4:ca,23_P4-00-100
2920,ADV,-58,26,P4-00-100,e0:5a:1b:15:c4:ca,26_P4-00-100
3232,ADV,-38,29,P4-00-100,e0:5a:1b:15:c4:ca,29_P4-00-100
3435,ADV,-61,31,P4-00-100,e0:5a:1b:15:c4:ca,31_P4-00-100
3754,ADV,-38,34,P4-00-100,e0:5a:1b:15:c4:ca,34_P4-00-100
4065,ADV,-46,37,P4-00-100,e0:5a:1b:15:c4:ca,37_P4-00-100
4382,ADV,-64,40,P4-00-100,e0:5a:1b:15:c4:ca,40_P4-00-100
4699,ADV,-37,44,P4-00-100,e0:5a:1b:15:c4:ca,44_P4-00-100
5014,ADV,-45,47,P4-00-100,e0:5a:1b:15:c4:ca,47_P4-00-100
5335,ADV,-66,50,P4-00-100,e0:5a:1b:15:c4:ca,50_P4-00-100
5639,ADV,-38,53,P4-00-100,e0:5a:1b:15:c4:ca,53_P4-00-100
5850,ADV,-65,55,P4-00-100,e0:5a:1b:15:c4:ca,55_P4-00-100
6064,ADV,-38,57,P4-00-100,e0:5a:1b:15:c4:ca,57_P4-00-100
6627,ADV,-38,63,P4-00-500,e0:5a:1b:15:c4:ca,63_P4-00-500
8144,ADV,-63,78,P4-00-500,e0:5a:1b:15:c4:ca,78_P4-00-500
8641,ADV,-67,83,P4-00-500,e0:5a:1b:15:c4:ca,83_P4-00-500
9144,ADV,-68,88,P4-06-500,e0:5a:1b:15:c4:ca,88_P4-06-500
9324,ADV,-45,90,P4-06-100,e0:5a:1b:15:c4:ca,90_P4-06-100
9652,ADV,-66,93,P4-07-100,e0:5a:1b:15:c4:ca,93_P4-07-100
9966,ADV,-38,96,P4-07-100,e0:5a:1b:15:c4:ca,96_P4-07-100
10162,ADV,-61,98,P4-11-100,e0:5a:1b:15:c4:ca,98_P4-11-100
10491,ADV,-38,101,P4-11-100,e0:5a:1b:15:c4:ca,101_P4-11-100
10799,ADV,-46,104,P4-11-100,e0:5a:1b:15:c4:ca,104_P4-11-100
11214,ADV,-45,109,P4-11-100,e0:5a:1b:15:c4:ca,109_P4-11-100
11424,ADV,-38,111,P4-11-100,e0:5a:1b:15:c4:ca,111_P4-11-100
11738,ADV,-46,114,P4-11-100,e0:5a:1b:15:c4:ca,114_P4-11-100
12163,ADV,-46,118,P4-11-100,e0:5a:1b:15:c4:ca,118_P4-11-100
12371,ADV,-38,120,P4-10-100,e0:5a:1b:15:c4:ca,120_P4-10-100
12693,ADV,-44,123,P4-10-100,e0:5a:1b:15:c4:ca,123_P4-10-100
13002,ADV,-64,127,P4-10-100,e0:5a:1b:15:c4:ca,127_P4-10-100
13317,ADV,-38,130,P4-10-100,e0:5a:1b:15:c4:ca,130_P4-10-100
13521,ADV,-69,132,P4-10-100,e0:5a:1b:15:c4:ca,132_P4-10-100
13827,ADV,-38,135,P4-10-100,e0:5a:1b:15:c4:ca,135_P4-10-100
14144,ADV,-46,138,P4-10-100,e0:5a:1b:15:c4:ca,138_P4-10-100
14466,ADV,-66,141,P4-10-100,e0:5a:1b:15:c4:ca,141_P4-10-100
14773,ADV,-39,144,P4-10-100,e0:5a:1b:15:c4:ca,144_P4-10-100
15104,ADV,-94,147,P4-10-100,e0:5a:1b:15:c4:ca,147_P4-10-100
15408,ADV,-65,151,P4-10-100,e0:5a:1b:15:c4:ca,151_P4-10-100
15721,ADV,-38,154,P4-10-100,e0:5a:1b:15:c4:ca,154_P4-10-100
15925,ADV,-61,156,P4-10-100,e0:5a:1b:15:c4:ca,156_P4-10-100
16252,ADV,-39,159,P4-10-100,e0:5a:1b:15:c4:ca,159_P4-10-100
16562,ADV,-47,162,P4-10-100,e0:5a:1b:15:c4:ca,162_P4-10-100
16866,ADV,-55,165,P4-10-100,e0:5a:1b:15:c4:ca,165_P4-10-100
17928,ADV,-47,176,P4-10-500,e0:5a:1b:15:c4:ca,176_P4-10-500
18429,ADV,-47,181,P4-10-500,e0:5a:1b:15:c4:ca,181_P4-10-500
18931,ADV,-44,186,P4-10-500,e0:5a:1b:15:c4:ca,186_P4-10-500
19439,ADV,-44,191,P4-10-500,e0:5a:1b:15:c4:ca,191_P4-10-500
20973,ADV,-39,206,P4-10-500,e0:5a:1b:15:c4:ca,206_P4-10-500
21464,ADV,-38,211,P4-10-500,e0:5a:1b:15:c4:ca,211_P4-10-500
22471,ADV,-39,221,P4-10-500,e0:5a:1b:15:c4:ca,221_P4-10-500
24482,ADV,-65,241,P4-10-500,e0:5a:1b:15:c4:ca,241_P4-10-500
25126,ADV,-44,248,P4-06-100,e0:5a:1b:15:c4:ca,248_P4-06-100
25329,ADV,-38,250,P4-06-100,e0:5a:1b:15:c4:ca,250_P4-06-100
25942,ADV,-65,256,P4-06-100,e0:5a:1b:15:c4:ca,256_P4-06-100
26151,ADV,-47,258,P4-06-100,e0:5a:1b:15:c4:ca,258_P4-06-100
26465,ADV,-57,261,P4-06-100,e0:5a:1b:15:c4:ca,261_P4-06-100
26884,ADV,-68,265,P4-06-100,e0:5a:1b:15:c4:ca,265_P4-06-100
27205,ADV,-37,268,P4-06-100,e0:5a:1b:15:c4:ca,268_P4-06-100
27509,ADV,-47,272,P4-06-100,e0:5a:1b:15:c4:ca,272_P4-06-100
27718,ADV,-38,274,P4-06-100,e0:5a:1b:15:c4:ca,274_P4-06-100
28031,ADV,-48,277,P4-06-100,e0:5a:1b:15:c4:ca,277_P4-06-100
28341,ADV,-59,280,P4-06-100,e0:5a:1b:15:c4:ca,280_P4-06-100
28551,ADV,-43,282,P4-06-100,e0:5a:1b:15:c4:ca,282_P4-06-100
28880,ADV,-64,285,P4-06-100,e0:5a:1b:15:c4:ca,285_P4-06-100
29193,ADV,-39,288,P4-06-100,e0:5a:1b:15:c4:ca,288_P4-06-100
29921,ADV,-43,296,P4-06-500,e0:5a:1b:15:c4:ca,296_P4-06-500
30423,ADV,-43,301,P4-06-500,e0:5a:1b:15:c4:ca,301_P4-06-500
30934,ADV,-44,306,P4-06-500,e0:5a:1b:15:c4:ca,306_P4-06-500
31439,ADV,-45,311,P4-06-500,e0:5a:1b:15:c4:ca,311_P4-06-500
32960,ADV,-39,326,P4-06-500,e0:5a:1b:15:c4:ca,326_P4-06-500
33464,ADV,-39,331,P4-06-500,e0:5a:1b:15:c4:ca,331_P4-06-500
33973,ADV,-38,336,P4-06-500,e0:5a:1b:15:c4:ca,336_P4-06-500
34321,ADV,-45,340,P4-07-100,e0:5a:1b:15:c4:ca,340_P4-07-100
34630,ADV,-64,343,P4-07-100,e0:5a:1b:15:c4:ca,343_P4-07-100
34950,ADV,-38,346,P4-07-100,e0:5a:1b:15:c4:ca,346_P4-07-100
35263,ADV,-43,349,P4-07-100,e0:5a:1b:15:c4:ca,349_P4-07-100
35582,ADV,-60,352,P4-07-100,e0:5a:1b:15:c4:ca,352_P4-07-100
36202,ADV,-42,359,P4-07-100,e0:5a:1b:15:c4:ca,359_P4-07-100
36511,ADV,-59,362,P4-11-100,e0:5a:1b:15:c4:ca,362_P4-11-100
36827,ADV,-39,365,P4-11-100,e0:5a:1b:15:c4:ca,365_P4-11-100
37030,ADV,-55,367,P4-11-100,e0:5a:1b:15:c4:ca,367_P4-11-100
37350,ADV,-39,370,P4-11-100,e0:5a:1b:15:c4:ca,370_P4-11-100
37673,ADV,-42,373,P4-11-100,e0:5a:1b:15:c4:ca,373_P4-11-100
38089,ADV,-42,377,P4-04-100,e0:5a:1b:15:c4:ca,377_P4-04-100
38295,ADV,-38,379,P4-04-100,e0:5a:1b:15:c4:ca,379_P4-04-100
38614,ADV,-42,383,P4-04-100,e0:5a:1b:15:c4:ca,383_P4-04-100
39123,ADV,-42,388,P4-04-100,e0:5a:1b:15:c4:ca,388_P4-04-100
39547,ADV,-42,392,P4-04-100,e0:5a:1b:15:c4:ca,392_P4-04-100
39761,ADV,-40,394,P4-04-100,e0:5a:1b:15:c4:ca,394_P4-04-100
40173,ADV,-39,398,P4-04-100,e0:5a:1b:15:c4:ca,398_P4-04-100
40380,ADV,-57,400,P4-04-100,e0:5a:1b:15:c4:ca,400_P4-04-100
40703,ADV,-39,403,P4-04-100,e0:5a:1b:15:c4:ca,403_P4-04-100
41008,ADV,-45,407,P4-04-100,e0:5a:1b:15:c4:ca,407_P4-04-100
41327,ADV,-61,410,P4-04-100,e0:5a:1b:15:c4:ca,410_P4-04-100
41532,ADV,-44,412,P4-04-100,e0:5a:1b:15:c4:ca,412_P4-04-100
41752,ADV,-62,414,P4-04-100,e0:5a:1b:15:c4:ca,414_P4-04-100
41956,ADV,-42,416,P4-04-100,e0:5a:1b:15:c4:ca,416_P4-04-100
42283,ADV,-61,419,P4-04-100,e0:5a:1b:15:c4:ca,419_P4-04-100
42917,ADV,-43,426,P4-04-500,e0:5a:1b:15:c4:ca,426_P4-04-500
43433,ADV,-42,431,P4-10-100,e0:5a:1b:15:c4:ca,431_P4-10-100
43732,ADV,-64,434,P4-10-100,e0:5a:1b:15:c4:ca,434_P4-10-100
44071,ADV,-38,437,P4-10-100,e0:5a:1b:15:c4:ca,437_P4-10-100
44365,ADV,-45,440,P4-10-100,e0:5a:1b:15:c4:ca,440_P4-10-100
44681,ADV,-56,443,P4-10-100,e0:5a:1b:15:c4:ca,443_P4-10-100
45108,ADV,-57,448,P4-10-100,e0:5a:1b:15:c4:ca,448_P4-10-100
45212,ADV,-60,449,P4-10-100,e0:5a:1b:15:c4:ca,449_P4-10-100
45532,ADV,-38,452,P4-10-100,e0:5a:1b:15:c4:ca,452_P4-10-100
45836,ADV,-45,455,P4-10-100,e0:5a:1b:15:c4:ca,455_P4-10-100
46146,ADV,-68,458,P4-10-100,e0:5a:1b:15:c4:ca,458_P4-10-100
46465,ADV,-39,461,P4-10-100,e0:5a:1b:15:c4:ca,461_P4-10-100
46784,ADV,-43,464,P4-10-100,e0:5a:1b:15:c4:ca,464_P4-10-100
47098,ADV,-60,468,P4-10-100,e0:5a:1b:15:c4:ca,468_P4-10-100
47424,ADV,-38,471,P4-10-100,e0:5a:1b:15:c4:ca,471_P4-10-100
47722,ADV,-43,474,P4-10-500,e0:5a:1b:15:c4:ca,474_P4-10-500
48220,ADV,-42,479,P4-10-500,e0:5a:1b:15:c4:ca,479_P4-10-500
48724,ADV,-45,484,P4-10-500,e0:5a:1b:15:c4:ca,484_P4-10-500
50233,ADV,-38,499,P4-10-500,e0:5a:1b:15:c4:ca,499_P4-10-500
50739,ADV,-38,504,P4-10-500,e0:5a:1b:15:c4:ca,504_P4-10-500
51245,ADV,-39,509,P4-10-500,e0:5a:1b:15:c4:ca,509_P4-10-500
51761,ADV,-38,514,P4-10-500,e0:5a:1b:15:c4:ca,514_P4-10-500
52252,ADV,-39,519,P4-10-500,e0:5a:1b:15:c4:ca,519_P4-10-500
53771,ADV,-67,534,P4-10-500,e0:5a:1b:15:c4:ca,534_P4-10-500
54272,ADV,-56,539,P4-10-500,e0:5a:1b:15:c4:ca,539_P4-10-500
54782,ADV,-54,544,P4-10-500,e0:5a:1b:15:c4:ca,544_P4-10-500
55288,ADV,-55,549,P4-10-500,e0:5a:1b:15:c4:ca,549_P4-10-500
56804,ADV,-44,565,P4-10-500,e0:5a:1b:15:c4:ca,565_P4-10-500
57307,ADV,-42,570,P4-10-500,e0:5a:1b:15:c4:ca,570_P4-10-500
57810,ADV,-43,575,P4-10-500,e0:5a:1b:15:c4:ca,575_P4-10-500
58324,ADV,-44,580,P4-10-500,e0:5a:1b:15:c4:ca,580_P4-10-500
59849,ADV,-38,595,P4-10-500,e0:5a:1b:15:c4:ca,595_P4-10-500
60351,ADV,-39,600,P4-10-500,e0:5a:1b:15:c4:ca,600_P4-10-500
60861,ADV,-38,605,P4-03-500,e0:5a:1b:15:c4:ca,605_P4-03-500
61446,ADV,-63,611,P4-03-100,e0:5a:1b:15:c4:ca,611_P4-03-100
61655,ADV,-42,613,P4-03-100,e0:5a:1b:15:c4:ca,613_P4-03-100
61984,ADV,-64,616,P4-07-100,e0:5a:1b:15:c4:ca,616_P4-07-100
62308,ADV,-37,620,P4-07-100,e0:5a:1b:15:c4:ca,620_P4-07-100
62620,ADV,-42,623,P4-07-100,e0:5a:1b:15:c4:ca,623_P4-07-100
62932,ADV,-67,626,P4-07-100,e0:5a:1b:15:c4:ca,626_P4-07-100
63246,ADV,-37,629,P4-07-100,e0:5a:1b:15:c4:ca,629_P4-07-100
63570,ADV,-44,632,P4-07-100,e0:5a:1b:15:c4:ca,632_P4-07-100
63881,ADV,-58,635,P4-07-100,e0:5a:1b:15:c4:ca,635_P4-07-100
64091,ADV,-42,637,P4-07-100,e0:5a:1b:15:c4:ca,637_P4-07-100
64305,ADV,-63,640,P4-07-100,e0:5a:1b:15:c4:ca,640_P4-07-100
64515,ADV,-42,642,P4-03-100,e0:5a:1b:15:c4:ca,642_P4-03-100
64836,ADV,-65,645,P4-03-100,e0:5a:1b:15:c4:ca,645_P4-03-100
65040,ADV,-43,647,P4-03-100,e0:5a:1b:15:c4:ca,647_P4-03-100
65466,ADV,-42,651,P4-03-100,e0:5a:1b:15:c4:ca,651_P4-03-100
65978,ADV,-42,656,P4-03-100,e0:5a:1b:15:c4:ca,656_P4-03-100
66287,ADV,-61,659,P4-03-100,e0:5a:1b:15:c4:ca,659_P4-03-100
66602,ADV,-37,662,P4-03-100,e0:5a:1b:15:c4:ca,662_P4-03-100
66929,ADV,-43,666,P4-03-100,e0:5a:1b:15:c4:ca,666_P4-03-100
67119,ADV,-38,668,P4-03-100,e0:5a:1b:15:c4:ca,668_P4-03-100
67436,ADV,-42,671,P4-03-100,e0:5a:1b:15:c4:ca,671_P4-03-100
67755,ADV,-57,674,P4-03-100,e0:5a:1b:15:c4:ca,674_P4-03-100
68076,ADV,-38,677,P4-03-100,e0:5a:1b:15:c4:ca,677_P4-03-100
68381,ADV,-42,680,P4-09-100,e0:5a:1b:15:c4:ca,680_P4-09-100
68690,ADV,-58,683,P4-09-100,e0:5a:1b:15:c4:ca,683_P4-09-100
69021,ADV,-37,687,P4-09-100,e0:5a:1b:15:c4:ca,687_P4-09-100
69323,ADV,-43,690,P4-09-100,e0:5a:1b:15:c4:ca,690_P4-09-100
69746,ADV,-42,694,P4-09-100,e0:5a:1b:15:c4:ca,694_P4-09-100
69960,ADV,-38,696,P4-09-100,e0:5a:1b:15:c4:ca,696_P4-09-100
70164,ADV,-59,698,P4-09-100,e0:5a:1b:15:c4:ca,698_P4-09-100
70487,ADV,-38,701,P4-09-100,e0:5a:1b:15:c4:ca,701_P4-09-100
70908,ADV,-39,706,P4-09-100,e0:5a:1b:15:c4:ca,706_P4-09-100
71110,ADV,-60,708,P4-09-100,e0:5a:1b:15:c4:ca,708_P4-09-100
71434,ADV,-38,711,P4-09-100,e0:5a:1b:15:c4:ca,711_P4-09-100
71728,ADV,-43,714,P4-08-100,e0:5a:1b:15:c4:ca,714_P4-08-100
72366,ADV,-37,720,P4-08-100,e0:5a:1b:15:c4:ca,720_P4-08-100
72684,ADV,-45,723,P4-08-100,e0:5a:1b:15:c4:ca,723_P4-08-100
72891,ADV,-39,725,P4-07-100,e0:5a:1b:15:c4:ca,725_P4-07-100
73317,ADV,-38,730,P4-07-100,e0:5a:1b:15:c4:ca,730_P4-07-100
73630,ADV,-42,733,P4-07-100,e0:5a:1b:15:c4:ca,733_P4-07-100
73852,ADV,-38,735,P4-07-100,e0:5a:1b:15:c4:ca,735_P4-07-100
74158,ADV,-43,738,P4-07-100,e0:5a:1b:15:c4:ca,738_P4-07-100
74468,ADV,-60,741,P4-07-100,e0:5a:1b:15:c4:ca,741_P4-07-100
74774,ADV,-38,744,P4-07-100,e0:5a:1b:15:c4:ca,744_P4-07-100
75082,ADV,-43,747,P4-07-100,e0:5a:1b:15:c4:ca,747_P4-07-100
75390,ADV,-60,750,P4-07-100,e0:5a:1b:15:c4:ca,750_P4-07-100
