ms,mV,µA,p_mW
# meta, firmware=TXSD_ModeC2prime_1210, trial_index=auto, adv_interval_ms=0, subject=modeC2prime_1210
12,3244,56000,181.7
21,3244,54500,176.8
31,3248,56000,181.9
41,3244,54400,176.5
51,3244,56000,181.7
61,3244,54500,176.8
71,3244,56000,181.7
81,3244,54500,176.8
91,3244,56000,181.7
101,3244,54500,176.8
111,3244,55500,180.0
121,3244,55000,178.4
131,3244,55300,179.4
141,3244,55100,178.7
151,3244,54600,177.1
161,3244,56000,181.7
171,3244,54500,176.8
181,3244,56000,181.7
191,3244,54400,176.5
201,3244,56000,181.7
211,3244,54500,176.8
221,3248,56000,181.9
231,3240,54400,176.3
241,3248,56000,181.9
251,3244,54500,176.8
261,3244,55500,180.0
271,3244,55100,178.7
281,3244,55400,179.7
291,3244,55100,178.7
301,3248,54700,177.7
311,3244,55900,181.3
321,3244,54500,176.8
331,3248,56000,181.9
341,3244,54500,176.8
351,3248,56000,181.9
361,3244,54500,176.8
371,3248,56000,181.9
381,3244,54500,176.8
391,3248,56000,181.9
401,3244,54500,176.8
411,3248,55400,179.9
421,3244,55000,178.4
431,3244,55400,179.7
441,3244,55100,178.7
451,3244,54800,177.8
461,3244,55900,181.3
471,3244,54500,176.8
481,3244,56000,181.7
491,3244,54500,176.8
501,3244,56000,181.7
511,3244,54500,176.8
521,3248,56000,181.9
531,3244,54500,176.8
541,3244,56000,181.7
551,3244,54500,176.8
561,3244,55500,180.0
571,3244,55000,178.4
581,3244,55400,179.7
591,3244,55100,178.7
601,3244,55000,178.4
611,3244,55800,181.0
621,3244,54500,176.8
631,3244,56000,181.7
641,3244,54500,176.8
651,3244,56000,181.7
661,3244,54500,176.8
671,3244,55900,181.3
681,3244,54500,176.8
691,3244,56000,181.7
701,3244,54500,176.8
711,3248,55700,180.9
721,3244,54900,178.1
731,3244,55400,179.7
741,3244,55100,178.7
751,3244,55100,178.7
761,3248,55700,180.9
771,3244,54600,177.1
781,3244,56000,181.7
791,3244,54400,176.5
801,3244,56100,182.0
811,3244,54500,176.8
821,3244,56100,182.0
831,3244,54500,176.8
841,3244,56000,181.7
851,3244,54400,176.5
861,3244,55800,181.0
871,3244,54900,178.1
881,3244,55300,179.4
891,3244,55100,178.7
901,3244,55400,179.7
911,3244,55500,180.0
921,3244,54500,176.8
931,3244,56000,181.7
941,3244,54500,176.8
951,3244,56000,181.7
961,3244,54500,176.8
971,3244,56000,181.7
981,3244,54500,176.8
991,3248,56000,181.9
1001,3244,54500,176.8
1011,3244,56000,181.7
1021,3244,54800,177.8
1031,3248,55400,179.9
1041,3244,55100,178.7
1051,3244,55400,179.7
1061,3244,55200,179.1
1071,3244,54500,176.8
1081,3244,56000,181.7
1091,3244,54500,176.8
1101,3244,56000,181.7
1111,3244,54400,176.5
1121,3244,56000,181.7
1131,3244,54500,176.8
1141,3248,56000,181.9
1151,3244,54400,176.5
1161,3248,56000,181.9
1171,3244,54600,177.1
1181,3244,55400,179.7
1191,3244,55100,178.7
1201,3244,55400,179.7
1211,3244,55100,178.7
1221,3244,54600,177.1
1231,3244,56000,181.7
1241,3244,54500,176.8
1251,3244,56000,181.7
1261,3244,54500,176.8
1271,3248,56000,181.9
1281,3244,54500,176.8
1291,3244,56000,181.7
1301,3244,54400,176.5
1311,3248,56000,181.9
1321,3208,150200,481.8
1331,3248,55400,179.9
1341,3248,55100,179.0
1351,3244,55400,179.7
1361,3244,55100,178.7
1371,3244,54700,177.4
1381,3248,56000,181.9
1391,3244,54500,176.8
1401,3244,56000,181.7
1411,3240,54500,176.6
1421,3244,56000,181.7
1431,3244,54500,176.8
1441,3244,56000,181.7
1451,3244,54500,176.8
1461,3248,56100,182.2
1471,3244,54500,176.8
1481,3244,55400,179.7
1491,3244,55100,178.7
1501,3244,55400,179.7
1511,3244,55100,178.7
1521,3244,54700,177.4
1531,3248,55900,181.6
1541,3244,54400,176.5
1551,3244,56000,181.7
1561,3244,54500,176.8
1571,3244,56000,181.7
1581,3244,54500,176.8
1591,3244,56100,182.0
1601,3244,54400,176.5
1611,3248,56000,181.9
1621,3244,54500,176.8
1631,3244,55500,180.0
1641,3244,55000,178.4
1651,3244,55400,179.7
1661,3244,55100,178.7
1671,3244,54900,178.1
1681,3244,55800,181.0
1691,3244,54500,176.8
1701,3248,56000,181.9
1711,3244,54500,176.8
1721,3244,56000,181.7
1731,3244,54500,176.8
1741,3244,56000,181.7
1751,3244,54500,176.8
1761,3244,56100,182.0
1771,3244,54500,176.8
1781,3244,55600,180.4
1793,3244,55200,179.1
1801,3244,55500,180.0
1811,3244,55100,178.7
1821,3244,55100,178.7
1831,3240,61900,200.6
1841,3244,54500,176.8
1851,3244,55900,181.3
1861,3244,54500,176.8
1871,3244,56000,181.7
1881,3244,54400,176.5
1891,3248,56100,182.2
1901,3244,54500,176.8
1911,3244,56000,181.7
1921,3244,54500,176.8
1931,3244,55800,181.0
1941,3244,54900,178.1
1951,3244,55400,179.7
1961,3244,55100,178.7
1971,3244,55300,179.4
1981,3244,55500,180.0
1991,3244,54500,176.8
2001,3244,56000,181.7
2011,3244,54400,176.5
2021,3248,56000,181.9
2031,3244,54400,176.5
2041,3244,56000,181.7
2051,3244,54500,176.8
2061,3244,56000,181.7
2071,3244,54500,176.8
2081,3248,55900,181.6
2091,3244,54900,178.1
2101,3244,55400,179.7
2111,3244,55100,178.7
2121,3244,55400,179.7
2131,3244,55300,179.4
2141,3244,54500,176.8
2151,3248,56000,181.9
2161,3244,54500,176.8
2171,3244,56000,181.7
2181,3244,54500,176.8
2191,3244,56000,181.7
2201,3244,54500,176.8
2211,3244,56100,182.0
2221,3244,54500,176.8
2231,3248,56000,181.9
2241,3244,54700,177.4
2251,3244,55400,179.7
2261,3244,55100,178.7
2271,3244,55400,179.7
2281,3244,55100,178.7
2291,3244,54500,176.8
2301,3244,56000,181.7
2311,3244,54500,176.8
2321,3244,56000,181.7
2331,3244,54500,176.8
2341,3244,56000,181.7
2351,3244,54500,176.8
2361,3244,56000,181.7
2371,3244,54400,176.5
2381,3244,56000,181.7
2391,3244,54500,176.8
2401,3244,55400,179.7
2411,3244,55100,178.7
2421,3248,55300,179.6
2431,3244,55100,178.7
2441,3244,54600,177.1
2451,3244,55900,181.3
2461,3244,54400,176.5
2471,3248,56000,181.9
2481,3244,54400,176.5
2491,3244,56000,181.7
2501,3244,54400,176.5
2511,3248,56000,181.9
2521,3244,54400,176.5
2531,3244,56000,181.7
2541,3244,54500,176.8
2551,3244,55400,179.7
2561,3244,55000,178.4
2571,3244,55400,179.7
2581,3244,55000,178.4
2591,3244,54600,177.1
2601,3244,56000,181.7
2611,3244,54500,176.8
2621,3244,56000,181.7
2631,3244,54400,176.5
2641,3244,56000,181.7
2651,3244,54500,176.8
2661,3244,56000,181.7
2671,3244,54500,176.8
2681,3244,56000,181.7
2691,3244,54400,176.5
2701,3244,55500,180.0
2711,3244,55000,178.4
2721,3244,55400,179.7
2731,3244,55000,178.4
2741,3244,54800,177.8
2751,3244,55900,181.3
2761,3244,54400,176.5
2771,3244,56000,181.7
2781,3244,54500,176.8
2791,3248,56000,181.9
2801,3244,54400,176.5
2811,3244,56000,181.7
2821,3244,54500,176.8
2831,3248,56000,181.9
2841,3244,54500,176.8
2851,3244,55500,180.0
2861,3244,55000,178.4
2871,3244,55400,179.7
2881,3244,55000,178.4
2891,3244,54900,178.1
2901,3244,55800,181.0
2911,3244,54400,176.5
2921,3248,56000,181.9
2931,3244,54400,176.5
2941,3248,56000,181.9
2951,3244,54500,176.8
2961,3244,56000,181.7
2971,3244,54500,176.8
2981,3248,56000,181.9
2991,3244,54400,176.5
3001,3244,55600,180.4
3011,3244,55000,178.4
3021,3248,55400,179.9
3031,3244,55000,178.4
3041,3248,55200,179.3
3051,3244,55600,180.4
3061,3244,54500,176.8
3071,3248,56000,181.9
3081,3244,54500,176.8
3091,3248,56000,181.9
3101,3244,54400,176.5
3111,3244,56100,182.0
3121,3244,54500,176.8
3131,3248,56100,182.2
3141,3244,54500,176.8
3151,3244,55800,181.0
3161,3244,54900,178.1
3171,3244,55400,179.7
3181,3244,55100,178.7
3191,3244,55300,179.4
3201,3244,55400,179.7
3211,3244,54500,176.8
3221,3244,56000,181.7
3231,3244,54500,176.8
3241,3248,56000,181.9
3251,3244,54400,176.5
3261,3244,56000,181.7
3271,3244,54500,176.8
3281,3244,56000,181.7
3291,3244,54500,176.8
3301,3248,55900,181.6
3311,3248,54800,178.0
3321,3120,73800,230.3
3331,3244,55100,178.7
3341,3244,55400,179.7
