ms,mV,µA,p_mW
# meta, firmware=TXSD_ModeC2prime_1210, trial_index=auto, adv_interval_ms=0, subject=modeC2prime_1210
12,3244,54600,177.1
21,3248,56100,182.2
31,3244,54600,177.1
41,3244,56100,182.0
51,3244,54600,177.1
61,3244,55500,180.0
71,3244,55200,179.1
81,3244,55500,180.0
91,3244,55100,178.7
101,3244,54700,177.4
111,3244,56100,182.0
121,3244,54600,177.1
131,3244,56000,181.7
141,3244,54500,176.8
151,3244,56100,182.0
161,3244,54600,177.1
171,3244,56000,181.7
181,3244,54500,176.8
191,3244,56200,182.3
201,3240,54600,176.9
211,3244,55500,180.0
221,3244,55100,178.7
231,3244,55500,180.0
241,3244,55200,179.1
251,3244,54700,177.4
261,3244,56100,182.0
271,3244,54600,177.1
281,3248,56100,182.2
291,3244,54600,177.1
301,3244,56100,182.0
311,3244,54500,176.8
321,3244,56100,182.0
331,3244,54600,177.1
341,3248,56100,182.2
351,3244,54500,176.8
361,3244,55500,180.0
371,3244,55100,178.7
381,3244,55400,179.7
391,3244,55200,179.1
401,3244,54700,177.4
411,3244,56000,181.7
421,3244,54600,177.1
431,3244,56100,182.0
441,3244,54500,176.8
451,3244,56100,182.0
461,3244,54600,177.1
471,3244,56100,182.0
481,3244,54600,177.1
491,3244,56100,182.0
501,3244,54500,176.8
511,3244,55600,180.4
521,3244,55100,178.7
531,3244,55500,180.0
541,3244,55200,179.1
551,3244,54700,177.4
561,3244,55900,181.3
571,3244,54500,176.8
581,3244,56100,182.0
591,3244,54600,177.1
601,3244,56100,182.0
611,3244,54500,176.8
621,3244,56100,182.0
631,3244,54500,176.8
641,3244,56000,181.7
651,3244,54500,176.8
661,3244,55600,180.4
671,3244,55100,178.7
681,3244,55400,179.7
691,3244,55100,178.7
701,3244,54800,177.8
711,3244,55900,181.3
721,3244,54600,177.1
731,3244,56100,182.0
741,3244,54500,176.8
751,3244,56100,182.0
761,3244,54500,176.8
771,3244,56100,182.0
781,3244,54500,176.8
791,3244,56100,182.0
801,3244,54500,176.8
811,3244,55500,180.0
821,3244,55100,178.7
831,3244,55400,179.7
841,3244,55100,178.7
851,3244,55000,178.4
861,3244,55900,181.3
871,3244,54600,177.1
881,3244,56100,182.0
891,3244,54600,177.1
901,3244,56100,182.0
911,3244,54500,176.8
921,3244,56100,182.0
931,3244,54500,176.8
941,3244,56100,182.0
951,3244,54600,177.1
961,3244,55700,180.7
971,3244,55100,178.7
981,3244,55500,180.0
991,3244,55200,179.1
1001,3244,55000,178.4
1011,3244,55900,181.3
1021,3244,54600,177.1
1031,3244,56100,182.0
1041,3244,54500,176.8
1051,3244,56100,182.0
1061,3244,54600,177.1
1071,3244,56200,182.3
1081,3244,54600,177.1
1091,3244,56100,182.0
1101,3240,54600,176.9
1111,3244,55700,180.7
1121,3244,55100,178.7
1131,3244,55500,180.0
1141,3244,55200,179.1
1151,3244,55100,178.7
1161,3244,55800,181.0
1171,3244,54500,176.8
1181,3244,56100,182.0
1191,3244,54600,177.1
1201,3244,56200,182.3
1211,3244,54600,177.1
1221,3244,56100,182.0
1231,3244,54500,176.8
1241,3248,56200,182.5
1251,3244,54600,177.1
1261,3244,55700,180.7
1271,3244,55100,178.7
1281,3244,55500,180.0
1291,3244,55200,179.1
1301,3244,55200,179.1
1311,3244,55800,181.0
1321,3244,54600,177.1
1331,3248,56100,182.2
