ms,mV,µA,p_mW
# meta, firmware=TXSD_ModeC2prime_1210, trial_index=auto, adv_interval_ms=0, subject=modeC2prime_1210
12,3244,55300,179.4
21,3244,54300,176.1
31,3244,55900,181.3
41,3244,54300,176.1
51,3244,55800,181.0
61,3244,54400,176.5
71,3244,55900,181.3
81,3244,54300,176.1
91,3244,55900,181.3
101,3244,54400,176.5
111,3248,55900,181.6
121,3244,54400,176.5
131,3244,55300,179.4
141,3244,54900,178.1
151,3244,55300,179.4
161,3244,55000,178.4
171,3244,54500,176.8
181,3244,55800,181.0
191,3244,54400,176.5
201,3244,55900,181.3
211,3244,54400,176.5
221,3244,56000,181.7
231,3244,54300,176.1
241,3244,55800,181.0
251,3244,54300,176.1
261,3244,55900,181.3
271,3244,54400,176.5
281,3244,55400,179.7
291,3244,54900,178.1
301,3244,55300,179.4
311,3244,55000,178.4
321,3244,55100,178.7
331,3244,55500,180.0
341,3144,178100,559.9
351,3244,55800,181.0
361,3244,54400,176.5
371,3244,55900,181.3
381,3244,54300,176.1
391,3248,55900,181.6
401,3244,54400,176.5
411,3244,55900,181.3
421,3244,54300,176.1
431,3244,55900,181.3
441,3244,54600,177.1
451,3244,55300,179.4
461,3244,55000,178.4
471,3244,55300,179.4
481,3244,55000,178.4
491,3244,54500,176.8
501,3248,55800,181.2
511,3244,54300,176.1
521,3244,55900,181.3
531,3244,54300,176.1
541,3244,55900,181.3
551,3244,54300,176.1
561,3248,55900,181.6
571,3244,54400,176.5
581,3244,56000,181.7
591,3244,54400,176.5
601,3244,55400,179.7
611,3244,54900,178.1
621,3244,55300,179.4
631,3244,55000,178.4
641,3244,54800,177.8
651,3244,55700,180.7
661,3244,54400,176.5
671,3244,55800,181.0
681,3244,54300,176.1
691,3248,55900,181.6
701,3244,54300,176.1
711,3244,55900,181.3
721,3244,54300,176.1
731,3244,55900,181.3
741,3244,54300,176.1
751,3248,55700,180.9
761,3244,54700,177.4
771,3244,55300,179.4
781,3244,55000,178.4
791,3244,55300,179.4
801,3244,55100,178.7
811,3244,54400,176.5
821,3248,55900,181.6
831,3244,54300,176.1
841,3244,55900,181.3
851,3244,54300,176.1
861,3244,55900,181.3
871,3244,54400,176.5
881,3244,55900,181.3
891,3244,54300,176.1
901,3244,55800,181.0
911,3244,54400,176.5
921,3244,55300,179.4
931,3244,55000,178.4
941,3244,55300,179.4
951,3244,55000,178.4
961,3244,54600,177.1
971,3244,55700,180.7
981,3244,54300,176.1
991,3248,55900,181.6
1001,3244,54400,176.5
1011,3244,55900,181.3
1021,3244,54300,176.1
1031,3248,55900,181.6
1041,3244,54300,176.1
1051,3244,55900,181.3
1061,3244,54300,176.1
1071,3248,55600,180.6
1081,3244,54800,177.8
1091,3244,55300,179.4
1101,3244,54900,178.1
1111,3244,55200,179.1
1121,3244,55300,179.4
1131,3244,54400,176.5
1141,3244,55900,181.3
1151,3244,54400,176.5
1161,3244,55900,181.3
1171,3244,54400,176.5
1181,3244,55900,181.3
1191,3244,54400,176.5
1201,3244,55900,181.3
1211,3244,54300,176.1
1221,3244,55900,181.3
1231,3244,54400,176.5
1241,3244,55300,179.4
1251,3244,55000,178.4
1261,3244,55200,179.1
1271,3244,55000,178.4
1281,3244,54500,176.8
1291,3244,55800,181.0
1301,3244,54400,176.5
1311,3244,55900,181.3
1321,3244,54400,176.5
1331,3244,55900,181.3
1341,3244,54300,176.1
1351,3248,55900,181.6
1361,3244,54300,176.1
1371,3244,55900,181.3
1381,3244,54300,176.1
1391,3244,55400,179.7
1401,3244,54800,177.8
1411,3244,55300,179.4
1421,3244,54900,178.1
1431,3244,55000,178.4
1441,3244,55500,180.0
1451,3244,54400,176.5
1461,3244,55900,181.3
1471,3244,54400,176.5
1481,3244,55900,181.3
1491,3244,54400,176.5
1501,3244,55900,181.3
1511,3244,54400,176.5
1521,3244,55900,181.3
1531,3244,54300,176.1
1541,3244,55900,181.3
1551,3244,54600,177.1
1561,3244,55300,179.4
1571,3244,55000,178.4
1581,3244,55200,179.1
1591,3244,55000,178.4
1601,3244,54400,176.5
1611,3244,55800,181.0
1621,3244,54300,176.1
1631,3244,55900,181.3
1641,3244,54400,176.5
1651,3244,55900,181.3
1661,3244,54300,176.1
1671,3244,55900,181.3
1681,3244,54400,176.5
1691,3244,55900,181.3
1701,3244,54300,176.1
1711,3244,55400,179.7
1721,3244,54900,178.1
1731,3244,55300,179.4
1741,3244,55000,178.4
1751,3244,54800,177.8
1761,3244,55600,180.4
1771,3244,54400,176.5
1781,3244,55900,181.3
1793,3244,54300,176.1
1801,3244,55800,181.0
1811,3244,54300,176.1
1821,3248,55900,181.6
1831,3244,54400,176.5
1841,3244,55800,181.0
1851,3244,54400,176.5
1861,3244,55800,181.0
1871,3244,54700,177.4
1881,3244,55300,179.4
1891,3244,55000,178.4
1901,3244,55300,179.4
1911,3244,55100,178.7
1921,3244,54400,176.5
1931,3244,55900,181.3
1941,3244,54300,176.1
1951,3244,55800,181.0
1961,3244,54300,176.1
