ms,event,rssi,seq,label,addr,mfd
# meta, firmware=RX_UCCS_D4B_SCAN90, buf_size=512
# meta, scan_interval_ms=100.0, scan_window_ms=90.0
# condition_label=F4-01-500
717,ADV,-28,5,F4-01-500,e0:5a:1b:15:c4:ca,5_F4-01-500
1226,ADV,-29,10,F4-01-500,e0:5a:1b:15:c4:ca,10_F4-01-500
1740,ADV,-30,15,F4-00-500,e0:5a:1b:15:c4:ca,15_F4-00-500
2233,ADV,-30,20,F4-00-500,e0:5a:1b:15:c4:ca,20_F4-00-500
2735,ADV,-31,25,F4-00-500,e0:5a:1b:15:c4:ca,25_F4-00-500
3237,ADV,-33,30,F4-00-500,e0:5a:1b:15:c4:ca,30_F4-00-500
3741,ADV,-31,35,F4-00-500,e0:5a:1b:15:c4:ca,35_F4-00-500
4252,ADV,-31,40,F4-00-500,e0:5a:1b:15:c4:ca,40_F4-00-500
5269,ADV,-40,50,F4-00-500,e0:5a:1b:15:c4:ca,50_F4-00-500
5769,ADV,-41,55,F4-00-500,e0:5a:1b:15:c4:ca,55_F4-00-500
6279,ADV,-41,60,F4-00-500,e0:5a:1b:15:c4:ca,60_F4-00-500
6801,ADV,-41,65,F4-00-500,e0:5a:1b:15:c4:ca,65_F4-00-500
7278,ADV,-41,70,F4-00-500,e0:5a:1b:15:c4:ca,70_F4-00-500
7788,ADV,-42,75,F4-00-500,e0:5a:1b:15:c4:ca,75_F4-00-500
8294,ADV,-28,80,F4-00-500,e0:5a:1b:15:c4:ca,80_F4-00-500
9325,ADV,-29,90,F4-06-500,e0:5a:1b:15:c4:ca,90_F4-06-500
9818,ADV,-29,95,F4-07-500,e0:5a:1b:15:c4:ca,95_F4-07-500
10323,ADV,-28,100,F4-11-500,e0:5a:1b:15:c4:ca,100_F4-11-500
11848,ADV,-32,115,F4-11-500,e0:5a:1b:15:c4:ca,115_F4-11-500
12352,ADV,-31,120,F4-10-500,e0:5a:1b:15:c4:ca,120_F4-10-500
12854,ADV,-31,125,F4-10-500,e0:5a:1b:15:c4:ca,125_F4-10-500
13366,ADV,-30,130,F4-10-500,e0:5a:1b:15:c4:ca,130_F4-10-500
13861,ADV,-30,135,F4-10-500,e0:5a:1b:15:c4:ca,135_F4-10-500
14371,ADV,-41,140,F4-10-500,e0:5a:1b:15:c4:ca,140_F4-10-500
15383,ADV,-42,150,F4-10-500,e0:5a:1b:15:c4:ca,150_F4-10-500
15890,ADV,-40,155,F4-10-500,e0:5a:1b:15:c4:ca,155_F4-10-500
16896,ADV,-42,165,F4-10-500,e0:5a:1b:15:c4:ca,165_F4-10-500
17899,ADV,-29,175,F4-10-500,e0:5a:1b:15:c4:ca,175_F4-10-500
18407,ADV,-29,180,F4-10-500,e0:5a:1b:15:c4:ca,180_F4-10-500
18910,ADV,-29,185,F4-10-500,e0:5a:1b:15:c4:ca,185_F4-10-500
19408,ADV,-29,190,F4-10-500,e0:5a:1b:15:c4:ca,190_F4-10-500
19915,ADV,-29,195,F4-10-500,e0:5a:1b:15:c4:ca,195_F4-10-500
20941,ADV,-31,205,F4-10-500,e0:5a:1b:15:c4:ca,205_F4-10-500
21441,ADV,-31,210,F4-10-500,e0:5a:1b:15:c4:ca,210_F4-10-500
21937,ADV,-31,215,F4-10-500,e0:5a:1b:15:c4:ca,215_F4-10-500
22448,ADV,-30,220,F4-10-500,e0:5a:1b:15:c4:ca,220_F4-10-500
22960,ADV,-31,225,F4-10-500,e0:5a:1b:15:c4:ca,225_F4-10-500
24468,ADV,-40,240,F4-10-500,e0:5a:1b:15:c4:ca,240_F4-10-500
24980,ADV,-41,245,F4-06-500,e0:5a:1b:15:c4:ca,245_F4-06-500
25482,ADV,-40,250,F4-06-500,e0:5a:1b:15:c4:ca,250_F4-06-500
26000,ADV,-41,255,F4-06-500,e0:5a:1b:15:c4:ca,255_F4-06-500
26493,ADV,-41,260,F4-06-500,e0:5a:1b:15:c4:ca,260_F4-06-500
27505,ADV,-29,270,F4-06-500,e0:5a:1b:15:c4:ca,270_F4-06-500
28020,ADV,-29,275,F4-06-500,e0:5a:1b:15:c4:ca,275_F4-06-500
28527,ADV,-28,280,F4-06-500,e0:5a:1b:15:c4:ca,280_F4-06-500
29533,ADV,-29,290,F4-06-500,e0:5a:1b:15:c4:ca,290_F4-06-500
30542,ADV,-31,300,F4-06-500,e0:5a:1b:15:c4:ca,300_F4-06-500
31044,ADV,-31,305,F4-06-500,e0:5a:1b:15:c4:ca,305_F4-06-500
32065,ADV,-30,315,F4-06-500,e0:5a:1b:15:c4:ca,315_F4-06-500
32568,ADV,-31,320,F4-06-500,e0:5a:1b:15:c4:ca,320_F4-06-500
33580,ADV,-38,330,F4-06-500,e0:5a:1b:15:c4:ca,330_F4-06-500
34096,ADV,-39,335,F4-06-500,e0:5a:1b:15:c4:ca,335_F4-06-500
34592,ADV,-38,340,F4-07-500,e0:5a:1b:15:c4:ca,340_F4-07-500
35119,ADV,-38,345,F4-07-500,e0:5a:1b:15:c4:ca,345_F4-07-500
35608,ADV,-37,350,F4-07-500,e0:5a:1b:15:c4:ca,350_F4-07-500
36619,ADV,-29,360,F4-07-500,e0:5a:1b:15:c4:ca,360_F4-07-500
37122,ADV,-28,365,F4-11-500,e0:5a:1b:15:c4:ca,365_F4-11-500
37628,ADV,-29,370,F4-11-500,e0:5a:1b:15:c4:ca,370_F4-11-500
38133,ADV,-28,375,F4-11-500,e0:5a:1b:15:c4:ca,375_F4-11-500
38630,ADV,-29,380,F4-04-500,e0:5a:1b:15:c4:ca,380_F4-04-500
39145,ADV,-28,385,F4-04-500,e0:5a:1b:15:c4:ca,385_F4-04-500
39650,ADV,-30,390,F4-04-500,e0:5a:1b:15:c4:ca,390_F4-04-500
40154,ADV,-31,395,F4-04-500,e0:5a:1b:15:c4:ca,395_F4-04-500
40661,ADV,-30,400,F4-04-500,e0:5a:1b:15:c4:ca,400_F4-04-500
41168,ADV,-31,405,F4-04-500,e0:5a:1b:15:c4:ca,405_F4-04-500
41669,ADV,-31,410,F4-04-500,e0:5a:1b:15:c4:ca,410_F4-04-500
42179,ADV,-32,415,F4-04-500,e0:5a:1b:15:c4:ca,415_F4-04-500
43188,ADV,-41,425,F4-04-500,e0:5a:1b:15:c4:ca,425_F4-04-500
43697,ADV,-41,430,F4-10-500,e0:5a:1b:15:c4:ca,430_F4-10-500
44202,ADV,-40,435,F4-10-500,e0:5a:1b:15:c4:ca,435_F4-10-500
44708,ADV,-42,440,F4-10-500,e0:5a:1b:15:c4:ca,440_F4-10-500
45210,ADV,-42,445,F4-10-500,e0:5a:1b:15:c4:ca,445_F4-10-500
46220,ADV,-29,455,F4-10-500,e0:5a:1b:15:c4:ca,455_F4-10-500
46728,ADV,-29,460,F4-10-500,e0:5a:1b:15:c4:ca,460_F4-10-500
47240,ADV,-29,465,F4-10-500,e0:5a:1b:15:c4:ca,465_F4-10-500
47737,ADV,-30,470,F4-10-500,e0:5a:1b:15:c4:ca,470_F4-10-500
48255,ADV,-30,475,F4-10-500,e0:5a:1b:15:c4:ca,475_F4-10-500
48749,ADV,-28,480,F4-10-500,e0:5a:1b:15:c4:ca,480_F4-10-500
49260,ADV,-31,485,F4-10-500,e0:5a:1b:15:c4:ca,485_F4-10-500
49763,ADV,-31,490,F4-10-500,e0:5a:1b:15:c4:ca,490_F4-10-500
50280,ADV,-31,495,F4-10-500,e0:5a:1b:15:c4:ca,495_F4-10-500
50779,ADV,-31,500,F4-10-500,e0:5a:1b:15:c4:ca,500_F4-10-500
51283,ADV,-31,505,F4-10-500,e0:5a:1b:15:c4:ca,505_F4-10-500
52305,ADV,-41,515,F4-10-500,e0:5a:1b:15:c4:ca,515_F4-10-500
52803,ADV,-41,520,F4-10-500,e0:5a:1b:15:c4:ca,520_F4-10-500
53818,ADV,-42,535,F4-10-500,e0:5a:1b:15:c4:ca,535_F4-10-500
54342,ADV,-41,540,F4-10-500,e0:5a:1b:15:c4:ca,540_F4-10-500
55335,ADV,-28,550,F4-10-500,e0:5a:1b:15:c4:ca,550_F4-10-500
55852,ADV,-28,555,F4-10-500,e0:5a:1b:15:c4:ca,555_F4-10-500
56364,ADV,-28,560,F4-10-500,e0:5a:1b:15:c4:ca,560_F4-10-500
56860,ADV,-28,565,F4-10-500,e0:5a:1b:15:c4:ca,565_F4-10-500
57355,ADV,-28,570,F4-10-500,e0:5a:1b:15:c4:ca,570_F4-10-500
