ms,event,rssi,seq,label,addr,mfd
# meta, firmware=RX_MODEC2P_1210, buf_size=512
14,ADV,-43,5,9,e0:5a:1b:15:c4:ca,0005_9
107,ADV,-47,6,9,e0:5a:1b:15:c4:ca,0006_9
217,ADV,-48,7,9,e0:5a:1b:15:c4:ca,0007_9
320,ADV,-44,8,9,e0:5a:1b:15:c4:ca,0008_9
417,ADV,-47,9,9,e0:5a:1b:15:c4:ca,0009_9
533,ADV,-50,10,9,e0:5a:1b:15:c4:ca,0010_9
631,ADV,-42,11,9,e0:5a:1b:15:c4:ca,0011_9
735,ADV,-45,12,9,e0:5a:1b:15:c4:ca,0012_9
950,ADV,-50,14,9,e0:5a:1b:15:c4:ca,0014_9
1058,ADV,-45,15,9,e0:5a:1b:15:c4:ca,0015_9
1162,ADV,-46,16,9,e0:5a:1b:15:c4:ca,0016_9
1270,ADV,-53,17,9,e0:5a:1b:15:c4:ca,0017_9
1481,ADV,-43,20,9,e0:5a:1b:15:c4:ca,0020_9
1586,ADV,-50,21,9,e0:5a:1b:15:c4:ca,0021_9
1795,ADV,-43,23,9,e0:5a:1b:15:c4:ca,0023_9
1898,ADV,-45,24,9,e0:5a:1b:15:c4:ca,0024_9
2111,ADV,-42,26,9,e0:5a:1b:15:c4:ca,0026_9
2231,ADV,-45,27,9,e0:5a:1b:15:c4:ca,0027_9
2324,ADV,-50,28,9,e0:5a:1b:15:c4:ca,0028_9
2425,ADV,-44,29,9,e0:5a:1b:15:c4:ca,0029_9
2523,ADV,-45,30,9,e0:5a:1b:15:c4:ca,0030_9
2636,ADV,-51,31,9,e0:5a:1b:15:c4:ca,0031_9
2746,ADV,-53,32,9,e0:5a:1b:15:c4:ca,0032_9
2845,ADV,-44,33,9,e0:5a:1b:15:c4:ca,0033_9
2953,ADV,-46,34,9,e0:5a:1b:15:c4:ca,0034_9
3072,ADV,-51,35,9,e0:5a:1b:15:c4:ca,0035_9
3156,ADV,-43,36,9,e0:5a:1b:15:c4:ca,0036_9
3362,ADV,-50,38,9,e0:5a:1b:15:c4:ca,0038_9
3463,ADV,-42,39,9,e0:5a:1b:15:c4:ca,0039_9
3566,ADV,-46,40,9,e0:5a:1b:15:c4:ca,0040_9
3672,ADV,-50,41,9,e0:5a:1b:15:c4:ca,0041_9
3776,ADV,-44,43,9,e0:5a:1b:15:c4:ca,0043_9
3881,ADV,-44,44,9,e0:5a:1b:15:c4:ca,0044_9
4104,ADV,-50,46,9,e0:5a:1b:15:c4:ca,0046_9
4206,ADV,-45,47,9,e0:5a:1b:15:c4:ca,0047_9
4313,ADV,-47,48,5,e0:5a:1b:15:c4:ca,0048_5
4436,ADV,-50,49,5,e0:5a:1b:15:c4:ca,0049_5
4522,ADV,-46,50,5,e0:5a:1b:15:c4:ca,0050_5
4623,ADV,-47,51,5,e0:5a:1b:15:c4:ca,0051_5
4733,ADV,-48,52,5,e0:5a:1b:15:c4:ca,0052_5
4836,ADV,-43,53,5,e0:5a:1b:15:c4:ca,0053_5
4933,ADV,-46,54,5,e0:5a:1b:15:c4:ca,0054_5
5144,ADV,-50,56,5,e0:5a:1b:15:c4:ca,0056_5
5253,ADV,-45,57,5,e0:5a:1b:15:c4:ca,0057_5
5469,ADV,-51,59,5,e0:5a:1b:15:c4:ca,0059_5
5574,ADV,-44,61,5,e0:5a:1b:15:c4:ca,0061_5
5686,ADV,-46,62,5,e0:5a:1b:15:c4:ca,0062_5
5895,ADV,-51,64,5,e0:5a:1b:15:c4:ca,0064_5
5995,ADV,-43,65,5,e0:5a:1b:15:c4:ca,0065_5
6210,ADV,-51,67,5,e0:5a:1b:15:c4:ca,0067_5
6320,ADV,-44,68,5,e0:5a:1b:15:c4:ca,0068_5
6415,ADV,-46,69,5,e0:5a:1b:15:c4:ca,0069_5
6523,ADV,-50,70,5,e0:5a:1b:15:c4:ca,0070_5
6636,ADV,-45,71,5,e0:5a:1b:15:c4:ca,0071_5
6731,ADV,-46,72,5,e0:5a:1b:15:c4:ca,0072_5
6835,ADV,-49,73,5,e0:5a:1b:15:c4:ca,0073_5
6936,ADV,-43,74,5,e0:5a:1b:15:c4:ca,0074_5
7041,ADV,-43,75,5,e0:5a:1b:15:c4:ca,0075_5
7146,ADV,-46,76,5,e0:5a:1b:15:c4:ca,0076_5
7257,ADV,-50,77,5,e0:5a:1b:15:c4:ca,0077_5
7360,ADV,-44,78,5,e0:5a:1b:15:c4:ca,0078_5
7472,ADV,-47,79,5,e0:5a:1b:15:c4:ca,0079_5
7580,ADV,-54,81,5,e0:5a:1b:15:c4:ca,0081_5
7685,ADV,-46,82,5,e0:5a:1b:15:c4:ca,0082_5
7791,ADV,-45,83,8,e0:5a:1b:15:c4:ca,0083_8
7892,ADV,-45,84,8,e0:5a:1b:15:c4:ca,0084_8
7998,ADV,-50,85,8,e0:5a:1b:15:c4:ca,0085_8
8098,ADV,-45,86,8,e0:5a:1b:15:c4:ca,0086_8
8205,ADV,-45,87,8,e0:5a:1b:15:c4:ca,0087_8
8308,ADV,-49,88,8,e0:5a:1b:15:c4:ca,0088_8
8415,ADV,-46,89,8,e0:5a:1b:15:c4:ca,0089_8
8516,ADV,-47,90,8,e0:5a:1b:15:c4:ca,0090_8
8620,ADV,-48,91,8,e0:5a:1b:15:c4:ca,0091_8
8725,ADV,-46,92,8,e0:5a:1b:15:c4:ca,0092_8
8942,ADV,-46,94,8,e0:5a:1b:15:c4:ca,0094_8
9052,ADV,-51,95,8,e0:5a:1b:15:c4:ca,0095_8
9152,ADV,-46,96,8,e0:5a:1b:15:c4:ca,0096_8
9357,ADV,-50,98,8,e0:5a:1b:15:c4:ca,0098_8
9457,ADV,-45,99,8,e0:5a:1b:15:c4:ca,0099_8
9559,ADV,-47,100,8,e0:5a:1b:15:c4:ca,0100_8
9662,ADV,-50,101,8,e0:5a:1b:15:c4:ca,0101_8
9764,ADV,-45,102,8,e0:5a:1b:15:c4:ca,0102_8
9870,ADV,-47,103,8,e0:5a:1b:15:c4:ca,0103_8
9986,ADV,-50,105,8,e0:5a:1b:15:c4:ca,0105_8
10198,ADV,-46,107,8,e0:5a:1b:15:c4:ca,0107_8
10302,ADV,-48,108,8,e0:5a:1b:15:c4:ca,0108_8
10413,ADV,-49,109,8,e0:5a:1b:15:c4:ca,0109_8
10525,ADV,-45,110,8,e0:5a:1b:15:c4:ca,0110_8
10619,ADV,-47,111,8,e0:5a:1b:15:c4:ca,0111_8
10729,ADV,-51,112,8,e0:5a:1b:15:c4:ca,0112_8
10835,ADV,-46,113,8,e0:5a:1b:15:c4:ca,0113_8
10935,ADV,-96,114,8,e0:5a:1b:15:c4:ca,0114_8
11242,ADV,-44,117,8,e0:5a:1b:15:c4:ca,0117_8
11346,ADV,-46,118,8,e0:5a:1b:15:c4:ca,0118_8
11564,ADV,-43,120,8,e0:5a:1b:15:c4:ca,0120_8
11671,ADV,-46,121,8,e0:5a:1b:15:c4:ca,0121_8
11777,ADV,-51,123,8,e0:5a:1b:15:c4:ca,0123_8
11882,ADV,-45,124,8,e0:5a:1b:15:c4:ca,0124_8
11982,ADV,-46,125,8,e0:5a:1b:15:c4:ca,0125_8
12195,ADV,-50,127,8,e0:5a:1b:15:c4:ca,0127_8
12296,ADV,-45,128,8,e0:5a:1b:15:c4:ca,0128_8
12398,ADV,-46,129,8,e0:5a:1b:15:c4:ca,0129_8
12510,ADV,-53,130,8,e0:5a:1b:15:c4:ca,0130_8
12612,ADV,-45,131,8,e0:5a:1b:15:c4:ca,0131_8
12710,ADV,-46,132,8,e0:5a:1b:15:c4:ca,0132_8
12825,ADV,-50,133,8,e0:5a:1b:15:c4:ca,0133_8
