ms,mV,µA,p_mW
# meta, firmware=TXSD_1201, trial_index=auto, adv_interval_ms=0
12,3244,56400,183.0
21,3244,54900,178.1
31,3248,56400,183.2
41,3244,54800,177.8
51,3140,164000,515.0
61,3244,54900,178.1
71,3248,56400,183.2
81,3244,55400,179.7
91,3244,55700,180.7
101,3244,55400,179.7
111,3244,55700,180.7
121,3244,56200,182.3
131,3244,55000,178.4
141,3248,56300,182.9
151,3244,54900,178.1
161,3092,139500,431.3
171,3244,54900,178.1
181,3244,56400,183.0
191,3244,54800,177.8
201,3244,56300,182.6
211,3244,54800,177.8
221,3248,56300,182.9
231,3244,55400,179.7
241,3244,55700,180.7
251,3244,55400,179.7
261,3136,146600,459.7
271,3244,56300,182.6
281,3244,54900,178.1
291,3248,56300,182.9
301,3244,54900,178.1
311,3244,56300,182.6
321,3244,54900,178.1
331,3244,56400,183.0
341,3244,54900,178.1
351,3244,56400,183.0
361,3244,55000,178.4
371,3084,112500,347.0
381,3244,55500,180.0
391,3244,55700,180.7
401,3244,55600,180.4
411,3244,55600,180.4
421,3244,56000,181.7
431,3244,54800,177.8
441,3248,56400,183.2
451,3244,54800,177.8
461,3244,56400,183.0
471,3232,159500,515.5
481,3244,56400,183.0
491,3244,54800,177.8
501,3248,56400,183.2
511,3244,55200,179.1
521,3244,55900,181.3
531,3244,55400,179.7
541,3244,55800,181.0
551,3244,55900,181.3
561,3244,55200,179.1
571,3244,56100,182.0
581,3148,178900,563.2
591,3248,56300,182.9
601,3244,54800,177.8
611,3244,56300,182.6
621,3244,54800,177.8
631,3244,56400,183.0
641,3244,54800,177.8
651,3244,56400,183.0
661,3244,55400,179.7
671,3244,55800,181.0
681,3092,133500,412.8
691,3244,55800,181.0
701,3244,56200,182.3
711,3244,55000,178.4
721,3248,56300,182.9
731,3244,54800,177.8
741,3244,56400,183.0
751,3244,54800,177.8
761,3244,56300,182.6
771,3244,54800,177.8
781,3140,143500,450.6
791,3244,54900,178.1
801,3244,56400,183.0
811,3244,55500,180.0
821,3244,55800,181.0
831,3244,55400,179.7
841,3244,55700,180.7
851,3244,56300,182.6
861,3244,54900,178.1
871,3244,56300,182.6
881,3244,54900,178.1
891,3140,142100,446.2
901,3244,54800,177.8
911,3244,56400,183.0
