ms,mV,µA,p_mW
# meta, firmware=TXSD_1201, trial_index=auto, adv_interval_ms=0
12,3240,54700,177.2
21,3244,56300,182.6
31,3244,54800,177.8
41,3136,142400,446.6
51,3244,55400,179.7
61,3244,55800,181.0
71,3244,55400,179.7
81,3244,55600,180.4
91,3244,55500,180.0
101,3240,54800,177.6
111,3244,56300,182.6
121,3240,54700,177.2
131,3244,56300,182.6
141,3244,54700,177.4
151,3200,157200,503.0
161,3244,54700,177.4
171,3244,56300,182.6
181,3240,55000,178.2
191,3244,56100,182.0
201,3244,55400,179.7
211,3244,55600,180.4
221,3244,55300,179.4
231,3244,55600,180.4
241,3244,55700,180.7
251,3240,54800,177.6
261,3140,136400,428.3
271,3244,54700,177.4
281,3244,56300,182.6
291,3244,54700,177.4
301,3244,56300,182.6
311,3240,54700,177.2
321,3244,56300,182.6
331,3240,55100,178.5
341,3244,56000,181.7
351,3244,55400,179.7
361,3244,55700,180.7
371,3084,138200,426.2
381,3244,55400,179.7
391,3244,56000,181.7
401,3240,54700,177.2
411,3244,56200,182.3
421,3244,54800,177.8
431,3244,56300,182.6
441,3244,54700,177.4
451,3244,56300,182.6
461,3244,54800,177.8
471,3244,56300,182.6
481,3240,55300,179.2
491,3244,55800,181.0
501,3244,55400,179.7
511,3244,55700,180.7
521,3244,55300,179.4
531,3244,55200,179.1
541,3244,56000,181.7
551,3244,54700,177.4
561,3244,56300,182.6
571,3240,54700,177.2
581,3136,142600,447.2
591,3240,54700,177.2
601,3240,56300,182.4
611,3240,54800,177.6
621,3244,56300,182.6
631,3244,55300,179.4
641,3244,55800,181.0
651,3244,55400,179.7
661,3244,55700,180.7
671,3244,55300,179.4
681,3120,146900,458.3
691,3244,56100,182.0
701,3244,54800,177.8
711,3244,56300,182.6
721,3240,54800,177.6
731,3244,56300,182.6
741,3244,54700,177.4
751,3244,56300,182.6
761,3240,54700,177.2
771,3244,56300,182.6
781,3244,55200,179.1
791,3108,148900,462.8
801,3244,55300,179.4
811,3244,55600,180.4
821,3244,55300,179.4
831,3244,55000,178.4
841,3244,56200,182.3
851,3244,54800,177.8
861,3244,56300,182.6
871,3240,54700,177.2
881,3244,56300,182.6
891,3240,54700,177.2
901,3176,56700,180.1
911,3244,54700,177.4
921,3244,56300,182.6
931,3240,55300,179.2
941,3244,55700,180.7
