ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_B, trial_index=3, adv_interval_ms=100
14,ADV,-41,e0:5a:1b:15:c4:ca,MF0123
122,ADV,-47,e0:5a:1b:15:c4:ca,MF0000
223,ADV,-36,e0:5a:1b:15:c4:ca,MF0000
328,ADV,-41,e0:5a:1b:15:c4:ca,MF0000
449,ADV,-47,e0:5a:1b:15:c4:ca,MF0000
534,ADV,-36,e0:5a:1b:15:c4:ca,MF0000
635,ADV,-41,e0:5a:1b:15:c4:ca,MF0000
746,ADV,-47,e0:5a:1b:15:c4:ca,MF0000
842,ADV,-35,e0:5a:1b:15:c4:ca,MF0000
950,ADV,-41,e0:5a:1b:15:c4:ca,MF0000
1161,ADV,-47,e0:5a:1b:15:c4:ca,MF0002
1267,ADV,-35,e0:5a:1b:15:c4:ca,MF0003
1490,ADV,-47,e0:5a:1b:15:c4:ca,MF0005
1589,ADV,-36,e0:5a:1b:15:c4:ca,MF0006
1681,ADV,-40,e0:5a:1b:15:c4:ca,MF0007
1788,ADV,-47,e0:5a:1b:15:c4:ca,MF0009
1899,ADV,-35,e0:5a:1b:15:c4:ca,MF000A
1988,ADV,-41,e0:5a:1b:15:c4:ca,MF000B
2097,ADV,-47,e0:5a:1b:15:c4:ca,MF000C
2207,ADV,-47,e0:5a:1b:15:c4:ca,MF000D
2305,ADV,-36,e0:5a:1b:15:c4:ca,MF000E
2407,ADV,-41,e0:5a:1b:15:c4:ca,MF000F
2516,ADV,-47,e0:5a:1b:15:c4:ca,MF0010
2618,ADV,-35,e0:5a:1b:15:c4:ca,MF0011
2721,ADV,-41,e0:5a:1b:15:c4:ca,MF0012
2833,ADV,-48,e0:5a:1b:15:c4:ca,MF0013
2939,ADV,-35,e0:5a:1b:15:c4:ca,MF0014
3043,ADV,-41,e0:5a:1b:15:c4:ca,MF0015
3273,ADV,-47,e0:5a:1b:15:c4:ca,MF0017
3362,ADV,-35,e0:5a:1b:15:c4:ca,MF0018
3467,ADV,-41,e0:5a:1b:15:c4:ca,MF0019
3585,ADV,-47,e0:5a:1b:15:c4:ca,MF001A
3681,ADV,-36,e0:5a:1b:15:c4:ca,MF001B
3782,ADV,-40,e0:5a:1b:15:c4:ca,MF001C
3889,ADV,-47,e0:5a:1b:15:c4:ca,MF001E
3988,ADV,-38,e0:5a:1b:15:c4:ca,MF001F
