ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_B, trial_index=4, adv_interval_ms=100
923,ADV,-35,e0:5a:1b:15:c4:ca,MF0000
1427,ADV,-43,e0:5a:1b:15:c4:ca,MF0000
1927,ADV,-40,e0:5a:1b:15:c4:ca,MF0000
2944,ADV,-44,e0:5a:1b:15:c4:ca,MF0000
3443,ADV,-40,e0:5a:1b:15:c4:ca,MF0000
4453,ADV,-43,e0:5a:1b:15:c4:ca,MF0000
4961,ADV,-40,e0:5a:1b:15:c4:ca,MF0001
5462,ADV,-35,e0:5a:1b:15:c4:ca,MF0002
6474,ADV,-35,e0:5a:1b:15:c4:ca,MF0004
6977,ADV,-43,e0:5a:1b:15:c4:ca,MF0005
7486,ADV,-40,e0:5a:1b:15:c4:ca,MF0006
8492,ADV,-43,e0:5a:1b:15:c4:ca,MF0008
9001,ADV,-41,e0:5a:1b:15:c4:ca,MF0009
9502,ADV,-35,e0:5a:1b:15:c4:ca,MF000A
10010,ADV,-43,e0:5a:1b:15:c4:ca,MF000B
10517,ADV,-41,e0:5a:1b:15:c4:ca,MF000C
12036,ADV,-40,e0:5a:1b:15:c4:ca,MF000F
12540,ADV,-43,e0:5a:1b:15:c4:ca,MF0010
13040,ADV,-39,e0:5a:1b:15:c4:ca,MF0011
13553,ADV,-38,e0:5a:1b:15:c4:ca,MF0012
14061,ADV,-43,e0:5a:1b:15:c4:ca,MF0013
14559,ADV,-39,e0:5a:1b:15:c4:ca,MF0014
15065,ADV,-35,e0:5a:1b:15:c4:ca,MF0015
15567,ADV,-42,e0:5a:1b:15:c4:ca,MF0016
16066,ADV,-41,e0:5a:1b:15:c4:ca,MF0017
16617,ADV,-43,e0:5a:1b:15:c4:ca,MF0018
17079,ADV,-42,e0:5a:1b:15:c4:ca,MF0019
17581,ADV,-39,e0:5a:1b:15:c4:ca,MF001A
18097,ADV,-44,e0:5a:1b:15:c4:ca,MF001B
18589,ADV,-41,e0:5a:1b:15:c4:ca,MF001C
19094,ADV,-38,e0:5a:1b:15:c4:ca,MF001D
19601,ADV,-44,e0:5a:1b:15:c4:ca,MF001E
20095,ADV,-40,e0:5a:1b:15:c4:ca,MF001F
21106,ADV,-43,e0:5a:1b:15:c4:ca,MF0021
21607,ADV,-41,e0:5a:1b:15:c4:ca,MF0022
22117,ADV,-35,e0:5a:1b:15:c4:ca,MF0023
23134,ADV,-39,e0:5a:1b:15:c4:ca,MF0025
23633,ADV,-45,e0:5a:1b:15:c4:ca,MF0026
24140,ADV,-40,e0:5a:1b:15:c4:ca,MF0027
25143,ADV,-45,e0:5a:1b:15:c4:ca,MF0029
25651,ADV,-41,e0:5a:1b:15:c4:ca,MF002A
26664,ADV,-44,e0:5a:1b:15:c4:ca,MF002C
27159,ADV,-40,e0:5a:1b:15:c4:ca,MF002D
27662,ADV,-38,e0:5a:1b:15:c4:ca,MF002E
28167,ADV,-44,e0:5a:1b:15:c4:ca,MF002F
28667,ADV,-41,e0:5a:1b:15:c4:ca,MF0030
29167,ADV,-35,e0:5a:1b:15:c4:ca,MF0031
30179,ADV,-36,e0:5a:1b:15:c4:ca,MF0033
30686,ADV,-43,e0:5a:1b:15:c4:ca,MF0034
31175,ADV,-40,e0:5a:1b:15:c4:ca,MF0035
31676,ADV,-35,e0:5a:1b:15:c4:ca,MF0036
32179,ADV,-44,e0:5a:1b:15:c4:ca,MF0037
32691,ADV,-39,e0:5a:1b:15:c4:ca,MF0038
33184,ADV,-35,e0:5a:1b:15:c4:ca,MF0039
33691,ADV,-43,e0:5a:1b:15:c4:ca,MF003A
34191,ADV,-41,e0:5a:1b:15:c4:ca,MF003B
34693,ADV,-35,e0:5a:1b:15:c4:ca,MF003C
35203,ADV,-43,e0:5a:1b:15:c4:ca,MF003D
35703,ADV,-41,e0:5a:1b:15:c4:ca,MF003E
36208,ADV,-35,e0:5a:1b:15:c4:ca,MF003F
37736,ADV,-42,e0:5a:1b:15:c4:ca,MF0042
38236,ADV,-39,e0:5a:1b:15:c4:ca,MF0043
38735,ADV,-34,e0:5a:1b:15:c4:ca,MF0044
39246,ADV,-42,e0:5a:1b:15:c4:ca,MF0045
39752,ADV,-40,e0:5a:1b:15:c4:ca,MF0046
40253,ADV,-35,e0:5a:1b:15:c4:ca,MF0047
40760,ADV,-42,e0:5a:1b:15:c4:ca,MF0048
41262,ADV,-40,e0:5a:1b:15:c4:ca,MF0049
41765,ADV,-34,e0:5a:1b:15:c4:ca,MF004A
42266,ADV,-43,e0:5a:1b:15:c4:ca,MF004B
42766,ADV,-40,e0:5a:1b:15:c4:ca,MF004C
43283,ADV,-44,e0:5a:1b:15:c4:ca,MF004D
43786,ADV,-41,e0:5a:1b:15:c4:ca,MF004E
44281,ADV,-35,e0:5a:1b:15:c4:ca,MF004F
44786,ADV,-46,e0:5a:1b:15:c4:ca,MF0050
45293,ADV,-39,e0:5a:1b:15:c4:ca,MF0051
45790,ADV,-34,e0:5a:1b:15:c4:ca,MF0052
46295,ADV,-43,e0:5a:1b:15:c4:ca,MF0053
46802,ADV,-40,e0:5a:1b:15:c4:ca,MF0054
47314,ADV,-35,e0:5a:1b:15:c4:ca,MF0055
47817,ADV,-44,e0:5a:1b:15:c4:ca,MF0056
48314,ADV,-40,e0:5a:1b:15:c4:ca,MF0057
48825,ADV,-43,e0:5a:1b:15:c4:ca,MF0058
49328,ADV,-40,e0:5a:1b:15:c4:ca,MF0059
49840,ADV,-35,e0:5a:1b:15:c4:ca,MF005A
50342,ADV,-43,e0:5a:1b:15:c4:ca,MF005B
50848,ADV,-40,e0:5a:1b:15:c4:ca,MF005C
51348,ADV,-34,e0:5a:1b:15:c4:ca,MF005D
51862,ADV,-43,e0:5a:1b:15:c4:ca,MF005E
52367,ADV,-40,e0:5a:1b:15:c4:ca,MF005F
52880,ADV,-43,e0:5a:1b:15:c4:ca,MF0061
53374,ADV,-40,e0:5a:1b:15:c4:ca,MF0062
53884,ADV,-35,e0:5a:1b:15:c4:ca,MF0063
54387,ADV,-43,e0:5a:1b:15:c4:ca,MF0064
54883,ADV,-39,e0:5a:1b:15:c4:ca,MF0065
55391,ADV,-35,e0:5a:1b:15:c4:ca,MF0066
55892,ADV,-43,e0:5a:1b:15:c4:ca,MF0067
56394,ADV,-39,e0:5a:1b:15:c4:ca,MF0068
56905,ADV,-34,e0:5a:1b:15:c4:ca,MF0069
57417,ADV,-43,e0:5a:1b:15:c4:ca,MF006A
57916,ADV,-40,e0:5a:1b:15:c4:ca,MF006B
58426,ADV,-45,e0:5a:1b:15:c4:ca,MF006C
58927,ADV,-39,e0:5a:1b:15:c4:ca,MF006D
