ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_B, trial_index=7, adv_interval_ms=100
44,ADV,-47,e0:5a:1b:15:c4:ca,MF0123
152,ADV,-36,e0:5a:1b:15:c4:ca,MF0000
253,ADV,-42,e0:5a:1b:15:c4:ca,MF0000
356,ADV,-47,e0:5a:1b:15:c4:ca,MF0000
457,ADV,-35,e0:5a:1b:15:c4:ca,MF0000
555,ADV,-42,e0:5a:1b:15:c4:ca,MF0000
766,ADV,-44,e0:5a:1b:15:c4:ca,MF0000
865,ADV,-36,e0:5a:1b:15:c4:ca,MF0000
979,ADV,-42,e0:5a:1b:15:c4:ca,MF0001
1082,ADV,-45,e0:5a:1b:15:c4:ca,MF0002
1186,ADV,-38,e0:5a:1b:15:c4:ca,MF0003
1290,ADV,-42,e0:5a:1b:15:c4:ca,MF0004
1395,ADV,-47,e0:5a:1b:15:c4:ca,MF0005
1496,ADV,-38,e0:5a:1b:15:c4:ca,MF0006
1599,ADV,-42,e0:5a:1b:15:c4:ca,MF0007
1706,ADV,-46,e0:5a:1b:15:c4:ca,MF0008
1803,ADV,-39,e0:5a:1b:15:c4:ca,MF0009
1912,ADV,-39,e0:5a:1b:15:c4:ca,MF000A
2018,ADV,-42,e0:5a:1b:15:c4:ca,MF000B
2123,ADV,-45,e0:5a:1b:15:c4:ca,MF000C
2226,ADV,-38,e0:5a:1b:15:c4:ca,MF000D
2337,ADV,-42,e0:5a:1b:15:c4:ca,MF000E
2437,ADV,-45,e0:5a:1b:15:c4:ca,MF000F
2550,ADV,-36,e0:5a:1b:15:c4:ca,MF0010
2640,ADV,-43,e0:5a:1b:15:c4:ca,MF0011
2751,ADV,-47,e0:5a:1b:15:c4:ca,MF0013
2969,ADV,-36,e0:5a:1b:15:c4:ca,MF0015
3083,ADV,-42,e0:5a:1b:15:c4:ca,MF0016
3184,ADV,-46,e0:5a:1b:15:c4:ca,MF0017
3286,ADV,-35,e0:5a:1b:15:c4:ca,MF0018
3392,ADV,-43,e0:5a:1b:15:c4:ca,MF0019
3495,ADV,-45,e0:5a:1b:15:c4:ca,MF001A
3598,ADV,-36,e0:5a:1b:15:c4:ca,MF001B
3705,ADV,-43,e0:5a:1b:15:c4:ca,MF001C
4011,ADV,-36,e0:5a:1b:15:c4:ca,MF001F
4115,ADV,-42,e0:5a:1b:15:c4:ca,MF0020
4233,ADV,-45,e0:5a:1b:15:c4:ca,MF0021
4333,ADV,-36,e0:5a:1b:15:c4:ca,MF0022
4439,ADV,-43,e0:5a:1b:15:c4:ca,MF0023
4555,ADV,-49,e0:5a:1b:15:c4:ca,MF0025
4756,ADV,-43,e0:5a:1b:15:c4:ca,MF0027
4982,ADV,-45,e0:5a:1b:15:c4:ca,MF0029
5070,ADV,-36,e0:5a:1b:15:c4:ca,MF002A
5178,ADV,-42,e0:5a:1b:15:c4:ca,MF002B
5301,ADV,-46,e0:5a:1b:15:c4:ca,MF002C
5389,ADV,-36,e0:5a:1b:15:c4:ca,MF002D
5495,ADV,-42,e0:5a:1b:15:c4:ca,MF002E
5605,ADV,-46,e0:5a:1b:15:c4:ca,MF002F
5818,ADV,-35,e0:5a:1b:15:c4:ca,MF0031
