ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_B, trial_index=1, adv_interval_ms=100
1631,ADV,-44,e0:5a:1b:15:c4:ca,MF0000
3638,ADV,-40,e0:5a:1b:15:c4:ca,MF0000
5652,ADV,-45,e0:5a:1b:15:c4:ca,MF0000
7662,ADV,-36,e0:5a:1b:15:c4:ca,MF0000
9666,ADV,-34,e0:5a:1b:15:c4:ca,MF0000
11673,ADV,-43,e0:5a:1b:15:c4:ca,MF0000
13679,ADV,-41,e0:5a:1b:15:c4:ca,MF0000
15682,ADV,-34,e0:5a:1b:15:c4:ca,MF0000
17681,ADV,-46,e0:5a:1b:15:c4:ca,MF0000
19678,ADV,-37,e0:5a:1b:15:c4:ca,MF0001
21684,ADV,-34,e0:5a:1b:15:c4:ca,MF0002
23690,ADV,-46,e0:5a:1b:15:c4:ca,MF0003
25694,ADV,-40,e0:5a:1b:15:c4:ca,MF0004
27705,ADV,-45,e0:5a:1b:15:c4:ca,MF0005
29720,ADV,-40,e0:5a:1b:15:c4:ca,MF0006
31717,ADV,-35,e0:5a:1b:15:c4:ca,MF0007
33725,ADV,-46,e0:5a:1b:15:c4:ca,MF0008
35730,ADV,-40,e0:5a:1b:15:c4:ca,MF0009
37732,ADV,-35,e0:5a:1b:15:c4:ca,MF000A
39738,ADV,-45,e0:5a:1b:15:c4:ca,MF000B
45757,ADV,-40,e0:5a:1b:15:c4:ca,MF000E
47771,ADV,-35,e0:5a:1b:15:c4:ca,MF000F
49776,ADV,-45,e0:5a:1b:15:c4:ca,MF0010
51767,ADV,-37,e0:5a:1b:15:c4:ca,MF0011
53780,ADV,-38,e0:5a:1b:15:c4:ca,MF0012
55779,ADV,-44,e0:5a:1b:15:c4:ca,MF0013
57794,ADV,-39,e0:5a:1b:15:c4:ca,MF0014
59788,ADV,-35,e0:5a:1b:15:c4:ca,MF0015
61790,ADV,-45,e0:5a:1b:15:c4:ca,MF0016
63792,ADV,-40,e0:5a:1b:15:c4:ca,MF0017
65815,ADV,-45,e0:5a:1b:15:c4:ca,MF0018
67801,ADV,-40,e0:5a:1b:15:c4:ca,MF0019
71819,ADV,-44,e0:5a:1b:15:c4:ca,MF001B
73818,ADV,-40,e0:5a:1b:15:c4:ca,MF001C
75829,ADV,-38,e0:5a:1b:15:c4:ca,MF001D
77832,ADV,-43,e0:5a:1b:15:c4:ca,MF001E
79833,ADV,-39,e0:5a:1b:15:c4:ca,MF001F
81842,ADV,-35,e0:5a:1b:15:c4:ca,MF0020
83861,ADV,-40,e0:5a:1b:15:c4:ca,MF0021
87877,ADV,-45,e0:5a:1b:15:c4:ca,MF0023
89870,ADV,-40,e0:5a:1b:15:c4:ca,MF0024
91872,ADV,-38,e0:5a:1b:15:c4:ca,MF0025
93876,ADV,-44,e0:5a:1b:15:c4:ca,MF0026
95876,ADV,-40,e0:5a:1b:15:c4:ca,MF0027
97887,ADV,-38,e0:5a:1b:15:c4:ca,MF0028
101916,ADV,-39,e0:5a:1b:15:c4:ca,MF002A
103913,ADV,-44,e0:5a:1b:15:c4:ca,MF002B
105935,ADV,-39,e0:5a:1b:15:c4:ca,MF002C
107925,ADV,-38,e0:5a:1b:15:c4:ca,MF002D
109925,ADV,-44,e0:5a:1b:15:c4:ca,MF002E
111924,ADV,-40,e0:5a:1b:15:c4:ca,MF002F
113931,ADV,-38,e0:5a:1b:15:c4:ca,MF0030
115944,ADV,-44,e0:5a:1b:15:c4:ca,MF0031
119945,ADV,-35,e0:5a:1b:15:c4:ca,MF0033
123953,ADV,-35,e0:5a:1b:15:c4:ca,MF0035
125965,ADV,-48,e0:5a:1b:15:c4:ca,MF0036
127961,ADV,-41,e0:5a:1b:15:c4:ca,MF0037
129967,ADV,-34,e0:5a:1b:15:c4:ca,MF0038
133976,ADV,-39,e0:5a:1b:15:c4:ca,MF003A
135986,ADV,-34,e0:5a:1b:15:c4:ca,MF003B
137994,ADV,-47,e0:5a:1b:15:c4:ca,MF003C
139987,ADV,-39,e0:5a:1b:15:c4:ca,MF003D
141991,ADV,-34,e0:5a:1b:15:c4:ca,MF003E
145994,ADV,-39,e0:5a:1b:15:c4:ca,MF0040
148023,ADV,-44,e0:5a:1b:15:c4:ca,MF0041
150011,ADV,-40,e0:5a:1b:15:c4:ca,MF0042
152010,ADV,-34,e0:5a:1b:15:c4:ca,MF0043
154014,ADV,-44,e0:5a:1b:15:c4:ca,MF0044
156027,ADV,-40,e0:5a:1b:15:c4:ca,MF0045
158033,ADV,-34,e0:5a:1b:15:c4:ca,MF0046
160044,ADV,-46,e0:5a:1b:15:c4:ca,MF0047
162039,ADV,-40,e0:5a:1b:15:c4:ca,MF0048
164041,ADV,-34,e0:5a:1b:15:c4:ca,MF0049
168057,ADV,-35,e0:5a:1b:15:c4:ca,MF004B
170063,ADV,-45,e0:5a:1b:15:c4:ca,MF004C
172066,ADV,-37,e0:5a:1b:15:c4:ca,MF004D
174084,ADV,-35,e0:5a:1b:15:c4:ca,MF004E
176075,ADV,-45,e0:5a:1b:15:c4:ca,MF004F
180086,ADV,-35,e0:5a:1b:15:c4:ca,MF0051
182093,ADV,-45,e0:5a:1b:15:c4:ca,MF0052
186114,ADV,-46,e0:5a:1b:15:c4:ca,MF0054
188107,ADV,-39,e0:5a:1b:15:c4:ca,MF0055
190139,ADV,-34,e0:5a:1b:15:c4:ca,MF0056
192144,ADV,-46,e0:5a:1b:15:c4:ca,MF0057
194129,ADV,-39,e0:5a:1b:15:c4:ca,MF0058
196128,ADV,-34,e0:5a:1b:15:c4:ca,MF0059
198130,ADV,-46,e0:5a:1b:15:c4:ca,MF005A
200129,ADV,-41,e0:5a:1b:15:c4:ca,MF005B
202144,ADV,-35,e0:5a:1b:15:c4:ca,MF005C
206157,ADV,-38,e0:5a:1b:15:c4:ca,MF005E
208161,ADV,-44,e0:5a:1b:15:c4:ca,MF005F
210179,ADV,-41,e0:5a:1b:15:c4:ca,MF0060
212157,ADV,-35,e0:5a:1b:15:c4:ca,MF0061
214167,ADV,-45,e0:5a:1b:15:c4:ca,MF0062
216184,ADV,-35,e0:5a:1b:15:c4:ca,MF0063
218185,ADV,-34,e0:5a:1b:15:c4:ca,MF0064
220185,ADV,-43,e0:5a:1b:15:c4:ca,MF0065
222188,ADV,-35,e0:5a:1b:15:c4:ca,MF0066
226194,ADV,-44,e0:5a:1b:15:c4:ca,MF0068
230213,ADV,-45,e0:5a:1b:15:c4:ca,MF006A
232207,ADV,-35,e0:5a:1b:15:c4:ca,MF006B
234212,ADV,-38,e0:5a:1b:15:c4:ca,MF006C
236230,ADV,-46,e0:5a:1b:15:c4:ca,MF006D
238228,ADV,-35,e0:5a:1b:15:c4:ca,MF006E
240230,ADV,-38,e0:5a:1b:15:c4:ca,MF006F
242244,ADV,-46,e0:5a:1b:15:c4:ca,MF0070
244240,ADV,-40,e0:5a:1b:15:c4:ca,MF0071
246244,ADV,-34,e0:5a:1b:15:c4:ca,MF0072
248250,ADV,-40,e0:5a:1b:15:c4:ca,MF0073
250261,ADV,-34,e0:5a:1b:15:c4:ca,MF0074
252260,ADV,-45,e0:5a:1b:15:c4:ca,MF0075
254261,ADV,-40,e0:5a:1b:15:c4:ca,MF0076
258288,ADV,-45,e0:5a:1b:15:c4:ca,MF0078
260285,ADV,-40,e0:5a:1b:15:c4:ca,MF0079
262293,ADV,-34,e0:5a:1b:15:c4:ca,MF007A
266308,ADV,-34,e0:5a:1b:15:c4:ca,MF007C
268310,ADV,-45,e0:5a:1b:15:c4:ca,MF007D
270301,ADV,-37,e0:5a:1b:15:c4:ca,MF007E
272329,ADV,-34,e0:5a:1b:15:c4:ca,MF007F
274316,ADV,-45,e0:5a:1b:15:c4:ca,MF0080
276318,ADV,-37,e0:5a:1b:15:c4:ca,MF0081
278321,ADV,-34,e0:5a:1b:15:c4:ca,MF0082
280338,ADV,-45,e0:5a:1b:15:c4:ca,MF0083
282334,ADV,-36,e0:5a:1b:15:c4:ca,MF0084
284332,ADV,-34,e0:5a:1b:15:c4:ca,MF0085
286344,ADV,-45,e0:5a:1b:15:c4:ca,MF0086
288343,ADV,-37,e0:5a:1b:15:c4:ca,MF0087
294359,ADV,-34,e0:5a:1b:15:c4:ca,MF008A
296363,ADV,-45,e0:5a:1b:15:c4:ca,MF008B
298386,ADV,-40,e0:5a:1b:15:c4:ca,MF008C
300369,ADV,-33,e0:5a:1b:15:c4:ca,MF008D
302389,ADV,-43,e0:5a:1b:15:c4:ca,MF008E
304381,ADV,-40,e0:5a:1b:15:c4:ca,MF008F
308392,ADV,-42,e0:5a:1b:15:c4:ca,MF0091
310392,ADV,-36,e0:5a:1b:15:c4:ca,MF0092
314408,ADV,-40,e0:5a:1b:15:c4:ca,MF0094
316424,ADV,-34,e0:5a:1b:15:c4:ca,MF0095
