ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_B, trial_index=7, adv_interval_ms=100
470,ADV,-35,e0:5a:1b:15:c4:ca,MF0000
1495,ADV,-35,e0:5a:1b:15:c4:ca,MF0000
1989,ADV,-43,e0:5a:1b:15:c4:ca,MF0000
2495,ADV,-41,e0:5a:1b:15:c4:ca,MF0000
3001,ADV,-39,e0:5a:1b:15:c4:ca,MF0000
3494,ADV,-45,e0:5a:1b:15:c4:ca,MF0000
4000,ADV,-41,e0:5a:1b:15:c4:ca,MF0000
4509,ADV,-39,e0:5a:1b:15:c4:ca,MF0000
6023,ADV,-39,e0:5a:1b:15:c4:ca,MF0003
6530,ADV,-41,e0:5a:1b:15:c4:ca,MF0004
7044,ADV,-36,e0:5a:1b:15:c4:ca,MF0005
7548,ADV,-43,e0:5a:1b:15:c4:ca,MF0006
8045,ADV,-41,e0:5a:1b:15:c4:ca,MF0007
8556,ADV,-40,e0:5a:1b:15:c4:ca,MF0008
9064,ADV,-42,e0:5a:1b:15:c4:ca,MF0009
9565,ADV,-41,e0:5a:1b:15:c4:ca,MF000A
10063,ADV,-39,e0:5a:1b:15:c4:ca,MF000B
10573,ADV,-43,e0:5a:1b:15:c4:ca,MF000C
11073,ADV,-41,e0:5a:1b:15:c4:ca,MF000D
11589,ADV,-42,e0:5a:1b:15:c4:ca,MF000E
12086,ADV,-38,e0:5a:1b:15:c4:ca,MF000F
12590,ADV,-39,e0:5a:1b:15:c4:ca,MF0010
13098,ADV,-43,e0:5a:1b:15:c4:ca,MF0011
13623,ADV,-41,e0:5a:1b:15:c4:ca,MF0012
14113,ADV,-39,e0:5a:1b:15:c4:ca,MF0013
14613,ADV,-43,e0:5a:1b:15:c4:ca,MF0014
15112,ADV,-41,e0:5a:1b:15:c4:ca,MF0015
15621,ADV,-39,e0:5a:1b:15:c4:ca,MF0016
16142,ADV,-41,e0:5a:1b:15:c4:ca,MF0017
17159,ADV,-43,e0:5a:1b:15:c4:ca,MF0019
17656,ADV,-41,e0:5a:1b:15:c4:ca,MF001A
18154,ADV,-39,e0:5a:1b:15:c4:ca,MF001B
18667,ADV,-43,e0:5a:1b:15:c4:ca,MF001C
19170,ADV,-40,e0:5a:1b:15:c4:ca,MF001D
19673,ADV,-39,e0:5a:1b:15:c4:ca,MF001E
20195,ADV,-41,e0:5a:1b:15:c4:ca,MF001F
20684,ADV,-39,e0:5a:1b:15:c4:ca,MF0020
21194,ADV,-42,e0:5a:1b:15:c4:ca,MF0021
21696,ADV,-41,e0:5a:1b:15:c4:ca,MF0022
22203,ADV,-39,e0:5a:1b:15:c4:ca,MF0023
22712,ADV,-42,e0:5a:1b:15:c4:ca,MF0024
23219,ADV,-41,e0:5a:1b:15:c4:ca,MF0025
23723,ADV,-39,e0:5a:1b:15:c4:ca,MF0026
24232,ADV,-40,e0:5a:1b:15:c4:ca,MF0027
24741,ADV,-39,e0:5a:1b:15:c4:ca,MF0028
25255,ADV,-43,e0:5a:1b:15:c4:ca,MF0029
26260,ADV,-39,e0:5a:1b:15:c4:ca,MF002B
27270,ADV,-42,e0:5a:1b:15:c4:ca,MF002D
27782,ADV,-44,e0:5a:1b:15:c4:ca,MF002E
28292,ADV,-42,e0:5a:1b:15:c4:ca,MF002F
29301,ADV,-43,e0:5a:1b:15:c4:ca,MF0031
29800,ADV,-41,e0:5a:1b:15:c4:ca,MF0032
30308,ADV,-35,e0:5a:1b:15:c4:ca,MF0033
30815,ADV,-43,e0:5a:1b:15:c4:ca,MF0034
31323,ADV,-42,e0:5a:1b:15:c4:ca,MF0035
31831,ADV,-44,e0:5a:1b:15:c4:ca,MF0036
32329,ADV,-40,e0:5a:1b:15:c4:ca,MF0038
32837,ADV,-35,e0:5a:1b:15:c4:ca,MF0039
33337,ADV,-44,e0:5a:1b:15:c4:ca,MF003A
33843,ADV,-42,e0:5a:1b:15:c4:ca,MF003B
34343,ADV,-38,e0:5a:1b:15:c4:ca,MF003C
34848,ADV,-46,e0:5a:1b:15:c4:ca,MF003D
35354,ADV,-40,e0:5a:1b:15:c4:ca,MF003E
35865,ADV,-35,e0:5a:1b:15:c4:ca,MF003F
36369,ADV,-43,e0:5a:1b:15:c4:ca,MF0040
36873,ADV,-40,e0:5a:1b:15:c4:ca,MF0041
37394,ADV,-45,e0:5a:1b:15:c4:ca,MF0042
38898,ADV,-43,e0:5a:1b:15:c4:ca,MF0045
39399,ADV,-41,e0:5a:1b:15:c4:ca,MF0046
39915,ADV,-36,e0:5a:1b:15:c4:ca,MF0047
40411,ADV,-45,e0:5a:1b:15:c4:ca,MF0048
40923,ADV,-41,e0:5a:1b:15:c4:ca,MF0049
42434,ADV,-35,e0:5a:1b:15:c4:ca,MF004C
42932,ADV,-45,e0:5a:1b:15:c4:ca,MF004D
43435,ADV,-41,e0:5a:1b:15:c4:ca,MF004E
43944,ADV,-35,e0:5a:1b:15:c4:ca,MF004F
44450,ADV,-44,e0:5a:1b:15:c4:ca,MF0050
44952,ADV,-40,e0:5a:1b:15:c4:ca,MF0051
45457,ADV,-34,e0:5a:1b:15:c4:ca,MF0052
45967,ADV,-44,e0:5a:1b:15:c4:ca,MF0053
46469,ADV,-40,e0:5a:1b:15:c4:ca,MF0054
46970,ADV,-35,e0:5a:1b:15:c4:ca,MF0055
47980,ADV,-35,e0:5a:1b:15:c4:ca,MF0057
48499,ADV,-43,e0:5a:1b:15:c4:ca,MF0058
49000,ADV,-41,e0:5a:1b:15:c4:ca,MF0059
49500,ADV,-34,e0:5a:1b:15:c4:ca,MF005A
50008,ADV,-44,e0:5a:1b:15:c4:ca,MF005B
50511,ADV,-40,e0:5a:1b:15:c4:ca,MF005C
51014,ADV,-35,e0:5a:1b:15:c4:ca,MF005D
51520,ADV,-43,e0:5a:1b:15:c4:ca,MF005E
52534,ADV,-44,e0:5a:1b:15:c4:ca,MF0060
53034,ADV,-39,e0:5a:1b:15:c4:ca,MF0061
53539,ADV,-33,e0:5a:1b:15:c4:ca,MF0062
54059,ADV,-43,e0:5a:1b:15:c4:ca,MF0063
54547,ADV,-39,e0:5a:1b:15:c4:ca,MF0064
55053,ADV,-35,e0:5a:1b:15:c4:ca,MF0065
55564,ADV,-45,e0:5a:1b:15:c4:ca,MF0066
56064,ADV,-40,e0:5a:1b:15:c4:ca,MF0067
56569,ADV,-34,e0:5a:1b:15:c4:ca,MF0068
57073,ADV,-44,e0:5a:1b:15:c4:ca,MF0069
58081,ADV,-44,e0:5a:1b:15:c4:ca,MF006B
58596,ADV,-40,e0:5a:1b:15:c4:ca,MF006C
59099,ADV,-35,e0:5a:1b:15:c4:ca,MF006D
59607,ADV,-45,e0:5a:1b:15:c4:ca,MF006E
60116,ADV,-41,e0:5a:1b:15:c4:ca,MF006F
60624,ADV,-35,e0:5a:1b:15:c4:ca,MF0070
61623,ADV,-40,e0:5a:1b:15:c4:ca,MF0072
62144,ADV,-45,e0:5a:1b:15:c4:ca,MF0073
63142,ADV,-35,e0:5a:1b:15:c4:ca,MF0075
64160,ADV,-41,e0:5a:1b:15:c4:ca,MF0077
64653,ADV,-34,e0:5a:1b:15:c4:ca,MF0078
65162,ADV,-43,e0:5a:1b:15:c4:ca,MF0079
65660,ADV,-40,e0:5a:1b:15:c4:ca,MF007A
66168,ADV,-35,e0:5a:1b:15:c4:ca,MF007B
67183,ADV,-35,e0:5a:1b:15:c4:ca,MF007D
67694,ADV,-44,e0:5a:1b:15:c4:ca,MF007E
68203,ADV,-41,e0:5a:1b:15:c4:ca,MF007F
68705,ADV,-35,e0:5a:1b:15:c4:ca,MF0080
69209,ADV,-43,e0:5a:1b:15:c4:ca,MF0081
69717,ADV,-37,e0:5a:1b:15:c4:ca,MF0082
70222,ADV,-35,e0:5a:1b:15:c4:ca,MF0083
71234,ADV,-35,e0:5a:1b:15:c4:ca,MF0085
72755,ADV,-35,e0:5a:1b:15:c4:ca,MF0088
73260,ADV,-43,e0:5a:1b:15:c4:ca,MF0089
73760,ADV,-40,e0:5a:1b:15:c4:ca,MF008A
74272,ADV,-35,e0:5a:1b:15:c4:ca,MF008B
75285,ADV,-35,e0:5a:1b:15:c4:ca,MF008D
75796,ADV,-44,e0:5a:1b:15:c4:ca,MF008E
76294,ADV,-40,e0:5a:1b:15:c4:ca,MF008F
76803,ADV,-35,e0:5a:1b:15:c4:ca,MF0090
77315,ADV,-44,e0:5a:1b:15:c4:ca,MF0091
77815,ADV,-40,e0:5a:1b:15:c4:ca,MF0092
78319,ADV,-35,e0:5a:1b:15:c4:ca,MF0093
79333,ADV,-40,e0:5a:1b:15:c4:ca,MF0096
80338,ADV,-40,e0:5a:1b:15:c4:ca,MF0098
80845,ADV,-40,e0:5a:1b:15:c4:ca,MF0099
81347,ADV,-43,e0:5a:1b:15:c4:ca,MF009A
