ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_B, trial_index=3, adv_interval_ms=100
816,ADV,-44,e0:5a:1b:15:c4:ca,MF0000
1799,ADV,-39,e0:5a:1b:15:c4:ca,MF0000
2802,ADV,-40,e0:5a:1b:15:c4:ca,MF0000
3816,ADV,-44,e0:5a:1b:15:c4:ca,MF0000
5816,ADV,-40,e0:5a:1b:15:c4:ca,MF0000
7829,ADV,-44,e0:5a:1b:15:c4:ca,MF0000
9828,ADV,-40,e0:5a:1b:15:c4:ca,MF0001
10837,ADV,-45,e0:5a:1b:15:c4:ca,MF0002
11846,ADV,-38,e0:5a:1b:15:c4:ca,MF0003
12850,ADV,-40,e0:5a:1b:15:c4:ca,MF0004
13857,ADV,-45,e0:5a:1b:15:c4:ca,MF0005
14860,ADV,-39,e0:5a:1b:15:c4:ca,MF0006
15870,ADV,-38,e0:5a:1b:15:c4:ca,MF0007
16876,ADV,-40,e0:5a:1b:15:c4:ca,MF0008
17889,ADV,-45,e0:5a:1b:15:c4:ca,MF0009
18888,ADV,-39,e0:5a:1b:15:c4:ca,MF000A
19896,ADV,-40,e0:5a:1b:15:c4:ca,MF000B
20905,ADV,-44,e0:5a:1b:15:c4:ca,MF000C
21909,ADV,-39,e0:5a:1b:15:c4:ca,MF000D
22911,ADV,-40,e0:5a:1b:15:c4:ca,MF000E
23914,ADV,-44,e0:5a:1b:15:c4:ca,MF000F
24928,ADV,-45,e0:5a:1b:15:c4:ca,MF0010
25929,ADV,-36,e0:5a:1b:15:c4:ca,MF0011
27934,ADV,-44,e0:5a:1b:15:c4:ca,MF0013
28958,ADV,-39,e0:5a:1b:15:c4:ca,MF0014
29951,ADV,-40,e0:5a:1b:15:c4:ca,MF0015
30944,ADV,-46,e0:5a:1b:15:c4:ca,MF0016
31946,ADV,-38,e0:5a:1b:15:c4:ca,MF0017
32957,ADV,-40,e0:5a:1b:15:c4:ca,MF0018
33957,ADV,-45,e0:5a:1b:15:c4:ca,MF0019
34962,ADV,-39,e0:5a:1b:15:c4:ca,MF001A
35966,ADV,-40,e0:5a:1b:15:c4:ca,MF001B
36972,ADV,-40,e0:5a:1b:15:c4:ca,MF001C
37988,ADV,-45,e0:5a:1b:15:c4:ca,MF001D
38988,ADV,-38,e0:5a:1b:15:c4:ca,MF001E
39996,ADV,-40,e0:5a:1b:15:c4:ca,MF001F
41016,ADV,-44,e0:5a:1b:15:c4:ca,MF0020
42005,ADV,-39,e0:5a:1b:15:c4:ca,MF0021
43005,ADV,-40,e0:5a:1b:15:c4:ca,MF0022
45029,ADV,-45,e0:5a:1b:15:c4:ca,MF0024
46028,ADV,-39,e0:5a:1b:15:c4:ca,MF0025
47021,ADV,-40,e0:5a:1b:15:c4:ca,MF0026
48031,ADV,-45,e0:5a:1b:15:c4:ca,MF0027
